,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X600031.SH,X000338.SZ,X002475.SZ,X601877.SH,X300003.SZ,X002008.SZ,X300124.SZ,X000625.SZ,X600066.SH,X600809.SH,X002456.SZ,X000100.SZ,X600487.SH,X600271.SH,X600867.SH,X002294.SZ,X600566.SH,X000981.SZ,X002241.SZ,X002049.SZ,X002180.SZ,X002508.SZ,X000157.SZ,X600522.SH,X002179.SZ,X600584.SH,X000050.SZ,X600177.SH,X300142.SZ,X000661.SZ,X002129.SZ,X600089.SH,X300136.SZ,X000596.SZ,X600498.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.053886975180987,0,0.494743630365555,0,0,0.0393872825038499,-3.46944695195361e-18,0.0500807959470119,0.00406172958899931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330655781177128,0,0,0,0,0,0,0,-0.0221636235896537,0,0,0.0419058709436145,0,0,0,0,0,0,0,0,-0.0227660243532742,0,0,0,0,0.0253550519188088,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0277077058900849,0,0,0,0.28396784941757,0,0,0,0,0,0,0,0,0,0,0,-0.105050545256242,0,0,0,0,0,0,0,0,-0.0710723205864955,0,0,0,0.0192697340776951,0,0.0889880420083747,0,0,0.0637020244846394,0,-0.0378149285567088,0,0,-0.143276878950998,0,0,0,-0.0227191409309085,0,0,0.280288781808215,0,0,0,0
X002415.SZ,0.128049174757308,0,0,0,0.0633062186364781,0,0,-1.38777878078145e-17,0,0,0,0,0,0.216058603926549,0,0,0,0,0,0.172789938795905,0,0,0,0.0258611350950158,0,0,0.214582849456142,-0.0132823530980316,0,0,0,0,0.141058899479851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128532367848741,0,0,0,0,3.46944695195361e-18,0.0130338799668964,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.133740433307688,0,0,0,0,0.463210460301369,0,0,0,0.0338159117353758,0.142313715792467,0,0,0,0,0.0385490002488131,0.0393277199222451,0,0,0,0,0,0,0,0,0,0,0,-0.0208629607289378,0,0,0.0855792897183364,0,0,0,-0.052399264342884,0,0,0.0622171710915957,0,0,0,-0.0772653566164932,0,0,0,0,-0.00748392547845585,0.0124910379818616,0,0,0,0,0,0
X000858.SZ,0.230989617414486,0,0,0.311167379341357,0,0,0.0466739644809638,0,0,0,0,0.419856612451819,0,0.067750609558588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454902340880466,0,0,0,0,0,0,-0.0562553452987656,0,0,0,0,0.00400165272012027,0,0,0,0,0,0,0
X600276.SH,0,0,0.0866375259406045,0.0659110331324408,0.174375238607088,0,0,0,0,0,0,0,0.0590746948939004,0,0,-0.240452935264975,0,0,0.305845167098057,0,0,0,0,0.099763362306948,0,0,0.0742528425526687,0,0,0,0.116153555889487,0.0378703609503187,0,0,0,0.0285434361209084,0,0,0,0,0,0,0,0.144019538523501,0,0,0,0,0,0,0,-0.0409513783237811,0.0559479157676971,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0501243270770579,0,0,0,0,0,0.396055714404601,0.19007912962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754089304163839,0,0,0,0,0,0,0,0.307663497027273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147573591413177,-0.0379173446075879,0,0,0,0,0,0
X000725.SZ,0.0750857333671329,0,0,0,0,0,0,0,0.327535295048682,0,0,0,0,0,0,0.158013811245939,0,0,0,0,0,0,0,0,0,0.0132413316260866,0,0,0,0,0,0,0,0,-0.00230805663070433,0,0,0,0,0,0,0,0,0,-0.0643700923815992,0.387777897773226,0,0,0.173201894730751,0,0,-0.028243477116821,0.0488548904288742,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.555666491240228,0,0,0,0,0,0,0,0,0,0,-0.046799393328446,0,0,0,0,0,0,0.114632399764542,0.303433021261411,0.162254072939075,0,0,0.144418804210419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260163432712155,0.0870723082378958,0,-0.0214986638440493,0.235143447497463,0,0,0,0.0326649221397491,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.237966675016206,0.138938330242041,0,0.15139321566635,0.0961402943623337,0,0,-0.0116244278390291,0.0657478521334117,0.0922904748751147,0.0293755579628943,0,0,0,0,0,0,0,0,0.0637966237049651,0,0,0,0,0,0,0,0,0,0,0,0,0.040781230030479,0,0,-0.164462982084826,0,0,0,0,0,0,0,0,0,0,0,0,0.026799223403284,0,0,0,0,0,0,0
X600703.SH,0.0915188863109422,0,0.356781357292614,0,0,0,-0.129688543140461,0,0,0,0,0,0,0.0718368665308176,0,-0.685850773478289,0,0.122448111911388,0,0,0,0,0,0,0.150857354077134,0,0.379687236917861,0,0,0,0,0,0,0,0,0,0,0.0504086946857833,0,0.142040458214754,0,0,0,0,0,0,0.0636069578464952,0,0,0,0,-0.0351194708149059,-0.0395932792087365,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.652052749393647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437256637640632,0,0,0,0.0552577770889114,0,0,0,0,0.095156084155075,0,0,0,0,-0.0200851785510482,0,0,0,0,0,0,0,0,0,0,0,0,0.0255836314156635,0.00519229444097066,0.0381332668718175,0,0,0.0249144177440164,0.0124622901880097,0,0,0,0,0,0
X600741.SH,0,0,0,0.118763757080255,0.0153524933694111,0,0.088377571307931,3.46944695195361e-18,0,0,0,0.234649030627903,0,0,0,0,0,0,0.158058222692484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165025570738006,-0.0642472046239179,0,0,0,0,0,0
X002236.SZ,0,0,0.0815867277908278,0.121201557458675,0.0265331423435417,0.390294269452308,0,0,0,0,0,0,0,0,0,0.109751193186321,0,0,0,0.470708621861799,0,0,0,0.167977203394203,0.333414485340869,0,0,-0.016473560687524,0,0,0,-0.377738299005741,0,0,0,0,0,0,0,0,-0.0735776799917463,0,0,0,0.0896331205366989,0,0.119570650211411,0,0,0,0,0.0337054460729015,0,0.127933124856528,0,0,0,0,0
X600031.SH,0,0,0,0,0.109764283230425,0,0.0475371008560296,0,0.1122589221889,0,0,0.0552475479375139,0.0446437891911577,0.0239224892655862,0,0.16580439310148,0,0.00809430309738735,0,0,0,0,0,0,-0.0246495208376713,0,0,0.136858155849951,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564344365986951,0.00656892795536972,0,0.0766330059146841,0,0,0,0
X000338.SZ,0,0,0,0.101153217608431,0,0,0,0.28038673887845,0,0,0,0.0595434530016115,0,0.0273799821926037,0.390966682448797,0,0,0.00342776925860727,0,0,0,0,0,0,0,0,0,0.186280576872855,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00769572205351009,0,0,0.0284892553023723,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306130131715203,0,-0.0907088058887304,0.125317617890073,0,0,0,0,0,0,0,0,0,0,0,-0.148862071354812,0,0,0,0,0,0,0.0882671410529857,0,0,0.157533710057524,0,-0.0101720812241096,0.0101116616626282,0,0,0,0,0,0
X601877.SH,0,0.214230099354299,0,0,0,0,-0.10378578680798,0,0,0,0,0,0,0,0.191795738708467,0,0,0,0,0,0,0,0,0,0,0,0.131090908834738,0,0,0.149361908027552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820712371614134,0,0,0,0,0,0,0.00435060207167339,0.0157293158649155,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.128990560461078,0,0.311104712527839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200282446366524,0,0,0,0,0.165471633407214,0,0.00383659770802594,0,0,0,0,0.025074575705212,0,0,0,0,0,0,0,0.0856433268045097,0,0,-0.00369559522087919,0,0,0,0,0,0,0
X002008.SZ,0,0,0.130586641264363,0,0,0,0,0,0,0,0,0.246248125597797,0,0.0411418537795573,0,0,0.122179330786528,0,0,0,0.118397208641684,0,0,0,0.0391030069233583,0,0,0.303533846432765,0,0.122789231595232,0.0440952587683563,0,0.0078109190516962,0,0,0,0,0,0,0,0,0,0,0.084439124844063,0,0,0,0,0,0,0,-0.0036210370675869,0,-0.403978034509854,0,0,0,0,0
X300124.SZ,0,0,0,0.0985841654268018,0,0.203634130748873,0,0,0,0,0,0,0,0,0,0.107896000932221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.208294532091786,0,0,0,0,0.163521474197041,0,-0.0544074145499402,0,0,0.0551398657900545,0,-0.0302968479384715,0,0,0.0852340386370948,0,-0.0374161778066342,-0.0126643627551023,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.189434680242492,0,0,0,0,0,0,0,0.00255175463816079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923977913094461,0,0,0,0,0.0071200244743944,0.144171909846921,0,0,0,0.0551670647295551,0.268998275527326,0.0330009549394499,0,0,0,0,0,-0.0237806163523378,0,0,0,0,0,0
X600066.SH,0,0,0,0.028582262007057,0,0,0,0,0,0.0271710253710629,0,0,0.024234072281595,0.114068579923594,0,0,0.0787866844783993,0,0,0,0.0358628300163036,0,0,0.0302052479892351,0,0,0.0417561121295177,0,0,0,0,0,0,-0.145478646982689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592775198371696,0.141245425399633,0,-0.0306889772483649,-0.000230422643452542,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.128612562977731,0.13493063638482,0,0,-0.051497212208233,0,0,0.248907800068385,0,0,0,0,0,0,0.187290148326109,0,0,0,0,0,0,0,0,-0.0881301467246461,0,0,0,0,0,0.0996923008286977,0,0.297910321255588,0,0,0,0,0.334948765836956,0,0,0,-0.125110836722261,0,0,0,0,0,0,0.00458282555492257,0.0375840385239844,0,0,0,0,0,0
X002456.SZ,0,-0.275969975033626,0,0,0,0,0,0,0,-0.031058893343531,0,0,0,0,0.0794549562127408,0,0.272906397538591,-0.0390033075246019,0,0,0,0,0,0,0,0,0,0,0.176152223335548,0,0,0,0.289887392665541,0,0,0,0,0,0,0,-0.0148361514628884,0,0,0,0,0,0.20204515830794,0,0,0.127650110799467,-0.102199110996767,0.000362570764420003,0.0271938741924614,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0287098312608169,0.0608548599009702,0,0,0.106210563555997,0.254877267446802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227762041648016,0.013661978336086,0,0,0,0,0.0438981281625815,-0.0414413663097033,0,0,0,0,0,0,0.0861869256842266,0,0,0,-0.0604737692652835,0,0.00349399121116276,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600487.SH,0,0,0.0779394955945829,0,0,0,0,0.311899362734046,0.425731703604458,0,0.145578458689839,0,0,0,0,0,0,-0.0539280725355539,0,0.168018623283518,0,0,0,0.0523061156923673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215985262200344,0,0.0719034568611806,0,-0.047889892737314,0,0,0,0.0740644374126402,0,0,-0.0101118388731242,0.0420254701440084,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.246289131431082,0,0,0.308924345253125,0,0,0,0.306190947472961,0,0,-0.351456446699966,0,0,0,0,0,0,0,0,0,0,0,0.102634205652564,-0.1312847957726,0,0,0.12136509447793,0,0,0,0,0,-0.0896034631626647,0,0,0.0841815444163837,0,0.223194329873177,0,-0.0103322226201753,0.0776933433005077,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0909830457057038,0,0,0.374022002710358,0,0,0,0,0,0.061044954697886,0,0,0,0.0163211167591789,0,0,0.0370491302287537,0,0,0,0,0,0,-0.0663461056613763,0,0,0,-1.0842021724855e-19,0.00117875156275738,0,0,0,0,0,0,0,0.1400531727537,0,0,-0.0339866063998317,0,0,-0.0576906231443407,0,0.019955465492661,0.111098118071841,0,0,0,0,0,0
X002294.SZ,0,0,0.205024247414173,0,0,0.280658435952522,0,0,0,0,0,0,0,0,0,0,0,0,0.136257757720727,0.0528155570575396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154812945621618,0,0,0,0,0,0,0,0,0,0,0,0,0.109842790891327,0,0,0,0.0720637438817952,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.206764353448482,0,0,0.0648329230434297,0,0,0,0,-0.105179881176168,0,0,0,0,0.219223426014363,0,0.0854057049278334,0,0,0,0,0,0,0.0977236790066548,0,0.0173891039125033,0,0,0,0,0,0,0,0,0.0753629536455114,0,0,0,0.204037287268635,0,0.12069280413975,0,0,0,0,0,0,4.33680868994202e-19,-0.0549478629491887,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0752742920902668,0,0,0.0671017086319833,0,0,0,0,0,-0.0694815946706019,0,0.204810950588067,0,0,0,0,0,0,0,0,0.019070485661996,0,0.0301719270075443,0.079684221104127,0,0,0,0,0,0,0.0109958033412345,0.157598856795226,-0.042806130227114,0,0,0,0,0.0522323721592122,0,0,0,0,0,0,-0.111971278550779,0,0,0,-0.0287825683652339,0.0463042106256425,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0211944565099678,0.0520035044338944,0,0,0,0,0.0665899412257228,0,0,0,0,0,0,0.0317175299414297,0.231288654636404,0,0,0,-0.107452672102268,0,0,-0.0480143621562767,0,0.0144735445472377,0.102672446489928,0,0,0,0,0,0.273135434116171,0,0,0,0,0,0,0.186983202767383,0,0.168813649100322,0,0,-0.000922412440084092,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0966182612908548,0,0,0,0,0,0,0,0,0.186236507437756,0,0,0,0,0,0,0,0.118875309956789,0,0,0,0,0,0.047963415934245,0,0,0,0,0.109373442047204,0.262843577672048,0.00456043036685884,0,0,0,0,0,0,0.123766273264938,0,0,0,0.0897635888244256,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0496201049681829,0,0,-0.0595178341495387,0,0,-0.0400483678745476,0,0,0,-0.0213098463793084,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.150128992227148,0,-0.0227454167761325,0,0,0.24839047929421,0,0,0,0,0,0,0,0.300336743147968,0,0,0,0,0,0,0,0,0.125732056852131,0,-0.0309704842447776,0.0380594577223076,0,0,0,0,0,0
X002508.SZ,0,0,0,0.397688740791051,0,0.0277051038014327,0.394904346339578,0,0,0,0,0.0825128672213433,0,0,0.682857705021557,0,0,0.381757364435664,0,0,0,0,0,0,0,0,0,0,0,0.0332095598396537,0,0,-0.277754943639578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463884164830889,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.190638530772982,0.0645491188068808,0,0,0,0,-0.00978009228356305,0,0.114518405207659,0,0,0.0578992282567736,0,0,0,0,0,0,0.0453199674077803,0,0.0322907906920439,0.0205423960415307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290500038346388,0,0,0,0,0,0,0.00937345701921197,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.113467764556901,0,0,0,0,0,0,0,0,0,0,0,0,0.0631412033176143,0,0,0,0,0,0,0.0451488035685361,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.47670869738475,0,0,0,-3.46944695195361e-18,0,0.0114764150361381,0.126219203802597,0.0691152768378797,0,0,0.0104349892615011,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0856925963966427,-0.238382516350276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141295390279605,0,0,0,0.232405408874628,0,0.0183441397810209,0.0527856232081232,0,0,0.0349211093811042,0,0,0,0,0,0,0,0,0,0.0918321808983833,0.0610966804831612,0,0,0,0,0.0371349854563857,0,-0.0199456692199476,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951213617557004,0,0.226660837062755,0,0,0,0,0,0.201032458737409,0.207254044845122,0,0,0,0,0,0,0,0,0,0,0.21914407792417,0,0,0,0,0.0591913925338554,0,-0.0134849743850542,-0.0272520451214489,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0669455475415713,0.0605214610420338,0,0,0.127613007779246,0,0,0,0,0,0,0,0,0,0,0,0,0.111958626717544,0,0,0,0,0,0,0,0,0,0.0399134931267571,0.00707067706517944,0,0,0,0,0.1460995021002,0,0.714411464640993,0,0,0.23784827205117,0,0,0,0,0,0,0,0.0515147639076946,0,0,0,0,0,0
X600177.SH,0,0,0,-0.0246005483166218,0,0,0,0,0,0,-0.0240363166549374,0,0,0,0,0,0,0,-0.0441975179577811,0,0,0,0,0,0,0,-0.097062691224802,0,0,0,-0.130340785645454,0,0.0204534940626463,0.0679935946728777,0,-0.0718307950003007,0,0,0,0,0.531505343535178,0,0,0,0.0247642507034703,0,0,0,0,-0.033998878945814,0,0.000478316901423182,0.0129310030093737,0,0,0,0,0,0
X300142.SZ,0,0.0110973609079001,0,0.122829576735529,0,0,0,0,-0.102310252518607,0,0.472418991919084,0,0,0,0,-0.16405817790827,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444366769200522,0,0,0,0,0,0,0.103774197153182,-0.0388811901236046,0,0.0481888194679347,0,0.00980522735690698,0.193785286264617,0,0,0,0,0,0
X000661.SZ,0,0,-0.0684815414047845,0,0,0.317201270077216,0,0,0,0,0,0,0.0510478216992851,0,0,0,0,0,0,-0.176156037690611,0,0,0,0,0,0,0,0,0.373096153657116,0,0.186579479224014,-0.258549312094925,0,0.0731290171749369,0,0.0350240083175579,0,0,0,0,0.135130716495316,0.0295182675236646,0,0,0,0,0,0.145723428800651,-0.144170130910855,0,0,0.0259231721083718,0.0740433799955764,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.0544595860372303,0,0,0,0.220701094446937,0,-0.153807431576576,-0.226512755462651,0,0,0,0,0,0.13867897404997,0,0,0,0,0,0,0,0,0,0,-0.787385051678554,0,0,0,0,-0.0994085769654515,0,0,0,0,0,0.827501731064716,0,0,0,0,0,0,0.0573775567819025,0,0.0375729137393182,0,0,-0.013758895205254,0.150111155399616,0,0.231936014475506,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0242958559511294,0.159334181264624,0,0,0,0,0,0,0.0369757199317674,0.168010514687987,0,-8.67361737988404e-19,0.0643571075475723,0,0,0.0566364684324888,0,0,0.124616121473592,0,0,0,0,0,0,0,0,0,0,0,0,-0.123984998654217,0,0,0.229766233583741,0,0,0,0.000773661498431719,0,0,0,0,0,0,0.00143529113481062,0.0113431441947912,0,0,0,0,0,0
X300136.SZ,0,0,0.125358657748366,0.262354666184732,0,0,0,0,0,0,0,0,0,0.252709434607946,0,0.244344243334428,0,0,0,0,0,0.631459227625986,0,0,0.581518191446358,0,0,0,0,0,0,0,0,-0.293172508038914,0,0,0,0,0,0,0,0,0,0,0.0538985344616795,0,0,0,0,0,0,0.0268576344133945,0.192968166124095,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.427866388683321,0,0.0549284351374994,0,0,0,-6.93889390390723e-18,0.150928138974732,0,0,0,-0.22485930478284,0,0,0,0,-0.0259934839127448,0,0,0,0,0,0,0.0702321962193859,0,0,0,0,0,0,0,0,0,0,0.124619199228714,0,0,0,0,0.0573920326373242,0,0,0,0,0,0.0318118524169088,0,8.67361737988404e-19,0.0390717322305492,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.107039140388962,0.253325030995053,0,-0.0926574625112007,0,0,0.0724577940289099,-0.0841042906257666,0,0,0,0.0927159211853799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343130909709571,0,0,0,0,0,0,0,0.210346036912294,0,0,0,0,0,0.0419359355690254,0,0,0,0,-0.150241166005024,0.0391285748718266,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0826760678352628,-0.156431493316362,0,0,0,0,0,0.0249398955394419,-0.120288339244676,0,0,0.0788405212033627,0,0,0,0,0,0,0,0,0,0.152905119289638,0,0,0,0,0,0,0.402612615692219,0,0,0,0,0,0,0,0.0744163842038625,0.164756230047968,0.315796604732342,0,-0.0055999153917505,0,0,0,0,-0.0800156760492675,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0125548419292159,0,0,0,0,-0.0428061142868846,-0.0336637128362337,0,0,0,0,0,0.138338675174754,0,0,0,0,0,0,-0.0048683386858059,0,0,-0.0434155766795694,0,0,0,0,-0.13382507277386,0.100145296643704,-8.69342234198091e-05,0,0,0,0,0,0,0,0,0,0,-0.147253016130748,0,0,0,0,0,0,0
Slope,0,-0.266635630676352,0,0,0,0,0,0,0,-0.0459263051960023,0,0,-0.226465574632394,0.137076985538436,0,0,0,0,0,0,-0.325361723662379,0,0,0,0,0,0,0.098035332782184,0,0,0,0,0,0,0,0,0,0.164367929167606,0,0,0,0,-0.058641925159322,0,0,0,-0.179635773333302,0,0,0,-1.00352340726399,0,0.357472206201361,0,0,0,0,0,0
