,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X002008.SZ,X002508.SZ,X600089.SH,X600177.SH,X300136.SZ,X002085.SZ,X300003.SZ,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600809.SH,X600118.SH,X600487.SH,X000050.SZ,X002074.SZ,X600699.SH,X000981.SZ,X300115.SZ,X600867.SH,X600372.SH,X600566.SH,X000559.SZ,X000066.SZ,X002179.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0312887590488437,0.0993092558304958,0,0.0742510930667593,0.0584713471128492,0,0,0,0.322712567190221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470881493305491,0,0,-0.0108600423905259,0,0,0.120045764261682,0,-0.0292745725657204,0,-0.0926092001913945,0,0,0,0,0,0,0,0,0,0,0,0,-0.00649863847511056,0,0,0,0,0,0
X600104.SH,0,0,-0.115642034821958,0.232503293197243,0,0,-0.0524668801977913,0.00576007868821138,0,0,0,0,0.105467112151621,0,0.463528560986881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202329169729349,0,0.116790506171331,0,0,0,0,0,0,0,-0.0227942290785506,0.0142737988241375,0,0,0,0,0,0,0,-0.178245007813224,0,0,-0.00860330371979071,0.0335527032941395,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.115777356631059,0,0.0347903091338706,0,0,0.0519245262140636,0,0.140620010863443,0,0.187469838305095,0.172532306264006,0.0321368475466358,0,0,0,0.135678923586983,0,0,0,0,0,0.144179970620527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155536445983709,0,0,0,0,0,0,-0.137305519731933,0,0,0,-0.00110504815898011,0.00926210988523388,0,0,0,0,0,0
X000651.SZ,0,0.107020181547086,4.33680868994202e-19,0,0.153330827783308,0,0.0618136780637625,0,0,0.0576412199091066,0,0,0.0351131679173249,0.116709371865692,0,0,0,0,0,0,0,0,0,0,0,0.0726325504946221,0,0,0,0,0,0,0,0,0,-0.0602723079887156,0,0,0,0,0,0,0,0,0,0.152257127327766,0,0,0,0,0,-0.0087854769499243,-0.00507792310624976,0,0,0,0,0,0
X000858.SZ,0,0,0,0.201754167762512,0,0,-1.73472347597681e-18,0,0,0,0,0.515960269443281,0,0.00382921679571989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204245886359,0,0,0,0.0129786345191659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826855738794776,0.00933841693946454,0,0,0,0,0,0
X600276.SH,0,0,0.109169315558664,0,0.0633669486174823,0,0,0.0121476448986168,-0.0458858247020996,0,0,0,0,0,0.11554837969585,0,0,0,-0.00274743855798681,0,0,0,0,0,0,-0.0404743910473157,0,0,0,0,0.227404134384513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546421761074219,0,0,-0.0609683701404614,0,-0.141657946088655,-0.0391216532423665,0.0212731427903816,-0.0149362669307234,0,0,0,0,0,0
X000725.SZ,0,0,0.00856322910881266,0,0,0,0,0,0.131289498584468,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0686531945345996,0,0,0,0,0,0,0.294184510550822,0,0,0.303906651546759,0,0,0.526432216100001,0,0,0,0,0,0.193206585356532,-0.0947536034285515,0,0,0,0,0,0,0,0,0.0733949770513025,0,0,-0.00151954069062097,0,0,0,0,0,0,0
X002304.SZ,0.0907268746116857,0.148779250670326,0,0,0.218052884714113,0.0172797040878118,0,0,0,0.124330302288241,0,0,0,0,0.0436306832547474,-0.116481063162479,0,0,1.38777878078145e-17,0,0.186273193933587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151171419740913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017059650605686,-0.0369864202989843,0,0,0,-0.0980185554508591,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.237316818620467,0,0,0.109620477208665,0.0610864935520425,0,0,0.0972574078520808,0,0,0,0,0,0,0.161448501671924,0,0,0,0,0,0.113374850585777,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0665562408242437,0.16207910235597,0,0.0743620174935506,0,0,0,0,-0.0264790030564937,0,0,0,0,-0.224766177062118,0,0
X600690.SH,0,0,0,0.389379306058989,0,0,0,0.104926512868569,0,0,0.0180522645346016,0,0.183991503715249,0.129922073135948,0.0749354004477123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368464365491849,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943824404559414,0,0,0,0.0334781195270293,-0.0222701047511661,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0955878342532438,0.148942306336408,0,0,0,0.0701396171996882,0.252528406857343,0,0.358413855691533,0.456519295581706,-0.0769862005916813,0,0,0,0,0,0,0,0,0,0,0,-0.0534933348914103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736696322425548,0,0,0,0.0233929214877667,0.0115653792057543,0,0,0,0,0,0
X000568.SZ,0,0,0.00750942234755116,0,0.678830116734543,0,0.0494337427072081,0,0,-0.0676728664046666,0,0,0,-0.0144531455635754,0,0.122733575726965,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00400673884403443,0,0,0,0,0,0,0,0,0.0509089206995981,0,0,-0.0663387395122536,0,0,0,0,0,0,0,0,0,0,0.0136868056600879,-0.0195786985568886,0,0,0,0,0,0
X000625.SZ,0,0.281987199198334,0,0,0,0,0,0,0,0.110319630022255,0,0,0,3.46944695195361e-18,0,0,0,-0.0586745422061024,0,0,0.152290224197418,0,-0.0833045059744274,0,0,0,0,0,-8.22928286075394e-05,-0.00734810566273166,0,0,0,0,0,0,0,0,0,0.0237636256218413,0,0,0,0,0,0,0,0,0,0,0,-0.0229726475055825,-0.0226367558594189,0,0,0,0,0,0
X002236.SZ,0,0,0.314837406427748,0,0,0,-0.113017668663893,0,0,0,0,0,0,0,0,0,0,0.0467194345404277,0,0.0440789352903604,1.73472347597681e-18,0,-0.322727271165046,0,0.188536175277866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368073311771538,0,0,0.0940419055789351,0,0,0.0671098830409967,0,0,0.00408943752762874,-0.00603708233058582,0,0,0,0.0586428637952168,0,0
X600741.SH,0,0.649949846688297,0.00553672493930683,0,0,0,0,0.0238942460202309,0,0,0.167303941813932,0,0,0,0,0,-0.161815404028923,0,0,0,0,-0.0891877687194467,0,-0.0630652125869552,0,0.123856758514572,0,0,0,-0.0629453104965333,0,0,0,0,0,0.0516617255515782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158372226759992,0.0337783751913577,0,0,0,0,0,0
X002475.SZ,0,0,0.0231865196512815,0,0,0,0,0,0,0,0,0,0,0.157007282162929,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.349170194816362,0.0798723236294236,0,0,0.220480621549244,0,-0.0754604288035287,0,0,0,0,0,0,0,0,0,-0.0512846177073971,0,0,0,0,0,0,0.0352742369834632,0,0,0,0.0161115236771402,-0.0374216285009527,0,0,0,0,0,0
X600031.SH,0,0,-0.0785140897091896,0,0,0,0,0,0,0,0,0,0.132972174878197,0,0,0,0,0,0,0.0956201584408383,0,0,0,0.0109778247703559,0,0,0,0,0,0,0,0.0843654752950995,0.115628105539498,0,0,0,0,0,0.147015107081356,0,0,0,0,0,0,0.138867682672845,0,0,0,0,0.0396104216464843,-0.0276636357863859,0,0,0,0,-0.238951008865218,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.126925638257001,0,0,0,1.73472347597681e-18,0,0,0,0,0.151404344771487,0,0,0.158597793680511,0,0.384588723773882,0,0,0,0,0.0254119803762028,0.173280020354406,0,0,0,0.231327098239634,0.0465552822530405,0,0,-0.0180525823215438,0,0,0,0,0,0,0,0,0,0,0,0,0.0265088074697039,-0.0756963757512621,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.127058795264509,0,-0.080341267998683,0,0,0.141560054750805,0,0,-0.0531851443969752,0,-0.0410794637452475,0,0,0.601725322637483,0,0,0,0,0,0,0.0141545436418327,0.270097885899758,0,0,0,6.93889390390723e-18,0,-0.068080196752685,0,0,0,0,-0.0036107733923762,0,0.0328938299492855,0,0.0845798890145586,0.145998859986257,0,0,0,0,0,0,0,0,0,0,-0.00160964479882006,0,0,0,0,-0.15655669156966,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14212818814991,0,0,0,0.0817560846884245,0,0,0,0,0,0,0.182287585580603,-0.0379602073385259,0,0,0,0,0,0,0,0,0,0.0275278988297922,0,0.194619092662526,0.0525744043495667,0,0,0,0,0,0,0,0,0.016421055762386,0,0,0,-0.00102827730200856,0.0346991018515152,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.00991834380917681,0,0,0,0,0.16241175656123,0,0,0,0,0,0,-0.0968782530094099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176823002065187,-0.053687857640885,0,0,0.0825097398296275,0,0,0,0,0,0,0,-0.0134354527704754,-0.0499279917297528,0,0,0.0158161168618933,0.00616147414164978,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.166501889211158,0.0132192029033601,0,0.0132041358780379,0,0.129625348480058,0,0.0809215054254329,0.0558452741279646,0,0,0,0,0,0.0525293965586842,0,0.151007863288771,0,0,0,0,0,0,0,0,0,0,0,0,0.119460642265195,0,0,0,0,-0.0260459281046631,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185905647989686,-0.00986790860155028,0,0,0,0,0,0
X601877.SH,0,0,0.0184327912432779,0,0,0,0,0,0.0477838289218405,0,0,0,0,0.0666320414338324,0,0,0,0,0.0875439954378493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187388852310086,0.153917956734971,0.167313627657299,0,0.203605901753294,0.00481084701714627,0,0,0,0,0,-0.0362885084982948,0,0,0,0,0,-0.0180813590241494,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.102093452860309,0,0.2391539739672,-0.00787081045950528,0,0,0,0.322242465667701,-0.0596996548378448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126544952281204,0,0,-0.130170596615749,0,0.338924844760399,0,-0.00420780829449208,0,0,0,0.0986185936670169,0,0,-0.0127131477567887,-0.0184109841129211,0,0,0,0,0,0
X002508.SZ,0,0,0.103365960420651,0.541980494693922,0,0,-0.152423507314534,0,0,0,0,0.139594357148012,0,0.204909194422783,0,-3.46944695195361e-18,0,0,-0.0579464031278719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211042065466685,0,0,0,0,0,0,0,0,0.0543979664422282,0,0,-0.00373305135303647,0,-0.0523913407503838,0,0,0.00116167956458247,0,0
X600089.SH,0,0,0,0,0,0,0.399838273058522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203757653593727,0,0,0,0,0,0,0.146827651091318,0,0,0,0,0,0,0,0,0,0,0,0.15481504911053,0.188801438752151,0,0,0,0,0,-0.0144353565072423,0.0285194449402758,0,0,0,0.186744852848792,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0542021739788315,0.00401771017464201,0,0,0.0554626428886991,0.00744115792901059,0,0,0,0,0,0,0,0,0,0,0,0,-0.12319588732106,0,0,0,0,0,0,0,0,0,0,0.118733751958485,0.116846500937835,0,0,0,0,0,0,0,0.0799044053692871,0.0642847389468152,0,0,0,0.0172330150114058,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0882528092973029,0,0,0,0,0,0,-0.200388583489861,0.109195716136913,0.513798342120665,-0.00432529362710033,0,0,0,0,0,0,0,0,0,0.202388646196607,0,0,-0.070471108755764,0,0,0,0,0,0,0,0,0,0.00920037709108256,0.038521002430847,0,0.166647273239166,0,-0.128457895606399,0,0,0,0,0,0,0,0.0383206070920631,0,0,0,-0.0187985859965345,0,0
X002085.SZ,0.0896115178067987,0,0,0.044744298737487,0,0,0.558513627385584,0,0,0,-0.0920033350183455,0,0,0,0,0,0,0.154532135610063,0,0,0,0,0,0,0,-0.0243239389828466,0,0,0,0,0,0,0,0,0,0,-0.23802684456386,-0.0721809814155403,0.213605486215972,-0.277112106099513,0,0,0,0,0,0,0.0745564648164305,0,-0.0855317113550918,0,0,-0.0284537331385269,-0.0555680331496204,0,0,0,0,0,0
