,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X600031.SH,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X600741.SH,X300003.SZ,X002007.SZ,X600183.SH,X002371.SZ,X000100.SZ,X000596.SZ,X000977.SZ,X002241.SZ,X300014.SZ,X601877.SH,X000625.SZ,X002236.SZ,X300142.SZ,X000157.SZ,X300124.SZ,X002463.SZ,X002129.SZ,X600498.SH,X002456.SZ,X002179.SZ,X002223.SZ,X600271.SH,X000066.SZ,X600118.SH,X300136.SZ,X600487.SH,X600584.SH,X002414.SZ,X600522.SH,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0.0985530574623475,0,0.220320030871848,0,0,0,0,0,0,0,0.0228600302638374,0,0,0,0,0,0,0.130937732665202,0,0,0.130324914791482,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00400016400233432,0,0,0,0,-0.0398088377171741,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.086519205774661,0,0,0,0,0,0,0,0,0,0,0.0603163004342332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920770524981587,0,0.0199422534252915,0,-0.0355910104032951,0,0,0,0,0,0.557980599423738,0,0,0,0.0343736995715003,0,0.026146126105454,0.0187909719796428,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.613995803875391,0,0,0,0.0149573833508481,0,0,0,0.033347049158251,0,0,0,0.0525471757896114,0,0,0,0,0,0,0,0,0,0,0.0749340786406799,0,0.0386598152459945,0,0,0,0,0,0,0,0,0,0,0,0.0362099199292547,0.0154295586258758,0.0382880586236359,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.215644309037692,0,0.349400625784515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940572103059263,-0.111995684736685,0.0252042633147495,0,0,0,0,0.136350971829066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628094531590868,0,0,0,-0.0216877675898705,0.0236195672264631,0,0,0,0,0,0
X300003.SZ,0,0,0.39769765526797,0,0,0,0,0,0,0,0,0,0,0,0.25046282545001,0,0.0506911082570034,0,0.133464338754901,0,0,0,0,0,0,0,0,0,0,0.0817548258963606,0,0,0,0,0.126656927271021,0,0,-0.133482827626689,0,0,0,0,0,-0.193245062633109,0,0,0.079173899153126,0,0,0,0,0.0637790293088489,0.0377378429673913,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0196395025234054,0,0,0,0,0,0,0,0,0.531233160052665,0,0,0.0171227353362629,0,0,0,0,0,0.0168092599567969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999580366933956,0,0,0.0365852845483894,0,-0.0414599241747367,0,0,0,0,0,0,-0.00914222239297209,-0.0586995684140605,0,0.103140984831238,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311713711372545,0,0,0,0,0,0.130650067877479,0,0,0,0,0.0599887577007209,0,0.0554669373231922,0,0,0,0,0.565409397790661,0,0,0,0,0,0,0,0.0460729371454491,0,0,0.0679806435893556,0,0,0,0.0444435326165634,0,0.0311748779579516,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0180687885335085,0,0,0,0,0,0,0.22426665058234,0,0,0,0,-0.0507915028893906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261870143187676,0,0,0,0,0,0,0,0.29787414995068,-0.014516209639552,0,0.0588954261577789,0,0,0,0,0.0304118183213579,0.0311713671851193,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.217285639315678,0,0,0,0.291656014497013,0,0,0,0,0,0,0,0,0,0,0,0.1895562627272,0,0,0,0,0,0,0,0,0,0,0,0.0730850722388446,0,0,0.0605152902424274,0,0,0,0.0446641492536999,0.105880830102121,0.00542324612081438,0,0,0,0,0,0,0,0,0.0123329632052468,0,0,0,0,0,0
X000596.SZ,0,0,0,0.207129536668988,0,0.459135596869506,0.0982717904212828,0,0,0.0732111524385877,0,0,0,0,0,0.0390181087109852,0,0.0258848070525807,0,0,0,0,-0.0441317537311707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863961281203379,0,0,0,0,0,0.00477003924456107,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168746774651723,0,0,0,0,0,0,0.279765175631684,0,0.0363268214550741,0.215671707847563,0,0.208017737446816,0,0,0,0,0,0,0.0991184954807371,0,0,0,0,0,0,0,0.106969259372134,0,0,0,0,0,0.112605946727378,6.93889390390723e-18,0,0,0,0,0,0.0801265687485303,0,0,0,-0.0295512400179438,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0920730088016702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202311756524943,0,0,0,0,0,0,0,0,0,0.00947326753227952,0,0,0,0,0.0647919088005743,0.267796463278704,0,0.154913875204159,0,0,0,0,0,-0.0288930020865333,0.00670665651945866,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595478063708184,-6.93889390390723e-18,0,0,0,0.261192519586182,0,0,0,0,0,0.0696526814713655,0,0,0.2766372828788,0,0,0,0,0,0.127710509381658,-0.0289983018593449,0,0,-0.0410477758156467,0,0,0.33685365622923,0,0,0,0,0,0,0,0,0.000745949125500757,0,0,0,0,-0.196975526407017,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0417137886793669,0,0,0,0.191500829430479,0,0,0,0.0717126992151518,0,0,0,0,0,0.120929800232966,0,0,0,0,0,0,0,0,0,0,0,0.0582771565197483,0,6.93889390390723e-18,0,-0.108489578105697,0,0,0,0,0,0,0,0,0,0,0,0,0.0197115407722134,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.190273594362562,0.157904352262611,0,0,0,0,0,0,0.0192337285468956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340669907929779,0,0,0,0,0,0,0,0.0671058583552966,0,0.231322320931831,0,0,0,0,0,0,0,0.0550868258471622,0,0,0,0,0,0,0.00407259537751326,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.103753165998159,0,0,0,0.110209248520557,0,0,0,0,0,0,0,0.0234244020442471,0,0,0,0,0.0531533411553866,0,0,0,0.0268270238534474,0,0,0,0.0828568203989979,0,0,0,0,0,0.0417955125948016,0,0,0.115311881181547,0,0,0,0,0.221504742497446,0,0,0,0,0,0,0,0,0
X300142.SZ,0.208754134070439,0.153454235614774,0,0,0,0,0,0,0,0,0.0242036846003241,0,0.128895074843646,0,0,0,0,0,0,0,0,0,-0.0242340478009407,0,0,0,0,0.0349560746759489,0,-0.0394233517301542,0,0,0,0,0,0,0.0666745803366992,0,0,0,0,0.137582758034128,0.0438828597111698,0,0,0,0,0,0,0,0,0,-0.0764230829920211,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.369328280404252,0,0,0.0165734191957712,0,0.00179224338905462,0,0,0.129432351063244,0,0,0,0,0,0,0,0,0,0.0079446966614594,0,0,0,0,0,0,0,0,0,0,0,-0.0268657950074304,0.237317173171022,1.38777878078145e-17,0,0,0.0329071963453897,0,0,0,0,0,0,0.0112959582642605,0,0,0,0,0,0,0
X300124.SZ,0,0.0847399218370539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174364112730459,0,0,0,0,0,0,0,0,0.116128219691534,0,0,0,0,0.067836787644688,0.0412530871703081,0,0,0.0152763334902149,0,0.0195049678888038,0,0,0,0.0117189928017318,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.0243582972968985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374379463302723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691991568885118,0.216589762110914,0,0,0,0.0702455654443798,0,0,0,0.131738100891342,0,0,0,0,0.114671952478527,0.0163924091324803,0.0070494998906557,0,0.00823596453154734,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42927828897408,0,0,0,-0.037024088370666,0.0211400278790727,0.193169331836059,0,0,0.0606919223216173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132030306766195,0,0,0.199720593211823,0.0682672444960521,-0.107868553341498,0.00504078924156361,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.29887993606004,0,0,0,0,0,0.00972687768294467,0,0,0,0,0,0,0,0,0.0795595630998744,0,0,0,0,0,0,0,0,0,0,0,0,0.105057312780221,0,0,0,0,0,0,0,0,0,0.0515336046902136,0,0,0.291048563396291,0,0,0.297470036890862,0,0.0374460047000678,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.11744621499889,0,0,0,0,0,0.0312733207065465,0,0,0,0.191626724045123,0,0,0,0,0,-6.93889390390723e-18,0.0831103280272512,0,0,0,0,0,0,0.0482158022623239,0,0,0,0,0,0,0.0456249229697957,0,0.154502022175853,0.144059425296013,0.280930926435036,0,0,0,0,0,0,-0.0085681660437623,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558618610798813,0,0.0623925704007349,0.0168068737373858,0,0,0,0,0,0.0561827813328881,0,0.0970149769777684,0,0,0,0,0,0,0,0.0774241953630562,0.103188946702147,0,0,0,0,0,0,-0.0442367173210188,0.018165249497703,0,0,0,0,0,0
X002223.SZ,0,-0.197818652455643,0,0,0,0,0,0.216216153201113,0,0,0,0,0,0,0,0,0,0,0,0,0.164730269957948,0,0.0351053638791179,0,0,0,0,0,0,-0.199119708862564,0,0,0,0,0,0,0,0.0721865874978315,0,0,0,6.93889390390723e-18,0,0,0,0,0.253886372098598,-0.116323641710583,0,-0.219092435330172,0,0,0.00899575343286524,0,0,0,0.0474225108063913,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0720686536846901,0,0.02845809818217,0,0,0,0,0,0.0868004951556921,0,0,0,0,0.0800852636749526,0.0354018145184093,0.0115303246174563,0.0138654357286427,0,0,0,0,0,0.0373045103911127,0.300222929247379,0,0,0,0,0,0,0,0,0.142609610477909,0,0,0.02446653362613,0,0,0,0,0,0,0,-0.00888197104512024,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00393503101544764,0,0,0,0,0,0,0.526005992311266,0.0414231605830592,0,0,0,0.293425822531874,0,0.0790765727275568,0.00198522463979219,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.036273742060654,0,0,0.275135240001131,0,0,0,0,0,0,0.39518287498109,0,0,0.0295241758591988,0,0,0,0.213645898405077,0,0,0,0,0,0,0,0,0,0.133587155269838,0,0.142293780818975,0,0,0,0,0,0,0,0,0,0,0,-0.100928063708591,0.0293980499678462,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.0864370644748001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148724703845222,0.0391279216079235,0,0,0,0,0.0471307738839993,0,0.158085115997278,0,0,0,0,0,0,0,0.197602981986893,0,0,0,0,0.0802769453241605,0,0,0,0,0,0,0,0,0.0348430339438803,0.00532766429162376,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873782670676089,0,0,0.116544455533087,0,0,0,0,0.0810119961492383,0,0,0,0,0.0146632174773067,0.0341498927211431,0.0549496773397394,0,0,0,0,0,0,0,0,0,0,0.630478055768316,0,0,0,-0.0184637376445543,0.0596469788928826,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,-0.00495946729503315,0,0,0,0,0,0.630403840593908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11088421645935,0,0,0,0,0,0,0.101232046853562,0,0,0,0,0,0,0,0.0404565019317339,0,-0.044604479128848,0.015263385048015,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128521025991356,0,0,0,0,0,0,0,0.044924750597553,0.517520018557379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150729342973779,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185574654639344,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129246545243157,0,0,0,0,0,0,0,0,0.00392869995121949,0.139195076524747,0,0,0,0,0,0,0,0.381523980587923,0.15533935450701,0,0,0,0,0,0,0.00649254931625406,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0663865518102354,0,0,0.0695699923343836,0.0265852565537788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139006492130592,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0134918522991149,0,0,0,0,0.0875940132219184,0,0,0,0,0,0,0.0101096990962233,-0.00196418947187371,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0275969676313166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279631078813252,0.0425182413252928,0.142529103122582,0,0.112804968104105,0,0,0,0.0865122156679932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14957912310052,0,0,0,0,0,0,0.0123051196295754,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.374870276579484,0,0,0,-0.0733009268360698,0,0,0,0,0,0,0,0,0,0,0,0.122245961806338,0,0,0,-0.118722373413792,0,0,0,0,0,-0.277831582534624,0,-0.440571834358366,0,0,0,0.170270288676978,0,-0.0360620515612925,0,0,0,0,0,0,0,0,0,0,0,0,-0.022396183364988,0,0.394659035390283,0,-0.0255262621872813,0,0
Slope,0,0,0,0,0,0,-0.197704467645962,0,0.849395617042824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12971503328466,-0.153506138134214,0,0,0,0,0,0,0,0,0,-0.00710172462875354,0,0,0,0,0,0.119907835187153,-0.390168564859648,0,0,0,0.139016661561711,0,0,0,0,0,0.41606077979196,0,0,0,-0.919057936659162,0,0
TED,0,0,0,0,0,0,0.0727878267617503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035987389472181,0,0.0845554306464468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175029206988845,-0.216744580169115,0,0,0,0.0242326659900385,0,0,0,0,1.24246450667527,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0147298328830985,0,0,0,0,0,0,0,0,0,0.028945853835469,0,0,0.0106087361532502,0,0,0,0,0,0,-0.00998430633898004,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0347684114021004,0,0,0,-0.0887017618433101,0.0647592148273092,0,0,0.0778213302259247,0.00664839393824272,0.0188124902297135,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.15839860661379,-0.16465715629308,0,0,0,0,0,0,0,0,-0.0626082442724602,0,-0.0110053136008673,0.076494922997965,0.1024551617676,-0.0508392823038196,0.175253564019252,-0.0978864518549544,0,0,0,0,-0.0886984152966668,0,0,0,0,0,0,0,0,0,0,-0.069000101804943,0,0,0,0,-0.0130649903406573,0,0,0,0.328246810880578,0.0459136951490687,0.0193902352188341,0,0,0,0.111298422867545,0,0
MKvol,0,0,-0.0101196267968963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000975644632526981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240597536853476,-0.0039433128664791,0,0,0,0,0,0,0,-0.00433374312503729,0.0194063601330284,-0.0262779072323877,0,0,0,0.00327150657146077,0,0
CarbonVol_Shenzhen,0,-0.0294019355806253,0,0,-0.0101366343692116,0,0,0,0,0,0.0232366146871517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132427873549338,0,0,0,0.0533030275328437,0.033829026922694,0,0,0,0,0,-0.0489611449324414,0,-0.0233944154858149,0,0,0,0,0,0,0.014933175934402,0,0,0,0,0,-0.0680552303182969,0,-0.0121111022422602,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000372877104971294,0,-0.00453465698247308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604660483390947,0,0,0,0,0,0,0,0,0,0,0,0.00490084535352178,-0.00395077774439458,0,0,-0.0020958594182354,-0.00239210632886393,0,0,0,0,0.00489924515308286,-0.00619807658373741,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00197542132516796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266183725316653,0,0,0,-0.00465945390125532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039171132015726,0,0,0,0,-0.00894559917979793,0,0,0,-0.038049450968328,0,0
