,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X002241.SZ,X600703.SH,X300003.SZ,X000596.SZ,X600183.SH,X002236.SZ,X601877.SH,X002007.SZ,X300142.SZ,X000100.SZ,X000157.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X300136.SZ,X600271.SH,X002463.SZ,X002008.SZ,X000977.SZ,X300014.SZ,X600177.SH,X002506.SZ,X600066.SH,X002456.SZ,X002371.SZ,X002129.SZ,X600498.SH,X600867.SH,X002508.SZ,X000050.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.112321947068145,0,0,0,0,0.575668081544731,0,0,0,0,-0.0153520796667373,0,0,0,0,0.0531340129728562,0,0,0.0233348343385909,0,0,0,0,-0.0345548581724922,0,0,0,0,0,0,0,0,-0.0573923741751856,0,0,0,0,0,0.0309677061916769,0,0,-0.0343767559622172,0,0.0994658913633324,0,0,0,0,0,0,0,0,0
X000858.SZ,0.149861928226169,0,0,0,0,0,0.00428091333006569,0,0,0.035832531275135,0,0.582931846100245,0,0,0,0.09216072977965,0,0,0,0.0188905719387866,0.0310710989845419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377114714994922,0.0113181839131058,0,0,0,0,0,0,0,0.00628879643753163,0,0,0,0,-0.0269735922207943,0,0
X600276.SH,-6.93889390390723e-18,0.0334991410401893,0,0.0323410697593942,0,0,0,0,0.0343720107203454,0,0,0.188555995076988,0,0,0,0,0.0841168631333128,0,0,0.0028893544920074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09179177754482,0,0.0521579990192037,0,-0.0654289957006277,0,0,0,0,0,0,0,0,0,0,0.0286891491729356,0,0,0,0,0,0,0.0402110341673608,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0985001073041438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163145745476524,0,0,0,0,0,0.0351009763773756,0,0,-0.173229528113532,0,0,-0.0401782032520558,0,0,0,0,0,0,0,0,0.0655119346334321,0,0.0444061282493858,0.190089264068574,1.73472347597681e-18,0,0,0.0189677714282956,-0.0510161440998032,0,0,0,0.0645573947384653,0,0
X002415.SZ,0,0.0234442668832488,0,0,0,0,0,0,0,0,0,0.0302019706851344,0,0,0,0,0,0,0,0,0,0,0,0.527552789868343,0.00282921617265062,0,0,0,0,0,0,0,0,0,0,-0.0279018365691075,0,0,0,0,0,0,-0.0183979094750269,0,0.00326072986399912,0.0551239916934438,0,0.0526850583873399,0,0,0,0,-0.00596679519342358,0,0,0,-0.0459794187204991,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.10318773880058,0,0,0,0,0,0,0.170761233813687,0,0.0206025369693881,0,0,0,0,0.0917792389692419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455158769767352,-0.0272227098963398,0,0.00510420925996029,0,0,0,0,0,0,0
X002475.SZ,0,0.176395802500058,0,0,0,0,0,0,0.0434497013450332,0,0,0,0.0873522968080845,0,0.309701078685224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246834270132401,0,0,0,0.118540009849032,0,0,0.0338856462402163,-0.0705274508919831,0,0,0,0,0.0929983156747023,0,0,0,0,0,0,0,0,0,0.00635934637952068,0,0,0,0,0,0
X003816.SZ,0,0,0.216646649010979,0,0,0,0,0,0,0,0,0,0,0.0200958224797467,0.0991356964356368,0,0,0,0,0.31275445736045,0,0,-0.063108209052426,0,0,0,0,0,-0.157347788638562,-0.153087371581611,0,0,0,0,0,-0.0123059618209009,0,0,-0.012886611037934,0,0,0,0,-0.0226509734299862,0,0,0,0,0,0,0,0.0955793403751962,0.0440664891205713,0,0,0,0.158628135870928,0,0
X002304.SZ,0.300359541278652,-1.73472347597681e-18,0.000834247133577576,0,0,0,0,0.135926693258247,0,0.0350073193908868,0,0,0,0.0291442459002801,0,0,0,0,0,0,0,0,0.0619203403438103,0,0.0218099497855909,0.0260000517865168,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,1.0842021724855e-19,0,0,0.0389810173490449,0,0,0,0,0,0.0190531511915744,0,0,0,0,0,0
X000063.SZ,0,0,0,0.229395274671549,0,0,0.0908794784688442,0,0,0,0.0905476498246445,0.0581492917897704,0,0,0,0.150651776723129,0,0.126937225267908,0,0.171957895745833,0,0,0,0,0,0,0,0,0,0.0593662731223926,0,0,0,0,0,0,0,0.00428278943798974,0.00374291702546349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459390726924108,0,0
X000725.SZ,0,0,0,0,0,0,0.0674945353357456,0,0,0.066963496768196,0,0,0,0,0,0,0,0,0.0678197078232048,0.0123004857659034,0,0,0,0,0,0,0,0.053476799740687,0,0,0,0,0,0.0315125312766777,0.0386529950309766,0,0,0,0,0,0,0,0.0348453457983862,0,0.046519883224439,0,0,0,0.155226203389523,0,0,0,0.0237234387825168,0,0,0,0,0,0
X000568.SZ,0.322460676381199,0.401683123288447,0,0,0,0,0,0,0,0.0591867859642226,0,0,0,0,0,0.0404616230972072,0,0,0,0,0,0,0,-0.028320647193659,0,0,0,0,0,0,0,0,0,0,0,0,-0.115103780185531,0,0,0,0,0.0510941973401642,0,0,0,0,0,0,0,0.0279106443783408,0,0.0140545860250215,-5.42101086242752e-20,0,0,0,0.0257277115227651,0,0
X600031.SH,0,0,0,0,0,0,0.137111842074183,0,0,0,0,0,0,0,0.274208182360482,0,0.00608774764504085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187196949768198,0,0.122936180774686,0,0,0,0,0,0,0,0,-0.044401847717663,0,0,0.039820277432027,0,-0.00675329500494101,0,0,0,0,-0.00641556277604323,0,0
X600690.SH,0,0,0.152940102122958,0.117764505907798,0,0,0,0,0,0,0,0,0,0,0,0,0.134309334749961,0,-0.0841991083043114,0,6.93889390390723e-18,0,0.0422188117954203,0,0,0,0,0.0835699683110412,0,0,0,0,0,0,0,0.0428018897944117,0,0,-0.0525890073897278,0,0,0,0,0,0,0,0,0,0,0.097749187268118,0,0,0,0,0,0,0.0104814795652194,0,0
X000338.SZ,0,0,0,0,0,0,0.0270134712333666,0,0.0682353288472301,0,0,0,0.288327663163233,0,0,0,0,0,-0.145604233872811,0,8.67361737988404e-19,0.0110107679387135,0,0,0,0,0,0,0,0.157888893421002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05285284761526,0.0199625598040043,0,0,0,0,0,0
X600809.SH,0,0.517927552445101,0,0,0,0,0.0465225857654546,0,0,0.00633507843946678,0,0,0,0,0,0,0,0,0,0,0,0.103332346280027,0,0,-0.128057251022803,0,0,0,0,0,0,0.0561528953169404,0,0,0,0,0,0,0,0,0,0,0.0144006602539783,0,0,0,0,0,0,0,0,0.029260251778377,0,0,0,0,0,0,0
X000661.SZ,0,0,0.283486698428134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011834543376107,0,0.168208011438829,0,0,0,0,0,0,0,0,0,0,0.107444868701066,0,0,0,0,0,0,0,0,0,0,0,0.00111815244783434,0,0,0,0,0,0,0,-0.0369864972933518,0,0,0,0,-0.0885858825097987,0,0
X600741.SH,0,0,0,0,0,0.173251772568115,0,0,0,0,0,0,0,0,0,-0.0175092210938695,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0329495940362543,0.346160741034484,0,0.114507997496163,0,0,0.081961973353054,0,0,0.105880161948087,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.108609973241574,0,0.0160706647471215,0.000675546821978155,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.126335973194257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277074387366547,0.148310628233013,0,0,0,0,0,0,0,0,0,0.164935479714398,0,0,0,0.164446113857122,0,0,0,0,1.38777878078145e-17,0,0,0,0.0882314658015175,0.386630386868279,0,0,0,0,0,0,0,0,0.090662369013727,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283279734054995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188123619768498,0,0,0.148543790178493,0,0,0,0,0,0.0704618797272361,0,-0.132735948009104,0,0,0,0,0.274810554117418,0.0476423387403429,0,0,0,0,0.673013413647744,0,0,0.0315375587940803,0,0,0,0,0,0,0
X300003.SZ,0,0,0.108029848692831,0,0,0,0,0.00463359930074437,0,0,0,0,0,0,0,0,0,0,0,0.113711864822816,0,0,0,0,0,0,0,0,0,0,0,0.202106516474153,0,0,0,0,0,0.153209167451878,0,0,0,0.0177422879865119,0,0.0687410469427202,0.00282460259451548,0,0,0,0.0627197936701669,0,0,0,-0.0079892635654183,0,0,0,0,0,0
X000596.SZ,0.0427366769694696,0.249480460160729,0,0,0,0,0,0,0,0,0,0,0,0.0301262470405222,0,0.156564643865553,0,-0.030586833163461,0,0,0,0,0.0985840911160755,0,0,0,0,0,0,0.0180683334454369,0,0,0,-0.122071485199082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030967374047737,0,0,-0.0628156048032287,0,0,0,-0.0498510142061413,0,0
X600183.SH,0,0,0,0,0,0,0,-0.0936657586597083,0,0,0,0,0,0,-0.440229351987934,0,0,-0.00938026137149523,0,0.397690902873544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785734912547222,0,0,0,0,0,0,0.250432855354794,0,0,0,0.0981672163833019,-0.0946102216239415,0,3.46944695195361e-18,0,0,0.012921451726356,0,0,0,0.0906686418217735,0,0
X002236.SZ,0,0,-0.311020159628667,0,0.624445424101322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243115934707456,0.0268770711211685,0,0,0,0,0,-0.00487927623202922,-0.0677020048754173,0,0,0.102359224263233,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0471201370745427,0,0,0,0,0.140170430406288,0,0,0,0,0,0,0,-0.0156832730659398,0,0
X601877.SH,0,0,0.135171133847748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615023115522991,0,0,0,0,0,0,0,0,0.0357333969250049,0,0,0,0,0,0,0,0.00242708164168482,0,0,0,0,0,0,-0.144589050039444,0.14691213073833,0,0,0.150479219007009,0,0,0,0,0.0302607961224311,0,0,0,-0.0415533422300985,0,0
X002007.SZ,0.091283161881671,0,0,0,0,0,0,-0.24807127823285,0,0,0,0,0.115885602109311,0,0,0,0.201414314781973,0,-0.109236573604148,0,0,0,0,0,-0.00705628628944496,0,0,0,0,0,0,0,0,0,0.0641308055164963,0.0319953655823074,0,0,0,0,0,0,0,-0.0377972109299076,0,0,0.0217034895255623,0,0,0,0,0.00529483997130199,0,0,0,0,0.0657677367482953,0,0
X300142.SZ,0,0,0,0,0,0,0.0654192418963496,0,0,0,0,0.02787222130783,0,0,0,0,0,0,-0.0610346640557786,0,0,0,-0.0387566053467457,0,0,0,0,0,0,0.110800112633776,0,0,0.1169858204513,0,0,-0.0501732812831788,0,0.0075010729698668,0.103368387650716,0,0,0,0,0,0,0,0,0,0,0.134459344893778,0,0,1.73472347597681e-18,0,0,0,0.0318023087037135,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.070436251829036,0,0,0,0,0,0,0,0,0.2090435087568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987535342925247,0.0081736693415227,0,0,0,0,0,0,0,0,0.0278732131585174,0,0,0,0.117920572093059,0,0,-0.0153542812214545,0,0,0,0,0,0,0
X000157.SZ,0,0,0.157358674572834,0,0,0,0,0,0,0,0,0,0.010401997395371,0.0832140232498714,0,0,0,0,0,0,0,0,0,0,0,0.0643847549164729,0,0,0,0,0,0,0,0,0,0.00272708353526002,0,0.0924351974217082,0,0,0,0,0,0,0,0,0,0.173336051677932,0.107737012645837,0.00301226065200266,0,0,0,0,0,0,0,0,0
X000066.SZ,0,-0.0943020608112809,0,0,0,0,0.120356332600527,0,0,0,0,0,0,-0.529185962159545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140348588817376,0.144089745211483,0.327580826505496,0,0.239832758618251,0.104266519355946,0,0,0,0,0.0845994500901878,0,0,0,0,0,0.296329591714176,0,-0.0574281430108613,0,0,0,0,0.0363240373850094,0,0
X300124.SZ,0,0,0,0,0,0,-0.105298961346199,0,0,0,0,0,0,0,0,0,0,0.258749493500992,-0.084815379919609,0.0603075835785677,0,0,0.0898447954874322,0,0,0,0.0486694249489595,-0.0280321407432367,0,0.0600740643960169,0,0,0,0,0,0,0,0.00741544515946128,0,0,0,0,0.292586437862666,0.0774592878604873,0.037174965121068,0,0,0,0,0,0,-0.0498579848208317,0,0,0,0,-0.0644347061585193,0,0
X002179.SZ,0,0,0,-0.0691902069989726,0,0,0,0,0,0,0,0,0,0,0,0,0.207234275682434,0.296672135631526,-0.0494031421367806,0,0,0,0,0,0,0,0,0,0,0.0891005679447184,0,0,0,0,0,0,0,0,0.0416450246669817,0,0,0,-0.00351027513760155,0,0,0,-0.141427240540675,0.0291534557687993,-0.00663892158175613,0.22792010693925,0,0,8.67361737988404e-19,0,0,0,0.0169264379348339,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0984398527635614,0,0,0,0,0.083958833201522,0,0.0932348033111811,0,0.0282586903651927,0,0,0,0,0.031952838371115,0,0,0,-0.060653574031438,0,0,-0.0135648011553614,0,0,0,0,0,-5.42101086242752e-20,0,0.158578641314192,0.0710317885631415,0,0,0,0.102352174937807,0,0,0,0,0.0255238756205922,0,0,0,-0.00158194681946544,0,0,0,0,2.16840434497101e-19,0,0
X300136.SZ,0,0,0,0.171292134698985,0,0,0.310312029368615,0,0,0,0,0,0,0,0,0,0,0,0.285650927666184,0,-0.367185606429403,0,0.115192061515525,0,0,0,0.039434221899066,0,-0.143949542378274,0.147813055220912,0,0.0229097867118001,0,0,0,-0.0459871269548833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881311228976972,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0878524457372664,0,0,0,0,0.0313700097496643,0,0,0,0,0,0,0,0,0.082390096567381,0,0.19360963738754,0,0,0,0.0712098479991389,0,0,0,0,0,0.0454759811550083,0,0.0211863775506384,0,0,0,0,0.0390931888371631,0,0,0,0,0,0.112210181516243,0,0,0,0.104360319592081,0,0,0,0.108592065202595,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00685981469002292,0,0,0,0,0,0,0,0,-0.0239814517484511,0,0.46521994430472,0,0,0,0,0,0,0.326666431365061,0,0,0,0,0.0703047075871796,0,0,0,0.0930777004566508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611612622036933,0,0
X002008.SZ,0,0,0.117613333357031,0,0.0938281307338088,0,0.169543633868239,0,0,0,0,0,0,0,0,0,0,0,0.00452182639665479,0.0532665170852396,0,-0.0277771635779774,0.11057756996833,0,0,0,0.13466108574109,0,0,0,0,0,0,0,0,0.086576105304462,0,6.93889390390723e-18,0,0,0,0.0661175792227174,0,0,0,0,0,0,0,0,0,0.0186691704685698,0,0,0,0,-0.0284445627625689,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929562298391661,0,0.113990118633187,0.220864011993576,0,0,0,0,0,0,0,0,0,0,0.153698270536312,0.171474802009674,0.0584997275652344,0,0.10402335472892,0,0,0.190099198379417,0,0,0,0,0,0,0,0.217808972286241,0.142900286972921,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596199510394531,0,0,0,0,0.0203144846743702,0,0,0.106571848967903,0,0,0,0,0,0,0.0632933067282068,0,-1.38777878078145e-17,0,0,0.664949459346714,0,0,0,0,0,0,0,0,0,-0.229965912584267,0,-0.396598821783703,0,0.357378341112441,0,0,0,0.585900910262395,0.0846386294583075,-0.0639532498146841,0,0,0,0.0565120739763527,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0222705754921487,0,0,0.017486487131897,0,0,0,0,0.0441493428667309,0,0,0,-0.0162724681136096,0,0,0,0,0,0,0,0,-0.0460535813663653,-0.0688460097448406,-0.0255037508902023,0,0,0.0474506325123881,0,0,0,0.0745920733996273,0.0823017555471357,0.0184850432948919,0,0,0,0.0499290684392289,0,-0.000455445454146103,0,0,-0.0289259590992817,0,0,0,-0.00934389279921568,0,0
X002506.SZ,0,0,0.0121060358800692,0.0531304290767164,0,0,0,-0.0451521983266661,0,0,0,0,0,0,0,0,0,0,0.0753930338854503,-0.123470461923976,0,0,-0.0468041866288596,0,0,0,0,0,0,0.0541340822784175,0,0,0,0.136318985445542,0,0.0196699771689341,0,0,-0.132624419890921,0,0,0,-0.129904876900454,0.0332833909626235,0,0,0.0245381203897197,0,0,0,0,0,-0.0149784763730329,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.0192605548058483,0,0,0.0899055983647237,0,0.0669552331742663,0,0,0.0445586201779211,0.0724419850218868,0,0,0,0,0,0,-0.0378499729568211,0,0,0,0,0,0,0,0,0,0.16606386115069,0,0,0.0609382409632608,-0.081214078388512,0,0,0,0,0,0,0,0,0,0,0.0125121669645458,0.0696451736122041,0.019686706108997,0,0,0,0,0,0,0.0107450626904208,0,0
X002456.SZ,0,0,0,0,0,0,0.0781082865164706,0,0,0,0.269441645648248,0,0,0,0.160012443282035,0,0,0,0.366761550803933,0.0997838084561335,0,0,0,0,0,0,0,0,0,0,0,0,0.311040985301425,0,0.0739863099465128,0,0,0,0.152290029292657,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613142099118999,0,0,0,0,-0.028652322519581,0,0
