,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600104.SH,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X002463.SZ,X000100.SZ,X600418.SH,X600584.SH,X600089.SH,X600703.SH,X000977.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600741.SH,X600460.SH,X600183.SH,X601877.SH,X600839.SH,X002456.SZ,X600487.SH,X601799.SH,X000800.SZ,X000661.SZ,X000921.SZ,X002129.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.483633853797692,0,0,0,0,0,0.0423408769831218,0,0,0,0,-0.0186854713781469,0,0,0,0,0.115520505391335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363292546834684,-0.137033970154561,-0.047959591699888,0,0,0,0,0
X000858.SZ,0.362534298639903,0,0,0,0,0,0,0.466929055505421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457812947338538,0,-0.0586104992221671,0,0,0,0,0,0,0.0273382850253199,0,0,0,0,0,0,0,0,0,0.0782449241102338,0,0,0,0,0.0771719932378892,0,0,0,0.0327747823740605,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0466145865792207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510830908432161,0.726996395784134,0.124526416525917,0.0448524304125519,0.0573763495127631,0,0,0,0.00363560304836066,0,0,0,0,0,0,0,0,-0.0526702775922207,0.047668945022419,0,0,0,0.160714573036458,0,0,0,0,0,0,0,0,0,0,0,0,0.0377901764542205,0,0
X600276.SH,0,0.319748693120028,0,0,0,0,0,0,0,0,0,0,0.228995904839041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115986141641538,0,0,0,0.0102141923208908,-4.33680868994202e-19,0,-0.0971400111357893,0,0,0,0,0.30823128132378,0,0.0796544965344395,-0.343757836562506,0,0.0289664611242892,-0.151903785932826,0,0,0,0,0,0
X600690.SH,0.131123873587792,0,0,0,0,0,0.483044635741615,0,0,0,0,0,-0.0503560426780557,0,0,0,0,0,0.0671398278810289,0.0655934685842169,0,0,0.0807658796083148,0,0,0.134757906947793,0,0,0,0,0,0,0,0.0672070441904301,0,0,0,0,-0.0201555414227954,0,0,0,0.00097722435439359,0,0,0,0,0.0543676666808685,-0.037537091444502,0,0,-0.0369529955521833,0.0122031550737937,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.210380046090662,0,0,0.0383098168773775,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.135202837775035,0,0,0,0,0,0,0,0,0,0,0.0237884783049509,0,0,0,0,0,0,0.0577602971518103,0,0,-0.021459749109046,0.149678617925771,0,0,0,0.119638428649551,0.0242032370353966,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.431639326452076,0,0,0,0,-0.0253274502820745,0,0,0.0899461333385827,0.0945334283124334,0,0,0,0,0,0,0,0,0,0,0.0192651327432443,0.0154622572384496,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601454949368228,0,0,0,0.030510541781989,0,0,0,0,6.93889390390723e-18,0.0165498007712984,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.121036547751711,0,0,0,0,0,0,0.146284480008485,0,0.4424057513729,0,0,0,0,0,0,0,0,0.269248843786074,0.0633484989192806,-0.028808909955867,0,0,0,0.0995180929536153,0,0,0,0,0,0,0,0,0,0,0,0,0.00706602953559185,0,0,0,-0.0581794571155305,-0.0314568450226057,0,0,0,0,0,0,0,-0.0160986176286718,-0.000292094736543932,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0241310212224354,-0.195346744020363,0,0,0.0422118953157039,0,0,0,0,0,0,0,0,0.0438887935598913,0,0.409408785639715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565590360146211,-0.391337312027748,0,0,0,0,0,0,0,0.0555075713619398,0,-3.46944695195361e-18,0,0,0,-0.375353191533035,-0.141770173027316,0,0,0,-0.0567996496180643,0.124148343283332,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0661879238783554,-0.0754119250737117,0,0,0,0.320930447645535,0,-0.0721534957908291,0,0,0,0,0,0.00471668244729962,0,0,0.0456632249394596,0,0,0.383494869927124,0,0,0,0,0,0,0,0,0,0,0,0.0621713472976699,0,0,0,0,0,0,0,0,0,0.00420963108496395,0,0,0.0705713845757066,-0.0174751324362132,0,0,0,0,0,0
