,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600741.SH,X600703.SH,X300003.SZ,X000338.SZ,X600271.SH,X601877.SH,X002008.SZ,X300124.SZ,X002456.SZ,X600487.SH,X002236.SZ,X600809.SH,X000661.SZ,X600867.SH,X000100.SZ,X000596.SZ,X000977.SZ,X000625.SZ,X300136.SZ,X600066.SH,X300142.SZ,X600566.SH,X600498.SH,X002179.SZ,X002294.SZ,X000157.SZ,X002007.SZ,X300146.SZ,X002180.SZ,X002241.SZ,X600522.SH,X002049.SZ,X000869.SZ,X600177.SH,X600089.SH,X002371.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.258040989327461,0,0,0,0,0,0,0.124598553319618,0,0,0.0688288196307822,0,0,0,0.159967342433174,0,0,0,1.73472347597681e-18,0,0,0,0.0650272514394881,0,0.0102572727357832,0,0,0,0,0,0,0,0,0,-0.0662641084233934,0,0,0,0,-0.077502863365932,-0.0112955127768291,0,0,0.120601009779971,0,0,0,0,0.00908911351610052,0,0.0113153885870324,0,0,0,0,0,0,0
X600703.SH,0,0,-0.130510114482054,0,0,0,0,0,0,-0.0654991473445916,0.165774583398655,0,0,0,0,0,0,0,0,0,0,0,0,0.204276491773609,0,0,0,0,0,0,0.0582294439355604,0,0.00607522497983819,0.113847923340461,0,0.331583197889391,0,0,0,-0.0340003031933682,0,0,0.0646576868280569,0,0,0,0,0,0,0,0,-0.0115592720256838,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.467128679010114,0,0,0,0.12071477517922,0,0,0,0,0,0.0131989771433862,0,0,0,0,0.00514785634508477,0,0,0,0,0,0,0.184156614520246,0.136124898067514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335235995391685,0,0,0,0.248332386341107,0,0,0,0,0,0,-0.0066194006054286,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.00552382828356521,0,0.47749330099154,0,0,0,0,0,0,0,0,0,-0.0306142629092444,0,0,0,0,0,0,-0.0794316384231728,0,0.190926920064872,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502697968399161,0,0,0,0,0,0,0,0,0,0.257557515130389,0,0.0124387890235295,-0.00395888857442022,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220727726691831,0,0,0,0.102176019198772,0.116007287449336,0,0,0,0,0,0,0,0,0,0,0,0.0911778121990807,0,0,0,0,0,0,0.115794457568859,0,0,0,0,0.499347833644361,0.0511898769420615,0,0,0,-0.00288243730662114,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225018394693999,-0.0939866731399388,0.281383446709254,0,0,0,0,0,0,0,0,0.0162315002007948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754556336302133,0,0,-0.0553530125311901,0.0123873387428165,-0.0276135071922807,0,0,0,0,0,0
X002008.SZ,0,0,0.323770707474617,0,0,0,0,0,0,0.107635205026084,0.0996356279967942,0,0.051539756461964,0,0,0.214744428473147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276191956390592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764463455775522,0,0,0,0,0,0
X300124.SZ,0,0,-0.0388311664258732,0.0966431562825912,0,0,0,0,0,0,0.0584169736002494,0,0,0.0424906829900126,0,0,0,0,0,0,0,0,0,-0.0346654593665689,0.0220958295230044,0,0,0,0,0.00265677554953198,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.231115359930857,0.240839862525023,0,0.0959531898343905,0,0,0,0,0,0,0.00859536614304992,0.0292358617989708,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.505900740699641,0,0,0,0,0.0603216011587751,0,0,0,0.0709572074841025,0,0,0,0.154191823093271,0,0,0,0,0,0,0.0660676938441962,0,0,0,0,0,0,0,0,0,0,0,0,0.141654627615234,0,0.0794414227578461,0,0,0,0.0378439837620817,0,0,0,-0.0101937008686411,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141618419450726,0,0,0,0.227451400668398,0,0.185119974913325,0,0,0,0,0,0,0,0,0,0,0,0.229523111226306,0,0,0,0,0,0,0.0445847751295472,0.293390383184678,0,0,0,0,0,0,0,0.000721747855877557,-0.0326458495902515,0,0,0,0,0,0
X002236.SZ,0,0,0.601835765560996,-0.31088476881636,0,0,0,0,0.0104895138481978,0,0.0943482890569408,0,0,0,0,-0.13475620030851,-0.393779171465805,0,0,0,0,-0.0737836496818016,0.429974959279287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200647291776666,0,0,0,0.0275192163585627,0,0,0,0,0,0,0.103610780120454,0.111181931722668,0,0,0.025098187072666,0.753611530434586,0,0,0,0,0
X600809.SH,0,0,0,0.178528329440389,0,0.211798689924424,0.173630582106997,0,0,0,0,-0.143510408663253,0,0,0,0,0.375992077030163,-0.0557463503109643,0,0,0,0,0,0.0446313145496765,0,0,0,0,0.280658950069587,0,0,0,0,0,0,0,0,0,0,0.0534065106087556,0,0,0,0,0,0,0,0,0,0,0,0.00791820529034819,0.0199124472458439,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.542441158936222,0,0.18672336126735,-0.0519325525307236,0,0,0,0,0,-0.14565985809581,0,0,0.0741996453570245,0,0,0,-0.0689748094114947,0,0,0.137723022153737,-0.0538366066766073,0,0.131059439222778,0,0,0,0.356877423405403,0.519218349742634,0,0,0,0,0.097749481266518,0,0,0,0,0,0,0,0,0.140040998168923,0,0,-0.0181445261163525,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.228980382834437,0.0262367571007211,0,0,0,0,0,0,0.123002431701615,0,0,0,0,0.0551322954847303,0,0,0,0.385431107761902,0,0,0,0,0,0.277826439947448,0,-0.429514771256094,0.113988306505942,0,0,0,0,0.379390960619794,0,-0.0537298567159715,0,0,0,0,0,0,0,0.148977734587323,0,-0.0123040085571458,-0.0146492592016289,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.410662028078521,0,0,0.0167488726635572,0,0,0,0,0,0,0,0,0,0,0.110186240437926,0.00832926361660498,0.0768719710581168,0,-0.0154043100713134,0,0,0,0,0,0,0.023191338546952,-0.00773753618695467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629344897637044,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.0751572869687933,0,0,-0.0690398856055409,0,0,0.507677027632964,0,0,-0.0694299703262153,0,0,0,0,0.0153764873462199,0,0,-0.0147666728781343,0.194945287372759,0,0,0,0,0,0,0,0,0,0,-0.0406532336814664,0,0,0,0,0,0.218766178713658,0,0,0,0,0,0,0,0,0,0,0.00252304482614916,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.153163279376511,0.183325242499842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184631835253562,0,0,0,0,0,0,0,0,0,0.139857051812632,0.106849936666425,0.441180168943239,0,0.0757742693402382,0,0,0,0.180456910547926,0,0,0,0,0.0454825274601401,0,0,-0.0426645559031995,-0.0521089299306774,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0728107636726689,0,0,-0.115152755863283,0,0,0,0,0,0,0,0,0,0,0,0,0.0615447626920514,0.0817364884981213,0,0,0,0,0.146849762457904,0,0.151236118495148,0,0.133139219298262,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0394505861987773,0,0,0,0,0,0,0,-0.0194692824722393,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.0817406464402608,0,0,0,0,0.0875595805360317,0,0,0,0,0,0.209977638260286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138422233930479,0.0230929744778872,0.312225468490743,0.279933921233245,0,0,0,0,0,0,0,-0.00863555745768193,-0.0141430433474194,0,0,0,0,0,0
X600066.SH,0,0.0970292867836771,0,0,0,0,0,0,0,0,0.0687717984642125,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.164001757799379,0,0,0,0.0161895348323645,0,0,0,0.0900600013506644,0,0,0.235360876156126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26327999690286,0.0617182746553955,0.0992599548420342,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730324546448346,0.649836051000811,0,0,0,0.0941101203658686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21170875463752,0,0.285378045901499,0,0,-0.214631541377203,0,0,0.0038706876207901,-0.00542197119289487,0,0,0,0,0,0
X600566.SH,0,0,0,0.169398100604833,0,0,0,0,0,-0.113135066823633,0,0,0,0,0,0.278794197428348,0,0,0,0,0,0,0.042462230878295,0,0,0,0.291428133745645,0,0.0215682396879391,0,0,0,0.178137405429775,0,0,0,0,0,0,0,0,0,0,0,0,0.101068732816557,0,0,0,0,0,-0.0263644731950955,-0.0387343320240727,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0.0740391579614668,0,0,0,0,0,-0.00747060299529192,0.0464704262357812,0,0.0784775873773729,0,0,0.516507972445534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407818304455602,0,0,0,0.360779255234704,0,0,0.0271298631656644,0,0,-0.0161678062074971,0.00966355711946718,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.038315056638975,-0.371736883141078,0,0,-0.00686774578826689,0,0,0,0,0.177995138852606,0,0,0.135868109899641,0,0,0.132515692128013,0,0,-0.0137613102934076,0.0141521048636474,0,0,0,-0.101312926182308,0,0,0,0,0,-0.0234164891538736,0,0.12917666719674,0,0,0,0,0,0,0,0,0,0.0258209251239443,0.0588237368334788,0,0,0,0,0,0
X002294.SZ,0,0,0,0.243790106995302,0.0433917368213841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121498736661061,0,0,0,0.146989013155429,0,0,0,0.0529027749422212,0.119810832618893,0.130937587704554,0,0,0,0.0649608039695709,0,0,0,0,0,0,0,0,-0.0613760134317863,0,-0.0625609496844912,0.00394711174147738,-0.0161301384060919,0,0,0,0,0,0
X000157.SZ,0,0,0.0648080129603839,0,0,0,0,0.0339266445651352,0,0,0,0.0398627992999545,0,0,-0.0233779822135351,0,0.0150411924834926,0,0,0,0,0,0.06489931379617,0,0,0,0,0,0,0,0.117582173580407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607439676986751,0,0,0,0.00216613930833278,-0.00527793218279245,0,0,0,0,0,0
X002007.SZ,0,0,0,0.393236964016221,0,0,0,0,0,0,0.0614090282348182,0,0,0,0,0,0,-0.0974752066268454,0,0,0,0,0,0,0,0.426717694593806,0,0,0,0,-0.03576838052536,0,0,0.0567389233004454,0,-0.00783906091321753,0,0,0,0,-0.0532956891048368,0,0,0,0,0,0,0,0,0.0407431470828622,0,-0.0167131361511878,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123286939308705,0.0246440668363881,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.306271764046779,0,0.0940737304058261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166774519119407,0,0,0,0.281921207375617,0,0,0.171681082756537,0,0,0,0,0,0,0,0,0,0,0,0,0.0317712635269366,0,0,0,0.382879123161993,0,-0.0939319593999545,-0.0101767484254,-0.0101406658361572,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0925374430386698,0,0,0,-0.11311665924194,0,0,0,0,0,0.0933274899407736,0,0.230614322314525,0,0.160200592276794,0,0,0,-0.0218042114824243,0,0,0,0,0,0.0825373929465119,0,0,0,0,0,0,0,0.014948979142133,0.0422605084166431,0,0,0.181883099683248,0,0,0,0,0,0.236704366645147,0,-0.00704146800604192,-0.00424184126560912,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.19149794293755,0,0,0,0,0,0,0,0,0.0659257927751394,0,0,0,0,0,0.379236790259576,0,0.0565572704154894,0,0,0,0,0.0461807185368924,0,0.0160359473745588,0,0.0341217762150518,0,0.0319116423737205,0,0,0,0,0,0,0.162549887848698,0,0,0,0,0,0,0,0,0.00683197339345816,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0918767433420076,0,0.220012486072881,0.116402025428731,-0.0929992893898832,0,0,0.0512778804715241,0,0,0,0.125474524240314,0,0,0.205066652724016,0,0,0,0,-0.0188524443302643,0,0,0.26864491539466,0,0,0,0,0,0,0,0,0,0,0,0.0579302309025717,0,0,0,0,0,0,0.0231282706810513,0,0,-4.33680868994202e-19,-0.00797371944159374,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.0794939717103023,0,0,0,0.0293786935039296,0,0,0,0,0,0,0.176317701345804,0,0,0,0.211892519690934,0,0,0,0,0.174003082146411,0,0,0,0.0666766058449789,0,0,0,0,0.0945178411485721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632441249893408,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0346319916130726,0,0,0,-4.33680868994202e-19,0,0,0.0930537815239314,0,0,0,0,0.00523137625563098,0,0,0,0,0.130057435855932,0,0,0,0,0.0439014684657151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158518080831406,0,0,0,0,0,0,0.00381991682524727,0.0140647985657256,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.167345539826157,0,0,0,0,0,0,0,0,0,0.180767808029978,0.201614085314726,0,0,0,0,0,0,0,0,0,0,0.052800173250136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157778731442492,0.0876935042241447,0,-0.0145704732560466,-0.0355668322758491,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.0206618676240898,0,0,0,0,0,0,0.157724177411578,0,0,0,0,0,0,-0.152875338703283,0,0,0,0,0,0,0,0.166743726759872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274050916041056,0,-0.131390205703097,0.511183080803997,0,0,0,0,0,0,-0.00704656495006658,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.179628861696568,0,0,0,0,0,0,0,0,0.027991370179033,0.114439335764727,0.157898879010241,0,0,0,0.219475557249455,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.188296805310639,0,0.206362703697291,0,0,0,0,0,0.0792337181670544,0,0,0.160636466775112,0,0,0,0,0,0,0,0,-0.00822082343539704,0,0,0,0,0,0,0
Change_TY3M,0,0.0958303036926619,0,0.499587712941666,0,0,0,0,0,0,-0.058056133918773,0,0,0,0,0,0,0,0,0,0.305074101197652,-0.341760597117744,0,0,0,-0.192053877512841,0,0,-0.143689679846422,0,0,0.0920373650493376,0,-0.0789018726345001,6.93889390390723e-18,0,-0.172333161566863,0,0,0,0.0386650885585789,-0.14603968250407,0,0,0,0,0,0,0,0,0,-0.0122145795396635,-0.0118358726472971,0,0,0,0,0,0
Slope,0,0,0,0.399236769451868,0,0,0,0,0,0,1.83232502751962,0,3.1890749833692,0,-1.15308573830452,0,0,-0.401173276057676,0,0,0,0,0,0,0,-2.24179274292715,0,0,0,-3.07229950242887,0,-0.984292277532151,3.04140007477852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8806116963435,0,-1.18788538076696,0,0,0,0,0,0
TED,0,0.00113243196782774,0.611775328031481,0,0,0,0,0,0,0.369316570824882,-0.633957588862573,0,0.0932767704315518,0,0,0,0,0,0,0,0,0,0,0,0,-1.96833512246065,0,0,0,-0.0147464526989777,0,0,0,0,0,0,0,0,0,0.815344416405159,0,0,-0.134912223152192,0,0,0,0,0,0,0,0,-0.439422126391788,0,0,0,0,0,0,0
RealEstate_excess,-0.0673157302534003,0,0,0,0,0,0,0,0,-0.0213041742871447,0.136574281299865,0,0,0,0,0,0,-0.133286200513298,0,0,-0.0810899365283644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155162980650731,0,0,0,0.0462552707333918,-0.0167686233306614,0,0,0,0,-0.0230831256469551,0,0,0,0,0.0802412074822234,-0.0016098599480478,-0.00522695816390044,0,0.146340782265259,0,0,0,0
MKreturn,0,0.178040168489784,0,0,0,0,0,-0.0275460306366767,0,0,0,0,0,0,0,-0.0296006706939959,0,0,-0.0819676373327241,0,-0.132930650223206,0,-0.00573627399482923,0,0,0,0,0,0.137996463456555,0,0,0,-0.0156933577333541,0,0,0,0,0,0,-0.0627589220933221,0.0629192525725861,0.0119580532539916,0,-0.0358504539045446,0,0,0,0,0,0,0,-0.00364589957886868,-0.0188534135378406,0.274428932266307,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00310977020690193,-0.00337569412163805,0,0,0,0,-0.00277647716250551,0,0.000565365985633136,0,0,0,0,0,0.00208426340772872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320878877664461,0,0.00256635918453689,-0.00137090152923128,0,0,0.00614665440883883,0,0,0,0,0,0,0,0.000881632620680541,-0.00323548093541927,0.00146871498150629,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0328993998800189,0,0,0,0.00320569801626762,0,-0.00470690285540052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016846699516404,0,0,0,0.00574525715328646,-0.00617234103955428,0,0,0,0,0,-0.00669055885175451,0,0,0,0,-0.00399352083909709,0,0,0,0,0,0,0.0315100317279236,0,0,0,0.0195717528207922,-0.0427660653357953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00303346391410096,0,0,0,0,0,0,0.0106024764918822,0,0,0,0,0,0,0,0.0109061354099425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559918323436803,0,0,-0.00268811931179239,0,-0.0143725929347166,0,0,0.00406640504886288,0,0,-0.00248043013742643,0.00636210168346219,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00448864490908235,-0.00165253729330958,0,-0.0081403845864985,0,0,0,0,0,0,0,0,0,0,0,0.0109539104832626,0,0,0.00298892005531,0,0,0,0,0,0,-0.00737805389087658,0,0,0,-0.0145073756846963,0,0,0,0,0,0,0,0,-0.000167711837383877,0,0.00658412148404237,4.10777508300065e-05,0.00351671472810341,0,-0.00860667324172713,0,0,0,0
