,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X300124.SZ,X600487.SH,X600066.SH,X601877.SH,X300003.SZ,X000100.SZ,X002241.SZ,X600809.SH,X600867.SH,X002294.SZ,X600271.SH,X300136.SZ,X600522.SH,X002508.SZ,X000050.SZ,X600566.SH,X000981.SZ,X600089.SH,X000157.SZ,X600498.SH,X600177.SH,X600707.SH,X000596.SZ,X300142.SZ,X002180.SZ,X002179.SZ,X600699.SH,X600584.SH,X000661.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.556451116723772,0.0837722662591294,0,0,0,0,0,0,0,-0.0855954268190055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787495134641587,0,0,0,0.0744420689202408,0,0,0.0663827791206802,0,0,0,0,0,0,0,0,0.00327203127842088,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.125300442748338,0.137508723693276,0,0,0.219256142517145,0,0.215824700714415,0,0.00716900538705229,0,0,0,0,-0.0178431759647349,-0.0394716622655883,0.0970684844985535,0,0,0,-0.0427896028818343,0,-0.0859002458867376,0,0,-0.00931081708974659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014582787155285,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0421898930658235,0.232689764693782,0.146351528540804,0,0,0.100032993464787,0,0.0885697097289025,0.0189733150112699,0.0926201852291263,0,0,0,0.177332470632854,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.132421473655744,0,0,0,0,0.0396370291133286,0,0,0,0,0,0,-0.00586646440086809,0,0,0,0,0,0,0,-0.0149262219459116,-2.16840434497101e-19,-0.0592306622077195,0,0,0,0,0
X000651.SZ,0,0,0,0,0.371227473097894,0,0,0,0,0.12651843250302,0,0,0,0.0401243455643914,0,0,0.0568495283903002,0,0,0,0,0,0,0,0,0,0,0,0.000699769141420277,0,0,-0.0829531572099457,0,0.108306541673898,0,0,0,0,0,0,0,-0.04153076428306,0,0.148977087342904,0,0,0,0,0,0,0,0.0147278041322414,-0.0183116989079917,0,0,0,0,0,0
X000858.SZ,0.0125166893443351,0,0,0.326751661669456,0,0,0,0.209392524573535,0,0,0,0.494873258903374,0,0.048118086237382,0,0,0,6.93889390390723e-18,0,0,0,0.0059965957750446,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488757980750879,0,0,0,0,-0.00094049400432058,-0.0130922234511344,0,0,0,0,0,0
X600276.SH,0,0,0.0771325132479335,0,0.127846672815933,0,0,0,0,0,0,0,0,0.0227174810984147,0,0,0,0,0,0,0,0.25170729997183,0,0,0,0,0,0.0507175851302118,0.109912618517666,0,0,0,0,0.0812260625965492,0,0,0,0,0,0,0,0,0,0,0.0207964333471782,0,0,0.000303865447272504,0,0,0,0,0.00655457595828802,0.0281176971826104,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.289409051951881,0,0,0,0,0,0,0.129545248450504,0,0,0,0,0,-8.67361737988404e-19,0,0,0.111504114999373,0,0,0,0.111928438442495,0,0.100011020693053,0,0,0,0.0467919318611348,0,0,0,0,0,0,0,0,0,0,0,0,0.199723130942932,0.149286975284659,0,0,-0.00194866572919861,0,0,0,0,0,0,0
X002304.SZ,0.107637142097878,0,0,0,0.06107987071493,0,-0.0537074375561836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500245341745005,0,-0.0435526307883333,0,0,0,-0.0409919543928142,0,0,0,0.432738394415175,0,0,0,0,0,0,0,0,0.211302752683371,0,0,0.032315216920298,0.0833175694486365,0,0,0,0,0.00058235528680294,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355519836986927,0,0,0,0.169459300766359,0,-0.0916953684934106,0,0.269738115940367,0,0,0,0,0.300633236528815,0,0,0,0.203920535581885,0,0,0,0,0,0,0,0,0.15534510377273,0,0,0.135970554539672,0,0,0,0,0,0.0731608987352021,0.506235786642387,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.07453235899385,0.33791051482441,0.146622989820892,0,0,0,0,0,0,0.0806736931595073,0,0,0,0,0,0,0,0,-0.0721266068515251,0,0,0,0,0,0,0.0419165721654489,0,0,0,0,0.14414230786435,0,0,0,0,0,0,0,0,0.0765819463219039,0,0,0,0.0267090638301695,0,0,0,0,-0.0123139373622479,0.0207069004928383,0,0,0,0,0,0
X600703.SH,0.0363076446930749,0,0,0,0.113085004831886,0,0,0,0,0,0,0,0,0.294098348433607,0,-0.0739024630535504,0,0.0444210537735543,0,0,0,0.150405997012425,0,0,0,0,0,0,0,0,0,0,0.0905029409568474,0,0,0,0,0,0,0,0,0,0,0.0966958767925961,0,0,0,0.378725269405611,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.471615909843973,0,0,0,0,0,0,0,0,0.0300575479688757,0,0,0,0.0405253164156417,0,0,0,0,0,0,0,0,0.0511044764461295,0.022537462991782,0,0,0,0.0750949635536203,-0.0103507005039,0,0,0,0,0,0,0,0,0,0.277165943387509,0,0,0,0,-0.00467504446171912,0,0,0,0,0.00103218142217947,0,0,0,0,0,0
X600741.SH,0,0.793417809793924,0,0,0,0,0,0.0367323986729453,0.435903927812733,0,0,0,0,0,0,0,-0.139653670153597,-0.282691724648669,0,0,0,0,0.0259966687273629,0,0.0712062112447394,0,0,0,0,0.129892323706717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161139795818388,0,0,0,0,0,0,-0.0187121639121474,0.0223966620690473,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0940877751281774,0.487799904622783,0,0,0,0,0,0,0,0,0,0,0.255214102837731,0.0880096839677011,0.288071404818834,0,0.144232580082906,0,0,0,0,0,0,0,0,0,-0.0229027076275972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268379407108929,0,0,0,0,0.195792406065654,0,0.0162007644276841,-1.73472347597681e-18,0,0,0,0,0,0
X002475.SZ,0,0.050351662754789,0,-0.0388914501404869,0,0,0,0,0,0,0.0488251221144635,0,0,0,0,0,0,0,0,0.369022380125302,0,0,0,0.0872421489491571,-0.052058050518346,0,0.0849882165811115,0,0,0,-0.17603196469162,0.0474916397518564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896396259088194,0,0,0,0.0427268320546805,-0.0595335381598974,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0966622604542251,0,0,0,0,0,0,0,0,0,0,0,0,0.525347577366713,0,0.0515136330416708,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.284469603346751,0.0127742732256265,0,0,0,0,0,0.101938676580742,0,0,0,0,0,-0.0921333133123174,0,0,0,0,0,0,0,-0.0420295426403313,0.0554546099127202,0,0,0,0,0,0
X600031.SH,0,0,0,0.135758776801695,0,0,0,0,0,0,0,0,0,0.0198758155884152,0,0.194288333202391,0,0,0,0,0,0,0,0.159108842015424,0,0,0,0,0,0,0,0,0,0.0929564628101217,0.136939588037123,0,0,0,0,0,0,0,0,0.120790713975333,0,0,0,0,-0.123071951173228,0,0,0,-0.0132202335155811,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.157026028395573,0,0,0,0.508227253708041,0,0,0.00285968433626742,0,0.145223929970093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105540621942723,0,0.0296737827942076,0.148772634624126,0,0,0,0,0,0,0,0,0.0247105195131089,0,0,0,0,0,0,0.201793082245737,0,0,0,0,0.0174538339928627,0,-0.201581720490473,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0521440961068038,0,0.054585745981626,0,0,0,0,0,0,0,0,0.086481044242322,0.136440285703575,0,0,-0.0700615299821172,0,0,0,1.73472347597681e-18,0.0598005748673997,0,0.173568817941362,0,0,0,0.0706776024647961,-0.0426831352733549,0,0,0,0,0,0,0,0,0.0267262014040455,0,0,0,0,0,0,0,0.0969005568058334,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74267596657906,0,0.295357401885607,0,0,0,0,0,0,-0.141754953509377,0,0,0,0,0,0,-0.0834459749804779,0.398721502349799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123449795784939,0,-0.00987707038421294,0.0193394000211014,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0483456285975942,0,0.0597751797161749,0.0969190746971609,0.0390099610910605,0,0,0,0,0,0,0,0.292004335902455,0.0198826113328995,0,0,0,0.0352436756670732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615700961762829,0,0,0.0111905425669569,0,0,0,-0.00796998062115237,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.347114353424331,0,0.140075190444543,0,0,0,0,0,0.0791436592086804,0.133482154939161,0,0,0,0,0.176907163652247,0.0304526346215522,0.154244133042639,0,0.0966329972169999,0.0434111811319334,0.195723654983594,0,0,0,0,0,0.222532848467648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745494034458121,0.0920909152847,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0941999480783742,0.0662730454576256,0,0,0,0,0,0.0886849943814076,0,0.0234679402835003,0,0.00403800947402998,0,0,0,0.0280449055532521,0,0,0.132211065226973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898018265850137,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.211446013570056,0,0,0.0270732457174758,0,0,0.0502637718642961,0,0,0.335380039445545,-0.172727911849582,0,-0.0937719383961562,0,0.18063216970897,0.0500463298296138,0,0,0,0,0,0,0.074673701053164,0,0,0.0487718452618929,0,0,0,0,0,0,0,0,0,0,0.182900094282359,0,0,0.106331494393525,0,0,0,0,0.035839828188703,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0349019821798177,0,0,0,0.173391899699874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288422486599401,0,0,0.211104809229363,0,0,0.0694189146477776,0,0,0,0,0,0,0,0,0,0.00370117483996473,0.0842830672516048,0.283577718067343,0,0.0306083670252817,0,0,0,0.0115052915177523,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0748582940963698,0,0.196964049175787,0,0,0,-0.0180719809837134,0,0,0,0,0.141755191445235,0,0,0.0742257349623242,0.00252494698891812,0,0,0,0,0,0,0.0401662660318838,0,0,0.00725789567508386,0,0,0,0,0,0,0,0,0,0,0,0.0691263302362292,0,0,0,0,0,0,0,0.0361651530064384,-0.0306762157552043,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0154584253170886,0,0,0.030934647823011,0,0,-0.0329132222065041,0,0,0,0,0,0,0,0,0,0,0.00289488926513874,0,0,0,0,0.25789386526835,0,0.182275735782823,0,0,0,0,0.126625084518284,0,0,0,0.0621240007330959,0.0725202586774453,0,0,0,0,0,0,-0.00921625769802739,0.0267241525185631,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.19294331280531,0,0,-0.110862103417703,0,0.158906654226082,0.727903439229769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415729133628862,0,0.000518161144548941,0,0.418082432000315,0,0,0,0,0,0,0,0,0,0.264856606258401,0,0,6.93889390390723e-18,0,0,0,0,-0.0517814203118608,0,0,0,0,0,0
X600867.SH,0,0,0,0.0379120932883051,0,0,0,0.0358572531517714,0.0685009588494521,0,0.0840283429699672,0,0,0,0,0,0,0,0,0,0.0788877896958705,0.223398002182384,0.148728037793841,0,0,0,0,0,0,0,0,-0.0424449358305359,0,0.195995324970671,0,0,0,0,0,0,0,0.0602186118720847,0,0,0,0,0,0,0.209872640586804,-0.103949138947767,0,0,-0.00388458165911508,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.234583394946984,0,0,0,0,0,0,0,0,0,0,0,0,0.00328998527257083,0,0,0,0,0,0,0,0,0,0.0894778738593322,0,0,0,-0.0265320505516605,0,0,0,0,0,-0.176697076330484,0,-0.279781167174906,0,0,0,0,0,0,0,0.00241083290765405,-0.0396513041328772,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.195319567790256,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.255704729415652,0.40812928748054,0,0,0,0,0.0180944510937749,0,0,0,0,0,0,0,-0.0193637297387792,0,0,0,0.136487044906047,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0518278675296568,0,0,0.0109863845809364,0,-0.154895197818624,0,0,0,0,0
X300136.SZ,0,0,0.273691089732862,0,0.0243506156973749,0,0,0,0,0,0,0,0,0,0.308550214749026,0,0,0,0,0.647581003860247,0,0,0,0.0356993030497797,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.288528958833855,0,0,0,0,-0.302075982378421,0,0,0,-0.0406991376834423,0.00994632465122588,0,0,0,0,0,0
X600522.SH,0.189915096791232,0,0,0,0,0,0,0,-0.0236801449025931,0,0.0573340037450939,0,0,0,0,-0.057869539785337,0,0,0,-0.0249985345516508,0,0,0,0.0920774394617595,0,0,0,0.0771728197658179,0,0,0,0,0,0,0.0929089888943851,0,0,0,0,0,0,0,0.0761550243413439,0,0,0,0,0.280533826029655,0,0,0,0.008359913782043,1.0842021724855e-19,0,0,0,0,0,0
