,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X000568.SZ,X600031.SH,X000725.SZ,X600104.SH,X002371.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000625.SZ,X000338.SZ,X000063.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X300142.SZ,X003816.SZ,X002179.SZ,X000661.SZ,X601877.SH,X000596.SZ,X000100.SZ,X600460.SH,X000157.SZ,X002414.SZ,X600741.SH,X002074.SZ,X002236.SZ,X002007.SZ,X600702.SH,X600089.SH,X600584.SH,X000799.SZ,X600183.SH,X600779.SH,X601799.SH,X000733.SZ,X000800.SZ,X600884.SH,X300146.SZ,X600563.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.267145897007035,0,0.0081378317897227,0,0,0,0.0589909670581787,0.0352133351492779,0.0401888871380568,0.0468735641630699,0,0,0,0.0449426540007242,-3.46944695195361e-18,0,0,0,0,0.0692882772627077,0,0,0.00760329864603771,0,0,0,0,0,0,-0.0665623884369646,0,0,0,0,0,0,0.0574665574253205,0,0,0,0,0,0,0,0,0,0.0552242954302987,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0927008680934064,0,0,0,0,0.195455713288428,0.194125947877976,0,0,0,0,0,0,0,0,0,0.0599801605241713,0,0,0,0,0,0.0219708689572005,0,0,0,0,0,-0.110568269556264,0,0,0,0,0,0,-0.152225939437769,0.103465939252834,0,0.178504419430678,0,0,0,0,0.071119989220059,0,0,0,0.0211757402323966,0,0,0,0,0,0,0
X002415.SZ,0,0.0463388350177485,0,0,0,0.0601745655080569,0,0,0,0,0.153705072045184,0,0,0,0,0.125463504482146,0.0822300434113595,0,0,0,0.0621636017394853,0,0,0.018893764357817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634708913670558,0.0481250907309469,0,0.021497236541527,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.157015462828363,0,0.174236816244687,0,0,0,-1.73472347597681e-18,0.0502911367873081,-0.0721262671130603,0,-0.10631959521098,0,0,-0.0354904703759476,0,0,0,0,0,0,0,0,0,-0.0454696153740312,0,0,0,0,0,0,0.132883715034366,0,0,0.471586857781642,0,0.0178513236898444,0,0,0,0,0,0,0,0,-0.0415977283752002,0.0792204564432195,0,0,0,0,0,0
X600276.SH,0,0.41052157269729,0,-0.119101867270948,0,-0.0494460161032866,0,0,0,0,0,0,0,0,0.181744434617298,0,0.134404490826679,0,0,0,1.73472347597681e-18,0,-0.318222563092116,0.0336735327216962,0,0,0.0214245815194728,0.00576846491517542,0,0,0,0,0.13076761269545,0,0,0,0,0,0,0,0.150995035847777,-0.0146868154270492,0,0,0,0,0.0783465834947758,0,0,0,0,0.0344002483148458,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0600600152568148,-0.0768682197777485,0,0,0,0,0.0327666952090358,0,0,0,0,0,0,0,0.321846108969802,0.109422449378256,0,0,0,0,-0.0292967217013377,-0.0302768442200042,0,0.0987961308449455,0,0,0,0,0,0,0,-0.137483030831375,0,0,0,0,0.25128761197,0,0,0,0,0,-0.0160593749879663,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0636416238290014,0,0,0,0.00392530570754798,0,0,0,0,-0.0620163009551689,0,0,0,0,0.0377226855312322,0.084683377565146,0,0,0,0,0,0,0.0369666292742575,0,0,0,-0.0294630399668386,0,0,0.101880228982706,0,0,0,0,0,0,0,0,0.0807259417318388,-0.0897785295390764,0,0,-0.0285387458802767,0,0,0,0,-0.0699931745324983,0.15006755919655,0,0,0,-0.114406917539094,0,0
X002304.SZ,0,0,0,0.318372217322307,0.0242026779791077,0,0,0,0,0.404609040808933,0,0,0,0,0,-0.125145783802455,0.179055337798009,0,0,0.0757516636615463,0,0,0,0,0,0.0834411603966623,0,0,0,0,0,0,0,0,0.0146469270436381,0,0.0608120511358379,-0.0521084812964745,0,0.149512621899397,0,0,0,0,0,0,0,0,0,0,0,-0.0447970356692032,0,0,0,0,0,0,0
X600690.SH,0,0,0.105182139456471,0,0.118437272275645,0,0,0.110677922817164,0,0.112018213180516,0,0,0,-0.0219297812655099,0,4.33680868994202e-19,0,0,0,0.0401568269779293,0,0,0,-0.0152968821958811,0,0,0.0978669168484543,0,0,0,0,0.0294222656048385,0,0,0,0,0,0.00582338206070497,0,-0.00539155976245618,0,0,0.063765724678734,0,0,0,0,0,0,0,0,-0.0703683424338368,0,0,0,0,0,0,0
X000568.SZ,0,0.420097695074768,0,0.147214445184067,0,0,0,0.133612782088942,0,0,0,0,-0.196142701213501,-0.0120511995361493,0.00283361602946321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114801908124499,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0412420026054993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0470056412563221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077129517106206,0,0,0,0,0,0,0,0,0.059682446964939,0,0,0,0,-0.133395297278775,0.204410760808338,0,0,0.0702763180502514,0,0,0.00346942117463829,0,0,0,0,0.0361311813521027,0.00959579286955863,0,0,0.0416757881793152,0,0.0970462879695122,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.0215907957140264,-0.0143064206365558,0,0,0,0,0,0,0,0,0,0,-0.0208923514130919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369955477624147,0,0,0,0.00946238068070985,0,0,0,0.0309290144991868,0,0,0,0,1.73472347597681e-18,0,0,0.218604814656756,0,0,-0.0265264501420999,0,0,0,-0.013548414765408,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134306545511047,0,0,0,0,0,0.0404410432712282,0,0.189505385533693,0,0.0114239974623176,0,0,0,0,0,0.0902482356567798,0,0,0,0,0,0,0.0907842616479768,0,0,0,-0.151161522099534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.293612312241423,0,0,0,0,0,0.194025360472751,0.00335256231194288,0,0,0,0,0,0,0,0,0,0,0,0,0.143062370213024,0,0,0,-8.67361737988404e-19,0,-0.234700956073013,0.00511986582866173,0,0.199127685109983,0,0,0.123107510714376,0,0,0,0.121661069426157,0,0.0369325097052988,0,0,0.0185340277494115,-0.0366025678617096,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.10819451587621,0,0,0,0,0,0,0,0,0,0.131207086368006,0.117735430846046,0,0.0975907501397515,0,0.330558668706281,-0.527338803281015,0.0303147111190026,0,0,0,0.183387153508245,0,0,0,0,0,0.178512361941538,0,0,0,0,0,-0.0496060718496422,0,0,0,0.00526653052548871,0,0.0951667238457174,0,-0.246160592620218,0,0.157851319995559,0,0,0.0178872980622654,0,0,0,0,0,0,0
X300014.SZ,0,0,0.32490100678119,0,0,0,0,0,0,0,0,0,0,0.0930941277308874,0,0,0.0432068581360543,0.231816297489226,0,0,0.31536880473168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197098010535091,0,0,0,0.0228389836628441,0,0,-0.119349248600855,0,0,0.0363573195149111,0,0,0,0,0,0,0,0.002504397446506,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-1.38777878078145e-17,0,0.0736954824735175,0,0,0.171834262315781,0,0,0.238807857973681,0,-0.0221199541551733,0,0,0,0,0.233675672909172,0,0,0,0,0,0,0,0,-0.158453290414693,0.134856132995118,0,0,0,6.93889390390723e-18,0,0,0,0,0.0548975935209344,0,0,0,0,0.0259515591618581,0,0,0,0,0,0,-0.0230941520355923,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158127928657478,0,0,0.353304455919236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289587871252916,0,0.26233586474991,0,0,0,0,0,0,0,-0.174982488138155,0.0330358331933813,0,0,0,0,0,0.137475556153192,0,-0.0462566970156036,-0.123154886603681,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0630092588289651,0,0,0.279940916600875,0,0,0,0.0909597384809451,0,0,-0.00339130497878404,0,0,0,-0.0335615609238595,0,0,0,0,0,0.0448327970093922,0,0.16664115419662,0.151487590069905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936555209075204,0.0281511521176251,0,0,0,0.0151181816385311,0.00892115021524034,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165454171180501,0.0109721708688323,0,0,0,0,0,0,0,0.00452473398383333,0.187505427874961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106068159017186,0,0,0,0,-0.176180825441644,0,0,-0.0206251947756524,0,0,0,0,0,0.0233583349050333,0.0224624155424928,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503854298629357,0.0572657271407424,-0.11356032486996,0.317719809092504,0.104793079336748,-0.0697393619249213,0,0,0,0,0,0,0,0,0,0.219070979968101,0,0,0,0,0,0,0.17693242556318,0,0,0,0,0,0,0,0.083272132118037,0,0,0,0.0339384870977451,0,0,-0.0371043166981291,0,0.0330951005728399,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.017081835172969,0.157624445382651,0,0.40038814937428,0,0,-0.179477307513597,0,0,0,0,0,-0.200000449481564,0,-0.0357814635290683,0,0,0,0,0,0,0,0,0,0,0,-0.126809110803899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163904749134073,0,0,0,0,0,0,-0.00696495941734416,-0.0741680740736628,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0771547791276385,0,0,0,0,0,0,0,0,0,0.328401382048044,0.178096737711141,0,0,0.0942789950785752,0,0,0,0,0,0,0,0,0,0,0,0,0.0125516608254345,0,0,0,0,0,0,0.0274164826918171,0,0,0,0,0,0,0.126164756173699,0,0,0,0,0,0,-0.0696613278771832,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180688001386112,-0.064127119560413,0.074719689382613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185741698872697,0,0,0.0542408639716073,0,0,0,0,0,0,0,0,0,0.0315121872760413,0,0,-0.157148591987989,0,0,0,0,0.0331929597715789,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0539428453213773,0,0,0,-0.0193335944640953,0,0,0,0,0,0,0,0,0.0121503510057582,0,0,0,0,-0.0352416378338818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185402172393502,0.00011281220915207,0,-0.0177143957320299,0.0101161678806341,0,0,0,0,0,0,0,0,0,-0.021031741409762,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.144880287417343,0,0,-0.0531199751388172,0,0,0,0,0,0,0,0,0,0.0850251020610206,0,0,0,0.154926030777025,0,0.0123721003515099,0,0,0.190530517592218,0,0,0,0,-0.0162788038797358,0.0889883255549098,0,0,0,0,0,0.167961770365284,0,0.208469068798328,-0.0530160231029344,0,0,0,-0.0189976283941921,-0.0984440097970057,0,0,0,0,0,0
X000661.SZ,0,0.164741332176486,0,0,-3.46944695195361e-18,0,0,0,0.205889246272035,0,0,0,0,0.0788023009010105,0,0,0,0,0,0,0.280401970670843,0,-0.279801405615311,0,0,0,0,0,0.252464493128624,0,-0.0742437871799877,0,0,0,-0.179804286870607,0.212068326443185,0,0,0,0,0,0,0,0,0,0,0.0443747618862951,0,0,0,0,0.0876372419637124,-0.121210685045445,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.00475610721754208,0,0,0,0,0,0,0.114653000649463,0,0,0,0,0,0.00640509837646159,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.169325513411574,0.0903214935673276,0,0,0.0139988663240566,0,0.0181099453405523,0,0,0,0,0.129334805356047,0,0.0993570609769294,0,0,0.00989446785782444,0,0,-0.0307530585109925,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.045010713529252,0,0,-0.175820321971271,0,0,0,0.0630295791994005,0,0,0.0370567102578082,0,0,0,0,0,0,0,0,0.0283696693915543,0,0,0,0,0,0,0,0,0,0,0.126158510765585,0,0.109514143657349,0.499661922516547,0,0,0,0,-0.0393221160224645,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.101557431013164,0,0,0,0,0.0303133533125357,0.672072694995393,0,0,0.013637270393744,0.0107940098505703,0,0,0,0,-0.00726563885361812,0,0,0,0,0,0,0,0,0,0,0,-0.0215074314365474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389485261561093,0,0,0.0361607343005853,0,-0.0283299753686007,-4.33680868994202e-19,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,-0.215945396561106,0,0,-0.121604885166686,0,0,0,0.1449677858678,0,0,0.0997353393213048,0,0.0972461285455987,0,0,0,0.258154286294294,0,0,0,-0.275594285789734,0.24851521347181,0,0,0,0,0,0,0,0,0,0.175768435685457,0,0.259868393452642,0,-0.229076551832835,0,0,0,0,0.0196358062503185,0,0,0.339794681489625,0,0.0180800622838224,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0608774485235946,0,0,0.569953325267668,0,0,0,0,0,0,0,0.0894535523163844,-0.0556816301302296,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704862955958325,0,0,0,0,0,0,0,0,0,0.0342884636587025,-0.00814551770053391,0,0,0.0499121552301285,0,-0.0411867121674803,0,0,0.0244298185794524,0.0400330096853968,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283518514939604,0.0339335194228694,0,0,0.0709060457612549,0,0,0,0,0.15165008127772,0,0.292405813533103,0,0,0.0232657272265774,0,0,0,0,0,0,0.0563550824899291,0,0,0,0.101926020602577,0,0,0.101842646825645,0,0,0.143372274477042,0,0,0,0.0117889406305068,0,0,0,0,0,0,0
X600741.SH,0,0,0,-0.0273961244275415,0,0,0.3903765283659,0.0873967013577058,0,0,0,0,0.212034394299665,-0.0360904638785192,0,0,0,0,0,0,-0.120734578375814,0,0,0.110592549070865,0,0,0,0.180247057477603,0,0,0,0,0,0,0,0,0,-0.0311895139231176,-0.108777731873333,0,0,0,-3.46944695195361e-18,0,0,0.102827729089818,0,0,0,0,0,0,-0.0231422810915629,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.156122165446946,0,0,0.165632517783608,0,0.267355763057447,0,0,0,0,0,0,0,0,0,0,0.0680093134432864,0,0,0,0,0.083721773672793,0,0,0,0,0,0,0.0105298390490369,0,0.0206182204380501,0,0,0,0,0,0.0586805443159833,0,0,0,0,0.0554016050472881,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0222330757187936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518986596612213,0,0,-0.0991983102034417,0,0,0,0,0.0503912262947888,0,0,0,0,0,0,0,0,0,0,0,0.076805330803951,0,0.0477312310108051,0,0,0,0.0459772589612711,0,0,0,0,-0.00431249259138061,0,0,0,0,0,0,0
