,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X600372.SH,X000157.SZ,X002028.SZ,X000066.SZ,X600839.SH,X002049.SZ,X002236.SZ,X600522.SH,X600741.SH,X600183.SH,X002456.SZ,X600066.SH,X601877.SH,X600460.SH,X002156.SZ,X000661.SZ,X002085.SZ,X000800.SZ,X600487.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0.0481321218026268,-0.00987387229290783,0,0,0,0,0,0,0,0.0513711345765421,0,0,0,0,0.407501422810192,0,-0.0385554644338364,0,0,0,0,0,0,0,0,0,0,0,-0.135867325629797,0,0,0,0,-0.119395774509652,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0957792440337479,0,0,0,0,0,0.3338896392198,0,0,-0.0718439568159204,0,0
X000568.SZ,0,0.11810684218137,0,0,0,0,0.445930958872121,0,0,0,0,0,0,0,0,0,0,0.227592306346953,0,0.110355503013864,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158236349140036,0,0,0,0,0,0.038046586199888,0,0,0,0,-0.0197811403516154,0,0,0,0,0,0.0145304768805714,-0.0477784292184508,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931245290632867,0,0,0,0,0,0.0212998461214012,0.00434530588867267,0.466894430377371,0.0121172572211253,0,0.0262518282306594,0,0,0,0,0.0430973295550831,0,0,0,0,0.0884965488522977,0,0.00535893114995543,0,0,0,0.00329431050675824,0,0,0.0250736385901476,-0.0489190342523203,0,0,0,0,0,0,0,0,0,0,0,0.0386080327917192,0,0
X300124.SZ,0,0,0.046286075479299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463842396973213,0,-0.102498080812411,-0.0287921062238892,0.231731002052736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841892136835659,0.0467906819145731,0,0,0,0,0.0143988358610202,0.0226115582097424,0,0,0,0,-0.103047292195579,0,0,0,0,-0.0617358353277139,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.107820758068048,0,0,0,0.100661094413765,0,0,0,0,0,0.00827647897474931,0,0,0,0,0,0,0.216667243119617,0.152711818136751,0,0,0,0,0,0.139151159898686,-0.00981026710055757,0.315061780725974,0,0,0,0,0,0,0,-0.128727718437353,0,0,0,0,0,0,0,0,0.0861069288704042,0,0,0,0.0187546141836594,0,0
X600031.SH,0.011837593926304,0,0,0.0561298814200004,0,0.151049926269185,0,0,0,0.00780634289869596,0,0.196870397856619,0,0,0,0,0,0,0,0,0.106618732957675,0,0,0,0,0.0800215630228188,0,0,0,0,0,0.082658575942586,0.069451126965047,0,0,0,0,0,0,0,0,0,0,-0.0481438010976107,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796583731566057,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0469973009036092,0,0,0,0.0843377803379656,0,0,0,0.20496625020189,0,0,0,0,0,0,0,0,0,0,0.102384910682766,0,0,0.0166957526686977,0,0,0,0,0,0,0.020694019441685,0,0.0994248374073238,0.0414342226142633,0,0,0,0,0.0542253330358546,0.20663405439178,0,0.0442320373041662,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.546385436777896,0,0,0,0,0,0,0,0.116320922311704,0,0.0235750419298331,0,0.094936655890589,0,0,0.0344542211421921,0,0,0,0,0,0,-0.112668045896626,0,0,0,0,0,0,0,0,0,0,0.00675756956930374,0,0,0,0,0,0,0.0324768262849996,-0.180966874895829,0,0,0,0,0,0,0,0,-0.0908037278240877,0,0,0,0,0,0,0
X000338.SZ,0,0.201998979257364,0,0,0,0,0,0,0,0.0202818059013669,0.138448362864573,0.159280268940843,0,0,0,0,0,0,0,0,0,0,0,0.0102528645943573,0,0,0,0,0,0,0,0.223656396704152,0,0.0264383035788252,0,0,0,0,0,0,0,0.0550785367023906,0,0,0,0,0,0.0566168536655618,0,0,0,0,0,0,0,0,-0.0112932026056088,0,0
X000596.SZ,0,0,0,0,0,0,0.355707032206615,0,0,0,0,0.400685548730096,0,0.0393673901175891,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.141496704760171,0,0,0.0289552272323118,0,0,0,0.0102427568223001,0,0,0,0,0,0.0568680134013176,0,0,0,0,0,0,0.0536002093377032,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.129950794995871,0,0.166764419843169,0,0,0,0,0.409256326550288,0,0,0,0,0,0,0,0.0204565917667357,0,0,0,0.0107905984536279,0.153672574641649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158053066634749,0,0,0,0.179338016231341,0,0.0709261981680336,0.256027627860787,0,0,0.129725071548422,0,0,0,0.0107826323634593,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524091387381252,0,0,0,0,0.194168906616259,0,0.245111119790972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099122656813738,0,0,0,0,0.0843787409195686,0,0,0,-0.0153549835994562,0,0,0.0525513209213021,0,0,0,0,-0.0185779942398782,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.226051209094417,0,0,0,0,0,0,0,0,0,0,0,0,0.188379713283647,0,0,0.0172759673828212,0,0,0,0,0,0,0.157907409300123,0,0,0.189348634243865,0,0,0.0466730530405268,0.140559016210668,0,0,0,0,0,0.0715551747374805,0,-0.0089248724723474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442445415382496,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.123731274385633,0,0,0,-0.0432516158263417,0,0,0,0,0,0,-0.0251424998827312,0,0,0,-0.329399546567485,0,0,0,0,0,0.443893955919718,0,0,0.137936136073825,0,0,0,0,0.144240315523343,0,0.314048936064956,0,0,0.078483073914667,-0.183177525026155,0,0,0,0,0,0,0,0.00743341027542424,0,0,0,0.0850689515734526,0,0
X002179.SZ,0,0,0,0.0363095455975539,0,0,0,0,0,0,0,0,0,0.211958309157067,0,0,0,0,0,0,0.0158764827002576,0,0,0,0,0,0,0,0,0,0.154595797329351,0,0.0261165871311365,0.0715915926587141,5.42101086242752e-20,0,0,0,0,0,0.0225591164929444,0,0,0,0,0,0.0208496226510497,0,0.196467784124011,0.0437364501116873,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0457578406431858,0,0,0,0.0821854446307339,0,0,0,0,0,0,0,0,0,0,0,0.0402518068288925,0,0,-0.112112703234025,0,0,0.0838829475430651,0,0,0,0,0,0,0,0,0.365511955085651,0,0.154481033130082,0,0.397175053305847,0,0,0,0.0206118307733225,0,0,-0.110595430750472,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0888332675604556,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.138727760414542,0,0,0,0,0.0862628979778096,0,0,0,0,0,0,0,0,0,0.123436054342646,0,0,0,0,0,0,0,0,0,0.0703125297959642,0,0.202324965134146,0,0,0,0,0.0805699203780632,0,0,0,0,0,0,0,0,0.229294662606901,0,0,0,0,0,0,0.0534229846371301,0,0
X600584.SH,0.0527878621985972,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172827688316,0.165972660809036,0,0,0,0,0,0,0,0,-0.21470885339271,0.0954145274307124,0,0.237035571373465,0,0,0,0,0,0,0,0,0.155094100525664,0,-0.0628501677062357,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.20643016616559,0,0,0,0,0,0,0,0,0,0,0.0346599471455942,0.199875027592115,0,0,0.159572249558447,0,0,0,0,0,0,0,0,0,0,0.070722169125538,0,0,0,0,0,0.0972445066722694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154321975603954,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452757948915583,0,0,0.0421823977429354,0,0,0,0,0,0,0.0381683844773561,0.0076210378410168,0.170107154514837,0,0,0,0,0.0276578183375965,0,0,0.0717413429254144,0,0,0.0455745172545528,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.16728204673128,0,0,0.0401563796363842,0,-3.46944695195361e-18,0,0,0.0991873597379188,0,0,0,0,0,0.12810838046953,0,0.0369920549956788,0.0334428259034729,0,0,0,0,0,0,0,0,0,0,0.00806550456369557,0,0,0,0,0,1.73472347597681e-18,0.148129661405897,0,0,0,0,0.159596692884389,0,0,0,0,0,0.0851962077375595,0,0,0,0.0743478856931317,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.13627980693908,0,0,0.0821791812090919,0,2.16840434497101e-19,0.0140020466365106,0.451902562725041,0,0,0.0800861401927113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338494007737091,0,0,0,0,0,0,0,0,0,0.0209510010302869,0,0,0,0,0,0,0,0.0155923795179371,0,0,0,-0.0210741615908157,0,0
X002028.SZ,0,0.0703222088984778,0,0,0,0,0,0,0.0615303430388703,0,0,0,0,0,0,0,0,0.0547009376415727,0,0,0,-0.0642720267117285,0,-0.00754789525780843,0,0,0,-0.0949138041491163,0,0,0,0,0,0,0,0.128279471689966,0,0,0,0,0,0.0295815390031689,0,0,0,0,-0.0344974389126397,0,0.122378359373115,0,0,0,0,0.0592823308258059,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022268154683928,0.351304324361175,0,1.73472347597681e-18,0,0,0,0,0.182359554168092,0,0,0,-0.0141438029551852,0,0,0,0,0,0,-0.129098315915186,0,0.156724182872663,0,0,0,0,0.00130566518575143,0,0,0,-0.136414354577234,0.158028750047878,0,0.195306604065371,0,0,0,0,0,0,0.294117396721745,0,0,0.314624648824086,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213375508185238,0,0,0,0,0,0.52359958381966,0,0,0,0,0,0,0.00691495519711141,0,0,0,0,0,0,0.180889177885314,0,0,0,0,0,0,0,0,0.0717107446531679,0,0,-0.166013619087034,0,0,0,0.0970179041063029,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.24603953769231,0,0,0,0,0.205639168908784,0,0,0,0,0,0,0,-0.0180918359877086,0,0,0,0.0397515098762669,0.131078500987146,0,0,0.305342109771941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021752991836428,0,0,0,0,0,0,0,0,0.0921136541900942,0,0,0,0
X002236.SZ,0,2.16840434497101e-19,0,0,0,0.124199487384369,0,0,0,0,0,0,0,0.172437028195877,0.00168092840594461,0,0,0.0277580999198879,0,0,0.191215432163247,0,0.0378387153680841,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0272800995658112,0,0.0734435101228512,0.0465981799313978,0,0,0,0,0,0.00716164979347057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355160285087951,0,0
X600522.SH,0,0,0.0459769976541539,0,0,0,0,0,0,0.00352912911854207,0,0,0,0.179117165244177,0,0,0,0,0,0,0.121371249479512,0,0,0,0,0.10373861870833,0,0,0.188503898376716,0,0,0,0,0,0,0,0,0,0,0,0.00837249210374525,0,0,0.0230313664360872,0,0,0.0267634934454805,0,0,-0.0589982711793439,0,0,-0.046041298059075,-0.124586487715986,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0489057495956019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337378507224806,0,-0.026087396855077,0.139922435758009,0,0,0,0,0,0,0,-0.109189708257426,0,0,0,0,0,0,0,0,0,0,0.104129870399706,0,0.58443046130625,0,0,0,0,0,0,0,0,0.048950516803053,0,0
X600183.SH,0,0,0,0,0.0181479381774502,0,0,0,0,0,0.0384004330104629,0,0,0.0858714228479702,0.0484409812182505,0,0,0,0,0,0.182690218891735,0,0.13006193436861,0,0,0.0979423431384041,0.0415943816998855,0,0,0,0,0.0617397095055645,0,0.0305922503841562,0.0765044305034191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599967463272117,0,0,0,0,0,0,0,0.00868909870612866,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403332533768848,0,0.19701596923978,-1.73472347597681e-18,0.0868317070423617,0,0,0,0,0.249921569838293,0.400591225563178,0,0,0,0,0,0,0,0,0,-0.0921796275746205,0,0,0,0,0,0,0,0,0,0,0.0121562262497821,0,0,0,0.0286562918137595,-0.0635766110159499,0,0,-0.10115400922676,0,0,0,0.149426611818617,0,0
X600066.SH,0,0.00614757381496327,0,0,0,0,0,0,0,0.177453664169411,0.0519229288596373,0,0,0.00751184758696285,0,0,0,0.35618777625672,0,0,0,0,0,0.261099381273987,0,0,-0.171177128251875,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0260441300486146,0,0,0,0,0,-0.0524408190730174,0,0.109675739962958,0,0,0,-0.07409240896688,0,0,0,0.0305962025415955,0,0
X601877.SH,0,0.0721862738340421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200615454205909,0,0,0,0.267531651683658,0,0.0148063480471999,0,0,0,0,0,0,0,0,0.0370735669210012,0,-0.0134102106481055,0,0,0,0.0359298764020726,0,0,0,0,0,0,0.0304071115335165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0975812151427981,0,0,0,0,0,0,0,0.151236915868135,0,0,0.209979965474607,0,0,0.116127813776919,0,0,0,0,0,0,-0.0500889497516074,-3.46944695195361e-18,0.338285982525836,0,0,0,0,0.173319428362289,0,0,0,0,0,0,0,0,0.0636270802455619,0,0,0,0,0,0,0.0225673165214521,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.0653900742137014,-0.133123958769805,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551403593804132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394182817676521,0,0,0,0,0,0.360697625587577,0,0,0,0,0,0,0.154385087244317,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0376040690487367,0,0,0,0.408516356433773,0,0,0,0,0,0.0715151998661078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12312785042126,0,0,0,0,0,0,0,0.000487600406414191,0,0,0.0478036852612149,0,0,0.0932608490836766,0,-0.0964623333581634,0,0.0214012553034106,0,0,-0.0135926988045324,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970574626381318,0,0,0,0,0,0.0826372297871709,0,0,0,0,0,0,0.124375565034358,0,0,0,0,0,0,0,0,0,0.231502597853966,0,0,0,0.389792425931334,0,0,0,0,0.461720516361213,0,1.38777878078145e-17,0.0361474777362822,0,0,0,0.0958726817440175,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0294866186060559,0.0913303519603552,0,0,0,0,0,0.294737304396801,0,0.0329493606876981,0,0,0.17072807811551,0,0.0163843286560672,0,0,0,0.0552738205248959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672068617548992,0,0,0,0,-0.0450932467645097,0,0,0,0,0,0,0,0,0,0.0170828125952169,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14836151069541,0,0,0,0,0,0,0,0,0.0521851350076785,0,0,0.0573853340349908,0,0,0,0,0,0,0.193319835552237,0,-0.00545564729688276,0,0,0.318897444591202,0.0602704669108482,0,0.0374364095174471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559206311159087,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308145606187515,0,0,0.0528900419412573,0,0,0.0120306930526608,0,0,0,0,0,0,-0.052704260271724,0.0977064809257522,0,0,0.190982234791723,0,0,0,0,0,0,0,0.189505299829607,0,0.120578913500206,0,0,0,-0.075896634117167,0,-0.0235975904936709,0,0,0.0656542372354669,0,0
Change_TY3M,0,0,0,0,0,-0.0368082139400331,0,0,0,0,0.0400290063329665,0,0.0991972062864948,0,0,-0.0109463259348842,0,0,0,0.052251805653539,-0.103640311975163,0,0.0272661877223601,0,0,0,0,0,0,0,0,0,-0.0914827303081453,0,0.0109583079849486,0,0,0,0,0,0,0,0,0,0,0,-0.0180902775069417,0,0,0,0,-0.00482094536799525,0,0,0,0,-0.0234426670728521,0,0
Slope,-0.152462336632577,0,0.10026971820578,0,-0.0895040695213865,0,0,0,0,-0.150748039003032,-0.134269973633417,0,0,0,0,0,0,0,0,0,0.0537583210189757,0,0,0.129987021517869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655187231505022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163049370914835,0,0,0,-0.27646123328761,0,0
TED,0,0,0,0,0,0,0,0,0,0.21741465504737,-0.165577018207655,0,0,0,0,-0.19108842062719,0,0,0,0,0,-0.104918932745633,0,0,0,0,0,0,0,0,0,0,0,0.0300082090794606,-0.00777956148783731,0.0837702083388206,0,0,0.00891313329912508,0,0,0,0,0,0,0.0191071232464893,0,0,0,0.0469094767698913,0,0.7153534656848,0,0.21545338991904,0,0,-0.378029266709439,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207120265949212,0,0,0,-0.0549176403266253,0,-0.309487814686215,0.371449902817865,-0.164611984954937,0,0,0,0,0,0.0761550949955297,0,0,0,0,0,0,-0.020772585462113,0,0,0,0.0106317669409408,0.0447171705943993,0.0259028564172052,0,0,0,0,0,0,0,0.0567549983248018,0,-0.0247159995051303,0,0
MKreturn,0,0,0,0,-0.0487694422468618,0,0,0,0,0,-0.146449832827064,0,0,0,0,-0.0394627007075658,0,0,0,0,0,0,0,-0.0424395648861124,0,0.100130141293262,0,0,0,0,0,-0.139889726508801,0,0,0,0,0,0,0,0,0.0164811213441327,-0.149872043263522,0,0.0813928640115014,0,0.294297713323973,0,0,0,0,0,-0.0848444034999951,0,0.106914669286012,0,0,-0.0437099409453626,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138579726975024,0,0,0,-0.0527799673046469,0,0
CarbonVol_Shenzhen,0,0,-0.00633112165465932,0,0,0,0,0,0,0,-0.189516640440218,0,0,-0.147060957423102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276914716691981,0,-0.0596188761591058,0,0,0,0.277435017674713,0.0495529698328832,0,0,-1.21908109993471,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0174036735956739,0.00231419694655632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00434373499240538,0,0,0,0,0,0.00953430780049008,0,0,0,0,0.00306573221036225,0,0,0.0290116279240075,8.67361737988404e-19,0,0,0.0797401693283601,0.0136494990528248,0,0,-0.0447271042488398,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102002503866241,0,0,0,0,0,0,0,0,0,0,0,0.00250835641103356,0,0,0,0,0,0,0,0,-0.027638973734148,0.00372499875582679,0,0,0,0,0.00232057647020241,0,0,0,0,0,-0.00512045799264854,0,0,0,0,-0.00639302385880281,0,0,0,0,-0.028102631966802,0,0
