,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600031.SH,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X300124.SZ,X002508.SZ,X002085.SZ,X300136.SZ,X600177.SH,X300003.SZ,X002008.SZ,X600271.SH,X600522.SH,X000157.SZ,X002007.SZ,X002294.SZ,X600118.SH,X600089.SH,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X000066.SZ,X600372.SH,X300115.SZ,X600809.SH,X002180.SZ,X000559.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600177.SH,-0.0619668802006722,0,0,0,0,0.120244779668521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708560589663932,-0.0157585167234984,-0.0754293180412878,0,0,0,0,0,0,0.100973397086899,0,0,0,0,0,0,0,0,0,0,0,-0.00687941200347485,0,0,0,0,0.00811119453137793,0.00827957477627078,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0843253851043822,0,0,0,0,0.112614684632982,0,0,0.14637412748689,0,0,0,0,0,0,0,0,0,0,0,0.0409595044513412,0,-0.0955430027742393,0,0,0.0577452841064153,0,0,0,0,0,0,0,0,0,0,0,0.0230613238256368,0,0,0.019012379716695,0,0,0.0771237581756379,0,-0.0274935206763828,0.0339779093975085,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.00115801887490372,0,0,0,0.0728543591006407,0,0,0,0.160633354978173,0.173502192186209,0,0,0,0.104503422248992,0.0264406718998412,0,0.336322026086282,0,0,0.446886371451936,0,0,0,0,0,0,0,0,0,0.0950679913039276,0,-0.207901632306163,0,-0.0850321691043804,0,0,0.147524143494294,0.118414902333586,0,0,0,0,0.0160982092877646,-0.02760593816621,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.367560295146895,0,0,0,-0.082819886824461,0,0,0,0,0,0,0,0,0,0,0,-0.111892656479712,0.0453699560432661,0.136195293085329,0,0,0,0,0,0,0,0,0,0,0,0,0.273819594550345,0,0,0,0,0.0522804988224935,0.171650028156752,-0.0787095275873369,-0.0852816104971309,0,0.0311933945834425,0,0,0.0126994646409399,0.00469746552540299,0,0,0,0,0,0
X600522.SH,0,0,0.115736777413059,0,0.178461488784002,0,0,0,0,0,0,0,0,0,0,0,-0.0656922700804252,0,0,0,0,0,0,0,0.128681265431765,0,0,0,0,0,0,0,0,0,0,0,0,0.376113678683005,-6.93889390390723e-18,0,0,0,0,0.308183734649512,0.0960421996074733,0.308594440381546,0,-0.426011575159017,0,0.00914179050090102,0.0210569013997401,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33419100776571,0.0353433281918223,0,0.0551566826511703,0,0,0.0170623719033793,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0377334326325659,0,0.0798859679312409,0,0.0455135750788035,0,0,0,0.0110574066175093,0.0956149440965821,0,0.0131395169956249,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.03234295188274,0,0,0,0,0,0.210150460585958,0,0,0,0,0.0629813672432303,0,0,-0.0806995026337321,-0.0536732809970531,0.00340832790347427,0,0,0.0126667958214014,0,0,0,0,0,0,-0.0554460547478754,0,0,0,0,0,0.0406073991570769,0.188673955554331,0.0622942288554578,0,0,0,0,-0.0209757721881119,0.0137626080989067,0,0,0,0,0,0
X002294.SZ,-0.0774615715687355,0,0,0,0,0,0,0,0,0,0,-0.00642334569848678,0,0,0,0,0,0,0.0268662613204367,0,0,0,0,0,0,0,0,0,0,-0.0587290091473956,0.0142046096447987,0,0,0,0,0,0,0,0.0625698364439933,0,0.0182060369797284,0.0230217675576376,0,0,0,0,0,0.033124066130211,0,0.0033845481773859,-0.0115767646467506,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867083202735396,0,0,0,0,0,0,0,0.0631977721972823,0.0970978732712757,0,0,0.0790088883658109,0,0,0,0.020622331707118,0,0,-0.0132695685042037,0.0434144871797764,0,0,0,0,0,0
X600089.SH,0.686138440326756,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.183602154643369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688018465174456,0,0,0,0.359717707382128,0,0,0,0,0,0,0,0.092076367859889,0,0,0.0109122514475116,0.0777087282927856,0.0435456906798168,0.0701834820836869,0,0,-0.232587851056724,0,0,0.0351800141068308,0.376826481681607,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118729412722164,0,0,0,0,0,0,0,0,0,0.0435397454030785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234075323243499,0,0.0497302678725931,0.286449904786468,0,0.081312333142757,0,0.201894925617812,0,0.108735533046459,0,0.0025740598708095,-0.013117506766235,0,0,0,-0.125459357594252,0,0
X600487.SH,0.0970310693713749,0,0,0,0,-0.0265445965433981,0,0,0,0.0670621266484319,0,0,0,0,0,0,0,0,0.123525220217655,0,0,0.172547960843509,0,0,0,0,0,0,0,-0.00992349077294424,0,0,0,0,0,0,0.150710179744212,0,0,0,0,0.0708684655051591,0,0.536334603493194,0,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,-0.0604768498174707,-0.013558118466519,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221996096425363,0.0814173971818472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150583601845961,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.158635938001843,0,0.15467069245669,0,0.0240234765421556,0,0,0,0.0398048973363787,0,0,0,0,0,0
X600566.SH,0,0,0,0.308107017101609,0,0,0,0,0,0,0,0.177633459741182,0,0,0,0,-0.0125945895655756,0,0,0,0.542093326134972,0,0,0,0,0,0,0,0,-0.218867929482149,0,0,0,0,0,0,0.0158163436846702,0,0,0,0,0,0,0,0.0403774985131966,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175765675054573,0.170836934443076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24617283948105,0.0218323924011016,0,0,0,0,0,0.00387294145757536,0.160675076073139,0,0.172778370138188,0,0.016945246040585,-0.0233948826152694,0,0,0,0,0,0
X600372.SH,0,0,-0.126607854701735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452346196544397,0,0,0,0,0,0,0,0,0,0,0,0,0.0477665801336667,0,0,0.16839160864605,0,0,0,0,0.158645991673342,0,0,0,0,-0.044380932615903,0.057197282753126,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.102114762871916,0,0,0,0,0.122406423448844,-0.437587744195416,0,0,0,0,0,0.432920228254574,0,0,0,0,0.0572078114128588,0,0,0,0,0,0,0,0.0336789249985589,0,0,0,0,0,0,0.0154604029429374,0,0.331422647787677,0,0,0,0,0,0,0,0,0,0,0,0.0385331100126494,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.220494213200996,0,0.0384160303206929,0,0,0,0.434679886811205,0,0,-0.0044128068982571,0,-0.0229839160454138,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.255052717843326,0,0,0.261319842410018,0,0,0,0,0,0,0,0,0,0.00135577569679462,-0.0135835850108436,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.0697720064400274,0,0,0,0,0,0,0,0,0,0,-0.114603913035769,0,0,0,0,0.0714274339897367,0.0318296924448908,0,0,0,0,0,0,0.0644656389599613,0,0.274716996993153,0,0,0,0,0.0479416982133545,0.0369196411707192,0,0,0,0.0267920959054002,0,-0.0376451439878933,0,0,0,0.130756388187383,0,0.0277764038942375,0,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.299490404913192,0,0,0,0,0,0,0,0,0,0,0.0760417695946902,0,0,0,0,0,0,-0.0269122567534356,0,0,-0.0382893510113087,0.222571893473757,0,0,0,0,0,0,0.257138158662251,0,0,0,0,0,0,0.348023410792955,0,0,0,0,0,0,0,0.233069507878269,0,0.0215566498987282,0.0207536294563322,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.183661741102936,0,0,0,0,0,0,0,0,0,0,0,0.283015709277674,0,0,0,-0.173949054443991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336438978821862,0,0.428894387839768,0.0133850596399298,0,0.0125075784857453,0.160794118241053,0.0418979621348977,0,0,0.0959874651264727,0.0194184337187141,0,0,0.10295813343025,-0.0476698034755942,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0418279547741513,0,0,0,0,0,0,0,-0.119497619518087,0,0,0,-0.007847708736905,0.155772666257851,0,0,0,0,0,0,-0.0171483387674444,0,0.00907892532378856,0,-0.0153350616754815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410842841917013,0,0,0,0,0,-0.0023109196803272,-0.0126173239992121,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14165141764886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.734945523651702,0,0,0,0,0,0,0,0,-0.446676067888891,0,0.460660206787681,0,0,0,0,0,0.087438864106388,0,0,-0.0728126941424438,0,0,0,0,0,0
TED,0,0,-0.192271995589368,0,0,0,0,0,-0.311657745472092,0,0,0,0,0,0,0.442437270233013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187664478740291,-0.0371777802276143,0,0,0,0.52222173841875,0,0.816870144980087,0,0,2.09034507471825,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0144665474057068,0,0,0,0,0,0,0,0,0,0,0,0,0.0116086389598376,-0.0678184388369501,0,0,0,-0.0400524050054961,-0.0146329984236855,0,0,0,0,0,0.0439657582549947,0,-0.0346236187723552,-0.125983418772068,0,0,0,-0.089333274347524,0,0,0.14923470648543,-0.0491079019995265,0,-0.00086514168899073,0.0360235740430894,0,0,0,0,0,0
MKreturn,0,0,0,-0.0116690124878439,0,0.0760063706257899,0,-0.0475255842785274,0,0,0,0,0,0,0,0,-0.0209545932233082,0,-0.058159180583161,0,0,0,0,0,0,0,-0.0433187577846735,0,0,-0.0243615205684942,0,0,0,0,0,-0.0361810887455014,-0.00112244910889528,0,-0.00943087025592062,0,0,0,0,0,0,0,0.0343771823312129,0,0,0.00415934071238273,-0.00216142733982286,0,0,0,0,0,0
MKvol,0,0,0,-0.00144327494281175,-0.000934350754018864,-0.000118361996364508,-0.000579796726812486,0,0,0,0,0,0,0,0,0,-0.00355997773168625,0,0,0,0,0,0.00287361713725372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988071490387889,0,0.00310214373871351,0,0,0,0,0,0,0,0.00347458967790189,-0.000884930533655201,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334534555386217,0,0.0078041724546667,0,0,0.0128737101494631,0,0.0123000696153386,0.104100417124699,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-2.71050543121376e-20,0,0,0.00786140085645444,0.00620960480895612,0,-0.0132257636619564,0,0,0,0,-0.0060481013166559,0.00411967692971739,0,0,0,0,-0.00426750822880814,0,0,0,0,0,0,0,-0.00238963607232164,0,0,0,0,0,0,0,0,-0.00592030787702112,0,0,0,0,0.00375553746455151,0,0,0,0,0,0.00622311572190346,0.0347202722917313,0,0,0,0.0513651452572788,0,0
CarbonVol_Hubei,0,-0.0270172946825507,0,0,-0.00854735712586158,0,0,0,0,0,0,0,0,0,0.00618739968292115,0,0,0,0,0,0,0.000255961478181494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104849341838256,-0.0355001167632337,0,0,-0.00960069763360169,0.0172462610309354,0,0.0204450290854862,0,-0.0107702064575554,0.00290050402369034,0,0,0,0,0,0
