,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002129.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000596.SZ,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X300142.SZ,X600702.SH,X601877.SH,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X600460.SH,X002236.SZ,X000799.SZ,X000066.SZ,X600183.SH,X300003.SZ,X002007.SZ,X000800.SZ,X600884.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0485182202731555,1.73472347597681e-18,0,0.155768339072942,0,0.152866132249707,0,0.11312996443594,0,0,0,0,0,0.0317760244928987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435892870903089,0,0,0,0,0,0,0,0,0.0991888867108281,0,0.0215193369520605,0,0,0,0,0,0,0.0136008369536674,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0690023418002393,0,0.173262821248248,0,0.64268919714179,0,0,0.16784702922921,0,0,0,0,0,0.0212581807766993,0,0.0496727041652872,0,0,0,0,-0.0232901106643778,0,0,0,0,0,0,0,0.020272806579835,0,0,0,0,0,0,0,0,-0.00781215905098766,0,-1.73472347597681e-18,0,0,0,-0.0234506657947513,0,0,0,0,0,-0.0413760264531792,0.0151677911134908,0,0,0,0,0,0
X002415.SZ,0,0.150291448120379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667710014645237,0,0,0,0,0,0.0368352095999994,0,0,0,0.172330993251605,0,0,-0.0293405232390566,0,0,-0.0845562611505863,0.0556221928795314,-0.139567285964316,0,0,0,0,0.097427767818416,0,0,0,0,-0.0445857294711428,0,0,0,0,-0.0196264067145868,-0.0043440079941116,0,0,0,0,0,0
X000568.SZ,0,0.447732749483161,0,0,0,0,0.357925330867811,0,0,0,0,0,0,0,0,0,0,0,0,0.045301005518638,0,0,0,0,-0.160007024462466,0,0,0,0,-1.73472347597681e-18,0,0,-0.0358666592420721,0,0,-0.0960259873564665,-0.119640751762744,0,0,-0.0623059761667214,0,0,0,0,0.243902990757583,0,0,0,-0.0685912556488543,0,0,0.00626926935905441,-0.0132333106341581,0,0,0,0,0,0
X600809.SH,0,0.00671004025752229,0,0.0649911273217245,0,0,0.262588499813852,0.151215436453972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983062183784034,-0.0648593134095853,0,0,0,0,0,0.220001282922313,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0379310440086378,-0.0339471994246062,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184677610629633,0,0.0797120657519564,0,0,0,-0.0891412258842924,0.187005998147428,0,0,0,0,0.0908002441788864,0,0.0224515648285256,0.066527645337851,0.116702398525195,0.133346867091226,0,0,0,0,0,0,0,-0.0496830646414697,0.0447146664256372,0,0,0,0,0,0
X002304.SZ,0,0.319723652360455,0,0.402531382718693,0,0,0,0,0,0,0,0,0,0,-0.0147832336712692,0.107648778496287,0,0.184224996805819,0,0,0,0,0,0,0,0,0,0,0,-0.0639298292285836,0,0,0,0,0,0.0281494056574336,0,0,0,0.0231169275195726,0,0,0,-0.074156814005918,-0.00420717951521088,-0.0346028667249333,0,0,0,0,0,-0.00794523137524655,0.0132548309381293,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.123542518125536,0,0,0,0,0,0.0775572732356719,0,0,-0.0493098671341131,0,0.231628879181484,0,0,0,0,0.00133062587638786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194054719933211,0,0,0,0,0,0,0.0807906385940341,-0.0233881286223009,0,0,0,0,0,0,0,-0.00622450760365991,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.302064661687955,0,0,0.119138255085846,0,0,0,0,0.208590815524536,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0188052525565653,0,0.0984503462623245,0.270803814812514,0,0,0,0,0,0,0,0,0,0.0951542909284959,0,0,0,0.432864793129448,-0.0143879013672341,0,0,0,0,0,0,0
X000651.SZ,0,0.186875997768553,0,0,0,0,0,0.211212472396709,0.0357285207667281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05570782242609,0,0,0,0,0,0,0,0.0113876326777253,0,0.0242195901970552,0,0,0,-0.00892937930136925,0,0,-0.00511009758578235,0,0,0,0,0.00693727799098305,-0.0192210703281775,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0695033198275346,0.153987619113067,0,0,0,0,0,0,0,0,0,0.0600209380503915,0,0,0,0,0,0,0,0,-0.209237584351346,0,0.0761949109202464,0,0.0391606267283482,0,0,0,0,0,0,0.0172386706540078,0.203374269990492,0,0,0,0,0,-0.129462692795772,0.29215731316665,0,0,0,0,-0.0475237425763225,0.00283101454527617,0,0,0,0,0,0
X600104.SH,0,0,0,0.161145476885822,0,0,0,0,0,0,0,0,0.144366666085208,0,0,0.04448697998501,0,0,0,-0.0418765742233943,0.052058868099244,0,0,0,0,0,0,0,-0.0104319211257769,0,0,0,0,0,0,0,0.00847211115845545,0,0,0,0,0.0157628297588594,0,-0.0393918673627529,0,0,-0.0405050781481758,0,0,0,0,0.015232767749199,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0346997861703714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510923389558012,0,0.149173480913255,0.044243391241553,0,0,0,0,0,0,0,0,0,0,0.0475192455633215,0.00817209028970856,0.198934927351972,0.154102303099845,0,0,0,-3.46944695195361e-18,0.0530471999726293,0,0,0,0,-0.038419580320508,0.0305249382526298,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889804295241952,0,0,0,0.0970882904933369,0.161403766525228,0,0,0,0,0,0,0,0,0,0.0233629477893206,0.061340235950813,-0.0689778990797058,0.0634422986791578,0,0,0,0.367102109674758,0,0,0.0192832885009456,0,0,0,0,0,0,0,-0.0214727553586593,0,0,0,0.0146505237319165,0.0178440793878441,0,0,0,0,0,0
X000063.SZ,0,0,0.0240870350478861,0,0.110781335014094,0,0,0,0,0,0.0388239511414226,0,0,0.0229938087266657,0,-0.0916251922089609,0,0.0692387022162184,0,0.187077575413726,0,0,0,0,0,0,0,0,0.013751651754056,0,0,0,0,0,0,0,0,0,0.174382649037171,0.0835348918110785,0,0.230338044858389,0,0,0.147889352608655,0,0,0,0,0,0,0.00627331684074338,0,0,0,0,0,0,0
X600031.SH,0,0.305071652814983,0,-2.71050543121376e-20,0,0,0,0.216691351264194,0,0,0.105822676667494,0,0,0,0,0,0,0,0,0,0,0.0197239787116884,0,0,-0.157084961169161,0,0,0,0.0461108978337646,0.0567997838105835,0,0,0,0,0.315613329205236,0,0,0,0,0.0358102423567049,0,0,-0.0321627416497097,0.0155097058918163,0,-0.0744692401416352,0.0259226258767236,0,0,0,0,-0.0244405379671573,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0372262961249359,0,0.0435766306028369,0,0,0,0,0,-0.0381201995090696,0,0,0,0,0,0,0,-0.00180378253429251,0,0,0,0,0,0.00877377164778372,0,0,0,0,0,0,0.0725361289768879,0,0,0,0.00624287104235565,0,0,0,0,0,0,0.0131984749295767,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.420414217638018,0,0,-0.0125994448785904,0,0,0,0,0.163086827620894,0.0166491974176492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919064774524459,0,0,0.0479184583646236,0,0,0.149688063023127,0,0,0,0,0,0,0,0,0.0211465627198262,-0.0353415574602142,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0824384050005016,0,0,0,0,0,0,0,0,0,0,0.144388169648029,0,0,0,0.234774080855822,0,0,0,0,0,0,0,0,0,0,-0.112917406673547,0,0,0.282603206271471,-0.572044954277641,0,0,0,6.93889390390723e-18,0.0159691116200951,0,0,0.10770505999751,0,0,0,-0.0928796712448106,0.0866622806930584,-0.0781646859692729,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0638867150956807,0,0,0,0,0.00563676897008313,0,0,0,0,0.0193827418054539,0.0101323939320065,0,0,0.0824555759384507,0,0,0,0,0,0,0.45220083995009,0,0,0,0.0600164023278358,0,0,0,0,0,0,0,0,0,0,0.0336014679739401,0.208753734883536,0,0,0,0.125798929346845,0,0,0,0,0,0,-0.0153025130978931,0.00282124659508704,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193089717425062,0,0,0.501918308005667,0,0,0,0,0,0,0,0,0,-0.0644970354485545,0,0,0,0,0.0384902600009636,0,0,0,0.017525534265381,0,0,0,0.170011038956225,0,4.33680868994202e-19,0,-0.252842248615726,0.0916140245924076,0.250846632595149,0,0,0,0,0.0370503403148965,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0107807172788359,0,0,0,-0.0152799921538144,-0.0236746696376308,0.177760811766051,0,0,0,0,0,0,0,0,0,0,0,0,-0.126452125880679,0.118325486077483,0,0,0.0274336215745502,0,0.111830973361378,0,-0.0646820475658317,0,0.0660300959055084,0.000811912174190468,0,0,0,0,0,0,0,0,0,0,-0.136005182883671,0.0195933490838578,-0.00847686852050904,0,0,0,0,0,0
X600703.SH,0,0.119511609658325,0,0,0,0.0908120121859769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121234725442274,0,0,0,0.0655132917489474,0,0,0,0,0.0519123819780583,0,0,0.13301755908208,0,0,0,0,0,0.0649104981193584,0,0.21992377474741,0,0,0,0,0,0,0.0474121417993734,0,0,0,0.0106882807826377,-0.00635165774396946,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0420117305481137,0,0,0,0,0,0,-0.00589876535529613,0.0824816345234405,0,0.0330715214989143,0,0,0,0,0,0,0,0,0,0,0,-0.0105668741555214,0,0,0.329436652977535,0,0,0,0.0128422153105629,0,0,0,0.0365644617253639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0.0568009331436421,-0.0341243562179954,0,0,0,0,0,0,0,0,0,0,0.0874753443813575,-0.0991741951575602,0,0,0,0.0929620964213379,0,0,0,0,0,0,0,0,0,0.356809603335051,0,0,-0.202335222365464,0,0,0,0,0,0,0,0,0,0,0,0,0.389766997572049,0,0,0,0,0,-0.0524231497222866,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.00708897459130116,0,0,0,0,0.218158584262061,0.0134450211727594,0,0,0,0.00395895269505952,0,0,0,0,0,0,0,0,0,0,0,0.128805659650811,-0.054321454154117,0.100558181302968,0,0.0915542753849563,0,0.0778715302128746,0,0,0,0,0,0,0,0,0.00660594019593082,0,0,0,0,0,0.0284046942346976,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.24085878830302,0.12031335226157,0,0,0,-0.107868421467848,0,0,0,0,0,0,0.0677808497978936,0,0.00733385637148721,0,0,0,0,0,0,0,0,0,0.0239605442643265,0,0.100092607565992,0,0,0.147157100680503,0,0,0,0,-0.0561167053802758,0.0277441651738693,0,0.095263927492199,0,0,0.00628680606765566,0.0742559845322757,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0185669914349167,0.0244285948620357,0.0514529722154552,0,0,0,0,0,0.0378686578618047,0,0,0,0,0,0,0,0,0.0232895103176288,0,0,0.0990682511684581,0,0,0,0.00822980017467917,0,0.129100030917056,0.0320943755637071,0.126588156459744,0,0,0,0,0,0,0,0,0,0,0.0212256774712156,0,0,0,0,0,0,0
X002180.SZ,0,0,0.119561121444316,0,0,0.10884133298554,0,0,0,0,0,0,0,0.0626949848346335,0,0.00865238790890276,0,0,0,0.0571564232285458,0,0,-0.0226711584171689,0,0,0,0,0,0,0,0,-0.0354076656027492,0,0,0,0.181829331289648,0,0,0.221283155985156,0,0,0,0,0,0,0,0,-0.06496712873145,0,0,0,-0.0544370445134997,-0.0228966557439015,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125329912591947,0,0,0.0418597835614868,0.0607072227508196,0,0,0,0,0,0,0,0,0,0,0,0.0130187969450773,0,0.272845098003371,0,0.00434476617685553,0,-0.135864389327584,0.11276565041553,0,0,0,0,0,0,0,0,-0.0437692028872445,0,0,0,0,0,0
X300142.SZ,0,0.0395910150035653,0,0,0,0.215947415997996,0,0,0,0.0183113995496973,0,0,0,0,-0.0578492366059874,0,0,0,0,0.16923537326974,0,-0.0651712053112426,0,0,0,0,0,0,-0.0813576631609008,-0.171890620442909,0,0,0,0.0913736264371464,0,0.206246594673081,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.146471284864902,0,-0.113804529031762,0,0,-0.017871637648766,0.0470185319886548,0,0,0,0,0,0
X600702.SH,0,0,0,0.101875293938134,0,0,0,0,0,0,0,0,0,0,-0.0389930310392171,0,0,0,0,-0.130502927293673,0,0,0,0,0,0,0.0284476381460821,0,0.033443514205675,0.205352664143756,0,0,0.062044862600626,0,0.155853978203972,0,0,0,0,0.0589068812147957,0,0,0.537635709529764,0.0223971456201284,0,-0.263081466007528,0,0,0,0,0,0.00863510214347074,0.0181973311608951,-0.379089411925996,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.00340766646065615,0,0,0,0,0,0,0,0,0,-0.039698772286893,0.114823929419732,0,0,0,0.341954489398561,0,0,-0.0758506313542876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936068329980158,0,0.101393889006971,0,0.0699449236896471,-0.00654607719036642,0.0145501837905278,0,0,0,0,0,0
X600741.SH,0,0,0,0.0783317580369642,0,0.0608730786208097,0,0,0.14580142359694,0,0,0,0,0,0,0.0535099105876105,0,0,0,0,0.0732896746858289,0,0,0,0,0.133028208952081,0,0,0,0.0301588753410479,-0.0179837991832304,0,0,0,0,0,0,0,0,0,0,0,0,0.0249057474278959,0,0,0,0,0,0,0,-0.00839003732053326,0.0321745798624458,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0629711643627384,0,0,0,0.0461855833112801,0,0,0.448370526810598,0,-0.0179023925729671,-0.027346495908416,0,0,0.0504775511050572,0,0,0.161977461764188,0,0,0,0,0,0,0,0.139362143790566,0,0,0,0,0,0,0,0,0,0,0.0133220679989924,0,0,0,0.092260692528012,0,0,0,-0.00120026230588485,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.092840703446557,0.130865062376653,0,0,0,0,0,0,0,0.179438571538761,0,0,0,0,0,0,0,0,0,0.117060394943741,0.109291534571603,0,0,0,0,0,0.0270159502358869,0,0,0,0,0,0.0685513557035494,0,0,0,0.023146634569801,0.0370910994733674,0,-0.0416555288077071,0,0,0,0,0,0.0166172514329969,0,-0.0256934074500372,0,0,0,0,0,0,0
X600522.SH,0,0,-0.576992098583009,0,0,0,0,0,0.284336353735029,0,0.0576389429662858,0,0,0.313417059824265,0.404440678678947,0,0,0,0,0,0,0,-0.0762488766455754,0,0,0.426940367560967,0,0,-0.1611708620187,0.116486965835735,0,0,0.021960844746883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371264235470229,-0.011829824092547,-0.0297408912035184,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.116633354642427,0,0,0.054553236269021,0,0,0,0,0.00259624046589263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164045679009432,0,0,0,0,0,0,0,0.0580653313706704,0,0,0,0,0.0835360025147732,0,0,0,0,0.128366056476647,0,0,0.0294623249760414,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215803253768464,0,0,0,0.0404100499062441,0,0,0.226181435161908,0,0,0,0,0,0.0943829328167745,0.209885875262303,0,0,0,0,0,0,0,0,0,0.0413167904975739,0.399469246229135,0,0,0.0331904390964953,0,0.0588105113246685,0,0,0,0,0,0,-0.00758379519241846,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0211700200917985,0,0.899030060467895,0,0,-0.146001473608752,0,0,0,0,0,-0.816805724936089,0,0,0,0,0,-0.1892034533405,0,0,0,0,-0.197117135037868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458325616846246,0.028704527495199,0,0,0,0,0,0.0505554417870339,3.46944695195361e-18,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151918915025821,0,0.166911541082347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383062333016391,0,0,0.0144451701278502,0,0.048993482195368,0.296058572974703,0.0631343095528852,0.0285205087303911,0,0,0,0,0,0.0334131547338302,0,0,0,0,0,0
