,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X300003.SZ,X600177.SH,X600089.SH,X300136.SZ,X600271.SH,X002085.SZ,X600522.SH,X002294.SZ,X000157.SZ,X002008.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600809.SH,X600566.SH,X600867.SH,X600699.SH,X600372.SH,X002074.SZ,X000559.SZ,X000623.SZ,X300115.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0.0930828915618921,0,0,0,0,0,0,-0.0227820643138982,0,0,0,0,0,0,0,0,0,0.142138548772619,0,-0.0111976462438612,0.173725777094483,0,0,0,0,0,0,0.0382840777816953,0,0.134769775819515,0,0,0,0,0,0,0,0.104216338592403,0.301710422388131,0,0.0161426347312596,-0.0156723603870228,0,0,0,0,0,0
X600104.SH,0,0,0,0.0899091392387684,0,0,0,0,0,0.144410198428239,0,0.513804609490691,0,0.0770642123839528,0,0,-0.0671085479572271,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.163527209051844,0,0,0,0,0,0,0,-0.0315902874980716,-0.0643421053137657,0.0339936588917662,-0.00999577415064501,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.170706503116956,0,0.058056492888545,0,0,0,0,0.0808696249112456,0,0,0.324574480161761,0,0,0,0,0,0,0,0,0.205765359887193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217915049890042,0,0,0,0,0,0,0,-0.00022073489118658,0.0145967044589212,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0835275725006403,0,0.0250360914544693,0.208008429506953,0,0,0.0713696372404675,0,0.0760057144118718,0,0,0,0.073290450985312,0,0,0,0,0.137708715470301,0.0495507539427688,0,0,0,0.0827289441029283,0,0,0,0,0,0,0,-0.079093441239692,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015271297995537,0,0,0,0,0,0,0
X000858.SZ,0.0757611185373295,0,0,0,0,0,0.0120201641042962,0,-0.0222727625148698,0,0,0,0.62327823132185,0,0.0280321072410231,0,0,0,0,0,0,0,0.0841701835472264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549864041647341,0,0.0386848410441224,0,0,0,0,0.0219628259849867,0,0,0,0,-0.0213386809168915,0.00862203521015326,0,0,0,0,0,0,0
X600276.SH,0,0,0.0145521244684001,0,0.0606681969945329,0,0,-2.16840434497101e-19,0,0,0,0.196040439943345,0,0,0,0,0,-0.00147652880263577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174215361132099,0,-0.0999140005578701,0,0,0,0,0,0,0,0,0,0,0,-0.167124513592212,0,0,0.0978345070625598,0,0.0197380918328087,0.019587179980012,0,0,0,0,0,0
X000725.SZ,0.056626769684926,0,0,0,0,0,0,0,0,0,0,0,0.0875940057681771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480676995188992,0,0.277908464256146,0.305354802366442,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.214520035271045,0,0,0,0,0,0,0.0202108000234085,0.00538423891480299,0,0,0,0,0,0
X002304.SZ,0,0.0849194672582046,0,0,0,0,0,0,0,0.381989546228359,-0.141162204891253,0.0277719453100728,0,0,-0.0621575955744009,0,0,0,0,0,0,0,0.0688005000304522,0,0,0.173901594983524,0,0,0,0,0,0,0,0,0.0488242244928301,0,0,0,0,0,0,0,0,-0.199551425944032,0,0,0,-0.355097202775803,0.743695708313563,0,-0.0222736087561323,0.0138934701010357,0,-0.130979447236648,0,-0.134769673548557,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0372707095399538,0,0,0,0,0,-0.0160405852274455,0,0,0,0,0.333710739366727,0,0,0,0.144839618624441,0.0153481146637266,0,0,0,0,0,0,-0.0464246177503794,0,0,0,0,0.0330742868830712,0,0,0,0,0,0.018753345503856,0,0,0,0.280260968049502,0,0,-0.0144341801585955,-0.00518453365519226,0,0,0,0,0,0
X600690.SH,0,0.319800038415313,0,0.0479553373930793,0,0,0,0.0138180284849637,0,0,0,0.283849835401196,0,0,0.175744535703259,0,0,0,0,0,0,0,0,0,0,-0.140023918430797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256362688135333,0,0.024463485265133,-0.0019293775608651,0,0,0,0,0,0
X600703.SH,0,0,0.126666258092055,0,0,0,0.0412127026603751,0,0.0419902679889586,0,0,0,0,0,0,0,0,0,0,0,0.0735967705885304,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.200824972155013,0,0,0,0,0,0,0,0,0,0,0,0,0.0248631397693131,0.000919476499289574,0,0,0,0,0,0
X600741.SH,0,0.520071091653423,0.0104059354956889,0,0,0,0,0.0379203073436187,0.0688687185602823,0.099226664827285,0,0,0,0,0.123429603874496,0,0,0,0,0,0,0,0,0.00831562241669138,0,0,0,0,-0.030984332325003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970263854344938,0.0258260840728793,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.66257704346103,0,0,0,0,0,0,0,0,0,0,0.00254699011073771,0,0,0,0,0,0,0,0.0448941547893724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157260976442808,0,0.0057436979661855,-0.00380998463182982,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0831117753877261,0,0,0,0,0,0,0,0.254375111710859,0,0,0,0,0,0,0.365239803330367,0,-0.265312177471419,0,0,0,0,0,0,0.0102112323105112,0,0,-0.0134662958883755,0,0,0,0,0,0,0,0,0,0,0,0,0.0157030431774259,0.215607202566496,0,0,0,-0.0323961026495339,0,0,0.0300325410701599,0,0,0,0,0,0
X002236.SZ,0,0,0.469267262564686,0.0114183633815088,0,0,-0.302018576960555,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0788607531418906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364636146188658,0,0,0,0.237817218732353,0,0,0,0,0,0,0,0,0,0.0504808880024852,0,0,0.442385921467193,0,0,0,-0.00534920052976522,0,0,0,0,0,0
X002475.SZ,0,0,0.0534934886560189,0,0,0,0,0,0,0,0,0,0,0,0.205643731395627,0,0,0,0,0,0,0,0,0.000542752766213974,0,0,0,0,0.12570323855021,0,0,0,0,0,0,0,0,0,0,0,0.078016345151661,0,-0.0089778195547308,0,0,0,0,0,0,0,0.0114748094860996,0.0255439019832943,0,0,0,0,0,0
X002241.SZ,0,-0.0460251948844375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229990032360426,0,0,0,0,0,0,-0.197803484576871,0,0,0.0534854298738085,-0.115180446078677,0,0,0.341727930692507,0,0,0,0,0,0.0328849464999328,0,0,0,-0.0241661836867835,0.170511156242551,0,0.299080866340849,0,0,-0.0316149045133777,0,0,0,0,0,0,0
X600031.SH,0,0,0.0338168466638218,0,0,0,0.140301735225768,0,-0.0267437398474896,0,0.31592491634829,0,0,0.0409923530181697,0,0,0,0,0,0,0,-0.00843017120567253,0.0738042013982058,0,0,0.0209845130355558,0,0,0,0,0,0,0,0.245004259882314,0,0,0,0,0,0,0.101775816709834,0,0.271362905492277,0,0,0,0,0,-0.0737740585865132,0,-0.0116480578274793,-0.00756179587961864,0,0,0,0,0,0
X600066.SH,0,0,0,0.0772268932235827,0,0,0,0,0,-0.00125046305620594,0.144170257262449,0,0,0,0.107777851900782,-0.437695834347251,0,0,0,0,0,0,0,0.082115678946039,0,0,0,-0.171575578275309,0,0,-0.187674629268277,0.0491746828833623,0,0,0,0,0,0,0,0,0,-0.0733130170141595,0,0,0.195279908819962,0,0,-0.0504788474567592,0,0,0.022405424412638,0,0,0,0,0,0,0
X000338.SZ,0,-0.103470680432531,0,-0.169763922984558,0,0,0.348458773187944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364317463941694,0,0.192500808156876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911114706948073,0,0,0,0,0,0,0.129954467287917,0.0088037354440915,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.0451713267173308,0.0199482267170559,0,0,0,0,0,0,0.238927042116206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268965156320824,0,0.230764661832756,0,0,0.176361557765325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255778687351094,-0.129099725455766,0,0,0,0,0
