,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X000568.SZ,X002236.SZ,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X600177.SH,X002292.SZ,X002475.SZ,X000559.SZ,X000338.SZ,X002456.SZ,X600372.SH,X000157.SZ,X002007.SZ,X300003.SZ,X002074.SZ,X600867.SH,X002506.SZ,X002180.SZ,X600522.SH,X300124.SZ,X600498.SH,X002085.SZ,X002294.SZ,X600089.SH,X600487.SH,X002426.SZ,X002508.SZ,X601877.SH,X002249.SZ,X000050.SZ,X000869.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0.018595747129571,0,0,0,0,0,0.125784850762742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356851829041708,0.0533649909415884,0.112923477773739,0,0,0,0,0,0,0,0.0386882883036226,0.0179201604284437,0,0.111521204679977,0,0,0,0.0451058752888618,0,0.0747356609175256,0.0944674310399847,0,0,0,0,0,0,0.0237201611426301,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536901770998743,0.0217516652282008,0,0,0.532023228119207,0,0,0,0,0,0,0,-0.0340930210046182,3.46944695195361e-18,0,0,0,0,0,0.015737390710202,0.0487644219471984,0,0,0,0,0,0,-0.0427394485729709,-0.00994266329854376,0,0,0.0282022844427313,0.0490633424146707,0.162391998084407,-0.139890350814798,0,-0.0307674237577579,0,0,0,0,0,0,0
X600741.SH,0,0.189638971930577,0,0,0.13740753324039,0,0,0,0.139670671057031,0.0641815876248679,0,0,0,0,0,0,-0.0298588384813518,0,0,0,-0.116772433419243,0.296537269767804,0,0,0.0134998459861313,0,0.117979690039378,0,0,0,0.0105812956498225,0.0348135205618039,0,0,0.137900691295522,0,0,0,0,0,0,0,0,0,0,0.0679807766560149,0,0,0.0265010644973706,0,-0.0423366185216798,0.0573274140567746,0,0,0,0,0,0
X600066.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0.14084106218882,0,0,0,0,0,0,0,0.0405634693391191,0,0,0,0,0,0,-0.0861599300643096,-0.0724059275999263,0,0,0,0,0,0.0595901431014581,0,0,0,0,0.158201954250823,0,0,0,0,0,0,0.114362535557809,0.0614594684586441,0.109926073272098,0,0,0.0511983215087245,0,0,-0.025816892112091,0.126581588637586,-0.00909361074503852,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0803646691567135,0,0,0,0,0.14888900269302,0,0,0,0,0,0,0.0129862752500298,0,0,0.0837752548332593,0.0457505539439768,0,-0.0169868068106337,0,0,0,0,0.0448672958930966,0,0,0,0,0,0,0.0118106218146093,0,0,0,0.144864399305594,0.145490947314818,0,0,0,0,0.054788039153382,0,0,0,0,0,0
X000568.SZ,0.0484704293402705,0,0,0,0.531811432077767,0,0.134715078864344,0,0,0,0,0,0,0,0,0,0,0,0.0455948892113387,0,0,0,0,0.0925153691538819,0,0,0.0900142734882399,0,0,0.0174358954112838,0,0.0387772549973432,0.120984013255287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824158592226211,0,0.0514321589807607,0,0,0,0,0
X002236.SZ,0,0,0.0175023589654912,0,0.0617834576243434,0,0,0,0,0,0,0,0,0,0,0.0527861977546597,0,0,0,0,0,0,0.114065155169958,0,0,0,0.100124048543053,0,0,0.141466031516736,0,0,0,-0.0277223990862714,0,0.0577651343844355,0,0,0,0,0,0.101403668065571,0,0,-0.0263342589642985,0,0.114201884189544,0,0.0198006166423904,0,-0.0120684364520909,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.143133696766872,0,0,0,0,0,0,0,0,0.132333453292084,0,0.0339953212556615,0,0.159896324914965,0,0,0.272286183674991,0,0,-0.0534434363774258,0,0,0,0.0750586912951165,0,0,0,0,0,0,0,0,0,0,0.105467638247088,0,0,0,0,-0.0107718635899633,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.101021699062642,0,0,0,0,0,0,0,0,0.0279375464646787,0,-0.0269195996858914,0,0,0,0,0,0,0,0,0,0,0.0306862549463686,0.0451734829049953,0,0,0,0,0,0,0,-0.00601759614249879,0,0.106184630804607,0,0.0765939346240926,0,0,0,-0.00452647961642756,-0.0554641029366226,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0143773264421233,0,0,0.0715012934032869,0,0,0,0,0,0.00898879233448954,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0227928451896694,0,-0.00631728601091714,0,0,0,0,0,0,0.00135694760838651,0,0,0,0.115480496086544,0.0383406810825254,0,0,-0.0617492540251526,0.136128779034112,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458680599200997,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.391215279492585,0,0,0,0,-0.0576991986277125,0,-0.00959306674744414,0,0,0.076777323607131,0,0,0,0,0,0,0,0,0.0867369581110717,0,0,0,0.00211323760934461,0,0,0,0,0,0,0
X600177.SH,0,0,0.0453065653600618,0,-8.67361737988404e-19,0,0,0,0,0.139303791353148,0,0.0401601825311781,0.314863450228735,0,0,0,0,0,0,0,0,0,0,0.0280231604258667,0,0,0,0.0146999712809494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226573234543614,0,0,0,-0.172880547106592,0.0938865056612387,0.0178534489506515,0,0,-0.0029976284994167,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233785756004309,0,0,0,0,0,0,0,0,0,0,0,0.0824772373020313,0.100255255484131,0,0,0,0,0,0,0,0.0975193378569144,0,0,0,0,0,0,0.038530471648249,0,0,0,0.387266480398202,0,0.078406304179761,0,0.0351172278230146,0.0531049978982515,0,0,0,0,0,0
X002475.SZ,0,0,0.0393747845623585,0,0,-0.761955054315098,0,0,0,0.0799780993504475,0,0,0,0,0.184761343226265,0,0,0,0,-0.534257667751688,0,0,0,0,0,0,0.229187564319503,0,0,0,0,0,0,0,0.0195965527191815,0,0,0,0,0,0,0,0,0,0,0,0.0255871119062701,0,0,0,0.069228099970435,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,-0.00183618343915788,0,0,0,0,0,0,0,0,0,-0.0268997225646753,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0361664670220087,0,0.104327273399197,0,0,0.0282813328957348,0.106059429891368,0,0,0.0645020996509638,-0.0524650394711046,0,0,0,0,0,0.17532928970684,0,0,0,0,0.237127020070498,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0203606786342137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416980478594308,0,0.0446917628550937,-0.0563784526013574,0.0335045792794883,0,0,0,0,0.107540628471965,0,0,0,0,0,-0.0178508267375835,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176582779487593,0,0.0773631404250063,0,0,0,0,0,1.73472347597681e-18,0.000828780352846672,0,0,0,0,0,0,0,0,0,0,0,0.0302141956089922,0,0,0.33689573783031,0,0,-0.100043487578738,0.0436732514623468,0,0,0.00133340338729855,0.415859071490449,0,0,0,-0.126962794366876,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0557774591867313,0,0,0,-0.0154505466531257,0,0,0,-0.0436205756564996,-0.128991129430326,0,0,-3.46944695195361e-18,0,0,0,0.50357499583102,0,0,0,0,0,0.123549723524827,0,0,0,0,0,0,0,0,0.0196377942250841,0.0868813782139348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21564097819118,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0244894941843622,0.0179118402650773,0.0115845871218995,0,0,0.0637337827822083,0,0,0,0.340585088756416,0,0.0469182836411822,0,0.030935554124473,0,0,0,0,0,0,0.0471274018332764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293655347511146,0,0,0,0,-0.037412017264933,0,-0.0435923420309886,0.0253087989699796,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.254740470196644,0,0,0,0,0,0.133469869502295,0,0,0,0,0,0.0662414361139864,0,0,0,0,0,0,0,0,0,0.00505075321598939,0,0.352134051412771,0,0,0,0,0,0.0655788400779483,0.0940913207740996,0.101272424697609,0,0.0907767861616906,0,0,0.176710224620021,0,0,0,0,0,0,0,0,0,0.0257056079059051,0,0.136216724332879,0,0,-0.15915689169789,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.077162158447198,0,0,0,0,0,0.163240629604816,0,0,0,0,-0.0433300663761663,0,0,0.0476957911408313,0.271595398931005,0,0,0,0,0,0,0,-0.1401059293556,0,0,-0.0220824109627669,0.0566642764723804,0,0,0,0,0,0,0,0.218993645228026,0,0,0,0,0,-0.0551651504698667,0,-0.130156254299296,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906405962863672,0.0942571021644523,0,-0.0536109191193571,0,0,0,0,0.0685991785674177,-0.0348506922846846,0,0,0,-0.185718597636501,0,0,0,0,0,0,-0.259534846916701,0,0.391800561879168,0.47878577441387,0,0,0,0,0,0,0,0,0,0,0,0,0.142002458212083,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.0434660621276649,0,0,0,0,0,0,0.166400664058625,0.120373869278295,0,-0.0213603652307527,0,0,0,0,-0.0724604698433322,0,0,0.0630528095782111,0,0,0,0,0,0,0,0,-0.034153114761517,0.0409802618429308,-0.0448528571153556,0,0,0,0.0686168435514479,0,0,0,0,0,0.0304147074367719,0,0,-0.0132671133589957,-0.0364042220359807,0,0,0,0,0,0
X002506.SZ,0,0,-0.123165589969868,0,0,0,0,0,0,0,0,0.114438683806908,0,0,0.0716527685569923,-0.0736640222521177,0,0,0,0,0,0,0,0,0.107760765684494,0,0,0,0,0,0,0,0,0,0,0.115274868843631,0.344138061657619,0,0.0376349044601689,0,0,0,1.38777878078145e-17,0,0.0102365413464278,0,0.0177933860139261,0,0,0,-0.119447332761081,0,0,0,0,0.265158066399728,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.191235179924061,0,0,0.0736978002734015,0,0,0,0.0768605826001403,0,0,0,0,0,0.0520874487336574,0.129554785707,0.114446570252871,-0.0586180216254148,0,-0.0164594094301513,0,0.08732322539549,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.163533089818343,0,0,-0.0115274347766601,0,0,0,0,0,0
X600522.SH,0,0,0,-0.141188657202966,0.267552827137648,0,0,0,0,0,0,0,0,0.00144591191858914,0,0,0.0644496267510236,0,0,0,0,0,0.20788877051102,0,0,0,0,0,0,0.136693652813784,0,0,0,0.100125938218702,0,0,0,0,0,0,0,0.0564329197899465,0,0.0980696641988532,-6.93889390390723e-18,-0.0730211542717429,0.169817753321493,0,0,0,0.146317000836552,-0.0923451683290082,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098386378816716,0,0.0516034186161742,0,0,0,0,0,0,0,0.168624363243217,0.0349742073514002,0,0,0.0207026558230584,0.016437627337872,0,0,0,0,0,0.0115746905275312,0.0572535352465904,0,0.12246609431788,0,0.0380141623271579,0,0.018763560007002,0,0.0069980578286411,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0414311282910317,0,0,0,0,0,0,0,0.0684414974052413,0,0,0,0,0,0.136066306125092,0.215430184935606,0,0.139693014092524,0,0,0,0,0.0146232614252579,0.196646695055415,0,0,0,0,0,0.135382416023767,0,0,0,0.0263549089850471,0,0,0,0,0.0690463760065296,0.0169671837564079,0,0,0,0,0,0
X002085.SZ,0,-0.00681085233025201,0,0,0,0,0,0,0,-0.0579339604057435,0,0,0,0,0,0,0,0,0,0,0,0,0.0974468113176023,0,0,0,0,0.0433688993606242,0,0,0,0,0,0,0,0.0887657394998188,0,0,0,0,0,0,0,0,0,0,0.106061900702161,0,0.00789563516707584,0,0.0331852372305401,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.000344313806292584,0,0,0.190308872687389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214970277890128,0,0.101900436218441,0,0,0,0,0.00643993059014364,0,0,0.0205877673263238,0,0,0,0,0.0118526978963662,0,0.0469343697278692,-0.0679372392841692,0,0.0817308531637711,0,0,0.010086664919943,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.117259702287382,0,0.00716596336912112,0.124271768725526,0,0,0,0,0,0,0,0.025124823766304,0.160367326521893,0,0,0,0,0,0.0450652026123991,0,0.013258507451007,0,0.0124822697378672,0,0,0.0245050756990763,0.0366409834834822,0,0.061169485861333,0,0.137188634345332,0,0,0,0,0,0,0,0,0.0139616756057247,0,0.014795723415613,0.0239223752402763,0,0,0,0,0,0
X600487.SH,0,0,0,-0.133448895447818,0,0,0,0,0,0.127434327720071,0,0,0,0,0,0,0,0.032551819529167,0,0,0.323179802313057,0,0,-0.216637360362891,0.422113955162685,0,0,0,0,0,0,0,0,0,0,0.0736329558735805,0,0,0,0,0,0,0.0685427608975001,0,-0.289484767045669,-0.0425070723568722,0,0,0,0,1.0842021724855e-19,0.0182048876112891,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.0328106845137185,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0594591364380264,0,0.266493554845811,0,0,-0.0468104721977018,0,0.213772648575717,0,0,-0.0623883973636084,0.0719416543819457,0,0,0,0,0,0.122324094733399,0,0,0,0,4.33680868994202e-19,0,0,0,-0.109003238790304,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.379917854778798,0,0,0,0,0.00109541013210437,0.0947017925758373,0,0,0,0,0,0.06826984729696,0,0,0,0,0,0,-8.67361737988404e-19,0.0102118956097248,0,0,0.0113267560095754,0,0.0144921760718817,0,0,0,-0.0958564547172906,0,0.0437143964702474,0,0,0.0270204888413725,0,0,0,0,0,0.0264379762779698,0,0,0,-0.053403180296438,0,-0.109840202432655,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579453172184317,0,0.189001010932857,0,0,0.236093796208219,0,0,0.0878253832303358,0,0,0.0606874850536396,0.12617282571063,0.188750194712658,0,0,0,0,0,0,0,0,0,0,0.177794449534586,0,0.0034475940665384,0,0.0288131671262461,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,-0.0932241411162031,-0.155626012412541,0,0,0,0,0.389481153365286,0,-0.676684788038047,0,0,0,0,0,0.119026985706186,-0.0913967531256667,0,0,-0.0508665942268459,0,0,0,0,0,0,0,0.0294063869837492,0,0,0.199260807201803,0,-0.217033253969633,0,0,0,0,0,0,0.527755809277377,0,0.0253228758835443,0,0,0.1389386553805,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0179128884092336,0,0,0,0,0,0.226462497994084,0,0.0337797280497717,0,0,0,0.0305101179860373,0,0.184579379018369,0.161193064846594,0.317460531427493,0,0,0,0,0,0,0,0,0.213325080151161,0,0.024666138071133,0,0,0,0,0,0,0,0,0.023033332289859,0,0,0.0709837525919462,0.0773445955508868,0,0,0.0226323435706801,0,0,0,0,0,0
X000869.SZ,0,0,0.278344079211013,0,0.33459144673272,0,0,0,0,0,0,0.00166278024409563,0,0,0,0,0,0,0,0,0.173576005018499,0,0,0,0,0,0,0,0,-0.175755463327357,0,0.0748107581011415,0,0,0,0,0,0,0,0,0,-0.0388644386283542,0,0.181527726508171,0,0,0,0,0,0,0,-0.0111344654800043,0,0,0,0,0,0
X000981.SZ,0,0.158533217741187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30687924651355,0,0,0,0,0,0,0,0.141615623138365,0,-0.535446851471338,0,0,0,0,0,0,0,0,0,0,0,0.0391414810320489,0,0,0.176111307776116,0.0928225420849791,0,0.248338610182726,0,0.406645322367629,0,0,0,0,-0.515580552889817,0,0,0,-0.187318597937582,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.105084296817682,0,0,0.0182803732563578,0,0,-1.73472347597681e-18,0,-0.064059608823493,0,0.0128809513894001,0,0,0,0,0.0218706591921409,0,0,-0.0604556023679174,0.0313251488741784,0,-0.0111470519488279,0,0,0,0,0,-0.0308477322484436,0,0,0.0147139447473602,0,0,0,0,0,0,0,0,0,-0.0169235871256405,0,0.00733373200305458,-0.0113805134913004,-0.0447254205018739,0,0,0,0,0
Slope,0,0,0,1.00071875224225,-0.0652830589298342,0,0,0,0,0,0,0,0.030919287535715,0,0.778387428506756,0,-0.262541628064301,0,0,0,0,0,0,0,0,0,0,-0.345428195232487,0,0.333436493547069,-0.372143112758306,0.122437497355503,0,0,0,0,0,0,-0.0366237968021282,0,0,0,0,-0.112952291990897,0,-0.476045943494016,-0.283803030823399,0,-0.00706318468788143,0,0,0.445727235452097,0,0,0,0,0,0
TED,0,-0.0206247293186399,0,0.252093256437296,0,0,0,0,0,0,0.0957411203631577,0,0,0.165513613059956,0,0,0,0,0,0,0.0760958671888566,0,0,0,0,0,0.0147772726442292,0,0,0,0,0,0,0,0,-0.0779692527903536,0,0,0,0,0,0,0,-0.0719133985550207,0,0.0285476692801636,0,0,0,0,0.353035214343089,0,0,0.0483738508042078,0,0.536301011739073,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0253387059195667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133011857066869,0,0,-0.0889615629529082,0,0,0.00832837427853728,0,0,0,0,-0.155866120077017,0,0.0876086018536242,0,0,0.111380859645125,0,0,0,0,0.0327912273823691,0,0,0.294394872029047,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937687136122742,0,0,0,0,0,0,0,0,0.0439092862788408,0.0485294692024286,0,0,0,0,0,0,0,0,0,-0.0861228686225541,0,0,0,0,0,0,-0.0261259105283725,0.143223480469753,-0.212015450076461,0,3.58937988759207e-05,0,0,-0.029389268972401,0,-0.0248717325540134,0.0372241800263152,0.170873181252269,0,0,0,0,0
MKvol,0,0.00329627453799791,0,-0.000727959944892644,0,0,0,0,0,0,0,0,0,0,-0.00722352065561944,0,0,0,0,0,0,0,0,0.00277083926565348,0,0,0.0046149994271056,0,0,0,0,0,0,0,0,0,0,0,-0.00469860346270492,0,0,-0.000263976010268078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470819734716587,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128403029222719,0,0,0,0,0,0,0,0,0,0,0,-0.00432718480332323,0,0,0,0,0,-0.0185607280963702,0,-0.000577534357706313,0,0,0,0,0,0.0262402604433522,-0.0212629472968096,-0.0079192165996947,0,0,0,0,-0.017065020400313,0,-0.0524288458222887,0.117954915041586,0,0,0,0,0,0.443915372866744
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459914321238249,0,0,0,0,0.00259357135035664,0,0,0.00110808859085953,0,0,0,0,0.0110738304374894,0,-0.00589863571936314,-0.00176251818930176,0,0,-0.00174127004302808,0,0.00348230240379251,0.00832961494177758,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056496788228741,0,0,0,0,0,0,0
