,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X002304.SZ,X600031.SH,X000338.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002241.SZ,X002236.SZ,X000921.SZ,X002028.SZ,X600066.SH,X600741.SH,X600522.SH,X601877.SH,X600183.SH,X002129.SZ,X002049.SZ,X000661.SZ,X600584.SH,X002223.SZ,X002180.SZ,X000800.SZ,X002074.SZ,X600177.SH,X600418.SH,X600487.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0.278600085546196,0.0507702305941314,0,0,0,0.357129171387124,0,0,0,0,0,0,0,0,0.0472131567719678,0,0,0,0,0.0312532917420344,0,0,0,0,0,0,0.0418831805797571,0,0,0,0.0123731443007544,0,0,0,0,0,0,0,0,0,0,0,-0.0774729008828601,0,0.118108879077692,0,0,-0.0262142449788045,0,0,-0.0433844020304731,0.0144945477578651,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516508667364211,0.000509883169093032,0,0,0,0,0,0,0.0416376856533631,0,-0.0962736053364969,0.0727478876947497,0.122876688618723,0,0,0,0,0,0.213432386215786,0.204199778010555,0,0,0,0,0,0,0,0,0.0973146004688968,0,0,0.0243778240180367,0,-0.0144458336756044,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0629179281365607,0,0.0135367492457446,0,0,0,0.72868404563597,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0307310303320016,0,0,0,0,0,0,0,0,0,0,0,-0.113665275758111,0,0,0,-0.0264052365533705,0,0,0,0,0,0,0,0,0,0.116116035049201,0.092917149458221,0.130690509080335,-0.36362746841881,0,0.0335950677261557,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713227820476005,0.0960055845909847,0,0,0,0,0,0,0,-0.0947250659793809,0,0,0.177856951000671,0,0,0,0,0,0,0,0,0.415466954457711,0,0,0,0,0,0,0.288359302526198,0,0,-0.0169260615729984,0,0,0,0.0183267006398488,-0.0192987960668142,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429016113118286,0,0,0,0,0.196370295423975,0,0.117764207828606,0,0,0,0,-0.0142142912465126,0.00320598195683181,0,0,0,0,0,0,0,0,0,0,0.0526909674532783,0.0531928846638518,0,-0.0248938817107692,0,0.038547697389811,0,0,0,0.140157209035648,0,-0.0423308561585635,0,-0.00429320607967441,-0.0249350693254503,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.0355073007553739,0.161746204784279,0.312490185097256,0,0.159534619262651,0,0,0.00183556155775676,0,0,0,0,0.0570306922412246,0,0,0.0670485823165596,0,0,0,0.119370451783819,0,0,0,0.0599889473405349,0,0,0,0.0558201658920378,0,0,0,0,0,0,0,0,0,-0.22686086146345,0,0,0,0,0,0.0277644035276972,0.144911265223964,0,3.46944695195361e-18,-0.0564186728691796,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0319448408864905,0,-0.0448212807688552,0,0,0,0,0,0,0.220411546935959,0.321976594458401,0,0,0,0,0,3.46944695195361e-18,0,0,0,-2.16840434497101e-19,0,0.0104135561523634,0,0,0.238084504218253,0,0,0,0,0,0,0,0,0.154034117912191,0,0,-0.00357764559490653,0,-0.0363880315730176,0,0,0,0,0,-0.0198385390476887,0.0051194984866844,-0.0130212112298845,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.070197375659648,0,0,0,0,0,0,0,0,0,0,0,0,0.173103835083645,0,0.107602369650635,0,0,0,0,0.0721958809944035,0,0.0511370210708035,0,0,0,0,0,0,0,0,0.0735738315989675,0.058783792083416,0,0,0,0,0,0,0.197008778768121,0,0.0518424647941579,0.00906760481245009,0,0,0,-0.0449139496406427,0,0,0,0,0,0
X002463.SZ,0,0,-0.282703359209833,0,0,0,-0.420539955613504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674327406439252,0,0,0.0758167859983731,0,0,0.143007734558343,0.228460344014399,0,0,0.0456275620563072,0,0,0,0,0.258589705240664,0,0,0,0,0,0,0,0.17878008276634,0,0.00838054651651546,0.0878291671025639,0,0,-0.00400902966699095,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.106794188948324,0,0,0,0,0,0,0,0,0,0,0.0160428091291436,0.108763016112118,0.152173835473693,0,0,0,0,0,0,0,0,0,0,0,-0.0711298792809662,0,0,0,0,0,0.0967867525489414,0.0884374037586984,0.0957891915345619,0,0,0,0.0391257050181077,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075262451156337,0,0.146834587297559,0,0,0,0,0,0,0,0.0702696516535735,0.0212990020539416,0,0.542958085661805,0,0,0,0,0,0,0,0,0,0,0.0752440216881364,0.0947479931602786,0.138486287338065,0,0.0342588026969274,0,0,0,0,0,0.0924273181757632,0,0,0,0,-0.0786077769645582,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.285562529642088,0,0,0,0,0,0,0,0,0,0,0,0.0175083654552624,0.0950232918156598,0,0,0,0,0,0,-0.0533447713132093,0,0,0,0,0.0773655026909366,0,0,0,0,0.109100848265653,0,0,0.101154871353018,0,0,0,0,0,0.0700441899521841,0.199570163735551,0,0,0.0443923721119648,-0.0104666243107836,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0682780345448684,0,0,0,0,0,0,0,0,0,0,0.246390745400522,0,0,0,0,0,0,0,0,0,0,0,0.0122310553399113,0,0,0,0,0,0,0,0.100145441698553,0,0.253017667742491,0,0.0538738738373572,0,0,0,0.196286436572834,0,0,0,0.047668417854323,-0.084897068342632,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,-0.105306184402182,0.476611601667827,0,0,0,0,0,0,0,0.0311342350027455,0,0,0,0.172295347619628,0.144592459847783,0,-0.0047227241410241,0,0.116388807719254,0,0.0375768448300854,0,0,0,-0.0775902214451074,0,0,0.139588270038448,0,0,0,0,0,0,0,-0.0687605022427543,0,0,0,0,0,0,0,0.0362545450503813,0,0,-0.0168982510801902,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.129669447515479,0,0.0526807896595008,0,0,-0.0784028421659427,0,0,0,0,0,0,0,0,0,0,0.0173749082252688,0.06706571340809,0,0,0.14615678752395,0,-0.033052493292858,0.000841282568719393,0,0,0,0,0.119922874181131,0,0.0274987330336078,0,0,0,0,0,0,-0.144426697197707,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.118330513019491,0,0,-0.0869279949720384,0,0,0,0,0.161275932175529,0,0,0.522300281439524,0.049759818608621,0,0,-0.0320363847747401,0,0,0,0,0,0,0,0,0,0,0.228616624603192,0,0,0,0,0,0,-0.0814583681348865,-0.0757697067397895,0,0,0.135137742931393,0.00894002996496518,0,0,0,0.103456645529167,0.202059462744804,0,0,-0.0728934844630644,0.0782382046141536,0,0,0,0.10211085239776,0,0
X600741.SH,0,0,0,0,0,-0.161901920108583,0,0,-0.0199338159873914,0,0,0,0,0,0.0893135048584985,0,0,0,0,0,0,0,0.0806637535165321,0,0,-0.0198874703150861,0,0,0.132046905837754,0,-0.0257761169315481,0,0,0.201228687007485,0,0,0,-0.323086977559116,0,0,0,-0.0242268277666966,0,0,0,0,0,0.0679485065493666,0,0,0,0.0535056194133199,0.0124236171912401,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757772104683856,0,0,0,0,0,0,0.0413856353747822,0,0,0,0,0,0,0,0,0.0212919556451137,0,0.250191915306143,0,-5.42101086242752e-20,0,0,0,0.00790556074728072,0,0,0.203913245173144,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0793170620681497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128920458492657,0,0,0.00257867648057878,0,0,0,0,0,0,0,0,0,0.1938386361692,0,0,0,0,0,0,0.0872463418716756,0,0,0.0211228291414101,0,0.0834581311915649,0,0.022516378167278,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190344363754644,0,0,0.13156811537295,0,0.0985058384035671,0,0,0,0,0,0.289294921399126,0,0,0,0,0,0,0,0.0505295122981494,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0722737409424294,0,0,-0.000517647223352626,0,0,0,0,0,0,0,0,0.110621291815504,0,0.141766718423461,0,0.274490399265794,0,0,0,0,0,0.0119288410144545,0,0,0,0,0,0,0,0,0.133402687612526,0,0,0.122723949067417,0,0,0,0,0,0.0999922922644988,0,0,0,0,0,0.016809804820737,0,0,0,0,0,0,0
X002049.SZ,0,0.112570664720571,0,0,0,0,0,0,0.135032514518129,0,0,0,0,0,0,0,0,0,0,0.0956785784759354,0,0.0786358294225303,0,0,0,0.0713578084327182,0,8.67361737988404e-19,0.0374201753764603,0,0.128270723306869,0,-0.013361627907842,-0.233152543814392,0,0.0821025749713227,0,0.147428208961415,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.0503029768489581,0,0,0,-4.33680868994202e-19,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103371583903323,0,0.16459081566307,0,0.100590377296197,0,0,0,0,0,0,0.100080790728861,0,0.0158605756278674,0,0,0.0294231511404681,0,0,0.172948301267365,0,0,0.0542229351286898,0.0654279270128641,0,0,0,0,0,0.0763599415239088,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.158446833560292,0,0,0.00981199163697287,0,0.0118426601654516,0,0,0,0,0,0,0,0,0.011101961827199,0,0,0,0.036585103766595,0,0,-0.37338419649302,0,0,0,0.0691296358206771,0,0.406162656765422,0,0,0,0,0,0,0.152885181317773,0,0,0.0356129174078046,0,0,0,0.161283107597025,0,0,0,0,0,0,0.0922835249860735,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534969784553071,0,-0.0416105610154109,-0.0416830471340394,0,0,0,0,0,0,0.0931813475178809,0,0,0,0.000610790231223636,0,0,0,0.0818375219751273,0,0,0.0272341261883643,0,0,0,0,0,0,0.0330335725239357,0,0.0348023083517048,0,0,0,0,0,0.0115670634111539,0.012895940531274,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.191229920448596,0,0,0,0,0,-0.00834329296994823,0,0.170560091715177,-0.464189093655243,0,0,0.172422279090155,0,0,0,0,0,0,0,0,0,0,0,0.107621701018512,0,0,0,0.0297758098416567,0,0.110730523662501,0,0,0,0,0.175934079341464,0,0,0,0,0,0,0.0158808802525704,-0.00426610716757572,0.0836334695947688,0,0,0.00589495136201269,0,0
X000800.SZ,0,0,0,0,0,-0.0201065823782148,0,0,0,0,0,0,0,0,0,0,0,0.205611541315252,0,0,0,0,0,-0.013107705207289,0,0,-0.0510957589448818,0,0,0,0.282746781226088,0,0,0.0317089649312533,0,-0.0299093653728657,0,0,0,0,0,0.193129616372159,0,0.135825859626186,0,0,0,0.0160308282216582,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0355378144315843,0,0,0,0,0,0,0,0,0,0,0.120282368221384,0,0,0,0.448402231791721,0,0,0,0,0,0,0.00891848687212533,0,0,0,0,0,0,0,0,0.207713786793659,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00702781883029632,0,0,0,-0.102002800952202,-0.0344769624012698,0,0,0,0.0100187326659195,0,0
X600177.SH,0,0,0,0.0198670409904544,0,0,0,0,-0.0185460208204021,0.0576548895343866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182456045346714,0,0,-0.0341437467980745,0,0,0,0.0531634152576039,0,0,0.0882221847484677,0,0,0,0,0.00569423094622961,0,0,0,0,-0.117158602837393,0,0.137102677627852,0,0,0,0,0,-0.0350279355804588,-0.0245085063404031,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439382892639818,0,0,0,0,0,0,0,0,0.212280863329436,0,0.277796368454084,0,0,0,0,0.0508453064254025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194892571811841,0,0,0,-0.0697174769156831,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286772600321251,0.0297056637381419,0,0,0,0,0.113543591070404,0,0,0.0178667816188703,0.0188327910403758,0,0,0,0,0,0.0464315433210721,0,0.156417555668979,0.0129780024456916,0,0,0.0236279394224265,0,0,0,0,0,0.0721927393865557,0,0,0,0.025606161517434,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421989980158022,0,0.089002942315393,-0.0428333560924964,0.0528072270667082,0,0,0,0,0,-0.0117939391544298,0,0,0,0,0.273852020095643,0,-0.00561670290165577,0,0,0,0,-0.145763681979525,0,0,0,0,-0.0425125701106993,0,-0.0696959358720888,0,0.0203529975814879,0,0,0,0.0442786968064109,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0707692500521141,0,0,0,0,0,0,0,0,-0.0874336109661079,0,0,0,0,0,0,0,0,0.0264746431185824,0,0,-0.172158901519345,0,-0.20146952677599,0,-0.0123247590218552,0,0,0.257062611992836,0,0,0.0678620291711055,0,-0.0370845621418254,0,0.0109471853365549,0,-0.0142641240937471,0,0,0,0,0,-0.190745742124811,0.0183538502803591,0.278221907367514,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.239376356324124,0,0,0,0,0,0,0,0,-0.0580863548811164,-0.577058960696402,0,0,0,0,0,0,0,0,0,0,0,-0.141740473094884,0,0,0,0,0,0,-0.285956158993678,0,0,0.677787379724178,0.196544228863853,0,0.303150124179319,0,-0.10488934685689,0,0,0,0,0,0,0.156048850242088,0,0,0,-0.811835878154477,0,0
TED,0,0,0,0,0,0,0.0555131642241153,0,0,0,0,0,0,0.421159738649126,0,0,0,0.15194829054499,0,0,0,0,-0.232653067280364,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899606283817529,0,0,0,0,0,0,-0.160722472789146,0,0,-0.132725612336065,0,0,0,0,0,0.831271761562024,0,-0.202769911803157,0,0,0.450932082498489,0,0
RealEstate_excess,0,0,0.0693729820888115,0,-0.0248026804455437,0,0,0,0,0,0,0,-0.12988781407892,0,0,0,0,0,0,-0.046703282692547,0,0,0,0,-0.0662537160425269,0,-3.46944695195361e-18,0,-0.0560350716077588,0,0,0,0,0,0,0,0,0.358940810893004,0,-0.12989957271449,0,0,-0.309901364340197,0,-0.00537643410552,0,0,0,0,-0.0395678295044992,0.0860176388415924,0,-0.0387704877546879,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0675465179877006,0,0,0,-0.0210425098931475,0,0,0,0,0,-0.0703518341012204,0,-0.0901709814476152,0,-0.0794355452269821,0,8.67361737988404e-19,0.0205935971043184,0.039437795410119,0,0,-0.00735397457542502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458400147445792,0,0,0,0,0,0,0,0,0,-0.0367432278843968,0.0204679268105045,2.16840434497101e-19,0.0714253750341538,0,0,0.10384529242033,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355700429959494,0,0,0,0,0,0,0,0,0,0,-9.74955010753254e-06,-0.000671102345886719,0,0,0,0,0,0,0,0,0,-0.000884576836093695,0,0,-0.00654345972882707,0.00420958340994433,0,0,0,0.0159108586072979,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0736645368102829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401822481188128,0,0,0,-0.0260896093352704,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0501252012403216,0.0634203035145588,-8.67361737988404e-19,0,0,0,0,0,-0.0381141671466328,0,0,0,-0.432192659012471,0.391867854797725,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00133640145357172,0,0,0,0,0,0,0,0,0.00268593599462157,0,0,0,0.000379145727950429,0,0,-1.35525271560688e-20,0,0.00307807075443793,0,0,0,0,0,-0.00679490235597612,0.00284262837960332,0,-0.00151233048691733,0,0,0,0,0,0,0,0,0,-0.00238542661088758,0,0.00503968915701089,0,0,0,0.0062502715151789,2.16840434497101e-19,-0.00378485192040151,0,0.00931265728562265,0,0.00596013910103328,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00780788539317977,-0.00464536333636707,0,0,0,0,0,0,0,-0.00332841356640361,0,0,-0.00794767195970097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269437756502882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270186946186603,0.0236053927784693,-0.003719306047206,0,0,0.0278108211318943,0,0
