,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X000157.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X300142.SZ,X600584.SH,X000799.SZ,X601799.SH,X600183.SH,X300003.SZ,X000066.SZ,X000800.SZ,X002074.SZ,X002008.SZ,X600089.SH,X000977.SZ,X600779.SH,X000050.SZ,X002185.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0.191585467611822,1.73472347597681e-18,0,0.00176423264518036,0,0.320350349934361,0,0,0,0,0,0,0,0,0,0,0.0577959724274824,0.03202311547755,0,0,0,0,0,0,0,0,0,-0.0943326372055601,-0.046931448363253,0.0876239488523647,0,0,0,0.190753053043045,0,0,0,0,0,0,0,0,0,0,-0.0612732535313737,0,0,0,0,0.0120712344169376,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0931188912703275,0,0,0,0.219773832722401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126943414523395,0,-0.0108452053504348,0,0,0,0.258374805513714,0,-0.0721308302983232,0,0,0,0,0.0385856552141209,0,0,0,0,-0.0683144250001978,0.171005566452473,0,0,0,0.0070508483741621,0,0
X002049.SZ,0,0,0.427623007364223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145316822964004,0.148577764994067,0,0,0,0,0.01148225124497,0.201208011537387,0,0,0,0.0500286981382499,-0.108899167204567,0,0.118288067800216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054735604009898,0,0,0,0,0.0732636357850957,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130159027989773,0,0,0,0,0,0,0,0,0,0.060841836588685,0,0,0,0,0.0189902842660495,0,0,0.125910736273543,0,0,0,0,0,0,0,0,0,0,0.142204195799785,0,0,0,0.131557267281101,0,0,0,0,-0.0339606743297157,0,0,0,0,0.0565134620872941,0,0
X300142.SZ,0,0,0,0,0,0,0.153037066688206,0,0,0.168977357859811,0,0,0,0.0809486986875253,0,0,0,0,0,0,0,0,0,-0.375732655221233,0.174313320234007,-0.229177209115596,0,0,0,0,0,0,0,0.199703100709363,0,0,0,0,-0.0772575723328903,0,0,0,0,0,0,0,0.0224253904654893,0.133350837011357,0,0,0,0.081402155850382,-0.0583585545294736,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.145256664507177,0,0,0,0,0,0,0,-0.0781333670381635,0,-0.0573744785284537,0.0956320697151458,0,0,0,0.20616461655023,0,0,0,0,0.438791569614343,0,0,0,0,0,0,0,0,0,0,0.050679623209837,0,0,0,0,0,0,0,-0.115997232890828,0.153087345805083,-0.0985969200037511,0,0.273291764047575,0,0,0,0.0143148462172054,0,0,0,-0.0348732063400067,0,0
X000799.SZ,0,0.0694376931830543,0,0,0.563023395232651,0,0,0,0.132002457307528,0,0.093033735541395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229065108605575,0,0,0,0,0,0.141699175239973,0,-0.0727313863344906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341215161503177,-0.0226641117732296,0,0,0,-0.0172318356712685,0,0
X601799.SH,0,0,0,0,0,0,0,0.213216132835353,0,0.0260781329396981,0,0,0,0.0744885929411374,0.102892307954462,0,0.270941193927079,0,0,0,-0.0928465375963484,0,0,0,-0.0139312017012232,-0.0405264651984624,0,0,0,0,0,0,0,-0.071126983223436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742272451871591,0,-0.0111130584795381,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.245459531128516,0,0.0404060612351454,0,0,0,0,0,0,0.161649375994497,0,0,0,0,0,0,0,0,0.0179397552126423,0,-0.0372954159367296,-0.0274906882407264,0.0497646751257532,0,0,0,0,0,0,0,0,-0.287826324755816,0,0.115429789634734,0.216916193175305,0,-0.227653582616929,0,0,0,0,0,0,0,0,0,0,0,-0.0257893605960775,0.0518322854856947,0,0,0,-0.0137952325155757,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0302703679717871,0,0,0,0.095699917015724,-0.034811454626164,0.0946528589725486,0,0,0,0,0,0,0,0,0,-0.100223821796302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025433247989633,0,0,0.0364811415296924,0,0.228387938186049,0,0,0,0.129125384983927,0,0.0143097522776143,0,0,0,0,-0.00243458573465574,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735598418868042,0,0,0,0,0,0,0,0,0,0.0424309276489367,0,0,0,0,-0.0387148142902652,0,0.223442232415846,0,0,0.312947315977415,0,0,0,-0.0229092212385353,-0.115800241487696,0,0,0,0,0,0,0.241607314791155,0,0,0,0.00813086130936636,0,0,-0.0674398470055184,0,0,0,0.0148712703322338,0,0
X000800.SZ,0,0,-0.0303231352388863,0,0,0,0,0,0,0,0,0.145190507156886,0,0.102873381696745,0,0,0.140918706494791,0,0,0,0,0,0,0,0.157752222138106,0,0,0,0.0106176719771438,0,0,-0.0905066155178605,0,0,0,0,0,0,0.0578183427731263,0,0,0,0,0,0,0,0,0,0,0,0,0.00447006577120617,0,0,0,0,0.00975593965767262,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.292055336993069,0,0.206473574645005,0,0.182870925881491,0.0447656395032749,0,0.0478178313685069,-0.141350457195687,0,0,0,0,0,0,0.0394154134210902,0,0,0,0.285975851183844,0,0,0,0,0,0.0901506823842505,0,0,0,0,0,0,0,0,0,0,-0.0764876829992635,0.0359144987131469,0,-0.0858971070433669,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.064430333842705,0,0,0,0,0.0605620329869592,0,0,-6.93889390390723e-18,0,0.0406888430461585,0.0873698855876334,0.242889355440948,0,0,0,0,0,0.0286437508783816,0.00406287864629348,0,0,0,0,0.157482277552528,0,0,0,0.109442472354716,0.111917400874721,0,0,0,0,0.0352050269062558,0,0.0600673608102824,0,0,0,0,0,0,0,0,0,0.0482338010491025,0,0,0,0.0136780247007312,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097131114687009,0,0,0.239669028651856,0,0.214197562330869,0,0,0,0.0662833471837845,0,0.025370968467117,0,0.083963856771357,0,0,0,0,0,0.154180242941956,0,0,-0.0870826504590661,0.0154042126041855,0,0,0,0,0,0,0,0,0,-0.0392582320438768,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942380687669424,0,0,0,0.0227151020982835,0,0,0,0.0472345740433963,0,0,0,0.00650472166254966,0,0,0.0783478461327426,0.0342023795551321,0,0,0,0,0,0,0,0,0,0,0.0780043805434118,0.072636713446995,0,0,-0.0408601467433703,0.0183916879017576,0,0,0,-0.0043632314308349,0,0
X600779.SH,0,0,0,0,0.516969166890625,0,0,0,0.00740612422594801,0,0,0.0268282789229635,0,0,0.115080223864927,0,0,0,0,0,0,0.26909049447259,0.0208355489602466,0.084442245946909,0,0,0,0,0,0,0,0,0,-0.19194889106783,0,0,0.194388947843729,0,-0.179953057313246,0,0,0,0,0,0.0516902730751088,0,0,0,0,0,0,-0.0489692469997458,0,0,0,0,0.0237443976396678,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0168220782239702,0,0,-0.10396878364384,0.336301048877692,0,0,0,0,0.0600515432438775,0.108028337984717,0,0.0071430139458888,0,0,0,0,0,0,0,0,0.0192190791693275,0,0,0,0,0,0.126347415618095,0,0,0,0.0540387328455628,0,0,0,0,0.0459758024408637,0,0,0,0.0382012025357049,1.73472347597681e-18,0,1.0842021724855e-19,-0.00647748515693343,0,0,0,-0.000128161825923738,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156024838048098,0,0,0,-0.193439857399409,0,0.0334960170102477,0.00818382065867603,0.230466969504846,0,0.0361287731684736,0,0,0,0,0,0,0,0.233646689186848,0,-0.0460321162435896,0,0,0,0,0,0,0,0.0471146634319724,0,0,0,0,0,4.33680868994202e-19,-0.0387388349162175,0,0,0,-0.0128175047989135,0,0
X002294.SZ,0,0,0,0,0,0,-0.121021062156739,0,0,0,0,2.16840434497101e-19,0,0.0271517984284711,0.331451039442177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057292199250435,0,0,0,0.298274946070418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950445342332346,-0.0785523355838633,0,0,0,-0.0245335134245417,0,0
Change_TY3M,0,0,0,0,-0.0231538290526333,0,-0.0796481182631962,0,0,-0.0903064974335978,0,0,0,0.0500457797833027,0,-0.348849296379635,0,0,-0.0388011828833507,0,0.0494644155455457,0,-0.206349258214144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795722622786952,0,0.00429206678631731,0,0,0,0,0,0,0,0,0,0,0.0211540705950089,-0.0571854713328064,0,0,0,-0.0178666535877551,0,0
Slope,0,0,0,0,0,0,0,0,-0.408403929650251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860740894952848,-0.192441740782057,-0.101519461793958,0.301788661612684,0,0,0.00360542312962672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482084809550697,0,0,0,0,0,0.620804566187835,0,1.56527269857073,0,0,0,0.178633457463108,0,0
TED,0,0,0,0,0,-0.0901009187062301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634086188591944,0,0,0,0,0,0.285815850380924,0,0,-0.0480652175907629,0,0,0,0.202523723234934,0,0,0,0,0,-0.12485510820113,0,0,0,0,-0.145906352934569,-0.772351899808895,0.73089751467682,0,0,0,0,-0.237656394387201,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0188003293080518,0,-2.16840434497101e-19,0.0377821835255351,0,0,0,0,0,-0.00449870747339384,0,0,-0.033822351219501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311174325085632,-0.0222351001703749,0,0,-0.00386749456826253,0.0519340954320185,0,0,0,0,-0.0603395345486511,0,0,0,0,-0.00361153509843706,0,0,0,-0.00763170031202701,0,0
MKreturn,0,0,0,0,0,0,0,-0.0689976987717385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314086342281571,0,0,0,-0.00895035168347007,0,0,0,0,0,0,0,0.024870644111056,0.00544879810894464,0.059017176930753,0,0,0,0,-0.0450896754074486,0,0,0,0,0,0,0,-0.0198545007948702,0.0445240002095569,0,0,0,-0.00265393566087852,0,0
MKvol,0,0,0,0,0,0,0,-0.00160940834784525,0,0.00079207867782462,0,0,0,0,0,0,0,0,0,0,0,0.000261813403897194,0,0.00144957612732694,0,-0.00124504209135499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.61119513763841e-05,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.000821657489830524,0,0,0,-0.00150232682782304,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.184727517241622,0,0,0,0,0.237333412197772,0,0,0,0,-0.3632777781021,0,0,0,0,0,0,0,0.0320757900230025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351340584912324,0.264232378807051,0,0,0,0,0,0,0,1.12369554618441,-0.669638240231047,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000946496120516386,0,0,0,0.00188460127273919,0,0.00026604158380659,0,-0.000490987289410233,0,0,0.00109469647915588,0,0,0,0,0.00264362178660094,0,0,-0.00204569833216699,0,-0.00105877442855192,0,-0.00129711180671985,0,0,0,0,0,0,0,0,0,0,-0.00193980642253253,0,0,0,0,-0.00325107161960689,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000948486989535947,-0.0018129303253715,0,0,0,0.0014006810256081,0,0
