,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600031.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600809.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000157.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X600741.SH,X002179.SZ,X002007.SZ,X601877.SH,X002049.SZ,X300142.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600183.SH,X300003.SZ,X000800.SZ,X601799.SH,X000066.SZ,X002074.SZ,X000977.SZ,X002008.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600460.SH,X600118.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.0124535969767183,0,0,0.145656521582244,0,0,0,0,0.30122352186795,0,0,0,0,0,0.128837461065004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753772474708897,0,0,0,0,0,0.0177986947643305,0.100365438004818,0,0,0,0,0,-0.0602169028269529,0,0,0,0.0933323070460932,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285361626342989,0,0,0.00464122639371467,0,0,0,0,0,0,0,0.221183180462988,0,0.0482128905423559,0,-0.0996751839714597,0,0,0,0,0,0,0,0.0819171207491869,0,0.12088675727314,0,0,0.240677231330945,0,0,0,-0.0867562160382834,0,0,0,0,0,0,0,0,0,0,-0.00232088309145131,0,0
X000725.SZ,0,0,0,0,0.0430087063267862,0,0,0.156473065000144,0,0,0,0,0,0,0,0,0,0,0.0483897487532584,0,0,0.0636258247350697,0,0.0771133579823408,0.0244837575934203,0.136370842763383,0.0224201324230711,0,0,0,0,0,0,0.146582208054975,0,0,0,0,0,0,0,0.0231002448601012,0,0,0.0383998845905788,0,0,0,0,0,0,0,0.0159878800766031,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0559622211281306,0,0,0,0.0135524228799283,0,0,0,0,0.100238216923086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605417949966511,0,0,-0.0278432773819167,0,0.0245411120155482,0,0,0,0.241483058873715,0.0966297589340901,0,0,0,0,-0.0291962264986181,0,0,0,0.0014248067051129,0,0,0,0.0447653583149968,0,0
X000661.SZ,0,0,0.00331413034415999,0,0,0,0,0,0,0,0,0,0,0,0,0.0529672132050143,0,0,0,0,0.0882680815544326,0,0,0,0,0,0,0,0.0922454576426724,0.00197289147781274,0.0216894929095675,0,0,0.0567132540772568,0,0,0,0,0,0,0,0.0285833526101049,0,0,0.10808907180997,0,0.0492239934175816,0,0,0,0,-0.0265727708600815,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0162841621612084,0,0,0,0,0.100435328341455,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327219028092942,0,0,0,0,0,0,0,0,0,0,0,0,-0.200477290555996,0,0,0,0,0,0,0.291021681284295,-0.0484601720124466,0,0.15770295982655,0,0,-0.0487856484908375,0,0,0,0,-0.024058907593675,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0888897994129534,0,0,0.1455909141824,0.329157700184509,0,0,0,0,0,0,0,0,0.106690261975437,0,0.0646530208115366,0,0,0,0,0,0,0,0.131240093092103,0,0,0,0,0.0225713670752462,0.0744771793234677,0,0.0132800702347579,0,0,-0.0526266862144402,0,0,0,0,0,-0.0712435101835104,0,0,0,0,0.0981092582203504,0,0
X000063.SZ,0,0,0,0,0.0190354575973795,0,0,0,0,0.00697497401046595,0,0,0,0,0.0090313437299562,0,0,0,0,0,0,0,0,0.0654817753790564,0,0,0,0,0,0,0,0,0.0179722661057621,0.10119079883411,0.0733181191375231,0,0,0.0454015024669203,0,0,0.237715680345995,-0.104004549751368,0.023602473907392,0,0,0,0,0.0390837972405891,0,0,0,0,0.0136221747217933,0,0,0,-0.00853101308004162,0,0
X600703.SH,0,0,0,0,0,0,0,0.255296665886821,0,0.0171576952577657,0,0,0,0.131556715260663,0,0.00931113516632921,0,-0.0654137357545567,0,0,0,0.0615657263621945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131803064244024,0,0.0858258586944624,0,0.202534219365945,0,0,0,0.196068201317376,0,0,0,0.00888962006569845,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0131131909268411,0,0,0,0,0,0,0,0.0225576428420043,0.0657934978845128,0,0,0,0,0,0,-0.0431218124405957,0,0,0,0,0,0,0,0,0.0187077595925715,0,0,0,0,0,0,0,0,0,0.0177696545166556,0,0,-0.0237613028839949,0,0.024284312743676,0,0,0,0.0089593740298047,4.33680868994202e-19,0,0,0,-0.0358371461885552,0,0
X000157.SZ,0,0,0,0,0.340928272088375,0.304547773119329,0,0.0246168712458241,0,0,0,0,0,0,0.122209742703559,0,0,0,0,0,0,0,0,0,0,0,0.167507073612049,0,0,0,0.078001472153882,0.259218799178794,0,0,-0.255086880688935,0,0,0,0,0.256813204755749,0,0,0,0,0,0,0,0.0950012588827204,0,0,0,0.031208646890816,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.459036617412394,0,0,0,-0.180896487545945,0,0.286051609832078,0,0.135008777836198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511823663727469,0,0,0,0,0,0,0,0.218427731389858,0.0748045893878986,0.281185825879706,-0.133991506318525,-0.0119913240647119,0,0,0,-0.165410323363867,-0.0213172985762411,0,0,0,0,0.0261460165058875,0,0
X000596.SZ,0,0,0,0,0,0,0.0343516631756838,0,0.163380893864738,0,0,0,0,-0.0382010231756514,0,0.0913681099126422,0,0,0,0,0,0,0,0,0,-0.0774948699071617,0.0392796718060469,0,0.045816598356863,0,0,0,0,0,0,0.063185086394943,0,0,0,0,0,0.087056561413912,-0.0364919875336175,0,0,0.0706760399154928,0.0999693315079087,0,0,0,0,-0.0262545137678926,0,0,0,0,-0.0207367429142542,0,0
X002241.SZ,0,0,0.0618937871430971,0,0,0,0.107997904839547,0.299943442190438,0,0,0,0,0.154169471993201,0,0,0,0,0,0,0,0,0,0,0,0,0.221605355716357,0,0.0967704149907096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167860713553977,0,0.00396629119883121,0,0,0,0,-0.0956168006180165,-0.0145867174073374,0.0360469013608972,0,0,0,-0.0714116133387866,0,0
X000625.SZ,0,0,-0.0565681654518389,0,0,0,0,0,0,-0.0960853968465875,0,0,0,0,0,0,0,0,0,0,0.357452563805351,0.0628904267832787,0,0,0,0,0,0,0,-0.12915381580805,0,0,0,0,0,0,-0.0518868654722996,0,0,0,0.114962489125922,0,0,0.07867945537552,0,0.0530006651840976,0,0,0,0,0,0.00174632450140965,0,0,0,0,0.0704620383410439,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0831111922494426,0,0,0,0.200658709208821,0,0.021670327104529,0.12902143904121,0,0,0,-0.0140463147117468,0,0,0.0447340474475643,0,0,0.0509229093535257,0,0,0,0,0.32140815508396,0,0,0.0933449406203359,0,0,0,0,-0.00428737487130101,0,0.0952611999461887,0,0,0,-0.210794700301028,0,0,0,0,0,-0.00982317877211279,0,0,0,0,0.0281225068142223,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010907006280683,0,0,0,0,0,0.0250490192652861,0,0,0.158438516241324,0,0,0.0375139579135257,0,0,0,0.120759014496109,-0.0376655978505633,0,0,0,0,-0.0349753083424873,0,0,0,1.73472347597681e-18,0,0,0.435223565329524,0,0,0.083960946410493,0.195219436468859,0,-0.028461570050021,0,0.0142163958160778,0,0,0,-0.0428733719941991,0,0
X600741.SH,0,0.0646435827390995,0,0,0,0,0,0,0,0.0672270789255773,0,0,0,0,0,0.148624297504472,0,-0.0640652328512213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100846074379886,-0.00157646914246198,0,0,0.211420735051486,0,-0.153302757601721,0,0,0,0,-0.0353421853383504,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0832183825713517,0,0,0,0,0.135397245305354,0,0,0,0,0,0,0,0,0,0,0.191763548248131,0,0,0,0.0544065936594417,0,0,0,0,0,0,0,-0.0810323524623945,0,0,0,0,0,0,0,0.213084261650405,0,0,0,0,0.00114794408133705,0,0,0.028890407130156,0,0,-0.0373549484405677,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0180637744942285,0,0,0,-6.93889390390723e-18,0.193290191200614,0,0,0,0,0,0,0,0.0383140029938467,0,0,0,0,0.142609242421474,0,0,0.137815027315276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250865097039997,0,0,-0.134497276636434,0,-0.0528384335167988,0,0,0.13463371325492,0,0,0,0,0,-0.0220397030890629,0,0,0,0,-0.00289334766616389,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164318242738256,0,0,0,0,0,0,0,0,0,0,0.0719079768872409,0,0,0.0335681347394758,0,0,0.195326784858313,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.153325786936931,0,0.0253886424731711,0.115744581534089,0,0,0.0179290782401828,0,0,0,0,0.004825564572649,0,0,0,-0.0263663852197904,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.189317478472762,0,0,0,0.0824470233469395,0,0,0,0,0.187186790862602,0,0,0,0,0.295656341316739,0,0,0.0898567384848187,0,0,0,0,0,0,0,-0.0242994685763703,0,0,0,0,0,0,0.0450692561090173,0,0.12519861386811,0,0,0.247353490364185,0,0,-0.0128171053322351,-0.024552243002329,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.23347865031658,0,0,0,0,0.2431381641441,0,0,0,0,-0.447810296831014,0,0.0760696800208099,0,0.163587129968467,-0.153385380587506,0,0,-0.209490171086259,0,0,0,0,0,0,0.166211950290652,-0.0775594417837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156996209025807,-0.128152181992637,0,0,0,0,0,0
X002236.SZ,0,0,0.143430573583569,0,-0.0417339109591372,0,0,0,0.0368403435220135,0,0,0,0,0,0,0.264835140084799,0.0177352750137697,0,0.041511853798758,0,0.0808007223607511,0.147673793216253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282301161471667,0.191396704659082,-0.242681246120685,0,0,0,0,0,0,0,0,0.034375204523691,0,0,0,0,0.0370591552931812,0,0,0,-0.0751774672705546,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11682228810922,0.114783287575082,0,0,0,0,0,0,0,0,0.510902663209342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256862272422529,0,-0.0200271235089565,0.102868337714155,-0.100733320942075,0.0164555851276316,0,0,0,0.0354158618545408,0,0,0,0,-0.101635413577766,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0179091967755696,0,0,0.0774745980430522,0,0,0,0,0.0865485227193036,0,0.0853681645919344,0,0,0,0,0,0,0,0,0,0.0184521542404823,0.108853712349148,0,0,0,0,0,0,0,0.135345485688921,0,0,0,0,0,0.0678345473663444,0,0,0,-0.00446797412869505,-0.0256983892993503,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.179105080046586,0,0,0,0,0,0,0,0,0.155385185328082,0,0,0,0,0,0,0.101517700579944,0,-0.203586989787069,0,0,0,0,0,0,0,-0.0614599129568729,0,0,0,0,0,0,0,0,0,0,0,0.00154397567999219,0,0,0,0,0,0,-0.00142325128801057,0.0341334035860485,0,0,0,-0.166898780670324,0,0
X300003.SZ,0,0.0384452568513539,0,0,0,0,0,0,0.00357129948620355,0,0,0,0.0550368330538091,0,0.0104005734707251,0,0,0.0409473192864173,0,0,0,0,0,0,-0.0772329416279313,0,0,0,0,0,0,0,0,0.081934848797648,0,0,0,0,0,0,0.0609883365625623,0,0,0.0829156013255616,0,0,0.0725599509717011,0,0,0,0,0,0,0,0,0,0.0154092009786165,0,0
X000800.SZ,-0.211627730868187,0,0,0,0,0,0,0,0,0,0,0.0573031256650463,0,0,0,0.128218809036527,0.0633987165595566,0,0,0,0.101361121214264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517125874868948,0,0,0,0,0,0,-0.102325811904698,0,0,0.0148805133137038,0,0,0,0,0.00248375314646307,0,0
X601799.SH,0,0,0,0,0.0530015326138339,0,0,0,0.0728196439681976,0,0,0,0,0,0,0,0.254673405729994,0,0,0,0,-0.0181964260976148,0,0,0,-0.0456754894550656,0,0,0,0.046967217400388,0,0,0,0,0,0,0,0,0,0,0,0.0841829092147299,0,0,0,0,0.0600168947520663,0,0,0,0,0,-0.00796581019734167,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.0365197196677444,0,0,0,0.0879168016381492,0.0203650434416217,-0.0288382915341366,0,0.00963911209806338,0,0,0,0,0,0,0,0,0.0961933770729366,0,-0.170666210772573,0,0.200041656590695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138497305515313,0,0,0,0.301735109185723,0.380868892699823,0,-0.0185184842681661,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578215788190097,0,0.322857072546883,0.308410530361089,-0.193064093793681,0,0,-0.0102432038599766,0,0,0,0,0,0.175744080678851,0,0,0.100708752806185,0,0,0.11024139793323,0,0,0,0,0,0,0,-0.135250316613284,0,0,0,0,0,0,0,0,0,-0.0138659521247753,-0.00795061289095181,0,0,0,0,-0.0327316490375386,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577411675544034,0,0,0,0.0601315776374341,0,0,0,0,0,0,0,0,0.1087056434468,0,0,0,0,0,0.066540680161341,0,0,0,0,0.0217916695181217,0,-0.0259123924778272,0,0.234742192844833,0,-0.045621642512067,0.0327569901677782,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.176758909721167,0,0.0243301577851342,0,0,0,0,0,0,0.0169592619364427,0.0929700421909969,0,0.101154194538552,0,0,0,0,0.152600856575843,0,0,0.122324157612213,0,0,0,0,0,0,0,0.0288998376554926,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.142620981583121,0,0,0,0.00835958560452532,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0155609913790156,0,0,0,0,0,0,0,0,0,0,0.061778705377784,0.178469613729193,0,0,0,0.0213349503475487,0.201245248131283,0,0,0,0,0.241515533716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723638654962219,0.0529340702304062,0,0,0,-0.119829769121652,0,0.0552676112147089,0,0,0,0,0,0,-0.0646328788365399,0,0
X000799.SZ,0,0,0,0,0,0,0.536037953304286,0,0,0,0.232095446082205,0,0,3.46944695195361e-18,0,0,-0.156940912677595,0,0,0,0,0,0,0,0,0,0.316048099428305,0.0712554215537059,0,0.0549000224424623,-0.0161824053955079,0,-0.0550129637837204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0569511640164676,0.0206722102361643,0,0,0,0,0,0
X002294.SZ,0,0.0549424799224973,0,0,0,0,0,0,0.00783193702216607,0,0,0,0,0,0,0.0106908284394423,0,0,0,0,0,0,0,0,0,0,0,0,0.0393911161957071,0,0.159802791588725,0,0,0,0.186820356007599,0,0,0.0571856549774334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000610302447704762,0,0,0,-0.0319654447139047,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118661985593072,0,0,0,0,0,0.167351811515523,0,0,0,0,0,0,0,0,0.113512752142543,0,0,0,0,-0.0885684090842634,0.0646974807770735,0,0,0,0,-0.0378517321610715,0,0.296053912410473,0,0,-0.0117606169938415,0,0,0,0,-0.078168419621838,0,0
X600118.SH,0,0,0.192537045925333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467830905561546,0,0,0,0.106292191380698,0,0,0,0.17487308548713,0,0,0.0808895628041908,0,0,0,0.0883320319189229,0,0,0,0,0,0.0560239771887198,0,0,0,0,0,0.214327603141021,0,0,-0.0866408929697304,-0.00633390617961016,0.00708792762967387,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155492263648097,0,0,0,0,0,0.0909182666270031,0,0,0.095093337469353,0,0,0,0,0,-0.0408892359420663,0,-0.0378934023084635,0.0551258328862013,0,0,0,0,0,0,0,0,0,0,0,0.359708245745805,0,0.156528247308222,0,0,-0.0202276473037252,0,0,0,0.00810278251760744,0.00864066365640711,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.208548801333127,-0.00732625412920977,0,0,0,-0.0237084623626415,0,0,0,0,0,0,0,0,0,0,0,0,-0.288159316753535,0,0,-0.044980973208603,0,0,0,0,0,0,0,0,0,0,-0.054974875308808,-0.0451621344253748,0,0,0,-0.131943194684215,0,0,0,0.0648834077162559,0,0,0,0,0.0298413482899171,-0.0689259942959152,0,0,0,-0.0536628645877784,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186738752391236,0,0,0,0,0,0,0,0,0,0,0.0115868876547085,0,0,0,0,0,0,0,0,-0.00738590168470521,0,0,0.239936642942952,0,0.120554672731299,0.152753784139089,0,0,0,0,1.31562285679863,0,0,0,0.588123844909152,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927760599325305,0,0,-0.0261164714925917,0.00476420401125457,0,0,0,0,0,0,0,0.193012524850973,0,0,0,0,0,0,-0.163898204705439,0,0,0,0.0949795439573047,0,0,0,0,0,0,0,-0.0846140437228799,0,0,0,-0.14976994675351,0,-0.785486807673554,0.770121350159517,0,0,0,0,-0.371182668282936,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125646636665231,0,0.0300968619112532,-0.0186203975092403,0,-0.0413929813017647,0,0,0,0.113817776555583,0,0,0,-0.0695114716313254,0,-0.000748204333805311,0,0,0,0,0,0,0,0,0,0,-0.020046291419967,0,0,0,-0.00380052285727462,0.00882257665345393,0,0,0,-0.00575464191207388,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290768663414662,0,0,0,0,0.00228752595021749,-0.0276848947832735,-0.123740752648315,0.02459553577056,0,0,0,0.0447992057992113,0,0,0,0,0.00548224694362164,0,0,0,0.0255721500445686,0,0,0,0,-0.0878819858725241,0,-0.00792316025970466,0,0,0,0.000372106348812435,0,0
MKvol,0,0,0,0,-0.00269276869797711,0,0,0,0,0,0,0,0,0,0,0.000163126131932205,0,-0.000487020659995242,0,0,0.00176936189133302,-0.000283666486906381,0,0,0,-0.00236145581525548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000434954937346569,0,0.00128621310754511,0,0,0,-0.00033746189570265,0,0,0,0,-0.0012069102577101,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.287530740571271,0,0,0,1.01153874571447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214354508935497,0.0340465369282812,0,0,0.176153004294258,-0.519103760111708,0,0,0,0.176544610752239,0,0.0979608166118127,0,0,0,0,0,0,0,0,0,0,0,0.723796582289571,-0.505863583427603,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00200698062191258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000367154765106408,0,0.00339397736959539,0,0.007926825253997,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.00158549230396339,0,0,-0.00172070193242719,0,0,0,0,0.000372011687579107,0,0,0,-0.00627240904728379,0,0,0,0,0,-0.00147839254174637,0,0,0,0,-0.00309472908420755,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171830734495475,0,0,0,0,0,0,0
