,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600809.SH,X002241.SZ,X601877.SH,X600066.SH,X002456.SZ,X002508.SZ,X002294.SZ,X300124.SZ,X300136.SZ,X300003.SZ,X600867.SH,X600522.SH,X600271.SH,X600089.SH,X000596.SZ,X000981.SZ,X000157.SZ,X002085.SZ,X600177.SH,X600566.SH,X000661.SZ,X600498.SH,X600699.SH,X300142.SZ,X002179.SZ,X600118.SH,X600201.SH,X000869.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,-0.216573176715051,0.530571053289419,0,-0.0151719067824456,0.0671046869052451,0.0569922089421785,0,0,0,0,0,0,0,0,-0.00793665276970549,0,0,0,0,0,-0.0287920374739388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228769170696825,-0.0030378192923723,0,-0.0123052477449019,0.0258516630466739,0.0520716095920589,0,0,0,0,0
X002415.SZ,0,0,0.0433696178067184,0,0,0,0,0,0,0,0,0.0755304376597203,0.0675362684866331,0,0.0669464539838524,0,0.0543637163382117,0,0.28257776558259,0.250786188662417,-0.0348779421338497,0,0,0.100311070084206,0,0.0305606770207132,0.0853693324937155,0,0.00678275396714477,0,0,0,0,0,0,0,0,0,0,0,0,0.0534549764243624,0,0,0,0,0,0,0,0,0,-0.00436159537776006,-0.0133587890804943,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.184938804149033,0,0,0.0275125523951041,0,0,0,0,0.157991236850426,4.33680868994202e-19,0,0,0,0,0,0,0.204750955138858,0.00636795134603464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363653426702858,0.0437984740606102,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.136210208673102,0,0.0610154337725228,0.0752678801115713,0,0,0,0,0,0,0,0.0575061743414196,0,0.120934660487692,0.243775323328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100637360328867,0,0,0,0,0,0,0,0,0.00829781578404799,0,0,0,0,0,0,0,0.0209498831222106,0,0,0,0,0,0
X000651.SZ,0,0,0.105767901144517,0.0997848813490815,0,0,0,0,0.00669357199089649,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.20314935853893,0.0656586202948737,0,0,0,0,0,0,0,0,0,0,0,0.0714076783141177,0,0,0,0,0,0,-0.00414420325675949,0.049713144163731,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.546256630012108,0,0,0,0.00572178569363001,0,0.0370847873205714,0,0,0,0,0,0,0.0781804952566788,0,0,0,0,0,0.0650765103307391,0.168510866582001,0,0.0381455460510571,0,0,0,0,0.192365075714705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643057039661309,0.134170886179203,0,0,0,0,0,0
X600276.SH,0.161023968268727,0,0,0,0,0,0,0.0695212336388954,0,0.130426183501565,0,0.15494796456782,0,0,0,0,0.134078280048777,0,0,0,0,0,0,0,0,-0.170249537250201,0,0,0.130067594036724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302333968816022,0,0,0,0,0,0,-0.0258623291800689,0.0560306060583785,0,0,0,0,0,0
X002304.SZ,0.230334131173463,0,0,0.259985349377825,0,0.0173035776080501,0,0,0,0,0.138378114575858,0,0.141098833396359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672239443298305,0,0,0,0,0,0,0,0,0,-0.00800122555787463,0.0205109017914621,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.0527793651251319,0,0.375862503103399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193399083570245,0,0,0,0,0,0,0,-6.93889390390723e-18,0.496219145196247,0,0,0,0,0,0,0,0,0.270081674324177,0.147737879481563,0,0,0,0,-0.218364010510825,0,0,0,0.0129182475773463,0,0,0,0,0,0
X600690.SH,0,0,0.50154754310767,0,0.0683449721160871,0,0.045142362713865,0.118790322394646,0,0,0.0462361330038883,0,0.0660945936198533,0,-0.0394651022937855,0,0,0,0,0,0,0,0,0,0,0,0.11869436155784,0,0,0,0,0.0268044807339565,0,0,0,0.0857680623899396,0,0,0,0,0,0,0,0,0,0.0582271344168269,0,0,0,0,0,-0.0120529856071176,0.0241414072125288,0,0,0,0,0,0
