,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X600089.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600741.SH,X000799.SZ,X002074.SZ,X000157.SZ,X600884.SH,X002236.SZ,X600702.SH,X601799.SH,X600779.SH,X600584.SH,X002414.SZ,X000733.SZ,X600183.SH,X002007.SZ,X000800.SZ,X300003.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0214456229452095,0,0.0518103069678455,0,0,0,0,0,0,0,0,0.0791725236647848,0,0,0,0,0,0,0,0,0,-0.0481716658978407,-0.0275981669951001,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00723740752588579,0.0899977376990173,0,0,0,0,0,0,0,0,0,0.0385388269429901,0,0,0,0,0,0,0.0423419421333019,0,0,0,0.0279354917208608,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888605506451666,0,0,0.205005718287206,0,0.0103405626702743,0,0,0,0.410467102292964,0,0,0,0,0,0,0,0.501615268700578,-0.0201386150248741,0,0,0,0,0,0,0,0.161981618184149,0,0,0.225356937544725,0,0,0,0,0.0337955420167923,0,0,0,0,0.109552380653824,0,0
X600031.SH,0,0,0,0,0,0,0.201035838593271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746417791705632,0,-0.0326880974133393,0.0969912731106893,-0.0814720014933476,0,0,0,0,0,0.369704259204533,0.0112519156584139,0,0,0,0,0,0,0.157435012866724,0,0.0838110518991742,0,0,-0.0251027699032712,0,0,0,0.00843150865700873,0,0,0,0.103493033312591,0,0
X000725.SZ,0,0,0,0,0,-0.0864119560203554,0,0.0199759629987839,0.0162023782455403,0,0,0,0,0,0,0,0,0,0,0,0.0807513501106362,0,0,0,-0.0496350203899591,0,0,0.025158004052008,0,0.0937082498450685,0.358504728021618,0,0,0,0,0.0222659269932735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571177448442727,0,0,0,0,-0.0215266855781234,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222312890432545,-0.316563331203014,0.359842101874471,-0.110767348080982,0.259745293895261,0,0,0,0,0.429505908962688,0,0,0,0,0.25774357953154,0,0,-0.133858204683453,0.146983671851841,0,0,-0.213041122886604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0.42876314191921,0,0,0,0,0,0,0,0,0,0,0.181034593963389,0,0,0,0,0,0.0105653357912824,0,0,-0.1026420979806,0.528055536743596,0,0,0,0,0,0,0,0.0159082651772078,0,0.0544459608458399,0,0,0,0,-0.0180859299698206,0,0,0,0,0,0.378570644003745,0,0,0,0,0,0,0,0,-0.0501056909670267,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0568755736757737,0,0,0,0,0,0,0,0,0,0.245127845189588,0,0,0,0,0,0,0.017955107234717,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055230323734257,0,0,0,-0.179579573476347,0,0,-0.0390407061164643,0.246940248358871,0.123093683211547,0,0,0,0.356954264619647,0,8.67361737988404e-19,-0.0171810822089361,0,0,0,0.0281196163726239,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.246996544457738,-0.0138406265614332,0,0,0,0,0,0,0,0,-0.0244907619022954,0.216566004871908,0,0.176629158627963,0.247849377934233,0,0,0,0,0,0,0,0,0.0904159744676439,0,0,0,0,0,0,0,0,0,-0.0889544579705635,0,0,0,-0.0601549419298826,0,-0.0352321256970913,0,-0.0145354541212006,0,0,0,0.0408867312285914,0,0
X003816.SZ,0,0,0,-0.00652673542372016,0,0,0,0,0,0,0,-0.0298781467699119,0,0,0,0.178541031805833,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.00159927999252471,0,0,0.043696549912775,0,0,0,0,0,0,0.0946248234752431,-0.0947173865092073,0,0,0,-0.0204437210045904,0,0,0,0,0,0,0,0.0206501712044582,0,0,-0.0211861663876063,0,0,0,0,-0.207679130206465,0,0
X002241.SZ,0,0,0,0,0.045600233571135,0,0.757402913746995,0,0,0,0,0,0,0,0,0,0,0,0.00850117143881923,0,0,0,0,-0.31984712776834,0,0.083822101019889,0,0.336731411870191,0,0,0,0,0.303061128260193,0,-0.275288876622527,-0.17064214923799,0,0,0,0,0,0,0,0,0,-0.0926931229101337,0,0,0.323102248192097,0,0,0,0.00709442083105473,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.22047524019509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594886355377098,0,0,0,0.101830771366471,0,0,0.112886157410688,-0.0464093908421861,0,0,0,0,-0.00710424193173145,0,0,0,0.267382311863454,0,0,0,0,0,0,0,0,-0.0498268963585205,0,0,0,0,0.0337313313122695,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0948755641544281,0,-0.0465135922129644,0.116099506898163,0,0,0.0102581284230805,0,8.67361737988404e-19,0,0,0,0,0.0867082312067656,0,0.0541206818035943,0,0,0,0,0,0,0,0.0174217175288747,0,0,0.0203002370277887,0,0,0,0,0,0,0,0.0185368130998216,0,0,0.243454259885013,0,-0.00366116764628934,0,0,0,0,0.0644801508358385,0,0
X600703.SH,0,0,0,0.0353428270428808,0,0,0,0,0,0,0,0,0,0,0.216822505038913,0,0,0.25793280757693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149321564542323,0,0,0.0153926756947701,0,0.0651086236883159,0.0467694579837641,0,0.142646242312627,0,0,0,0,0.109744913336967,0,0,-0.00956682812296937,0,0,0,0,-2.16840434497101e-19,0,0
X000596.SZ,0,0,0,0,0.0695511382967762,0,0,0,0,0,0,0,0,0,-0.0981867249008147,0,0,0,-0.0892779333024971,0,-1.73472347597681e-18,0,-0.0102757367552487,0,0,0,0.225487580196473,0,0,0.128292508883308,0,0,0,0,0,0,0.0799381296965904,0,0.133275841934385,0,0.134275063815635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0323713084764744,0,0,0,0,0,0,0,0,0,0,0.343618581834953,0,0,0,0,0,0.0187884566913989,0,0,0.0749107149025882,0,0,0,0.0821627056447567,0.0591660005794114,0.0168629965959809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197501086884792,0,0,-0.509212123063852,0,0,0,0,0,0.0690659808299013,0,0,0,-0.132728157530869,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262868216490679,0,0.376945376399849,-0.142108111984932,0,0,0,0,0,0,0,-0.090393491583107,0.054635131995104,0,0.18169464382495,0,0,0.225991661254062,0,0.283879458846158,0,0.259085968372902,0,-1.73472347597681e-18,-0.363500899161827,0,0,0,0.111145805974219,0,0,0,0,0,0,0,0.0431176886489779,0,0,0,0,-0.0840095849663818,0,0
X000661.SZ,0,0.10410055462366,0,0,0.211990032580598,0.110657621037915,0,0,0,0,0,0.267564486590405,0,0,0,0,0,0,0,0,0,0,0,0.146599005509463,0,-0.0623560962372607,0,0,0,0,-0.105159571970921,0,0,0,-0.349382014423324,0,0.025239571851292,0.249221500831004,0.0865786129121397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709644014462579,0,0,0,-8.67361737988404e-19,0,0
X600089.SH,0,0,0,0,0,-0.131658609097766,0,0,0,0,0,0.0960576502969066,0,0,0,0,0,0,0,0,0,0,-0.14554171231209,0,0.106826771965909,0.22434394810522,-0.178677641508315,0,0.0380158604008496,0.200478997614116,0,0,0,0,0.117356252249084,0.232833045136419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752019214911766,0,0,0,-0.111142092024786,0,0
X002179.SZ,-0.126001428873313,0,0,0,0,0,0.0733896682413635,0,0,0,0,0,0.00730060808481338,0,-0.0269553530636267,0,0,0,0.00434473546667898,0,0,0,0,0,0,0.0971723146314157,0,0,0,0.095333717145339,0,0,0,0,0.0304056739490701,0,0.112426727522424,0,0,0,0,0,0,0.0495876229810406,0,0,0,0,0.116118599068518,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.062090339625195,-0.153781424581482,0,0,0,0,0,0,0,0,0,0.051163789102995,0,0,0,0,0,0,0,0,0,0,0,-0.0587501344171982,0,0,0,0.133725492458529,0,0,0.0841770421085299,0,0,0,0,0,0,-0.186550700104889,0,0,0,0,0,0,0.113980469888054,0,0.0266745899445974,0.240349482634921,-0.133948934761054,0,0,0,0.224502026976116,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617761096704364,0,0,0,0,0,-0.000678318347096448,0,0,0,0,0,0.0106012656580946,0,0.0591585309752941,0,-0.0712647176650751,0,0.0718593820631394,0,-2.16840434497101e-19,-1.73472347597681e-18,0,0.0303622608950549,0,0,0,0,0.07400349365916,0,0,0,0,0,0,0.08028559886309,0,0,-0.00821304852156088,0,0,0,0,0.0063759005575697,0,0
X600460.SH,0,0,0,0.13863175498838,0,0,0,0,0,0,-0.0177065473787993,0,0,0,0.24901406082482,0,0,0,0,0,0,0,0.157747923335958,0,0.00751229820247909,0.0108271718777297,0,0,0,0.0453516228762136,0,0,0,3.46944695195361e-18,0.343160216595385,0,0,0,0.144739679651345,0,0,0.093562362167876,0,0,0,0,0,0,0.0941751990869372,0,-0.198028395305304,0,0.0143442413860228,0,0,0,0.0865254759470909,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0441110897673492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361111499380214,0,0,0.121239754564177,0,0,0,0,0,0,0.304715310659776,0,0,1.73472347597681e-18,0,0.0358033721251791,0.00405009337888874,0,0.087227165511156,0,0,0.237979965627398,0,0.00450597974876189,0,0,-0.0149667904268311,0,0,0,0,0.00461701589436291,0,0
X000799.SZ,0,0,0,0.575576927297206,0.1492748278564,0.131744774081557,0,0.0350441773377145,0,0,0,0,0,0,0,0.0456363770071906,0,0,0.0341815784062257,0.156164553768223,0,0,0,0,0,0,0,0,0,0.0379962619552577,0,0,0,0,0,0,-0.0123500018155044,0,0.130068839939661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265248446625046,0,0,0,-0.0494908465978152,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.306198348587534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139924468018369,0,0.0259978573381372,0,0,0,0,0.365737779536207,0,0,0,0,0,0,0,0,0,0,0,0.253413975085762,0,0,0,0.00689839060085289,0,0,0,0.0462704721912047,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.435794893928137,0,-0.0234131182158603,0,0,0,0,0,0,0.184432682910211,0,0,0,0,0,0.0714634551133959,0,0,0,0,0.203006224572576,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.119715776432002,0,0,0,0,0,0,0,0.0278189531394529,0,0,0,0,0,0,0
X600884.SH,-0.0725755471595411,0,0,0,-0.334104740616207,0,0,0,0,0,0,0,0.0878053574984482,0,0,0,0,0,0,0,0,0,0,0,0,0.0128640418770559,0,0,0.137104934811671,0,0,0,0,0,0.239645212005993,0.0448016628313281,0,0.256699375636015,0.0498441858967273,0,0,0,0,0.147455599607398,0,0,0,0,0.00611737750109418,0,0,0,-0.0645450108986853,0,0,0,0,0,0
X002236.SZ,0,0,0.294102163033499,0,0,0,0.0300074975223449,0,0,0,0,0,0,0,-0.041510545829012,0,0,0,0,0,0,0,0,0,0,0,0.0892133917937446,0,0.00199764012796648,0.102314799882895,0,0,0.106765833418577,0.0058496800880789,0.0085104449040614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700076870954704,0,0,0.0156969556095648,0.00936783093766526,0,0,0,-0.0577294307897691,0,0
X600702.SH,0,0,0,0,0,0,0,0,0.0767837169580533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970228019192085,0,0,0,0,0,0.0871218290691816,0,0.5796825936868,0,0,0,0,0,0,0.362729157659151,0,0,0,0,0,0,0,0,0,0,-0.0661046109624162,0,0,0,0,0.0364015462106094,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148386987347449,0,-2.16840434497101e-19,0,0,0,0,0,0.26302094329543,0,0,-0.00835760260867947,0,0,0,0.0255044894322736,0,0,0,0,0,0,0.0442711491500836,0,-0.0316208612282116,0,0,0.0123412634819176,0,0,0,0,0,0,-0.0380311510230242,0,0,-0.00432614409531218,-4.33680868994202e-19,0,0,0,0.0609218527483704,0,0
X600779.SH,0,0.404308688767988,0,0,0.215701174564173,0,0,0,0,0,0,0.078866386747408,0,0,-0.00533679071986351,0,0,0.0189137595181435,0,0,0,0,0,0.0812521185311288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120080594560553,0,0,0,0,0.0127366009561782,-0.0264239572780472,0,0,0,0,0,0,-0.0104410511128411,-0.0766901556395035,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0822342834594827,0.0586841334753412,0,0,0,0,-0.00649649120323389,0,0,0,0,-3.46944695195361e-18,0,0,0.124630906757476,0.0869272710180799,0,0,0,0,0,-0.0598441158188954,0,0.0480669919411462,0,0,0.262973316508893,0,0,0,0.0147400516068693,0,0.0861248010628416,0,0,0.0864452301699272,0,0,0.0209768565540943,0,0,0,0,-0.00476495590946397,0,0,-0.0353080804745661,0,0,0,0,0.122878747731113,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015250737925482,0.224408140809568,0,0,0,0,0.101069227428464,0,0.112240553916138,0,0,0,0,0,0,0,0,0,0,-0.0146954962986636,0,0,0.061127976793671,0,-0.045071000937769,0.0612841865740854,0,0,0,0,0.0612713992018227,0,0,0,0,0,0,-0.0994983407880736,0.0714515830866839,0,0,0,0.00819625077509064,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.136052512208895,0,0,0,0,0,0,0,0,0,0.244826406960755,0,0,0.141572210987904,0,0.0555866635234902,0.350275011253462,0,0,0,0,0,0,-0.0305773336917834,0.0271184090033933,0,0,0,0,0,0,0,0,0,0,0,0.0629955291686377,0,0,0,0.0194374506359656,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0417342317408796,0,0,0,0.032048362886446,0,0,0.0754596552856895,0.077407875230782,0,0,0,0.180862890627028,0,0.0237844660052311,0,0,0,0.0659790040355086,0,0,-0.044192215151159,0,0,0,0,-0.0542870104309847,0,0,0,0,0,-6.93889390390723e-18,0,0.184167822695059,-0.0814566239493927,0,0,0,0,0,0,0,-0.0624252469188771,0.0289664423336315,0,0,0,0.0708435604643989,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.107147219566423,0,0,0.105411754048445,0,0,0,0,-0.309622014588817,0,0,0.000526908213377958,0,0.0319416642761516,0,0.366889511184364,-0.0887102226353954,0,0,0,0,0,0,-0.0892745211743381,0.145125777413432,0,0,0,0,0,0,0,-0.0152148684257108,0,0,0,0,0,0,0,0.0619187367687477,0.0425441601801723,0,0,0,0.151464210767185,0,0
X000800.SZ,0,0,0,-0.0330202123599534,0,0,0,0,0,0,0,0.0705613624592841,0,0,0,0,0,0,0.0487390933535375,0,0.0800175134903311,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.495557525256672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856078514367872,0,0,0,0.0130048050509581,0,0
X300003.SZ,0,0,0,0.12362855600389,0.121063206184867,0.0714476464814128,0,0,0.0514312005955088,0,0,0,0,0,0,0,0,-0.00718620596512048,0,0.0154963117400371,0.152253389596923,0,-0.0294524995578847,0,-0.122231492574851,0,0.0099001967844533,0,0,0.0457341154313568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127783994060732,0,0,0,-0.0367097135102399,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171023826148215,0,0.0695675208649933,0,0,-3.46944695195361e-18,0,0,0.136259867203362,0,0,0,0.0783266746366232,0,0,0.140863725439029,0.0545539580074462,0,0,0,0,0,0.0512545179151759,0,0,0.0511751588943547,0,0,0,0,0,0,0,0,0,0,0,0.0144149190755141,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0974370517741715,0.142997745427509,0,0,0,0,0,0,0,0,0,0,0.20082966268961,0,0.0192928200320023,0,0,0,0.0511886410488205,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0359234165980062,0,0,0,0.020463000045512,0,0,0,0.0541278442813737,0.0517240056414436,0,0,0,0,0.227213846580947,0,0,0.01241330168853,0.0287265958747861,0,0,0,0.0622094508942058,0,0
Change_TY3M,0,0,0.0194933824041849,0,0,0,0,0,0,0,0,0,0,0,0.0849684693194885,0,-0.32178806013333,0,0,0,0,0,0,0,0,0.127241904994283,8.67361737988404e-19,0,-0.315996148024223,0.014547610619626,0,0,-0.0595814520811952,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0328756787202745,0,0,0,0,0,0,0,0,0,0,-0.0618237084250441,0,0,0,-0.191557077250174,0,0
Slope,0,0,0,0.0303174854081679,-0.117841788691567,0,0,0,0,0,0,-0.0161272994133075,-0.164207642216839,0,0.207599298792068,0,0,0,0,0,0,0,0.0688541757137748,0,0,0.0318779598698685,-0.201540157716083,-0.134927958205409,0.214203246352957,0.0565765793132655,0,0,0.0855075677427789,0,-0.211117233717006,0,0,0,0,0,0,-0.243415045450508,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.826413847970558,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.0849927128529253,0,0,0,0,0,0,0,0.0244703820933452,0,0,0,0,0,0,-0.0538613983779326,0.219212727381357,0,0,-0.122513143865447,0,0,0,0,0,0,-0.0707238565112722,0,0,0,0,0,0.0609680984339154,0,0,0,0,0,0,0.144121006026547,0,0,0,0,-0.0202843074595128,0.855503415501297,0,0,0,0,-0.356968359802054,0,0
RealEstate_excess,0,0,-0.025918154605728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143569075529241,0,0,0,0,0,0.0174979657307617,0.0449112167647679,0,0,0,0,0,-0.0203666275871711,0,0.020540638740538,0,0.035090559774104,0,0,0,0,0,0,0,-0.129361660703793,0,0,0,0,-0.0686423640537422,0,0,0,0.0101326917552746,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.00553656782983326,0,0,-0.0116404352155079,0,-0.224584242564011,0,0,-0.047851026564477,0.143925656075199,0,0.0558065363137522,0,-0.0131067176343924,0,0,0,0,-0.0354154464192597,0,0,0,0,0,0,-0.00655397139480464,0,-0.0116904594649535,0,0,0,0,0,0,0,0,0.027268853706445,0,0,0,0,-0.0142481545353092,0,0,0,-0.0228207904547166,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399166625948056,0,0,-0.00161505650539138,3.20640342200552e-05,0,0,0,0,-0.0017400649947771,0,0,-0.000307815276667417,0,0.00214368280470785,0,0.00176326766115262,0,0,0,-0.00304979278054667,0.00220667774274334,0,0,0,0,0,0,0,-0.00414092936226441,0,0,0,0,0.00364139070874232,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145465930732403,0.000658213178137086,0,0,0,0,0,-0.00988159970665665,0,0.0020206145266593,-0.00430870687926086,0.0046452177811454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340080167256078,0,-0.000256971462846745,0.00236609605387105,0,0,0,0,0,0,0,-0.00428885189435705,0,0,0,0,0.0104349589094543,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00450983777945967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262874703230811,0,0.00588037480470033,0,0,0,0,0,0,0,0,0.00128375709715158,-0.00409252203694703,0,0,0,0,0,0,0,0,0,0,0.00169879231770058,-0.00132303971366504,0,0,0,0,-0.0153212857114507,0,0
