,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X300124.SZ,X000725.SZ,X000063.SZ,X600104.SH,X002371.SZ,X002129.SZ,X000596.SZ,X600031.SH,X003816.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002241.SZ,X000100.SZ,X002236.SZ,X000661.SZ,X600584.SH,X600702.SH,X002180.SZ,X000977.SZ,X600522.SH,X601877.SH,X300142.SZ,X600460.SH,X000157.SZ,X600741.SH,X002074.SZ,X000733.SZ,X600183.SH,X300003.SZ,X002463.SZ,X002007.SZ,X002294.SZ,X000066.SZ,X002414.SZ,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0946006182192009,0,0,-0.000191162372542571,0,0,0,0,0,-0.130346438105733,0,0,0,-0.0806470829807988,0,0,0,0.215006765165467,0,0,0.0242580565485049,0,0,0,0,0,0,0.0573981319065659,0.0130749864839516,0,0.1816545463903,0.111060311488849,0,0,0,0,0,0,0,-0.00286217311833324,0,0,0,0,0,0,0,0,0,-0.0821859995533154,0.116382734328118,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.092445094741334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230978052868364,0,0,0,0,0,0,0.054624444594582,0,0,0.0322308512852721,0,0.0483433631488642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189013156953064,0,0,-0.030455780737893,0,0,0,0,0,0
X000063.SZ,0,0,0.387773512481058,0,0,0,0,0,0,0,0,0,0,0,0.156111778555498,0,0,0,0,0,0,0,0,-0.23254277085651,0,0,0,0,0.246371987175048,0,0,0.0910051305952719,0,0.14519750051839,0,0,-0.275337587246605,0.143506065094213,0,0,0,0,0,0,0,0,0,0,0,0,0.0838683343660452,0.0775500966383267,-0.0285826536420692,0,0,0,0,0,0
X600104.SH,0,0,0.00530201217049296,0,0,0,0,0,0,0,0,0,0,0,-0.0364795633828868,0,0,0,0,0,0.148839240982341,0.0842039671680284,0,0,0,0.040963168774124,0,0,0,0,0,0,0,0.0573468688404487,0,0,0,0,0,0.23953837135823,0,0,0,0,0,0,0,0,0,0,0,0.0107424927762712,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0344762447286175,0.1048819542795,0,0,0,0,0,0,0,0,0.104671505007517,0,0,0,0.0427143890917448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014274839780392,0,0,0,-0.0938848436523312,0,0,0.591899251002412,0,0,0,0,0,0,0,0,0.262954821235885,0,0,0.059937002313225,0,0.0485086846285816,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115999018231169,0,0.133953654015245,0,0,0,0,0.0598657614702023,0,0,0,0,0.0441771318458588,0,0,0,0,0,-0.0776898460320533,0,0,0,0.130061818707615,0.290970436267028,0,0,0,0,0.200425545334633,0,0,0,0,0,-0.33795759882104,0.0149972593497916,0,0,0,0.0640226726125295,-0.0334364390984781,0,0,0,0,0,0
X000596.SZ,0,0.139300904154714,0,2.71050543121376e-20,0.182599896824509,0,0.156451698496254,0,0,0,0,0,0.00155402982899639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256483498436999,0.115986474079601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032146246095913,0,0,0,0,0,0
X600031.SH,0,0.207421642723276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170811006603186,0,-0.0221382224437648,0,0,0,0,0,0,0,0,0.0212764519797804,0.0904337177053354,0,0,0,0,0.399580145275825,0,0,-0.0442326147727435,0,0,-0.111982365382571,0,0,0.021076346599004,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0691466102377234,0,0,0,0.0437254613095638,0.0574688546001041,0,-0.00774685664081283,0,0,0,0,0,0.0450841266400302,0,0,0,0,0.0258394357936039,0.0309686267675859,0,0,0,0,0,0.0337763935870169,0,0,0,0,0.042499967332726,0,0,0,0,0,0,0,0,0,0,0,0,0.0386052645358341,-0.0140001550823352,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.138786480533346,0,0,0,-0.0184871913997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879838569451103,0,0,0,-0.486535377919052,0,0,0,0.0447336185601707,0,0,0,-0.227868344862731,0,0.15757370486876,0,0,0.135105251213656,0.139969432001082,0,0,0,0,0,0,-0.0214153680919161,0,0,0,0,0,0,0
X000625.SZ,0,0.0315320566040216,0,0,0,0,0,0,0,0,0,0,0,0.132630253179918,-0.00432826294800345,0,0,0,0,0.110656420183302,0,0,0,0,0,-0.017783854444635,-0.0304532249065837,0,0,0,0,0,0,-0.0352490832371467,0,0,0,0,0,0.629899853685726,0,0,0.200642128545908,0,0,0,0,-0.0435582149496349,0,0,0,0.0140234583352729,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.11037863002922,0,0,0,0,-0.0217586328152908,0.153093742984546,0,0,0,0.243977766723742,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100120800022128,0,0,0,0,0.0450495312949433,0,0,0,0,0,-0.0162258268299688,0,0,0.0219767238077648,0,-0.0323817544734265,-0.0631079800024892,0.0218496392630025,0,0,0,0,0,0,0
X600703.SH,0,0.0431616111947797,0,0,0.157739688111557,0,0.0508122795379799,0,0,0,0,0,-0.0805015797222369,0,0.0893576629659113,0,0,0,0,0,0,0,0,0,0,0,0.0630383306840263,0,0,0,0.0544776413282911,0.00637066576413981,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.206438191422603,0,0,0,0,0,0,0.033093391731157,-0.0284750008111151,0,0,0,0,0,0
X002049.SZ,0,0,0.135239596816352,0,0,0,0,0,0,0,-0.122765357894223,0,0.053142481104735,0,0.108168305040963,-0.0663233101461783,0,0,0,0,0,0,0,0,0,0,0.154660441796227,0,0.139768298249497,0,0.0720997967115363,0,0,0,0,-0.2811519472528,0,0,0,0,0,0.250389885377815,0,0,0,0,0,0,0,0,0,0.00529897102077405,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0854231195753011,0,-0.0123908611336319,0,0,0,0,0,0,0,0,0,-0.046538358640187,0.0634861334945439,0,0.0662280410961553,0,0.112591668759235,0,0,0,0.0873436585426149,0,0.137979523612595,0.00235767946746555,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023287427784376,-0.0619980009089246,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.00505235828566227,0,0,0,0,0,0,0,0,0,0.0309537561331985,0,0,0,0.0485711630491303,0.104094628888537,0.1065401477452,0,0,0,0,0,0,0,0,0,0,0,0,0.00469590410636484,0.0977539912687324,0,0,0.0533085162884239,0.0414115101510671,0,0,0,0,0.0129041177638769,0,0,0.0728205266018251,0,-0.0049639569262871,0,0.0183712789731421,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200766791946283,0,0,0,0,0,0,0,0,0,0,0.162173768101991,0,0,0,0,0,0.102147887632591,0.169914215277276,0,0,0.0561320258972289,0,0.262415066195872,0,0,0,0,0,0.0133902808439378,0,0,0.141811454475148,0,0,0.0778676764365249,0,0,0,-0.0563030242290736,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0055707538341708,0,0,0,0,0,0.337904327883923,0.030182544506873,0,0.0199263113932647,-0.00997262222671524,0,0.0224732499948784,0,0,0,0,0,0.089056615965363,0,0,0,0,0,0,0.0127636789673068,0,0,0.0265213367831488,0,0,0,8.67361737988404e-19,0,0,0,0,0.0956604964749114,-0.0125107823183593,0,0,0,0,0,0,0,0.0115034586736023,0.0124807728752999,0,0,0,0,0,0
X002236.SZ,0,0.00847404452771659,0.631640751487484,0.151715738004055,0,0,0,-0.118699287011306,0.106558836829512,0,0,0,0.0506783780555676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204753581873617,0,0,-0.0283300868083383,0,0,0,0,0,0,0,0,0,0,0.282442229160023,0.179358562593069,0,0.0148866628612882,0,0.0159854604019819,-0.0977261385600718,0.0768497693462165,-0.100086566251885,0,0,0,0,0,0
X000661.SZ,0,0,-0.374636102146773,0.164019345838313,0.0600586370475578,0,0.0744123443495396,0,0,0,0,0,-0.114273218430109,0,0,0,0.526132684236365,0,0,0,0,0,0,0.047055218785428,0,0,0,0,0,0,0,0,0,0,0.0790042072952202,0,0,0,0,0,0,0.100375677321757,0,0,0,0.416552010925462,0,0,0,0.221454816660022,0,0.132482614874525,-0.0950390014355909,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.000157214432149977,0,0.166432802571316,1.0842021724855e-19,0,0.0559926360606657,0,0,0.170254544744329,0,-0.164464596589684,0,0,0,0.16822219821892,0,0,0.0262027251840326,0.000280232701654108,0,0,0,0,0,0.0053325480562086,0,0,0,0.0742770596347434,0,0,0,0,0,0,0.234597875546606,0,0,0.0991866425168831,0,0,0,0.025142384403224,0,0,0,0,0,0,0
X600702.SH,0,0.0453076564414772,0.152483653396239,-8.67361737988404e-19,0,0.032241846521912,0,0,-0.0427507194443999,0,0,0,-0.111599606499708,0,0,0,0,0,0,0.148892755268471,0,0,0,-0.0792952101387728,0,0,0.115129574761173,0,0,0,0,0,0,0,0,0,0,0,0.0540037688072057,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.508519275608955,0,0.0317669583435078,-0.032268458525999,0,0,0,0,0,0
X002180.SZ,0,0,0.0907443692589812,0,0,0,0,0,0,0,0,0,0,0,0.155188934728357,0.0573359495770462,0.0109800329940266,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0243043635359471,0,0,0,0.0650195024167869,0,0,0,0,0,0,0,0.0282955319213209,0.116833802178439,0,0.162962790626023,0,0,0,0,-0.0355248267588892,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.4348533330197,0.682925020233728,0,0,-0.695815893990567,-0.250264676215244,0,0,0,0,0,0,0,-0.269569554696393,0,0,0,0,0.204162789293505,0,0,0,0,0,0.150974669319912,0,0,0,0,0,0,0,0.63379548741121,0,0.20264480211422,0,0,0.153570571662783,0,0,0.465094909595305,0.131391612008458,0,0,0,0,0,0,0
X600522.SH,0,0,-0.0649655736348891,0,0,-0.238862136184285,-0.386082998312199,0,0,0,0,0,0,0,0,0.0934845924827553,0,0,0,0,0,-0.222565317920484,0,0,0,0,0,0,0,0,0,0,-0.0718959113387855,0.0174425546863858,0,0.202434678332456,0,0.199390980061936,0,0,0,0,0,0,0.359588409018421,0,0,0,0,0.141678492989737,-0.644482941363309,1.73472347597681e-18,-0.0226233119305388,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169134858863503,0,0.0985561677768229,0,0.128480391861083,0,0,0,0,-0.0275452033084873,-0.0393629284302126,0,0,0.00269957555864676,0,0,0,0,0,0,0,0,0,0.0544599617076835,0,0,0,0,-0.0431552803793898,0,0.00390235332779279,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.135267289278431,0.299405889931354,0,0.332349543092262,0,0,0,0,0,0,0.170763256293827,0,-0.0251105515535591,0,0,-0.0984283410693873,0,0,0,-0.0796957910478111,0,0,3.46944695195361e-18,0,0.128459430001404,0,0,0,-0.0634864737023663,-0.132688590884029,0,0,0,0,0,0,0,0.087063023834725,0,0,0,0,0,0,0,0,0,0.0724442411484364,-0.0508461829472881,0,0,0,0,0,0
X600460.SH,0,0,0,-0.0374221826652621,0,0,0,0,0,0,0,0,0,0,0.302153671098474,0,-0.0449855180751661,0,0,0,0,0,0.185282505830662,0.213378401687356,0,-0.0712354475099814,0,0,0,0,0.0471184758271823,0,0,0,0,0,0,0,0,0,0,0,0.0768636284205453,0,0,0,0,0,0,0,0.125135594516408,0,-0.0385040978344068,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.118522138074217,0,0,0,0,0,0,0,0,0.0123864572591713,0,0,0.189793147230153,0,0,0,0,0,0.011233347048984,0,0.226412270537819,0.0391814552809826,0.00768737724771147,0,0,0.0279308735640131,0,0,0.0229425460740154,0,0.00268357712599687,0,0,0,0,0,0,0,0,0.0536065477371621,0,0,0.0097630698820613,0,0,0,0.0182961906625024,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0546099589765974,0,0,0,0,0,0,0,0.650674340370945,0,0,0,0,0,0,0.146059094446744,0,0,0.031812804198778,0,0.171263145711035,0,0,0,0,0,0,0,0.0156969410729272,0,0.116938945489616,0,0,0,0,0,0,-0.0242698294220798,0,0,0,0,-0.0663778906429523,0,0,-0.141223987652093,0.010186215243219,0.00683156435922766,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.012013021249734,0,0,0,-0.134800063741052,0,0,0,0,0,0.18158362263009,0,0,0,0,0.32073981505687,0.172408131934125,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0465481146159031,0,0.100562763681321,0,0.0715971376315151,0,0,-0.0559716532502756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168795717391808,0,0,0,0,0,0,0
X000733.SZ,0,0.101931212771096,-0.00752656413774197,0,0,0,0,0,0,0,0,0,0,0,0.029820517449281,0.280582766351189,0,0,0,0,0,0,0,0.141603451597654,0,0,-0.0158951997286585,0,0,0.0534129821205328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.159046280532866,0.00195417004722024,0,0,0,0.0338104918132647,-0.0548993216966716,0,0,0,0,0,0
X600183.SH,0,0.0837137209579286,0,0,0,0,0,0,0,0,0,0,0.0342793455433939,0,0.0737036927260596,0,0,0,0,0,0,-0.00972137636720621,0,0,0,0,0,0.36472808670629,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0266705520109457,0,0,0,0,0,0,0.126604918028429,0,0,0.0887558312975338,0,0,0,0,0.0625372915562485,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.362434924588411,0,0,-0.135366192948635,0.0400863872913669,-0.0407458292148401,0,0,0,0,0,0,0,0,-0.0113948113485242,0,0,0,0,0,0,0,0,0,0.104439572383972,-2.16840434497101e-19,-0.337863298856518,0.177851671232873,0,0,0,0,0,0,0,0,0,0,0,0.0097423138093988,0.0286135979977664,0,0,0,0,0,-0.0306616503243843,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.0661648077448582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236146192814377,0,0,0,0.212701361845041,0,0.182385365146186,0,0,0,0.0297554039279417,0.0565798921485005,0.216261879858451,0,0,0,0,0,0,0,0.407182974468829,0.0783715923444733,0,0,0,0,0,0,0,0,-0.0169721532561943,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0989928941567535,0,0,0,0,0,0,0.0837434994905296,0,-0.00454704545669567,0,0,0,0,0,0,0,0,0.0503459573799368,0,0,0,0,0.0442287058012617,0.138368118672327,0,0,0,0,-0.164607829318042,3.46944695195361e-18,0,0,0,0,0,0,0,0.037857284970886,0,0,0,0.00238887093607303,0,0,0,0.00139136060479531,-0.0128454610823031,0,0,0,0,0,0
X002294.SZ,0,0,8.67361737988404e-19,0,0,0.0708735722921964,0,0,0,0,0,0,0.0726237159149381,0,-0.1312449585433,0,0,-0.299673414122181,0,0,0,0,0,0,0,0,0,0,0,0.342286521065044,0,0,0,-0.118670648470881,-0.0446266943518349,0,0,0,0,0,0,0,0,0,0,0,0,0.0665892457594709,0,0.0110231923026268,0.0182369077428374,0,-2.16840434497101e-19,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.1176345187327,0,-0.411857314211917,0,0,0,0,0,0.338389188729677,0,0,0,0,0,0,0,0.232024299087357,0,0.374024555838161,0,-0.0230414388176703,0,0.216105494443166,0,0,0,0,0,0,0,0,0,0.152021533479944,0,0.209734375907179,0,0,0,0,0.0522042142419364,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.117004642844326,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.163079734476642,0,0,0.0212460423597205,0,0,0.105098891627496,0.0626225114681829,0,0.0381024373326375,0,-0.0201655506052311,0,0.0273332470204589,0.0123024622513782,0,0,0,0,0,0
X000799.SZ,0,0.172452564393993,0,0.0244179793442048,0,0.099518327681313,0,0.0439563503150056,0,0,0,0,0,0,0,0,0.111318295803247,0,0,0,0,0,0,0,0,0,0,0,0.0493060814785394,0.151507217510668,0,0.0975307912897244,0,0,0.0617502737441723,0,0,0,0,0,0,0,0,0,0.0485265954378211,0,0,0,0,0,0,0.000646295313206562,0,0,0,0,0,0,0
Change_TY3M,0,0,0.109932384733923,0,0,0,-0.243041411093231,0,0,0,0,0,0.0709958267633913,0,0,0,-0.0614988430786484,0,0,-0.0437037074444062,0,0,0,0,0,0,0,0,-0.159305127163751,0,0,-0.00569650364075791,0,0,-0.139131456524086,0,0,0.177932193549031,0,0,0,0,0,0,0,0,0.189232868591964,-0.244840517423046,0,0,0,0.0390781335382124,-0.106016050369812,0,0,0,0,0,0
Slope,0,0,0,0,-0.0349419488796568,0,0,0,0,0,0,0,0,0,0,0.323881207750616,0,0,0,0,0,0,0,0,0,0,0,0,-0.142381842549818,0,0,0,0,0.0261764133972957,-0.130790421586226,0,0,0,0,0,-0.223507689627931,0,0,0,0,0,0,0,0,0,0,0,1.31411577642208,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276746997561706,0,0,0,0,-0.0239334700600774,0.028737743054705,0,0,0,0,-0.0503333503560678,0,-0.123732848855855,0,0.149469231775874,0,0,0,-0.0846829689024765,0,0,-0.165033937975078,0.81857399945377,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076263596751241,0.00679816958034796,0.0505726533137092,0,0,0,0,0,0,0,0,0,0.100055455628535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162128455252546,-0.138184667784684,0,0,0,0,0,0.0520937415517432,0,0,0,0.0169383877494348,-0.0513438532838991,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0571116519692685,0,0,0,0,0,0,0.0391078212814397,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.062394497850755,0,-0.0149974275184526,0,0,0,0,0,0,0,-0.0274573247986868,0,0,-0.00843319414284123,0,0,-0.0443511759091335,0,0,0,0.0129913349530191,-0.000258442633773011,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000272956718803917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063435963526571,0,0,0,0,0,0,0.00233208469466364,-0.00361437121458625,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018510464844508,5.42101086242752e-20,0,0,0,0,0,0,0,-0.00258999814543532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122711375800271,0,0,-2.71050543121376e-20,0,-0.0189388333242824,0.00996562239151761,0,0,0,0.0964994302996218,-0.133604565140122,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00364613649177638,0.00296576240791079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120614051890303,0,0,0,0,0,0,0,0.0108651891005819,0,0,0,0,0,0,0,0,0,-0.000598707508554135,0,0,0,0,-0.00234965198336725,0.00184932775290462,0,0,0,0.0313802680715287,-0.0440314724855138,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367399119255716,0,0,0,0,0,0,0
