,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X000100.SZ,X002241.SZ,X601877.SH,X000733.SZ,X600741.SH,X600702.SH,X002074.SZ,X600522.SH,X000157.SZ,X000799.SZ,X600460.SH,X600779.SH,X600584.SH,X300003.SZ,X600884.SH,X300146.SZ,X002007.SZ,X601799.SH,X000800.SZ,X002236.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.120601614167014,0.200430765782482,0,0.123987319087062,0,0,0,0,0,0,0.114269568095809,0,0,0,0,0,0,0,0,0,-0.0340783863690937,0,0,0,0,0,0,0,0,0,0,-0.100190067800445,0,0.0384860388553424,0,0,0,0.0498804844523163,0,0.0778519897873009,0,0,0,0,0,0,0,0,0,0,-0.0246641107886027,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.545553833382261,0,0,0,0,0,0,-0.0263924847551854,0,0,0.0744581188649674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628425843068533,0,0,0,0,0,0,0,0,0,0,0,0.0665118469876808,0,0,0.0351361791331803,0,0,0,-0.017855865450408,-0.0230201518747353,0,0,0,0,0,0
X600809.SH,0.228541327150732,0,0,0,0.52759087150862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078871022108474,0,0,0,0,0,0,0.0120521249122503,0,0,0,-0.0385072470279055,0,0.0322473603883646,0,0,0,0,0,0.132712246998357,0,0,0,0,0,0,-0.0296407556707582,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0.0560408062715496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774442304588395,0,0,0,0,0.0662858359972911,0,0,0,0,0,0,0.10552960644972,0,0,0,0,0,0,0,0.00347703292313242,0.0438298968217002,0,0,0,0.0613534363764155,0.0184297856372018,0.135366363262556,0.0716330940456514,0,0.0776142018819959,0.119775035850503,0,-0.00827422251967434,-0.0354071650585145,0,0,0,0,0,0
X000568.SZ,0.572263672598499,0.00205728576329801,0.45638470489361,0,0,0,0,0,0,0,0,0,0,0.272290602820092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033210823095695,0,0,0,0,0.0651257722702269,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622584822600704,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.447797980600616,0,0,0,0.110029989729162,0,0,0,0,0,0.0207735283568632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00883570341035974,0,0,0,0,0,0.0361330117477452,0,-0.0629971341368126,0,0,0,0,0,0,0,0.134517732926249,0,0.0283505057885016,0,0,-0.0167681781354347,0,-0.00653061272617081,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233075900926706,0,0,0,-0.240629923639823,0.00505909370250613,0.187143552359966,0,0,-0.135831790670872,0,0,0,0.0758953155799455,0,0,0,0,0,0,0,0.0758662178241521,0.0863748881998919,0,0.00107390776858679,0.00451075734051245,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.243763529329862,0,0,0,0.0929665516907277,0.190972504829695,0,-0.116028668573978,0,0,0.21181927392271,0,0,0,0,0,-8.67361737988404e-19,0,0.0516001453732632,0,0,0,-0.0129640910535561,0,0,0,0,0,0,0,-0.0130564777924933,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0258996190038774,-0.0132722668013928,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0253792776062235,0,0,0,0,0,0,0,0.14179230109196,0,0,0,0,0,0,0,0,0,0,0.201277722398432,0,0,0,0,0.0805775116464106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728667950515545,0,0,0,0,0,0,0
X000651.SZ,0,0.243036786512499,-0.133771629470765,0,0,0,0,0.203304290426527,0,0,0,-0.0585624886305397,0,0,0.232688235499713,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0312905280504548,0,0,-0.0764919849291541,0,0.0670251833160295,-0.073944475396357,0,0,0,0,0,0,0,0,0,0.0845981253700971,0,0,0,0,0,-0.018619176508245,0.0037880066670728,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0107047014196318,0,0,0,0,0,0,0,0,0.201412350725412,0,-0.134055485329888,0,0,0,0,0.0717972163782269,0,0.0852630332340376,0,0,0,0,0.0968037161204779,0,0,0.0642049450300682,0,0,0,0,0,0,0,-0.0335939112179075,0.0198429134888618,0.11952339664071,0,0.0936184429552928,0,0,0,0,0.0106626189979211,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0714778122374874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819301354206557,0,0,0,0,0,0,0.128285470822508,0,0,0.0157565096297048,-0.0401301861602192,0.0405689450344286,0,0,0.842801095840974,0,0,0,0,0,0,0,0.000216503313400011,0.0713318684037939,-0.0898483054072486,0,0,0,0,0
X600104.SH,0.00811363775234071,0,0,0,0,0,0,0.0954856385909219,0,0,0,0,0,0,0.131885550985371,0,0,0,0.066464783883844,0,0,0,0.00740606470829025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773465879816613,0,0.00222570749154785,0,0,0,0,0.0153236243698627,0,0,0,0,0,-0.00172121937607508,0,0,0,0,0,0,0
X000596.SZ,0,0,0.642504711481599,0,0,0,0,0,0,0,-0.544494848654981,0,0,0,0,0,0,0.137876043317072,0,-0.151780135437672,0,-0.103430173489247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690136086032645,0,0,0,0,0,0,-0.160559122891327,0,0,0,0,0,0,-0.0443372467782517,0,-0.0100332168940842,0,0,0,0,0,0,0
