,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X600741.SH,X000625.SZ,X002475.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300136.SZ,X300003.SZ,X002085.SZ,X600809.SH,X600487.SH,X002508.SZ,X002008.SZ,X600271.SH,X600177.SH,X600089.SH,X000157.SZ,X600522.SH,X600118.SH,X600867.SH,X002294.SZ,X000050.SZ,X600699.SH,X300115.SZ,X000559.SZ,X600372.SH,X000981.SZ,X600498.SH,X600566.SH,X002074.SZ,X000623.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,-0.215779903185973,0,0,0,0,0,0,0.193993397322827,0,0,0,0,0,0,0.428797290154016,0,0.0240098040393847,0,0,0,0,0,0,0,0,0,0,0.0209681818333069,0,0,0,0,0,-0.0291842382060287,0,0,0,0.189989103552764,0,0.17585584647352,0,0,0,0.0293609947079666,0.162443171403639,0,0,0,-0.00150118167108749,0.0302702332980853,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.200322841088848,0.156345566142528,0,0,0,0,0,0,0,0,0,0,0.0528823221523206,0,0,0,0.17460628437218,0,0,0,0,0,0,0,0,0,0,0.0932457544236166,0,0,0,0,0,0,0,0,0,0,0,-0.00753278336462244,0.0334833530900822,0,0,0,0,0,0
X600066.SH,0,0,0.126859232038359,0,0,0,0,0,-0.194608868091571,0,0,0,0,0,0,0,0,0,0,-0.0465508703915198,0,0,0.0420904483276593,0,0,0.104098220535845,0,0.0975537184180594,-0.0864211246197478,-0.0773545433827931,0,0,0,0,0,0,0,-0.030123081121124,0,0.0220607706749731,0,0,0,0,0.254796761583518,0,0.129569412202489,0,0,0,0,-0.000837763834164217,0.0049024022691092,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,-0.0249565925677604,0,0,0,0,0,0,0,0,0.0096362786917023,0,0,0,0,-0.0150234134726797,0,0,0,0,0,0,0,0.0706708102865722,0,0.0408504395537793,0,0,-0.0221292461414035,-0.0524049274486142,0.0824360536396781,0,0,0,-0.0437569067683373,0,0,0,0,0,0,0,-0.0163458346523502,0,0,0,0,0,0,0
X300124.SZ,0,0,0.154452187332276,0,0,0,0,0,0.0866106372983474,0,0,0,0,0.0951225778445079,0.0222241147499759,0,0.0442506528710246,0,0,0.164021067340469,0,0,0,0,0,0,-0.0057232355598539,0.0470221972884535,0,0,0,0,0,0,0,0,0,0,0,0.00673198585143539,0,0,0,0,0,0,0.117426475231523,0,0,0,0,-0.0138579850197618,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.161255516223221,0,0,0,0,0,0,0,0,0.123192369050403,0,0,0,0,0,0,0,0,0,0,0.0927144846248264,0,0,0,0,0,0,0,0.0266884566811943,0,0,0,0.187936571197638,0.087555592348573,-0.0224311063774741,0,0,0,0,0,0,0,0,0,0.0211501893860728,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104861049342636,0,0,0.079070657983642,0,0.475027582162001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117597064634021,-0.00968413520973303,-0.0581522424086374,0,0,0.19747816780775,0.0573765007387284,0,0,0,0,0.055491212175475,0,0,0,0,0,0
X300003.SZ,0,0.0969829877731691,0.0191046433932751,0,0.110797332823538,0,0,0,0.0726358367939371,0,0,2.77555756156289e-17,0.0166040426263508,0.123892506753615,0.041270430586678,0,0,0,0,0.0324242082106966,0,0,0.315330546728985,0,0,0,0,0,0,0,-0.12299124921357,0,0,0.1728452107872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151636394198416,-0.0201327155773111,0.0193395032603434,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,-0.035588247570724,0.203541940602123,0,0.23741007406028,0,0,0,0,0,-0.179842700285117,0,0,0.201823464236928,0,0,0,0,0,0,0,-0.0178022286171088,0,0,0,0,0,0,0,0,0,0,0,0.237190226876555,0,0,0,0,0,0.284736055777401,-0.236476220311175,0,0,0.0362014104187597,-0.058751311086544,0,0,0,0,0
X600809.SH,0,0,0,0,0.344698147426488,0,0,0,0,0,0,0.215559442302942,0.0677339832225668,0,0.274391441366341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286425137007806,0,0.077351098086084,0,0,0,0,0.208881312483818,0,0,0,0,0,0,0,-0.0117596864383956,0,0,0,0,0,2.16840434497101e-19,0,0.0213409671424054,-0.079573327900522,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0738844412087387,0,0,0,0,0.0799037131040087,0,0,0,0,0,0.185125067318814,0,0,0,0,0,0.0958839104963002,0,0,0,0,0,0,0,0,0,0.579811879073539,0.0431632649299295,0,0,0.0933093619963393,0,0,0,-6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0,0,-0.0143028100185203,0.0208694549649231,0,0,0,0,0,0
X002508.SZ,0,0,0.237857719060402,0.378577772900288,0,0,0,0,0,0.181236365806378,0,0,0,0,0,0,0.135297007936336,-0.00667755245342228,0,-0.010183305909847,-0.154903526063354,0,0,0,0,0,0,0,0,0,-0.225087769164147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050496323647745,0.0218762819887596,0,0,0.041725393366721,0.00762803481054754,-0.0184362506033748,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0799452352674386,0.0678785511219374,0,0,0.0584799645823201,0.106805248110193,0,0,0.130034844809971,0,0,0.08320128745042,0,0,0,0,0,0,-0.0610175970993562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135199637172326,0,0,0,0.049486922026921,0,0,0,5.42101086242752e-20,0.00616997838610336,0,0,0,0,0,0
X600271.SH,0,-0.104736115277177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328425161754083,0.0298806393571314,0,0,0,0,0,0,0,0,0.262868522961262,0,0.0213154853658012,0,-0.0907810744627364,0,0.215133393894821,0,0.0973326755067301,0,0,0,-0.0359109575165069,0,-0.00947053894467911,0.0467740019091063,0,0,0,0,0,0
X600177.SH,0,0,-0.0553496365165876,0.124736869714903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212646025919473,0.0243960042696829,0,0,0,0,-0.0584055912123483,0,0,0,0.164950507774273,0,0,0,0,-0.0414412440272995,0,0,0,0,0,0.216886352252582,0,0,0,0,0,0,0,0,0,0,0,0.0103418560792811,-0.0155529005480565,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.074380833729907,0,0,0,0,0,0,0,-0.039712473659335,0,-0.0374904970679152,0.0245111362294116,0,0,0,0,0,0,0,0,0,0,0.0535086995941645,0,0,0,0,0,0,0,0,0,0,0.106938846258321,0,0,0,0.092993834404901,0,0,0,0.0182141418542922,0.236467725247353,0,0,-0.0126935887179664,0.0324377176933434,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0467538421094278,0,-0.0410991130618532,0,0,0.261888922605763,0.059636076722123,0,0,0,0,0,-0.00783204140546254,0,0,0,0.0452365833589596,0,0.0757711266372743,0,0,0.0654257032670026,0,0,0,0,0,0.0563776700595374,0,0,0,0.0267820385967974,0,0,0,0,0.0490158717429285,0,0,-0.000229199540848721,-0.000257074992383446,0,0,0,0,0,0
X600522.SH,0,0,0.0159183622320168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871480968622877,0,0.120962139941092,0.24788854538538,0,0,0,0,0.142508712750612,0,0,0.0264428692226265,0,0,0.11795663464136,0,0,0,0.0691692395868823,0,0,0,0.0141154047406573,0,0,0,-0.000666325698646591,0.0191750480620206,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742319797308927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352833106540116,0,0,0.0667508061665559,0.293041492608081,0,0.114771998372068,0,0,0,0,0,0.0239537812158931,0,0,0,0.229027943644586,0,0,0,0,0,0,0,-0.0154540766680832,0.0669920169343365,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,-0.150796081957777,0,0,0,0,0,0,0,-0.0647868043592317,0.151673447906392,0,-0.0801093869949117,0,0,0,0.0716830076849744,0,0,0,0,0,0.245681891112769,0,-0.0547856170002581,0,0,0,0,0,0,0,0,0,0,0,0.0211776404493908,0,0,0,0,0,0,0.0124518695723525,0,0,0,0,0,0
X002294.SZ,0,0,0,0.175123821731533,0,0,0,0,0,0,0.0801408992868143,0,0.0524802014013738,0,0,0,0,0,0,0.0891429504391454,0,0,0,0,-0.0177513427621757,0,-0.0201458666247483,-8.67361737988404e-19,0.453374050428822,0,0,0,0,0,0,0,0,0,0,0,0,0.207156977567376,0,-0.091352156012269,0,0,0.0129119478087683,-0.35617435587745,0,0,0,-0.0279754239820908,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.231071954835921,0,0,0,0,0,0,0,0.132419669597034,0.101343773654554,0,0,0.0437448116053587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602501326147014,0,0,0.0446278268312294,0,0,0,0.092198738531891,0,0.126594251049269,0,-0.0324142960316882,0.0521407516220187,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167531418780843,-0.0505602964341758,0,0,0,0,0,0,-0.0437539798719306,0,0,0,0,0,0,0,0.0689479295071221,0,0,0,0,0,0,0,-0.0227754064943615,0,0.258912649292425,0,0.13628060762647,0,0,0,0.164984953193446,0,0,0,0.0101679026217804,0,-0.022666733347734,0.0489009518057422,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.0596235150885968,-0.244906412423141,0,0,0,0,0.00801132223935378,0,0,-0.0918526156304774,0,0.201894708295352,0,0,0,0,0,0,0,0.041371227237562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226651366360768,0.0545891617647551,0.276070412337175,0,0,0,0,0,0,0,0,0,0,-0.0155386548064808,0.0104926950083953,0.199293703178535,0,0,0,0,0
X000559.SZ,0,0,-0.0337314190721289,0,0,0,0.194054824598581,0,0,0,-0.176829318752514,0,0,0,0.017475750107401,0,0,-0.207860927812949,0,0,0,0,0,0,0,0,0.136457077549006,0.0657339620390272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949504309284737,0,0,0,0.17944906706012,0,0,0,-0.00957381574067817,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.208489545648521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146103762128442,0,0,0,0,0.0827159842185019,0,0,0.859106540457778,0.106723480591652,0,-0.0238812544914913,0,0,0.0877459882415831,0,0.081055621376294,0,0,0,0,0,0,0.00720927333614097,-0.00345170185979159,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.163777019768225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535572783512394,0,0.0598477112129889,0,0,0,0.0540867774243272,0,0,0.00145961278335707,0,0,0,-0.137010387530131,0.0540332986619509,0.149475583893083,0,0,-0.0256112702223183,0,-0.0326939175792306,0,0,0,0,0,0,-0.0935558970386065,0,0.0884267185540503,0,0,0,0.017685231211817,-0.0014424466600155,0,0,0,0,0,0
X600498.SH,0,-0.138638445982088,0,0,0,0.124167433013597,0,0,0.243709454977305,0,0,0,0,-0.0443780204556308,0,0,0,0.0727055372757336,0,0,0,0,0,0,0,0,0,0,0.210925593306849,0,0,0.0369594164928209,0,0,0,0,0,-1.73472347597681e-18,0.0262848826744524,0,0,0,0.0667640234944527,0,0,0,0,0,0,0,0,-0.0019146017797591,-0.00406189248260747,0,0,0,0,0,0
X600566.SH,0,0,0.077435446027614,0,0,0,0,-0.204176865020328,0,0.188435169179298,0,0,0,0.158842804308243,0,0,0,0,0,0,0.163515082849043,0,0,0,0.0236917534007547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112257106421287,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592052423328809,0.00720106071105675,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0417055425195329,0,0,0.0289492475244136,0,0.0624543812465557,0,0,0,0,0.293369002603378,-0.176263063650022,0,0,0,0,0,0,0,0,0,0,0,0.0766848180881219,0,0,0,0,0,0,0,0.194354138764289,0,0,0,0,0,-0.0227760739280182,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,-0.111194786389227,0.0961622787749803,0,0,0,0,0,0.132171459863473,0,0,0,0,0,0,0.0217741711756879,0,0,0,0.160087391640066,0,0,0,0,0,0,0.0316501049297029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131028785865463,0,0.0084499041280059,0.00365885256419699,0.000284631255553765,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.00769581749336351,-0.107443053808674,0,0,0.0398676429801417,0,0,0,0,0,0,0,0,-0.0749636586435324,0,0,0,0,0.108302820248258,0,0,0,-0.111853464884343,0,0,0,0,0,0,0,0,0,0,-0.0525306894731817,0,0.0970964358606581,0.106020577246457,0,0,0,-0.0282338591644066,0,0,0.0898366032047255,0.090759292504492,0,0,-0.0107459908644592,0.0187015078768271,0,0,0,0,0,0
Change_TY3M,0,0,0,0.00539781931940877,0,0,0,0,0.0131928658164336,0,0,0,0,0,0.0201836057643662,0,0,0,0,0,0,0,0,0,0,0,-0.0775144566233127,0.216325370503703,-0.12071592617012,0,0.0595963463601147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105232809372016,0,0,0,-0.0120789733998487,-0.00845461121353115,0.128932431109464,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.27050025076014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.092303461412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270276095185007,0,0,0,0,2.17529767393222,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.166974199963212,0,0,0,0,0,0.214238767813549,0,0.20211473193052,-0.0904349443144994,0,0,0,0,0,0,-0.163803952159024,-0.0616685094708887,0,0,0,0,0,0,0,0,0.124975525651463,0,0,0,0,0,0,0,0,0.0494781761953397,0,0,0,0,0.598998776748426,0,0,0,0,-1.30929865129818,0,0
RealEstate_excess,0,0,0.0477681646515974,0,0,0,0,0,-0.0213135162422279,0,0,0.082060587543637,0.0506698080290885,0,0,0,0,0,0,0,0,0,0,0,-0.103459517058029,0,-0.189734867711668,0,0,0,0,0,0,0,0,0,0,0,0,-0.253563906417471,0,0,0,0,0,0,0.184882403305816,0,0,0.0297479658645737,0,-0.0338731704116046,0.0649710338420183,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0796378943274677,0,0.0732657562091235,0.0155363604967394,0,0,0,0,-0.0117529284303611,0,0,0,0,0,-0.0527874260149303,0,0,0,0,0,0,0,0.0137621573004317,0,0,0,0,0,0,0,0,0,-0.00674394511083349,0,-0.0601721479752941,0,0,0,-0.0104986578627981,0,0,0,-0.00881336939186413,0,0,0,0,-0.0075637417696575,0.0402738803646309,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000122869542028314,0,-0.00023664321128253,-0.000543905349540002,0,0,0,0.000181447779573211,0,0,0,0.00132382475013032,0,0,0,0,0,0,-7.12237053657066e-05,0,0,0,0,0,0,0,0,0,0,0.00098662205077721,0,0.000483225414442559,0,0,0,0,0,0.000609764915475016,0,0,0,-0.00108903039159868,0.00100449783181639,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.111437744674364,0.126737124295482,0,0,0,0,0,0,-0.0842645649211405,0,-0.0255547704845199,0,0,0,0,0,0,0,0,0,0.0584966572223108,0,0,0,0.0924149376791715,-0.0115483925786124,0,0,0,0,0,0,0,0,0,0,0.0579828892504117,0,-0.0941604687387168,0,0,0,0,0,0,0,0,0,0,0.0446933323123225,-0.0808379809118251,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.01442692802357,0,0,0,0,0,0,-0.00875402646518463,0,0,0,0,0,0,0,0,0,0,0,0.0117581626892807,-0.00892503238196492,0,0,0,0,0,0,0,0,0.00574981971039892,0,0,0,0,0,0.00177925590940425,-0.0114760163121848,0,0,0,0,-0.0107833217104848,0,0,0,0,0,0,0.0251160356807247,-0.0106776014723101,0,0,0,0.0968606980972868,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00442845505242087,0.00307362145859755,0,0,0,0,0,-0.0107668161877447,0,0,0.011668139635375,0,0,-0.0127871212068915,-0.0121868574279307,0,-0.00461143598528006,0.00451589027208715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0105823289700276,0,0.00627848703518403,0.00388717582430879,-0.00271987169613408,0.0127344246555489,0,0,0,0,0,0
