,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X600741.SH,X002049.SZ,X002129.SZ,X601877.SH,X000625.SZ,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.165224002289279,0,0.298828815582987,0,0,0,0,0,0,0,0.0606341803317691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048659600612185,0,0.00501339895712867,0,0,0,0,0,0,0,0,0,0,0.134808131606645,0,0,0,0,0.00252739483483839,0,0,0,0,0,0
X000858.SZ,0.0809110038182441,0,0,0,0,0,0,0.0742167324596888,0,0.231565764705909,0.431384664848725,0,0,0.0167039706535792,0,0,0.0862724956480205,0,-0.0118756879535802,0,0,0,0,0,0,0,0,0.0125088713838448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970340429436025,0,0,0,0.0310128631069555,0.0298185178296397,0,0,0,0,0,0
X600276.SH,0.136157555605602,0,0,0,0.15968310983436,0,0,0,0.300520265575229,0.0636856434388217,0.017317363310879,0,0,0,0,0,0,0,0,0,0.00194492066009974,0,0,0,0,0,0,0,0,0,0,0,0,0.00580704021242958,0,0,0.00253078186427707,-0.0876251762508329,0.0198412238543985,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104172081055021,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285755700140447,0,0,0,0,0,0,0.0881024869114104,0,0,0,0.0161432027339986,0.0563683223524677,0,0,0,0,0,0.184038863219869,0,0,0,0,0,0,0,0.0370227627342296,0.0129714941205152,0,0.0431572765073492,0,0,0.0435176919741258,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.143384907037045,0,0,0,0,0,0,0,0,0,0,0,0.158801100600438,0,-0.0200987618215448,0.00616262170596178,0,0.0339343642836391,0,0,0.000909895405384227,0,0,0,0.0798181997010823,0,0,0,0,0.177747484800476,0,0,0,0,0,0.0335544248042868,0,0,0,0,0,0,-0.10222808196459,0,0,0,0,0,0.0154377651925909,-0.00639121654691099,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0720253212804652,0,0,0,0,0,0,0,0,0,0,0.1067118793332,0.00250619116291058,0,0,0,0,0.0322589584509032,0,0,0,0,0,0.13219800780477,0,-0.00767913539105657,0,0,0,0,0,0,0,0,0,0,0,0.0664108259449296,0,0,0.0342407831443594,0.0311364440168264,0,0,0,0,0,-0.044738219688258,-0.0247633988869375,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.139476332889895,0,0,-0.0786446243444968,0,0,0,0,0,-0.025583844435801,0.112048512294731,0.0999834871708123,0,0,0,0,0,0,0,0.109135455121437,-0.079631666809008,0,0,0.045477374086006,0,0,0,0,0,0,0.00129630189843608,0,0,0.178453193557587,0,0,0,0,0,0,0,0,0.0609787551154571,0,-0.0278508419680763,0.0102988621199599,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0580194322771347,0,0,0,0,0,0,0,0.388153308115448,0,0,0,0,0,0,0,0,0.0531674179648052,0,0,0,0,0.354026959310617,0,0,0,0,-0.0128562500728727,0,0.0203357574439192,0,0,0,0,0,0,0,0,0,-0.0661827896247641,0,0,-0.0143019095523391,0.0302264937479893,0,-0.0620377799933336,0,0,0,0
X000568.SZ,0,0.0608440648130772,0,0,0,0,0,0,0,0.412377242988523,0.245708069242418,0,0,0,0,0,0.0684882354750419,0,0,0,0.122110938906631,0,0,0,0,0,0,0,0,0,0,0,-0.0520063462241832,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641034766372214,0,0,0,0,0,0
X002304.SZ,0,0.216377367803691,0,0,0,0,0,0,0.237241569213834,0,0.074514791824251,0,0,0,0,0,0,0,0,0.102161202764086,0,0,0,0,0,0,0,0,0.184006140280653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386940140454105,0,0,0,0,0,0
