,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X000625.SZ,X002456.SZ,X600031.SH,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002008.SZ,X600809.SH,X600487.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600522.SH,X002085.SZ,X600699.SH,X600498.SH,X600089.SH,X600867.SH,X002294.SZ,X000596.SZ,X000157.SZ,X000050.SZ,X600271.SH,X600177.SH,X600566.SH,X600118.SH,X000559.SZ,X002180.SZ,X300115.SZ,X600707.SH,X600584.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.331940768327385,0,0.133243933505356,0.112941990253296,0,0,0,0,-0.0986258407567749,0,0,0,0,0,0,0,-0.0136092301267546,0,0,0,0,0.0317623494843914,0,0,0,0,0.0114819950689951,0,0.0181932051732135,0,0,0,0,0,0,0,0,0,0,0,0.092663013924323,0,0,0.0270330424589212,-0.0719261772051611,0,0,0,0.0291513943933999,0,0,0,0,0,0
X600104.SH,0,0,-0.00051410305239259,0,0,0.0440234400246452,0,0,0,0,0.00234555718967395,0,0,0.311717556137613,0.0850223958294637,0,-0.185759088563993,0,0,0,0,0,0,0,0,0,-0.00806910501737016,0,0,0,0,0,0,0,0,0,-0.11907804757452,0,0,0,0,0,0,0,0,0.0405209043032985,0,0,-0.0254041725942782,0,0,-0.0497640657208736,0.0567708837969378,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186039686650484,0,0,0.00233855621459176,0,0,0,0,0,0,0.00757975734044322,0.18220859958214,0.0463353668381823,0,0,0.142385154703251,0.0022602678956421,0.0932775586276725,-0.00955189899056906,0,0,0,0,0.0252904979953562,0,0,0,0,0,0,0,0,0,0.0587513443184809,0,0.0520014469222173,0,0,0,0,0.011024316693833,0,0,0,0,0,0
X000651.SZ,0,0.107598165497127,-0.114741220826873,0,0.168168241131946,0,0,1.0842021724855e-19,0,0,0,0,0.0814362894282532,0,0,0,0,0,0,0.114092200477732,0,0,0,0,0,0.00125959114723758,0,0,0.112154904966614,0,0,0,0,0,0,0,0,0,0,-0.0163441889541336,-0.0260816774068973,0,0,0,0,0,0,0,0,0,0,0.0146174484741019,0.00119776628312651,-0.0674524547753998,0,0,0,0,0
X000858.SZ,0.0760479329377344,0,-0.0531874127768719,0,0,0,0,0.0544577376902751,0,0,0,0.365128528002072,0,0,0,0,0,0,0.109841226505278,0,0,0.0576675145824177,0,0,0,0.181789934331084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895629661248456,0,0,0,0,0,0,-0.0124604103458547,0.00181631259712579,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0467721905206165,0.215227584917382,0,0,0,0,-0.0299294574303439,0.0192044787409615,-0.112998891133278,0,0,0,0,0,0,0.0962611804564533,0,-0.113214198062713,0,0,0.415671652689147,0,0,0,0.0163991737515725,-0.0269368399050188,0,0,0,0,0,0,0,0,0,0,0,0.131772203253272,0,0,0.0596764767100009,0,0,0,-0.00368105186448512,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.010207981012783,-0.0112331298793565,0,0.128675610857824,0,0,0,0,0,0,0.0473293382000295,-0.0702785736916783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118270029419236,0.148096208476349,0,0,0,0,0,0.0820609009955579,0,0,0,0,0,0,0.0399718093032073,0,-0.0551391692474977,0,0,-0.0218848932366246,0.0118254209213977,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.2644388156968,0,0,0,0,0,0,0.00974472743884328,0,0,-0.124216905090369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653847424024379,0,0,0,0,0,-0.0528946229718208,0.101698616685299,0,0,0,0,-0.0379774405053818,0.0487132565187899,0,0,0,0,0,0
X000063.SZ,-0.00149962666225154,0,0,0,0,0.355367642976986,-0.159455905441893,-0.186390434127512,0,0,0,0,0.173406753722445,0,0,-0.0671743331055779,0.084379876466563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110975019751449,0,0,0,0,0,0,0,0,0.104777555836721,0,0,-0.0712856558510747,0.0907101001885155,0,0,0,0,0,0
X600690.SH,0,0.0403064056190456,0,0.106488114813119,0,0,0.100865839975895,0,0,0,0.0507823920815655,0,0.0823047961853215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276631317909955,0,0,0,0,-0.0908342494965008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044356131558978,0,-0.170489882952557,0,0,0,0.0139023348685039,0,0,0,0,0,0
