,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X000725.SZ,X003816.SZ,X300124.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000063.SZ,X300014.SZ,X002049.SZ,X000596.SZ,X002241.SZ,X000338.SZ,X300142.SZ,X600703.SH,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X000661.SZ,X600741.SH,X600460.SH,X600522.SH,X000157.SZ,X002180.SZ,X002236.SZ,X600702.SH,X000733.SZ,X000799.SZ,X600884.SH,X002074.SZ,X600584.SH,X002432.SZ,X000800.SZ,X600183.SH,X000977.SZ,X002414.SZ,X600779.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0.00985425638510503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242298579301739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371628814450964,0.144896795922816,0,0,0,0,0,0,0,0.0416507718112627,0,0.00754269904332041,0,0,0,0,-0.00670747719226334,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0631801231162926,0.13464915970974,0,0,0,0,0,0,0,0.0784759464566498,0.0499474300173888,0,0,0,0,0,-0.0851847215462254,0,-0.0614557481979768,0,0,0,0,-0.107392191653916,0,0,0,0,0,0,-2.77555756156289e-17,0,0.23107043290204,0.0481583263872915,0,0,-0.138417323530735,0,0,0,0.459508372473687,0,0,0,0.0745815853086192,-0.132365712592657,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.137329171693276,0,0,0,0,0.0312478988834068,0,0.154963485221245,0,0,0,0,0,0,0.367256714266313,0,6.93889390390723e-18,0,0.0896347827870351,0,0,0,0,0,0,-0.0780455583180749,0.0407046572426591,0,0,0,0,0,0,0.0349828565361455,0,0,0,0,0.159664692288334,0.0104630543107568,0,0,0,0,0,0,0,0,-0.0610820964484579,0,0
X002371.SZ,0,0,0,0,0,0,0,0.300434918873271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272934522540973,0.0742098345002106,0.0762408098487851,0,0,0.263448729274263,0,0,0,0.244064377183392,0,0,0,0,0,0,0.176837160696371,0,0,0,-0.0635338891345469,0,0,-0.0102377239168526,0,0,0,0,0,-0.0284388467015426,0,-0.413426614948494,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284088480328699,-0.0158529576300417,0,0,-0.0997105872962713,0.0173724467322412,0.0742086731757905,0.082139242001242,0,0,0,0,-0.196917764410071,0,0,0,0,0,0,0,0,0.439750523972219,0,0,0.0807987817095418,0,0,0,0,0,0,0,-0.0507454072808519,0.0494732911551752,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0335382186443793,0.475185134446314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029747494934167,0,0,0,0,0,0,0,0,0,0,0,0.172841827515964,0.0614046559199158,0,0,0,0.0894926665427874,0,0,0.0628938160122936,0,0,0,0.0292364292490388,0,0,0,0,0.0188657778891784,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138259864807201,0,0,0,0,0,0,0,0.148870581112898,0,0,0,0,0.0616948030794118,0,0.116814548418301,0,0,0.0198811288456941,0,0,0,0,0,0.181364979020174,0,0.618624885045477,0,0,0,0,0,0,0,0,0,0,-0.0275011233418898,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0293339381349771,0,0,0,0,0,0,0,-2.77555756156289e-17,0.174926412562102,0,0,0,0,0,0,0.0810088557918596,0,0.667481722371049,0,0,0,0,0,0,0.0814393347386953,0.192861243621773,-0.144347618955461,0,0,0,0,0,0,0,0,-0.0985821705590249,0,0,0,0,0,0,0,-0.0148843023965102,-0.0418336507372181,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.12320191753189,0,0.440438207962569,0.117523315886173,0,0,0,0,0,0,0,0,0,0.122856157268489,0,0,0,0,0,0.0221535171125866,0,0,0,0,0,0,0.0477066460426857,0,0,0,0,0,0,0.0484147336396263,0,0,0,0,0,-0.0576658469704966,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00886812097975675,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.624473618293116,0,0,0,0,0,0,0,0.100379594581093,0,0,0,0,0,0,0,0,0,0,0,0,0.158316396721458,0,0.111265328191838,0,0.0362799407576756,1.73472347597681e-18,0,0,0,0,-0.0164147952571123,0,0,0,0,0,0,0,0.0080906999987021,0,0,0,0,0.0359812529765653,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0340495058284966,0,0.00857539477047339,0,0,0.0876901040210979,0,0,0,0.0314709421829946,0.303754252448976,0,0,0,0,0.0138988279778217,0,0,0,0,0,0,0.0894572351108893,0,0,0,0.00234428912567287,0,-0.0323138423902487,0,0.271798240110644,0,0,0,0,0,8.67361737988404e-19,0.109034636990076,0,0,0,0,0,0,0,0,0.0851008932634615,-0.00307095605947386,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.217827723692294,0,0,0,0,0,0,-0.388346026038496,0,0,0,0,0,0,0,0,0,0,0,0.102994133050415,0,0,0,0,0,0,0,0.0781137537638641,0,0.0392088070907022,0,0,0,0.505168188476527,0.216245918917715,0,0,0,0.142491735876562,0,0,0,0,0,0.223393058782002,-0.527192185949854,0,0,0.168933564900797,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350662235615862,0,0,0.1716397081252,0,0.459434899722796,0,0,0,0,0.0193361516762936,0.0615694225597909,0.152897232510842,0,0,0,0,0,0.146975184094136,0,0,0,0,0,0,0,0,0,0.00255493309649169,0.0136666905361436,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.121974179576498,0,0,0,0,0,0,0,0,-0.21870736500732,0,0,0,0,0,0.206942695180259,-0.0246820273147543,0,0,0,0,0,0,0,0.169027230710055,0,0,0,0,0,0,0,0,0,0.0943990503016284,0,0.216231907166059,0,0,0.0244899579262493,0,0,0,0,0.0797094636573909,0,-0.0121301845688244,0.0343777058734002,0.00728137167413899,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753763886851503,0,0,0,0.451552615868885,0.0859064893795398,0,0,0,0,0,0,0,0,0,0,0,0.0982968186556036,0,0,0,0,0.100331085746365,0,0,0,0,0,0,0.0313530934007814,0,0.0825614360515174,0,-0.0490111880761556,0.0379466049563889,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0066983504789848,0,0,0,0,0,0,0.0232178908771405,0.047670543823401,0,0.0320934318980296,0,0,0,0.0318303520458288,0,0,0.0348490073248102,0,0,0,0.0335255472240859,0,0,0,0,0,0,0.0323492868455395,0.075771643905905,0,0,0.0737843387071795,0,0,0,0,0.172028874928676,0,0,-0.00215917549470008,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415983065029657,0.135182217022582,0,0,0.149189941758513,0,0,0,0,0,0,0,0,0,0,0,0.246672301189324,0,0,0,0,0,0,0,0,0,-0.0656831390612552,0,0,0,0,0.110980708383631,0,0,0,0.00752207425445793,0.0547646516319608,0,0,0,0,0
X000100.SZ,0,0.0245513328962601,0,0,0,0,0,0,0,0,0,0,0.133755400444246,0.0263530116556359,0.0672788439903338,0,0,0.0613161490835941,0,0,0,0,0.115503097922987,0,0,0,0.263986302289833,0.0160695839427179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159396965189497,0,0,0,0,0,0,-0.0164643049878113,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551256239323655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550963610234469,0,0,0.193990697099134,0,0,0,0,0.00996124502771669,0,0,0,0,-0.742445319876192,0,0
X600741.SH,0,0,0,0,0,0,0.0746179856019747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245375512385761,0,0,0,0,0.0522577711366065,0,0.0410536572281526,0,0,0,0.115265938851519,0,-3.46944695195361e-18,0,0.105266354756757,0.0418310232769609,0.0379765560097621,-0.015686769768089,0.0051602197962774,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159953138762991,0,0,0,0,0,0.260894085078339,0,-0.0145842776101014,0,0,0,0,0,0,0,0.311367559043907,0,0.014730630618994,0,0,0,-0.0074360610814945,0,0,0,0,0,0.0862601760349665,0,0,0,0,0,0,0,0,0.0126071165361574,0,0,0,0,0,0
X600522.SH,0.0751188488577391,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.349454011135222,0.00870001519577906,0,0,-0.0160721172547386,-0.0649055408566242,0,0,0,0,0,0,0,0.254260080349776,0,0,0,0.168338756967717,0,0,0,0,0,0,0,0.0204663851572774,0,0,0,0,0.0124451441436917,0,-0.233743603722365,0.00895448646212864,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562506821765832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510439458142056,0,0,0.00831880150147664,0,0,0,0.0380376004207308,0.000416097420073341,0,0,0.0121968944026339,0,0,0.0289217893925729,0,-0.000564391547060384,0,0,0,0,0,0
X002180.SZ,0,0.0179862505387943,0,0,0,0,0,0,0,0.132829339849396,0,0,0,0,0,0,0,0.458137734326792,0,0,0,0,0,0,0.175560794896488,0,0,0,-0.161140344386728,0,0,0,0,0.0277471871258605,0,0,0,0.20196102698281,0,0,0,0,0,-0.0316200857548967,0,0,0,0,0,0,0,-0.154242474958647,0.134832059672696,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369390717133527,0.0259712858934317,0,0,0,0.0959663773561948,0,0,0,0.116960396381497,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.253342659344516,0.208772262309262,0,3.46944695195361e-18,0,0.0129455973155626,0.000254516029257368,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297379423387008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153085303011095,0,0.177046744655499,0,0,0.0704370794879949,0.505726821603693,0,0,0,0,0,0,0,0,0.439543893780294,0,-0.0638839464522818,0.060965260073525,-0.00415783384422871,0,0,0,0,0,0
X000733.SZ,0,0,-0.0399256084231039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262368820559316,0,0.188591614493473,0,0.11961690918628,0,0.0190368856698078,0,0,0,0,0,0,0,-0.00669094406227744,0,0,0,0,0,0,0,0,0,0.00596174746094078,0,0,-0.0438854379769588,0.226794362821266,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0.0334822073210828,0,0,0,0,0,0.0936361899276461,0,0,0,0,0.00811195446309401,0,0,0,0,0,0,0.133588129475092,0,0,0.032511139919802,0,0,0,0,0,0.0513757906709126,0,0,0,0.724566249280485,0,0,0,0,0,0.00239338205380843,0,0,0.0130312744021375,0,0,0,0.0932106566886555,0.000516632059044683,-0.00762789486606278,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0356145135759215,0,0,0,0.0131446773546335,0,1.73472347597681e-18,0.146004398154545,0,0.307709922655292,0,0,0,0,0,0,0.0984952350828649,0.0244719769503085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168432487766072,0,0,0.0852105982113043,0,0.103572609458756,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0.134802940189461,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584494151877363,0,0,0.191318101172577,0,0,0.282802339520918,0,0,0,0,0.249508787714106,0.12972190621434,0.0171354308652431,0,0,0,0,0,0,0,0,0.0378038369099709,0,0,0.0612558801869944,0,0,0.00520335479844197,0,0,0,0,0,0,0,-0.000455129197759873,0.0277028330584433,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435855733141586,0,0,0,0,0,0.0379306869928406,0,0.215997863947065,0,0,0,0.0716109200237765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131737603516997,0,0,0,0,0,0.097520715741084,0.242044185663885,0,0,0,0,0.0107294288381588,0,0,0,0,0,0
X002432.SZ,0,0,0.306551903351257,0,0,0.20316919461932,0,0,0,0,0,0,0,0,0,0,0,0,0.121382644830564,0,0,0,0,0,0,0,0,0,0,0,0,-0.119982989289897,0,0,0,0,0,0,0,0,0,0.185206589596568,0,0,0,0,0,0,0.170468665647172,0,0.231942062929783,0.170264295467865,-0.0829890171422608,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.135329174500066,0,0,0,0,0,0.0106428502033562,0,0.0279363250447989,0,0,0,0,0,0,0,0.168953031052624,0,0,0,0.0576164725892495,0,0,0.20453952781629,0,0,0,0,0,0,0,0,0,0,0.0673535490301209,0,0,0,0,0,0.0286166772032248,0,4.33680868994202e-19,0,0,-0.0270635262357553,0,0,0,0,0,0,0
X600183.SH,0,0.238940764547352,0,0,0,0,0.108519396755227,0,0,6.93889390390723e-18,0,0,0,0.0300799746394209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295845436068491,0,0,0,0,0,0,0,0,0.0258406631749876,0,0.0294249245316034,0,0.149377516815503,0.0350465609411166,0,0,0.169760679964905,0,0,0,0,0.0260936585064767,-0.0420590082675467,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468107486984283,0,-0.0875761643819353,0,0,-0.017772987331545,0,0,0,0,0,0,0,0,0,0,0,0,0.130199582104548,0,0,0,0.448162276901447,0,0,0.256011737863095,0,0,0,0,0,0,0,0.116114670884519,-0.0471182483941335,0,0.0463137054206559,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236005936788238,0,0,0,0,0,0,0,0,0.159364151842434,0.0258892369661256,0,0,0,0,0,0,0.101144513860443,0,0,0,0,0,0,0,0.151049135026147,0,0,0.0244041689645095,0,0.00830376147455925,0,0,0,0,0,0.546417081272034,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0.216593476910166,0,0,0,-0.185128115159852,0.0845638650460901,0.100117517761551,0.0966864533086343,0,0,0,0,0,0,-0.0309384516452371,0,0,0,0,0,0,0,0,0,-0.030909556008759,0,0,0,0,0,0.361520505273878,0,0,0,0,0,0,0.371408323367409,0,0,0,0,-0.0231634706073099,0,0,-8.67361737988404e-19,0,0,0,0
X300146.SZ,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0234407677814972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192528572907646,0.0210638252418691,0,0,0.0943143544372907,0,0,0,0,0.0849814951971642,-0.281179369630453,0.0635297891336001,0.232997545860776,0,0,0.0296857874931177,0,0,0,0,0,0.0960344906355177,0,0,0,0,0.0700951207674024,0,0,-0.0288334383494179,0,0,0,0,0,0,0
Change_TY3M,-0.0679996602045556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000920630196207507,0,0,0,0,0.298455037234387,0,0,-0.0522129382929974,0,-0.0650449837494675,0,0,-0.00109147773026353,0,0.0156689030780471,0,0,0,0,0,0,0,0.338676167661539,0,0,0,0,0,-0.0686346203537619,0,0,6.93889390390723e-18,0,0,0,0.0353818460786326,-0.0828222634221041,0,0,0,0,0,0
Slope,0,0,0,0.0907411415821708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786765972830158,0,0,0,0,0.0260783017243995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547494579796892,0,0,0,0,0,0,0,0,0.547536432571799,0,0,0,-0.848909329090591,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871640914081516,-0.234227481925036,0,0,0,0,0,0,0,0,0,0,0.199220998541528,0,-0.219302230205762,0,0.187246473264229,-0.0123593978943712,0,0,0,0,0,0,0.18193130957412,0,0,-0.0201260203921933,0,0,0,0,0.287232344683033,0,3.46944695195361e-18,0.752106102366419,0,0.0951817244268496,0.249057806796359,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451550917873862,0,0,0,0,0.0307436538807713,0,0,0,-0.00452240514858874,0,0.11245547256962,0,0,0.0171091678343437,0,0.0718254067218144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127253934561153,0,0,0,0,0,0,-0.0424770796891798,0,0.0166725609700065,0,0.179012154923609,0,0,0,0
MKreturn,0,0,0,-0.000197752867497383,-0.0393480067598562,0,0,0,0,0,0,0,0,-0.0277396893913532,0,-0.0489657825621112,0,0,-0.0438733841312705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114419449619749,0,0,0,0,0,-0.186984223191398,0,0,0,0,0,0,0.0535483527812026,0,0.217399241412113,0,0,-0.0659878229414447,0.059118598739281,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647138556606155,0,0,0,0,0,0,0,0.00190442706591443,-0.00360534221102971,0,0,0,-0.00960457496968356,0,0
CarbonVol_Shenzhen,0,0,0,-0.00723799494340824,0,0,0,0.0208814009975888,0,0,0,0,0,0,0,0,0,0,0.0135303320698287,0,0,0,0,0,0,0,0,0,-0.0155847214045027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43614398867812e-05,0,0,0,0,0,0,0,-0.0570681384170229,0.0474847489092103,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401806946000275,-0.00905204703948436,0,0,0,0,0.026122914126768,0,0,0,0,-0.00119436522890351,0,0,0.00842516644040058,0,0.0103118186303853,0,0,0.0118509705548862,-0.030552272453009,0,0.00641107616526161,0,-0.0734229005945956,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203389960903817,0,0,0,0,0,0
