,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X002475.SZ,X600177.SH,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X300124.SZ,X002294.SZ,X000559.SZ,X000400.SZ,X002129.SZ,X600839.SH,X000869.SZ,X002456.SZ,X002292.SZ,X600312.SH,X000977.SZ,X002465.SZ,X000050.SZ,X002007.SZ,X300003.SZ,X600435.SH,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.23441338524648,0,0,0,0.14803549295928,0,0,0,0,0,0.607036162243709,0,0,0,0,0,0,-0.0236387074855319,0,0,0,0,0,0,0,0.00105849628924882,0,0,0,0,0,0,-0.0311073893223522,0,0,0,0,0.146680433684722,0,0,0,0,0,0,0,0,0,0.00210773668566284,-0.118031242550344,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.12230743067741,0.0596451290050773,0,0,0,0.209544460091223,0,0,0,0,0,0,0,0.0179842396992482,0,0,0,0,0,0,0,0,0,0,0,0,0.112434601232111,0,0,0,0,0,-0.00806956770861701,0.00423110029638381,0,0,-0.0838252271700243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.136242879131586,0,0,0,0,0,0,0,0,0.0627217774592551,0,0.22044286269483,0,0,0,0,0,0,0.156248163873371,0,0,0,0,0,0,0.0439800564395143,0,0.00248151963616248,0,0.0179588268037602,0,0,0,0.0677563417942534,0.0270003337861734,0,0,0,0,0.0488292804412261,0,0,0,0,0,0,0,-0.0423878579146699,-0.0333064198827988,0,0,0,0,0,0
X002415.SZ,0,0,0.0147239527027923,0,0,0.181381433581481,0,0.0649486731523478,0,0,0,0.153359402342274,0,-0.0024647612347961,0,0,0,0,0,0.039664852472824,0,0,0,0.0439965879733703,0,0.315116576665061,0,0,0,0,0,0,0,0,0,0,0.0882505447310001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365885483129516,0,0,0,0,0,0
X000725.SZ,0,0,0.261404005620732,0,0,0,0,0,0,0,0,0,0,0,0.220750139732357,0,0,0,0,0,0,0.0356076214690754,0,0,0,0,0,0,0.167046376054195,0,0.033637561519262,0,0.11646685766922,0,0,0,0,0,0,0,0,0,0,0,0.0983590677646578,0,0,0,0,0,0,0,0.0162784575696952,0,0,0,0,0,0
X000625.SZ,0.38399215376181,0,0,0,0,0,0,0.070124390822802,0.164912040388537,0,0,0,0,0,0,0.0914289996192877,0,0.0196645541698075,0,0,0,0,0,0,0,0,0,0,0,0,0.0832431823405142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055994529112292,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.10804445433358,0,0,0,0.229021283801962,0,0,4.33680868994202e-19,0,0,0,0,0.166714204875472,0,0,0,0,0,0.0600812351035019,0,0.0657031427064128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133220558952696,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.267552882867994,0,0,0,0.136832040336324,0,0,0,0,0,0,0.07582135034351,0,0.0736032470703797,0,0,0,0,0,0,0.116828173207459,0,0,0,0,0,0,0,0,0,0,0,0,0.0965488321138049,0,0,0,0,0,0,0,0,0,0,0,0,-0.00616809684793343,0,0,0,0,0,0
X000063.SZ,0.116617095523247,0,0,0,0.000209128430936811,0,0,0,0,0.0743834642293704,0,0,0.165127512926295,0,0,0,0,0,0.0615686966916527,0,0,0,0,0,0,0,0,0,0.220494934189023,0.0404247812568529,0,0,0,0.034404168979636,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0252790348935883,-0.0210763168976727,0,0,0,0,0,0
X600031.SH,0.0106687111641274,0,0,0,0,0,0,0.0394573368686193,0,0,0,0,0,0,0.943515790361748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115561894642511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266072946446039,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0529548773584844,0,0,0,0.187324856273655,0,0.0403491648853352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674280439064907,0,0,-0.0480638325471256,0,0.0374006031940037,0,0,0,0.0257328116189269,0,0.0746639653050764,0,0,0,0,0.156561501475024,0,0,0,0,0,0.0170913336140227,0.146239252216385,0,0,0,0,0
X600690.SH,0,0,0.140106505834453,0,0,0,0.387504985720657,0,0,0,0,0,0.120540487987508,0,0,0.20094444000359,0,0,0,0,0,0,0,0.0438720285425965,0,0,0,0,0.0386056561073501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.04736678089344,0,0,0.181511095954057,0,0,0.553469932027293,0,0,0,0,0,0,0,0.0393757863548659,0,0,0,0,0,0,0,0.0453471122514366,0.0266390307369344,0,0,0,0,0,0,0,0,0.0551319352871967,0,-0.166784099172788,0,0,0,0,0,0,0.117050618104636,0,-0.0484430939158527,-0.00491996386391265,0,0,0,0,0,0
X600372.SH,0,0,0.0618355105912436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123211700045356,0.162213589260848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178494838211591,0,0,0,0.276200569447178,0,0,0,0.0295278471826915,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.407760204192615,0,0,0.276346398066356,0,0,0,0,0,0,0,0,0,0,-0.0488501922564367,0,0,0,0,0,0,0,0.180173547775423,0,0,0,0.0255581781881371,0,0,0.00491283635007224,0,0.0581752165906745,0,0,0,0,0,0.0266471901600691,0,0,0,0,-0.0570640034734836,-0.0233823334308785,0.0639128658371993,0,0,0,0,0
X600741.SH,0.302769409357633,0,0.144509159688093,0,0,0,0,0,0,0,0,0,0,0,0.021885546267055,0,0,0.22877707509685,0,0,0,0,0,0,0,0,0,0,0,0,0.05578551861891,0,0,0,0,0,0,0,0.0140082181931446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,-0.072603122791618,0.0790978053926464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427823692542698,0,0.0530842079840173,0,-0.0269509556604381,0,0,0,0,0.11781242716297,0.263505775402618,0.0105751876443943,0,0.105100789341991,0,0.0273143215643804,0,0,0.0910545245843656,0,-0.00543705280338464,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.116394342121321,0,0,0,0,0,0.119747248426411,0,0.103006665176566,0.111203601246769,0,0,0,0,0,0,0,0,0,0.00615371582886534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096555066053164,0.193346626749046,0,0,0,0.0863458700403344,0,0,0,0,0,-0.00767992660990249,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0753410705251434,0.0691657078140227,0,0,8.67361737988404e-19,0,0,0,0.0244195774923463,0,0,0,0.235642484058001,0,0,0.0345690826003428,0,0,0,0.0207952730459995,0,0,0.148789276671632,0,0.0793188580327178,0,0,0,0,0,0,0,0,0,0,0.0463153342943695,0,0,0,0,-0.020764281262657,-0.00472242012909506,0,0,0,0,0,0
X600066.SH,0.352633420603421,0,0.025018311569116,0,0.00509374202081018,0,0,0,0,0.0430950225449357,0,0,0.00870233533385435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083928974285596,0,0.0127617563626819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269213736970333,0.0412444422396946,0,0,0,0,0,0,-0.0184554323219652,0,0,0,0,0,0
X000100.SZ,0.120026929461466,0,0,0,0,0,0,0,0,0.0643448777290313,0,0.137852238872955,0.145517437039573,0,0,0.0602289020011135,0,0,0,0,0,0,0,0.050364051258302,0,0,0,0,0,0.000551743953534564,0.101018579938994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764396210828669,0,0,0.00831867638503,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.100763864110371,0,0,0,0,0.166839803216356,0.489493786428877,0.364701514404314,0,0,0.18825781068308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613306862709613,0,0,0,0,0,0.272814595555388,0,0,0,0,0,0,0.14588477936295,0,0,0.0277546978895487,-0.00294392697578969,0,0,0,0,0,0
X600271.SH,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0491958319051828,0,0,0,0,0,0,0,0,0,0.0918434087965373,0,0,0,0,0,0.0578840714444551,0,0.208727220423598,0.16613956640704,0.120307514220906,0,0,0,0,0.023914948198702,0,0,0,0,0,0.0907696325018828,0,0.0182098118422244,0.174586870640556,0.085327528393917,0,0,-0.0588674188289915,-0.021278753591567,0,0,0,0,0,0
X000550.SZ,0.191438777376778,0,0,0,0,0.0620131666521871,0,0,0.0433734790261582,0,0,0.0938283219758539,0,0,0,0,0,0,0.0803193103234935,0,0,0,0,0,0.0584068667610545,0,0.0324137931371553,0,0,0,0,0.203972425113964,0,0,0,0,0,0,0,0,0,0,0.0388832623551166,0,0.0479077601653137,0,0,0,0,0,0,-0.0346881390394515,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365240527037979,0,0,0,0,0.00578662965014506,0.0121693749108234,0.0158483427609305,0.0342771596142885,0.0314295023630766,0.104277365517642,0,0,0,0,0,0,0.0621045778063824,0,0,0,0,0,0,0,0,0,0,-0.0367835698271098,-0.0387314050134889,0.0956604951662999,0,0,0,0,0
