,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X300124.SZ,X002008.SZ,X601877.SH,X002456.SZ,X000625.SZ,X600487.SH,X600066.SH,X600809.SH,X600271.SH,X000100.SZ,X600867.SH,X002294.SZ,X002241.SZ,X600522.SH,X600566.SH,X300136.SZ,X000981.SZ,X002508.SZ,X002179.SZ,X000050.SZ,X300142.SZ,X000157.SZ,X600089.SH,X600498.SH,X000977.SZ,X002049.SZ,X000661.SZ,X600707.SH,X600177.SH,X600584.SH,X000596.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0227342713037797,0,0,0.0312556595649903,0,0,0,0,0,0,0.107176122641878,0.304477138365574,0,0,0,0,0,0,0,0,0,0,0,0.0488053386312383,0,0,0,0,0.041552956264411,0,0,0,0,0.010822848814009,0.0579523330815418,0,0,0,0,0,0,-0.00372256810230973,4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0.737204789614596,0,0,0,0,0,0.00822096132268078,0,0,0,0.133284904744799,0,0,0,0,0,0.0604755062322767,0.101318923885102,0,0,0,0,0,0,0,-0.163872673388061,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027578888893117,0,-0.144524147367044,0,0,0,0,0
X002236.SZ,0,0,0.266769399060514,0,0.366655116043776,0,0,0,0,0,0,0,0,0,0,0.133695258748462,0,0.0437245776289206,0,0.412273678012584,0,0.327670852920049,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.383078320196418,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100773753486617,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.154595823306092,0,0,0,0,0,0,0,0.0523729267847076,0,0.450154002988401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143749502717375,0,0,0,0,0.0154409471731502,0,-0.0105586621705252,0.00503366198303939,0,0,0,0,0,0
X600031.SH,0.21636483524218,0,0,0,0.0879795483828915,0,0,0.0374737168826722,0,0,0,0,0,0.162008321999948,0,0.265604977872719,0,0,0,0,0.0688228090700052,0,0,0.0449900736554076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518498179190024,0,0,0,0,0,0,-0.0410060352995747,0.0317649184834877,0,0,0,0,0,0
X300003.SZ,0,0,0.0204777577836919,0,0,0.202703823941807,0.0483186527637784,0,0,0,0,0,0,0,0,0.153136680405966,0,0,0,0,0,0,0,0,0,0,0,0,0.307375839465485,0,0,0,0,0,0,0,0,0.0199846254627983,0,0,0,0,0,0.144117319933088,0,0,0,0,0,0.0313360254341508,0,0.0118503316768652,0.0207803039146234,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0878719674310252,0,0,0.00483323103122318,0,0,0,0,0,0,0.0452490079368618,0.0536015284102742,0,0.0691928667825816,0,0,0,0,0,0.140623139588328,0,0,0,0,0,0,0,0.0572733010122511,0,0,0,0,0,0,0,0,0,0,0,0.201058673104288,0,0,0,0,0.150611336699211,0,0,0,-0.00901766386111713,0,0,0,0,0,0,0
X002008.SZ,0,0,0.150552266800013,0.124035414897938,0,0,0,0,0,0,0,0.130616890971836,0,0,0,0,0,0,0.174933379277689,0,0,0,0,0.281906383363274,0,0,0.314546597887877,0,0,0.121223983585985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520701446731505,0,-0.100899522236603,0,0,0,0,0
X601877.SH,0.0891119708540012,0,0,0,0,0,-0.0122039335817156,-0.236850598027869,0.132760303431804,0,0,0,0.210755834818318,0,0,0,0.0693934964401502,0,0,0,0,-0.159136526055014,0,0.0503139457584121,0,0,0.077077311763035,0,0,0.0459103978103129,0,0,0.042381739329421,0,0,0.0518729329383801,0,0,0,0,0,0,0,0.0351867398028236,0,0,0,0.0479209499082742,0,0,0,0,0.0168526998818157,0,0,0,0,0,0
X002456.SZ,0,0,0.240207662365017,0,0,0,0,0,0.0255425106954121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311644246871065,0.0106456717173953,0,0.117754306255691,0,0,0,0,0,0,0,0,0,0.00802961696650935,0,0,0,0,0,0,0,-0.0221592721276961,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.181532886250414,0,0.0206744960302127,0,0,0,0,0,0,0,0,0,0.00674368837304883,0,0,0,0,0,0,0,0.0388932632754355,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0353673316208945,0,0,0,0,0,0.140396256028723,0,0.236582945727183,0,0,-0.0186232566699901,0,0,0,0,0,0
X600487.SH,0,0,0.13157443272093,0,0,0,0,0,0.516259259526826,0,0.147281066037983,0,0,0,0,0,0,0.025959356539744,0,0.0399941239083105,0,3.46944695195361e-18,0,0,0,0.0817485992027602,0,0,0.147922537414304,0,0.10876241532871,0,0,0,0.022916940035906,0,0,0.233836581955324,0,0,0,0,0,0.0270145715243554,0,0,0,-5.55111512312578e-17,0,0,0,-0.00530037918147274,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.00800299618782126,0,0,0,0,0,0.0662287384969604,0,0.111558311004357,0,0,0,0.114546662181232,0,0.044574340382577,0.00473562147028297,0,0,0,0,0,0,0,0,0.0639840891003313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290332357846186,0,0,0,-0.0104961403343393,0.00597210238690389,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0598450455986305,0,0.0430458982347491,0,0,0,0.477584066437363,0,0,-0.129391364072442,0,0,0.0128216839127829,0,0,0,0,0,0.591166088633066,0,0,0,0,0,0,0,0,0,0,0,0.235328612862677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214496866919364,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.292907500591286,0,0,0,0,0,0,0,0,0.169354972533994,0.125769712973963,0,0.072086777969144,0.166989884412821,0.131554659063007,0,0,0,0,0,0,0,0,0,0,0,0.0462683681805563,-0.0296463290865695,0,0,0,0,0,0,0,0,0.0619502227951905,0,0,0,0,0,0,0,0,-0.0129221433113996,0.0554054441343362,-0.00889820815053068,0,0,0,0,0
X000100.SZ,0,0,0,0.0540159845406357,0,0,0.248946991766085,0,0.125999246977208,0,0,0,0,0,0,0,0,-0.0707647648829594,0,0.0206885077548068,0,0,0,0.052416782176996,0,0,0.051181014293037,0,0,0,0,0,0,0,0,0,0,0.0246590396951816,0,0,0,0,0,-0.0320109930005808,0,0.0409507033603027,0.0553520003877436,0,-0.0232176895575492,0,0,-0.0133721670827255,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.198154640582941,1.38777878078145e-17,0,0,0,0.227551734753867,0,0,0,0,0,0,0,0.0972756036404235,0,-0.030192936377099,0.0910599152958588,0,0.363678700621759,0,0,0,0,0,0,-0.139832994133138,0,0,-0.0490849097170378,0,0,0,0,0,0,0,0,0,-0.139983162917332,0.175930695626735,0,0,0,0,0,0,-0.0509202284108026,0.0362390888880753,0,0,0,0,0,0
X002294.SZ,0,0,0,0.306678060117486,0,0.0463100789438535,0,0,0.130055323100965,0,0,0,0,0,0,0,0,0.202828831888584,0,0.01451915904818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101756929966786,0,0,-0.217905116871747,0,0,0.040866723901995,0,0.242093867056745,0,0,0,0,0,0,0,-0.0154097193358695,0.0457768816963735,0,-0.102270846533242,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0241360270232557,0,0.0959719483323302,0,0,0,0.100464767530362,0,0,0,0,0.00734898525903979,0,0.0353597148760755,0,0,0,0.0109798305723026,-0.155877771239944,0,0,0,0,0,0,0.131173391124927,-0.022346291239164,0,0,0.201828956801224,0,0,0,0.160659584113855,0,0.120108587159622,0,0,0,0,0,0,0,-0.0183449731307298,0,0,0,0,0,0,0
X600522.SH,0,0,0,-0.0330664571073684,0,0,0,0.0581685061758706,0,0,0.19925484091646,0,0,0.147744742718843,0,-0.0488262170985045,0,0,0,0.108759708165226,0,0,0,1.38777878078145e-17,0,0,0.156991814824019,0,0,0,0,0,0,0,0,0,0,0.584468497157783,0,0,0,0,0,0,0,0,0,0,0.179317534255796,0,0,-0.00349260899233523,0,0,0,0,0,0,0
X600566.SH,3.46944695195361e-18,0,0,0.0350351060802444,0,0.068532340882724,0.0260157436779235,0,0.137868135501873,0,0,0,0,0,-0.0500957783283908,0,0,0.065761709099062,0.123113519812785,0,0,0,0,0,0,0,0.115177727180218,0,0,0,0,0,0,0,0,0,0.033526120686432,0,0.18616839910151,0,0,0,0.0271855949476844,0,0,0,0,0,0,0,0,0.0015018754743927,-0.0317278294299672,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0816829745411887,0,0.16718046891175,0,0,0,-0.155895511228255,0,0,1.19726849730054,0.049100206537183,0,0,0,-0.0444645948388799,0,0,0,0.0196361380809285,0,0,0,0,0,0,0,0,0,0,0,0,-0.134996744414708,0,0,0,0,0.000677846698171452,0,0,-0.0782018087162793,0.111499718178554,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0384077390565833,0,0,0,0,0,-0.0210437632989304,0,-0.0929560774841013,0,-0.0416913280478771,0,0,0,0,0,0,0,0,0,0.0665781775392606,0,0.107425016962419,0,0.0730476874375648,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.0410956623350113,0,0,-0.061907636111184,0.110598174325961,0,-0.039495019811224,0.0384045302396057,0,0,0,0,0,0
X002508.SZ,0,0,0,0.178524551142027,0,0,0.204959315518914,0.500766006419191,0,0,0,0,0,0,0,0,0.584584211914906,0,0,-0.00929723277550049,0.316739655310272,0,0,0,0,0,0,0,0,0,-0.137798692977139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173718036540089,-0.332526115147226,0,0,0,0,0,0.0468199365345741,-0.0543066600612838,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0863374914029078,-0.168141656327911,0,0,0,0,0,0,0,0.174660137182219,0,0,0,0,0,0,0,-0.00930038458010408,-8.67361737988404e-19,0,0,0,0,-0.00127481621786484,0.272672211695966,-0.0774296024142413,0,0.0906050234109429,0,0,0,0,0,0,0.0931322870763537,0.134122488794147,0.0212850974275318,0,0,0,0,1.73472347597681e-18,0,0,0.0424543074343737,0,0,0,0,0,0
X000050.SZ,0,0,0.00431738186022317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136891689173608,0,0,0,0,0,0.197959196597431,0,-0.0480823998794162,0,0,0,0,0.0739617542134189,0,0,0.151374824926883,0,0.189546295609407,0,0,0.775154102926771,0,0,0,0,-0.00301899237124007,0,0.0566825354097383,0,0,0,0,0
X300142.SZ,0.0971671605878777,0,0,0.475631187158072,0,0,0,0,0,0,0.00812907906107498,0,0.0784882532990242,0,0,-0.0820368409043969,-0.314486210472006,0,0,0,0,0,0,0,0,-0.114897232446926,0,0,0,0,0,0,0.381015687888562,0.10268086180234,0,0,0,0,0,0,0,0,0.136849046320191,0,0,0,0,0,-0.341938614654869,0,0,-0.106321242093302,0.102612800162087,0,0,0,0,0,0
X000157.SZ,0,0.0398227174978753,0.0159216630754175,0,0,0,0.0320009832798945,0,0.137573208068947,0,7.3007959662088e-05,0,0,0,0,0.152973124468821,0,0,0,0,0,0,0,0,0,0,0,0.010699428085003,0,0,0,0,0,0,0,0,0,0,0,0,0.217671120582472,0,0,0,0,0,0,0,0.00800264055159722,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0305383677950411,0,0,0,0,-0.0367587038904514,0,0,0,0.0767485585357499,0.160012851432611,0.0290941614321691,0,0,0,0,0,0.210255424624374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104502092920814,0,0,0,0.0700861104809771,0,0,0,0,0,0.159673347423799,0,-0.0153677071488781,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.011598823031721,0.151438764698417,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.245921924470734,0,0,0,0,0,0,0,0,0,0.00338911808013898,0.0811846171395029,0,0,0.0586720847971554,0,0,0,0.247947477879883,0,0,0,0,0,0,0,0,0,0.194426272584154,0,0.0821218740377525,0,0.0371424133120229,-0.0115851935328203,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0988915599923566,0,0,0,0,-0.0799151135247322,0,-0.126046913803204,0,0,0.13367424513887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177842965868784,0,0,0.378239403568677,0,0,0,0,0.280825987017604,0,0,0,-6.93889390390723e-18,0,0.0389461571393749,0,0,-0.00891161613902444,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0697772295052498,0,0,0,0,0,0,0.174021470554248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614480776455052,0,0,-0.0365141246006302,0,0,0,0,0,0,-0.018939552934939,0,0.189390544819971,0,0,0,0,0.0599714214676759,0,0,0,0.104720015408575,0.3868287779332,0,0.211681006959582,0,-0.0713527179709379,0.125126314007486,0,0,0,0,0,0
X000661.SZ,0,0,-0.0352852253447909,0,0,0.0514336380502979,0.102261930656133,0.00511001557311657,0,0,-0.168562042394981,0,0,0.118069513028561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533169397133667,0,0,0,0,1.73472347597681e-18,-0.513614743277468,0.145663544294147,0,0,0,0,0,-0.0239428564409295,0,0.295492754022029,0,0,0,0,0,0,0,-0.00445441247127337,0,0,0,0,0,0,0
X600707.SH,0,0,-0.0104636075262065,0,0,0,0,0,0,0,0,0,0.0241270811655018,0,0,0,0.0816445618228403,0,0.031009105802447,0,0.0121639765155774,0,0,0,0,0,0,0,0.0813894011693443,0.0186343608555783,0,0,0,0,0,0,0,0,0,0,0,0.0854431951804178,0,-0.038266979363227,0,0,0,0,0,0.166618340921311,0,0.0036382328460462,-0.0147939996400021,0.0242674390125628,0,0,0,0,0
X600177.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.090115957156554,-0.0118172230312681,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842374961261791,0,0,0,0,0,0,0,0,-0.186194417274569,0,0,-0.0795976958248355,0,0.503561921032996,0,0,0,0,0,0.103707651287472,0,0,0,0,0,0,0,-0.00811593423007962,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0432607204386152,0,0,0.125079689952617,0,0,0,0,0,0,0,0.0534298618842611,0,0,0,0,0,0,0,0,0,0,0,0,0.121436873310503,0,0,0,0,0.0808330980165048,0.220640464493339,0,0,0,0,0.0347797637075278,0.302752589799638,0,0,0,0,0,0.366120084527657,0,-0.013328246162497,0,0,0,0,0,0,0
X000596.SZ,0.311305680872201,0,0,0,0,0,0,0.069537956295404,0.0180583653988764,0,0,0.36876457907591,0,0,0,0,0,0,0,0,0,-0.140121547246824,0,0,0,0,0,0,0,0,0,0.0315884325300064,0.193783935100339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699260327775567,0,-0.00861794515666935,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0256708722648149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438052949406923,0,0,0,0,0.181427615792178,0.0348806964485068,0,0,0,0,0,0,0,0.0121781055870262,0.0142861968631914,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0777601704025015,-0.00249904884467837,0,0,0,0,0,0,0,0,0,0,-0.00849597865495152,0,0,-0.0609196916911225,0,0,0,0,0.112903646792771,0,0,0,0,0,0,0,0.00199173788441768,0,0,0,-4.33680868994202e-19,-0.247379387239455,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349250274218738,0.0657108539949714,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.325606909276557,0,0,0,0,0,0,0,0,-0.0526097918980247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783343108880409,0,0,-0.334084705917318,0,0,0,0,0,-0.152537855827581,-0.0701623605213808,0,0,0,0,0,0,0,0,1.16517728314526,0,0,0,0,0,0
TED,0,0,0,-0.20776307785714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298365804635584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104424935071527,0.121458637539733,0,0,0,0,0,0,0,0,0.427279149083952,0.0141837443214101,0,0,0,0,0,-0.208393920843848,0,0.758751059334085,0,0,0,0,0,0,0
RealEstate_excess,0.0718025140758324,0,0,0,0,0,0,0,0,0.0260463430138257,0,0,-0.132365766803308,0,0,0,0.120082310472922,0.00698380543553628,0,0,0,0,0,0,0,0.0320895221225469,0,0,0,0,0,0,0,0,0,0,0,0.0364628918688768,0,0,0,0,0,0.041358021925525,0,0,0,0,0,-1.0842021724855e-19,0,-0.043722531938819,0.0287361465658756,0,0,0,0,0,0
MKreturn,0,0,0,0.00428640914820179,0,0,0,-0.0138410824678887,0,0,0,-0.0608335110920769,0,0,0.0394651926584966,0,0.127832541233372,0,0,0,0,0,0.170729684446192,0,0,-0.00384081390893953,0.0291495672486589,0,-0.171701280194061,0,0,0,0,0,0,0,0,-0.063363184116417,0,0,0,0,0,0,0,0,0,-0.179550239988585,0,0,0,0.0100741299161375,-0.0280098717638757,0.118846189312782,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00118982915586585,0,0,0,0,0,0,0,0,-0.000314954823886094,0,0,0,0,0.0033930631054248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242888729199066,0,0,0,0,0.00429824220617338,0,0,-0.0117310816539125,0.0202788217680787,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0244098728878392,0,0,0,-0.00310371610039609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138750946526704,0,0,0,0,0,0,0,0,0.00698187610534858,0.0079175905671923,0,-0.0072330529497674,0,0,0,0,0,0,0,0.00559400603582467,0,-0.0834348382557999,0,0,0,5.42101086242752e-20,0,-0.0295223388370597,0.0323155610917874,0.00377339826392747,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00849700766641937,0,0,-0.00278975016408125,0,0,0,0,0,0,0,0,0,0,-0.0124113317439307,0,0,0,0,0.00590055508456032,0,0,0,0.0119177156961076,0,0,0,0,0,-0.00250322056761223,0.022052388140982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449760343643419,0.00516990145916187,-0.0015349816607806,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00563277642124839,0,0,0,0,0,0,0,0,-0.00381496580314974,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857457526042636,0,0,0.00735657439028646,0,0,0,0,0,0,0.0192628593436565,0,-0.00708455546096961,0,0,0,0,0,0,-0.019950283580187,0,0,0,0,0,0,0,0,-0.0651341677469078,0.0851248422090636,0,0,0,0,0,0
