,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X000596.SZ,X000661.SZ,X002049.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X600702.SH,X600779.SH,X002236.SZ,X000157.SZ,X002074.SZ,X600584.SH,X601799.SH,X002007.SZ,X002414.SZ,X600884.SH,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.430403972828243,0,0,0.0399501280873544,0,0,0,0,0,0,0,0,0,0,0.00808786627497383,0.0130606906439778,0,0,0,0,0,0,0,0,0,0.0404849281861601,0,0.0165557774221384,0,0,0,0,0,0.00348641045461333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027947763979842,0,0,0,0,0,0,0,0.0547224392060062,0,0
X000858.SZ,0,0,0,0,0.216606510403102,0.0775014031283119,0,0,0,0,0,0.0104101434888479,0,0.00857888753349074,0,0,0.017705757858397,0,0,0,0,0,0,0,0.072680025831095,0,0,0,0,-3.46944695195361e-18,0,4.33680868994202e-19,-0.078395214679575,0,0.0866540150378682,0.27317816045083,0,0,0,0,0,0,0,0,-0.0173628278770658,0,0,0,0,0,0,-0.0243495181021939,0,0,0,0,0.0431715265466663,0,0
X002415.SZ,0,0.0194183178855734,0,0,0,0,0,0.00551147640218262,0.164053627891189,0,0,0,0,0,0,0,0,0.0954922890401423,0,0,0.00819032925253612,0,0,0,0,0,0,0,0.0612228443529027,0,0,0,0,0,0,0.0869458749287105,0,0,0,0,0.0374506846723849,0,0,0.124484735146327,0,-0.0683073406776371,0,0,0,0,0,2.71050543121376e-20,-0.00658230393127079,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.22310673418548,0,0,0,0,0,0,0,-0.0261085723079478,0,0,0.0298871238738819,0,0,0,0,0,0,0,0,-0.0436125197547786,0,-0.0060767673362113,0,0,0.471231990922838,0,0,0.153059657249534,0.0392665698661935,0,0,0,0,0,0,0,0,0.0346865965632808,0,0,0,0,0,0,0,0,-0.00866182395715479,0,0,0.0297654931311666,0,0
X000568.SZ,0,0.544202497718015,0,0.0804054482106064,0,0,0,0,0,0,0,0,0,0,0,0,0.0310621396406976,0,0,0,0,0,0,0.0456365677873299,0,0,-0.0556880837182906,0,0,0,0,0.0605504237088947,0,0,0,0.058664573739116,0,0,0,0,0,0,0,-0.00684873804424085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.238821341503041,0.0738295775453826,0,0,0,0,0,0,0,0,0.0703662322157128,0,0.106003392246258,0,0,0,0,0,0,0,0,0,0,0,-0.14337949047241,0,0,-0.025878828801304,0,-0.0411257244944547,0.31756947774496,0,0,0,0,0,0,0,0,0,0,0,-0.0297945660221716,-0.000947002365762207,0,0,0.116940911764082,0,0,0,-0.0686173133697844,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.152094021441713,0,0,0,0,0.0316136241984797,0,0,0,0,0,0,0,0,0,-0.219524453553003,0,0,0.0361606082341696,0,0.0686824804651032,0,-0.0326839812203603,0,0,0.0323699890210928,0,0,0.224189199252737,-0.0569684232517449,0,0,0.0500160954367332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154487573979891,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811337569602869,0.105063488936505,0,0.00967336487008095,0,0,0,0,0.177267156956259,0,0,0.0272047528520036,-0.142971161740421,0,0,0,-0.218617622629887,0,0.147300467598554,0,0,0.0326860057313813,0,0,0,0.0934288495447966,0,0,0,0.116279973440352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.104000756226923,0,0,0.0609356950056404,0.0440423135832112,0,0,0,0,0,0,0.0207733870333646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629928623367982,0,0.0649740849607175,0,-4.33680868994202e-19,0,0,0.162507130882121,0,0.0124345025886025,0,0,0,0.0109484667521336,0,0,0,0,0,0,0,0,0.062441769158407,0.00318498923304164,0,0,0,0,-0.0558755794674489,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187441335051682,0.170383875841491,0,0,0,0,0,0,0.0471248978531639,0.0578701035597093,0,0.0591710047104603,0,0.178568971060623,0,0,0,0.0258000368881289,0,0,0,0,0,0.0258226284826472,-0.116593442569352,0,-0.017937442741726,0,0,0,0,8.67361737988404e-19,-0.0213572008540866,0,0,0,0,0,0
