,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000338.SZ,X000625.SZ,X600703.SH,X000100.SZ,X600741.SH,X002371.SZ,X002129.SZ,X002049.SZ,X601877.SH,X002179.SZ,X002007.SZ,X000157.SZ,X002414.SZ,X600584.SH,X300142.SZ,X600183.SH,X000800.SZ,X002236.SZ,X601799.SH,X000066.SZ,X300003.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X000547.SZ,X300146.SZ,X600118.SH,X002456.SZ,X002185.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.147314851718796,-0.0879197896860635,0,0.241564372010688,0.374327075951751,0,0,0,0.0475081803444979,0,0,0,0,0,0,0,0,0,0,0,-0.0293010451328499,0,0,0,0,-0.0122106281636289,0,0,-0.0214887392719706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242743822933161,0.00984180085960807,0,0,0,-0.00245895009625929,0,0
X000725.SZ,0,0,0,0.0276559133905532,0.0473733352462541,0,0,0,0,-0.0259288265433126,0,0,0,0,0,0,0,0,0,0.137499033208322,0,0.0553675040238641,0,0.400218012337425,0,0.139729808636566,0,0.031166191224918,0.113826544781367,0,0,-0.0236150851262034,0,0.048980354003207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.00558868221097499,0,0
X000661.SZ,0,0,0,0,0,0,0.00235701864478238,0,-0.11989760353204,3.46944695195361e-18,0.269629628465754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659088905817793,0.0696382778178775,0,-0.242897376143679,0,0.15898242320381,0,0,0,0.392739343305209,0,0,0,0,0,0,0,0,0,0.367592142834504,0,0,0,0,0,0,-0.0369315899437361,0,0,0,0,-0.00375448177772149,0,0
X300124.SZ,0,0,0,0,0,0,-0.0622474649864687,0,0.214415698908358,0,0,0,0,0,0,0,0,0,0.106372482627396,0,0,0,0,0.26944710365455,0,0.0169020313953596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711838627669173,0,0,0,0,0,0,0,0,0,0.016347058627319,0.05202426595962,0,0,0,-0.00734868992167955,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0649533696871843,0,0,0,0,0,0.150784567068832,0,0,0,0,0.0443442469452737,0,0,0,0,0,0,0,0,0.0929145211943161,0,0,0,0,0,0,0.0284654998902676,0,0,0,0,0,0,0,0.0467484812895026,0,0.0683272089596078,0,0,0,0,-0.0992279684120041,0,0.0201840768096966,0,0,0,0,-0.00102921205603998,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072679777287843,0,0,0.0519177432709358,0,0,0,0.0304579398078688,0,0,0,0,0,0,0,0,0,0.00604095053264522,0,0,0,0,0,0,0,0,0.0275092466080588,0,0,0,0,0,0,0,0,0,0,-0.00154270508594612,0,0,0,-0.00217459313093236,0,0
X000596.SZ,0,0,0,0,0.320505593293934,0,0,0.105284838820678,0,0.104404424227141,0,0.0198012411101897,0,0,0,0,0,0,0,0,0,-0.0466880221826511,0,0,0,-0.0833204413314881,0.0289884409561535,0,0.156381384332733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225890460468427,0.0122786579401845,0,0,0,0,0,0,0,0,0,0,0,0.0125688569092072,0,0
X300014.SZ,0,0,0,0,0,0,0.0064726890482576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231747923675279,0,-0.0153391500794887,-0.054361838227084,0,0,0,0,0,0,-0.166544449389205,0,0,0,0,0,0,0.129454391515372,0,0,0.31302863802795,0,0.0613102859397208,0.207290011910719,0,0,0,0,-0.189187185488732,0,0,-0.0375267521953746,0,0,0,0.00909085351063686,0,0
X002241.SZ,0,0,0,0.164945529553435,0.677450490473762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119323326962394,0,0,0,-0.0117640266212423,0,0,0,0,0,0,0,0,0,0,-0.0518700994550671,-0.0596470004153616,0,0.422539566395488,0,0,0,0,0,0,0.073201861919488,-0.0724940135893809,0,-0.0655459893323666,0,0,0,0,0.00958691576626798,0,0,0,0,-0.000805402479436133,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.103083768019317,0,0,0,0,0,0.272030962450061,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845522599871822,0.0363891097279272,0,0,0,0,0,0,0,0,0,0.0369272283275068,-0.051720715506907,0,0,0.1449883740064,0.244931205736982,-0.201798100054873,0,0,0,0,0,0,0.000894577973428403,0,0,0,0,0.000423379380913507,0,0
X000625.SZ,0,0,0,-0.813444278991955,0,0,0,0,0,0,0,0,0,0,0.256632808916879,0,0,0,0,0,0,0,0,0.0425232719377312,0,6.93889390390723e-18,0,0,0,0.00204389760589316,0,0.140848983726402,0,0.0444556204019228,0,0,0.0977857379805543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530689018419566,0.0484447630542977,0,0,0,-0.0118942069281332,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.148077963914686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143892503321087,0,0,0,0,0,0,0,0,-0.0447754607046882,0,0,0,0,0.289714268329893,0,0.0628335534287804,0.181669291829245,0,-0.0163713883490234,0,0,0,0,0,0,0.0246999761825611,0.000344684621440604,0,0,0,-0.0143458623926176,0,0
X000100.SZ,0,0,0,0,0,0,-0.00644655428865798,0,0,0,0,0,0.558225031938206,0,0,0,0,0,0.100673412802946,-0.105104903135263,0,0.0544234844693763,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0103035506086676,0,0,0,0,0,0,0,0,0.105952280405276,1.73472347597681e-18,0,0,0,0,0.188687759331507,0,0,0,0,0,0,0,0,-0.00138326743431541,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.021654571348982,0.0567310690158721,0,0,0,0,0.034413579993567,0,0,0,0,0,0,0,0,0.0466565851053324,0,0,0,0.0303111841105069,4.37198146465e-05,0.0913993717600667,0,0,0,0,0,0,0,0,0,0,0,0,0.0777034528185769,0,0,0,0,0,0,0.0221272855501485,0,0,0.0164436253314708,0,0,0,0.00125202533054327,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576668750518704,0,0,0,0.0671088473202487,0,0,0,0.0257762972238511,0,0,0.491821102960554,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.569090187670863,0,0,0.0215152347557843,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0433870068532475,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.152877743163891,0,0,0,0.0325768099493063,0,0,0,0,0,0.225652112161724,0,0,0,0,0.199126354047033,0,0,0,0.0826700864320034,0,0,0,0,0.239020130936922,0,0,0.0584040768337612,0,0,0,0,0,0,0,0.0234143180433034,0,0,0,-0.00444839308276742,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.295062759504405,0,0,0,0,0,0,-0.155538619032277,0.483284490283285,0,0,0,-0.0949343853677787,0,0.21859393319771,0.198652898998347,0,0,0,0,0,0,0,0,0,0,0,0,0.350173036980093,0,-0.0521339425306999,-0.221306490745186,0,0,0,0,0,0.346036684258737,0,0,0.00752606059514692,0.211234991989747,0,0,0,0.0455716431209281,0,0
X601877.SH,0,0,0,0,0.153181198446058,0,0,0,0,0,0,0,0,0,0.181098936970475,0,0,0.347459879250941,0,0,0,0.0521752958958295,0,0.0296867537691932,0,-0.0653349833785311,0.171921063561403,0,0,-0.00377009275090944,0,0.0553077830386067,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.13450979779797,0,0,0,0,0,0,0.0283414056917058,-0.00623839226112742,0,0,0,0.0144097668066474,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.161218892486047,0,-0.0128164076457218,0,0,0,0,0,0,0,0.0249130336245221,0,0.0785622759100162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652142511414584,0,0,0,0,0,0,0,0.228978449589888,0,0,0,0,0.0474399250984208,-0.0745717966258339,0,0,0,0.00370082793206122,0,0
X002007.SZ,0,0,0,0,0,0,-0.109727486739549,0,0,0,0,0,0,0.298160976675616,-0.326609712516491,0,0,0.137943242200993,0,0,0,0.135915787099006,0,0,0,0.0728441095594727,0,0.00283645499738519,0,0,0,0,0,0,0.0669347083644932,0.263707052949253,0,0,0,0,0.236350566473546,-0.0478211643036396,0,0,0.253813991225537,0,0,0,0,-0.0665854128947661,0,0.0242960420808545,0,0,0,0,0.0069086303454333,0,0
X000157.SZ,0,0,0,0,0,0.214522436975251,0,0,0,0,0.204329151090826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392405290602908,0.00802967109245077,0,0,0.103789799402325,0,0,0,0,0.0411831060566082,0,0,0,0,0,0,0,0.113910279707845,0,0.0175965318161018,0,0,0,0,0,0,0,0,0,0,-0.00972905443733279,0,0
X002414.SZ,0,0,0,0,0,0,0.0504041921967499,0,0.0265934964904024,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00155880507717466,0,0.10331264991824,0,0,0,0.042468674612696,0,0.0795130717471715,-0.0671944599387329,0,0,-0.0912061064937779,0,0,0,0.422600894745519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190720775625031,0,0,0,0.023067847802749,0,0
X600584.SH,0,0,0,0,-0.0622804244608527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375193738402287,0,0,0,0,0,0.484190429730503,0,0,0,0,0,0,0,0,0.0264907698282307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260825528863455,0,0,-0.0550967969719906,-0.00562610288972922,0,0,0,-0.0326311161723182,0,0
X300142.SZ,0,0,0,0,-0.0575545602765989,0,0,0,0,0,0,0,0,0,0,0.163974792642271,0,0,0.13932579805162,0,0,0.341234236960818,0,0,0,-0.392152331750916,0,0,0,0,0.322340852630796,0,0.0595613933441688,0.231428193397778,0,0,0,0,0.469088758336203,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683910465867996,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0333991401549278,0,0,0,0,-0.0889274033545033,0,0,0,0.0420593138790633,0.0016923457451549,0,0,0,0.0345598640812919,0,0,-0.0682516895584549,0,0,0,0.282230535786484,0,-0.0380433805925865,0,0,0.0436672459764975,0.106476230057221,0,0,0.0156394057888606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427090077042977,0.0913936862133118,0,0.161841302201953,0,-0.0122993829376784,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192642465804659,0,0,0,0,0.0673114642786361,0,0.171074116497951,0,0,0,0.0638366351114223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718456678714963,0,0,0,0,0,0,0,0,0,0.00936640252886534,0,0,0,0,0.0102148225001885,0,0
X002236.SZ,0,0,0,0,0,0,0.137716410636868,0,0,0.0149935460695015,0,0,0,0.0173368606432533,0,0,0,0,0.224424799291843,0,0,-0.0576400060261438,0,0.0634377508885655,-0.101869319796686,0,0.00113485797796748,0.00722653841634899,0,0,0,0,0.182110823391334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500069670762863,0,0,0,0,-0.0323930461817223,0,0
X601799.SH,0,0,0,0,0,0,0.0265635513839142,0,0,0,0.360911180932044,0,0,0,0,0,0,0,0.0471518851875004,0,0,0,0,0,0,0,0,-0.0718033770073862,0,0.0010359360369091,-8.67361737988404e-19,0.023622658463424,0,-0.0097102694127836,0.0456698686667095,0,0,0,0,0,0,0,0,0.0284994342215545,0,0.0129994110723521,0,0,0,0,0,-0.0306631081159628,0.086780361245069,0,0,0,-0.000473703310029999,0,0
X000066.SZ,0,0,0,0,0,0,0.216774852224206,0,0,0,0,0,0,0,-0.0488141629443277,0,0,0,0,0,0,-0.0123326440054286,0,0,0,0,0,0.06135624982384,0,0,0,0.114618868079188,0,0.0606185837070939,0,0,0,0,-0.172452187542509,0,-0.167309378088333,0,0,0,0,0,0.183966997709592,0,0,0,-0.0453625421483274,-0.00836992590845644,-0.0272883530347455,0,0,0,-0.00703825198157922,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428205319314311,0,0,0,-0.061323332273225,0.0505319340331073,0,0,0,0,0,0,0.0862647731203485,0,0,0,0,0.176813320088875,0.201362734293445,0.0283898038807262,0.025538884569435,0,0,0,0,0,0,0,0,0,-0.0256531686716241,0.0998040513405999,0,0,0,0,0,0,0,0.171924212352541,0,0,0,0.00417797220104481,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0796418294664086,0,0,0,0,0,-0.0312924629635389,0,0,0,0,0.139603642701095,0,0,0.186159752285127,0,-0.0898566246010873,0,0,0.310379463574925,0,-0.198331682905133,0,0,0,0,-0.0508015059006521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544829942061091,0,0,0.0132829033037738,-0.0412463811789628,0,0,0,-0.0104363067943616,0,0
X002008.SZ,0,0,0,0,0,0.0790678378886975,0,0,0.215762949365016,0,0,0,0,0,0,0,0,0,-0.208536665659098,0,0.261209429293038,0,0.0303994726947309,0,0,0.0585039208946755,0.206729882546221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120406900712049,0,0,0,0,0,0,0.0904480157229876,0,0,0,0,0,0,0,-0.00841377508254981,0,0
X000799.SZ,0,0,0,0,0,0,0.107424493284656,0,0,0.151418841955531,0.0528462725988576,0,0,0.109250019856827,0,0,0,0.076037800552375,0,0,0,0,-0.0858724341462804,0,0,0,0,0.0939380786083047,0.017260204043555,0,0,0,0,0,0.0506748289144286,0,0,0,0.168748824963988,0,0,-0.0263794055791694,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00121449155090521,0,0,0,0,0.00203623321832586,0,0
X000547.SZ,0,0,0,0,0.0682047424973412,0,0,0,0,0,0,0,0,0.146345445556069,0,0,0,0.09336676065568,0.0691943728542549,0,0,0,0,0,0,0,0.101729365732465,0,0.085721533701292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292626923902662,0,0,0.0204117831486055,-0.0117493719809269,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.00888319681393549,0,0,0,0,-0.0232548757875338,0,0,-0.0835092562032637,0,0.259560332775092,0,0,0,0,0.0797670488358244,0.0400629297226997,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0890373432182684,0,0,0,0,0,0,0,0,0.105154010323702,0,0.063853018706334,-0.0131263832254634,0,0,0,0,-0.11613916086043,0,0,0.28200008537919,0,-0.0457629473439274,0,0,0,0,-0.0306681635772561,0,0
X600118.SH,0,0,0,0,0,0,-0.00208267822212421,0,0,0,0,0,0,0,0,0,0,-0.0171220917761581,0,-0.0202918086224742,0,0.0317165164022384,0,0.00270261449649595,0,0,0,0,0,0,0,0.119774220038427,0,0,0,0,0,0,0,0.210482902295231,0,0,0,0,0.215827221550712,0,0,0,0,0,0,0.0172920143028048,0,0,0,0,0.0027313740221001,0,0
X002456.SZ,0,0,0,0,0.158403825346381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350984304206528,0.0392420610949153,0,-0.00565292257314346,0,0.259453169513064,0,0.0607277497508324,0.00746696694455715,0,0,0,0,0,0.0342516534222437,0,0,0,0,0.0900486751172155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244953375747912,-0.0503905304991437,0,0,0,0,0,0
X002185.SZ,0,0,0,-0.060332387936015,0,0,-0.0391519410034644,0,0.0255095084337861,-0.00929992734720531,0,0,0,0,0,0.114708208629931,0,-0.0189985428509243,0,0,0,0,0,0,0,0.0152632818874395,0,0.239258876541889,0,0,0,0,0,0.199226503685436,0,0,0,0,0,0,0,0,0.0882358495595213,0,0,0,0,0,0,0,0,-0.00036393846591874,-0.0527085648088585,0,0,0,-0.0186555585178207,0,0
X002508.SZ,0,0,0,0,0,0,-0.04941626903199,0,0.0942907088269649,0.05743768444054,0,0.198277904320416,0,0,0,0,0,0,0,0,0,0,0,0,0.186187215079087,0,0,0,0,0,-0.0294486139314384,0,0,0,0.00359055015935866,0,0,0,0,0,0,0,-0.00837572849201702,0.179060381811414,-0.0349514498354168,0.52878120248524,0,0,0,0,0,-0.0672973205017993,1.73472347597681e-18,0,0,0,0.0181999526773327,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936886674862941,0,0,0,0,0,0,0,0,0,0.216624546485293,0,0,0,0,0.00555716293776527,0,0,0,0,0,0.13368593139548,0,0,0,0,0,0.0179881085337808,0,-0.021828966853595,-0.0346848355003249,0,0,0,-0.0164580193389729,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511383098000951,0,0,0,0,0,0,-0.10371599401851,0,-0.345300086355937,-0.0652877209242491,0,-0.0457730186583534,-0.158985343595175,0,0,-0.0741453555568805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920524068409001,0,0,0,-0.0879097585523723,0,0
TED,0,0,0,0.594793578895546,0,0,0,0,0,0,0,0,0,0.538467735390638,0,0,0,0,-0.072316943229724,-0.28615501580202,0,-0.0545702583500797,0,0,0,0,0,0,-0.368507595698979,0,0,0,0,0,-0.268083004899051,0.375147826679121,0,0,0,0,0.597264861627453,0.0560740956271453,0,0,0,0,0,0,-2.77555756156289e-17,0,-0.498495971697189,0.393070759069483,0,0,0,0,0.0508116111011257,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0743754807251877,0,0,0,0,0,0,-0.0504055744493148,0,0,0,0,0,0.0541620039256964,0,0,0,0,0,0,0,0,0,-0.101897622039718,0,0,0.161464740505634,0,0,0,0,0.0318111892354851,0,0,0,0,0,0,0,0,0,0,0,0,0.0255315203272854,0,0,0,0.00456883210579225,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115935176906877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142307970118661,0,0.0290475147143871,0,0,-0.052705803571479,0,0.0641660962959136,0,0,0,0,0,0,-0.0052415270379065,0.0216285367914281,0,0,0,0,0,0.0905965943569822,0,-0.00524829195067897,0,0,0,0,0.00134115300758174,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101284370969829,0,0,0.00413861799184007,-0.000888224926933198,0.00253474474293825,0,0,0,0,0,0,0,0,-0.000903365060217203,0,0,0,0,0,0,0,0,0,0,0,0.00255194602822474,-0.0016151116548132,0,0,0,-0.00277819709108905,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116393955931075,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000267058644293704,0,0,0,0,0,0,0.000932601952807459,0,0,0.000965078818861043,0,0.00134623972124079,0,-0.00408194102068459,0,0,-0.00388474890142867,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.00385248344592567,0.00296948638346773,0,0,0,0,0,0,0,-0.00434913769543745,-0.00108225635469865,0,0,0,0.000284663099174038,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000203666216694157,-0.00088628527356274,0,0,0,0,0,0,0,0,-0.000537733140701657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111683924110156,0,0.000936208418680674,-0.00298439372721978,0,0,0,0.000876707558615369,0,0
