,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X600703.SH,X000063.SZ,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X600522.SH,X002085.SZ,X600089.SH,X002508.SZ,X002007.SZ,X000066.SZ,X300136.SZ,X600699.SH,X000981.SZ,X300003.SZ,X600867.SH,X002294.SZ,X600487.SH,X002074.SZ,X000559.SZ,X002180.SZ,X002008.SZ,X002292.SZ,X600498.SH,X600809.SH,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0.0355855444479812,-0.0288975282669929,0,0,0,0,0,0,0,0,0.0531724886914485,0.0139351854676199,0,0,0,0,0,0,0,0,0,0,0,-0.0113718084726888,0.0473853435360814,0,0.0186390469531142,-1.73472347597681e-18,0,0,0.0981727950331017,0,0.0606059421407517,0,0,0,0,0.141135391907739,0,0,-0.0157774529012681,0.0064106959456254,0,0,0,0,0,0
X600104.SH,0,0,-0.106302442917861,0,0,0,0,0,0,0,0,0,0,0,0.55920829597745,0,0,-0.0916875758622127,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0721539844201227,0,0,0.121204342371321,0,-0.155207002251258,0,0,0,0,0,0,0,0,0,0,-0.0438766918106106,0,0,0.0313024604740451,0,0,-0.022159236563562,0.00879921603334603,0,0,0,0,0,0
X002415.SZ,0,0,0,0.22137770317489,0,0,0,0,0,0,0.0669456072278344,0,0,-0.0172388387228217,0,0.0414381577771759,0,0.201566503650923,0,0.200147658323336,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0694626580752878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199752235444539,0.0504414712678028,0,0,0.00307025305749955,0.00108970653769544,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00733676896780569,0,0.0372334734515548,0,0,0,0,0,0,0.12614300289192,0,0,0,0,0,0,0,-0.0901488802735265,0,0,0,0.0166718562580523,0,0,0,0,0.435711129903701,0,0,0.0116428122886515,0,0.143758114986315,0,-0.08601253530134,0,0.00457630806466531,0,0,0,0,0,0
X000858.SZ,0,0,0,0.2280897466536,0,0,0,0,0.0907056600603546,0,0,0,0,0.330138344190929,0,0,0,0,0.102592581548909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906225357544049,0.0473895286373185,0,0,0,0,0,0.0410093719413964,0,0,0,0,0,0,0,0,0,0.00528887760647453,0.000324914838868169,0,0,0,0,0,0
X002304.SZ,0,0.144225380797458,0,0.263305985644228,0,0,0,0,0,0,0,0,0,0.0998101932265661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089992781222974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381178101625278,0.0835452357984209,-0.0649724595096916,-0.00441210927408013,0.000475144205806617,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0440672427103747,0,0,0.19206643609531,0,0,0,0,0,0,-0.0103913608692352,-0.0920050840722801,0,0,0,0.00124217294159411,0,0,0,0,0,0,0,0,0,0,0,0.0494066047053304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103082466440606,0.0162096290958593,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.163196666403836,0,0,0,0,0,0,0,0.102875771293027,0,0,0,0,-0.492702712371782,0,0,0,0.198396072092281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549880659078648,0,0,0,0,0,0,0,0,0,0,0,0.158821421773361,0,0,0,0,-0.0410656058559542,0.0137568587003532,0,0,0,0,0,0
X000625.SZ,0,0.201024497770269,0,0,0,0,0,0.0646216751164999,0,0,0,0,0,0,0,0,0,0.221775490015556,0.117002884198199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156444369632137,0,0.082044139700017,0,0,0,-0.0022876444225759,0,0,0,0,0,0
X600690.SH,-0.00560245200800513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223875783942131,0,0,0,0.158647926719436,0.0929456066709828,0,0,0.0521092924466989,0.109238021256852,0.0274382395584067,0,0,0,0,0,-0.0668104385365033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514046023278759,0.0156582995672804,-0.00912496463100695,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.259530653543785,0,0,0,0,0,0,0,0,0,0,0.0957460899686228,0,-0.128285645801712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983030896294775,-0.0632458596113757,0,0,0.240150293420559,0,0,-3.46944695195361e-18,0.185594350518469,0,0,0,0,0,0,0.0318275962468928,0.242661339258086,0.0130207733925124,0.0026382135928096,0,0,0,0,0,0
X000063.SZ,0.0665855638367256,0,0,0.252749871440684,0,0,0,0,-0.0670170932303805,0,0,0,0,0,0,0,0,0,0,0.0458493193213744,0,0,0,0,-0.39408175097952,0.0843594829818772,0,0,0,0,0,0,0,0.213379480547481,0,0,0,0,0,0,0,0.0172154808780646,0,0,0,0,0,0,0,0,0,-0.0112540366140633,0.00980826726730518,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147127924039191,0,0,0,0,0,0,0,0,0.165794793127711,0,0.184534409714604,0,0,0,0,0.311695905341463,-0.0638450668784925,0,0,0,0,0,0,0,-0.060765398228869,0,-0.00207019936195064,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0112018523385878,0.636818915638313,0,0,-0.0878683339655716,0,0,0,0,0,0,0,0.112746947404826,0,0,0,0,0,0,0,0.0944870789219183,0,0,0,0,0.172442553721348,0,0,0,0,0.0596737061273075,-0.0965415265894027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20635981763768,0,0,-0.0218730348894806,0.00368637181398869,0,0,0,0,0,0
X600741.SH,0,0.315889427857087,0,0,0.113078902748065,0,0,0,0.251531455948363,0,0,0,0,0,0,0,0,0,0,0.0653127984932092,0,0.076600064973578,0,0,0,0,0,0,-0.1074227707732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520561578673625,-0.00878289060688829,0.000641673842620683,0,0,0,0,0,0
