,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600066.SH,X600741.SH,X002241.SZ,X000568.SZ,X600118.SH,X000100.SZ,X002236.SZ,X600031.SH,X002292.SZ,X600372.SH,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X002456.SZ,X002180.SZ,X000050.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002249.SZ,X600867.SH,X000869.SZ,X000981.SZ,X002049.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X600699.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016202191989303,0,0,0,0,0,0.3404768620067,0,0,0,0.332289186457904,0,0,-0.0639728955434782,0,0,0,0,0,0,0,0,0,0.182242832146333,0,0.0396582767230597,0.140314194027239,-6.93889390390723e-18,0,0,0.0387594460719902,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.00328362174887992,0,0,0,0,0.02155740823431,0,0,0,0,0,0.167819507642063,0,0,0.0609129624552017,0,0,0,0,0.150063444263792,0,0.0838690552181756,0,0,0.107748106637709,0,0.0397405876447756,0,0,0.0591172746972636,0,0,0.00313905088625897,0,0.102610394303539,0,0,0,0.162414303961161,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15271828669679,0,0,0.167180352132469,0,0,0,0.00123800309388371,0,0,0,0,0,0,0,0.0629183260145764,0.0459880995284836,0.0764320108451536,0,0,0,0,0,0.0842308908246338,0,0,0,0,0.0612854142629132,0,0,0,0,0,0,-0.0136047699000448,0,0,-0.0198380068601608,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762191677826976,0,0,0,0,0.180004691687555,0,0,0,0,0,0,0,0,0,0.218387734889135,0,0,-0.0437819377010482,0.071970531840517,0,0,0,0,0.320815459874316,0,0,0,0,0.166091146763202,0,0,0.155237281803969,0,0,0,0,0,0,0,-0.106959910710424,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0105981035435284,0,0,0,0,0,0.0340080015620204,0,0,0.0278965003897239,0.114666593690589,0,0,0,0,0,0,0,0.0546403979299881,0.0753179954991791,0,0,0.190413727429663,0,0,0,0,0,0,0.0777301324418619,0,0,0.0495352067807963,0,0,0,0,0,0,0,-0.0250400111701259,0.054063779341726,0,0,0,0,0,0
X000338.SZ,0.0662284963216981,0,0,0,0,0,0,0,0,0,0.0756722812333871,0,0,0,0,0,0.0867821082740414,0,0.0509310902402234,0.235836847480287,0.0121781988504482,0,0,0.0335143630865077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159652872325863,0,0,0,0.00957359976253648,0.0442746775280129,0,0,0,0,0,0,0.033472219074723,0.00146768082119198,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414896316126106,0,0,0.225640313915692,0,0.0253124838679273,0,0,0,0,0,0,0,0.0935045628494143,0,0,0,0,0.223170922770458,0,0,0,0.0957463829132487,0,0,0,0.0756273399988324,0,0,-0.0148213376744471,-0.0268517496785794,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0331400989021377,0,0,0,0,0,0,0.0131328850248907,0,0,0.145786061397642,0,0.0216043303657305,0,0,0,0.0505773705385841,0,0,0.0370123513405777,0,0,0.127113711603911,0,0,0.0353168629826026,0,0,0,0,0.144411807978491,0.192198269765578,0,0,0.0185938250509677,0.0703301808169186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,-0.0105136241716579,0,0,0,0,0,0,0,0,0,0,0.135955205621711,0,0,0,0,0,0,0,0,0.0416912209912771,0,0,0.167472077846699,0,0,-0.0471390356948826,0,0,0.18388527508267,0,0,-0.201081762873274,0,-0.0684139694383208,0.0167726105427569,0,0,0,0,0,0,0,0.079709494495717,0,-0.190239070013024,0,0,0,0,-0.00459185136790477,-0.0157013921446829,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.119093942692802,0,0,0,0,0.0941339922869606,0,0.0473388441754258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175738300684899,0,0,0,0,0,0,0,0,0,0,0.162053382084361,0.00727275455191713,-0.212441453320958,0,0,0.169566044545078,0,0,0,0,0.0127787977012933,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131583079882398,0.148455063053425,0,0,0,0,0,0.195941680423201,0,0,0,0,0,0,0,0,0,0,0,0,0.120736095036075,0.212968095309973,0,0,0,0,0,0,0.00671705990469961,0,0,0,0,0.079533764440205,0,0,0,0.00522181473304026,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.329312966785984,0,0.363002227133005,-0.195753281659427,0,0.103875757173851,0,0,0,0,0,0,0,0,0,0,0,-0.00899307117768747,0,0,0,0.344446771081057,0,0,0,0,0,0,0,0,0,0,0,-0.0950291857158621,0.0389425196355818,0,0,-0.655173004361773,0.430998955026007,0,0,0.0787299092271254,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318227542282544,0,0,0.00251485086048955,0.215172294745729,0,0.089199425634016,0,0,0,0.0907805337204779,0.14177875370308,0,0.369159144755564,0.0128323730732379,0,0,0,0.0454261187022069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.146245921869803,0,0,0,0,0,0.0213454946768271,0,0,0,0,0,0.0913104888668404,0,0.0530814335189836,0,0.0424683015762911,0,0,0,0.0334190082210259,0.030484613623093,0.0268128394548154,0,0,0.00780346132297405,0,0,0,0,0,0,0,0,0.0267995890465772,0,0,0,0,0,0,0,0,0.0480448509137629,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0953587944109603,0,0,0,0,0,0,0,0,0,0,0.102136773265368,0,0,0,0,0,0,0,0,0,0,0,0.123668119773668,0,0,0,0,0,0,0,0,0,0,0,0.0256287399868838,0,0,0,0,-0.0137637169209342,0,0,0,0.110022819800674,0,0.124917562963365,-0.0479045100770925,0.0775794989679528,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0926543884431442,0,0,0,0.0903699284923839,0,0,0,0,0,0,0,0,0,0,0.232142892934705,0,0,0.275330444248424,0,0.302907805047764,0,0,0,0,0,0,0,0,0.0861028179519938,0,-0.0295123396793656,0.0582785979212013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318765399228838,-0.360972507212474,0,0.288668529681516,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0278314830233521,0,0,0,0,0,0,0,0,0.0645864832137876,0,0,0.0395623776887789,0,0,0.148582552638463,0,0,0,0,0,0.0366931735064951,0,0.0551732586320804,0,0,0,0,0,0.0296752036420477,0,0,0,0.251532950564344,0,0,0.0259366520698936,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344557428707795,0,0,0,0,0,0.0425702605919075,0,0,0,0,0,0.0296208260280796,0,0,0,0,-0.0056680712910746,0.172463882698813,0,0,0,0,0,0,0,0,0,0,0.0486236085722967,0,0,0,0.00917218780219253,0,0,0.0454668720639856,0.0239244131299994,0,0,0,0,0,0
X000869.SZ,0,0,0,0.375222777083949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180961243566583,0,0,0,0.0105961258250329,0,0.133427818503331,0,0,0,0,0,0,0,0.0322737114821879,0.071824638280542,0,0,0,0,0,0,0,0,0,0,0.112376254915196,0,0,0,0.00270003086538337,0.0935982852952863,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0.234366576256195,0,0,0.0435401799359382,0,0,0,0,0,0.126958663130632,0.230987882780467,0,0,0.247585033339333,0,0,0,0,0,0,0,0.112725473209849,0,0.00943105176091085,0.132316450909738,0,0,0,0,0,0,0,-0.0198888625845669,0,-0.0849782369713192,-0.060909760556251,0,0,0,0,-0.0307304263694451,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0413125703707246,0,0,0,0,0,0,0,0.606985364057426,0.134350223049284,0.109090677819434,0,0,0.273292135518549,0,0.0200228565604326,0,0,0,1.73472347597681e-18,0,0,0.0372848322690277,0.0232259376628959,0,0,0,-0.0759958322248465,0,0,0,0.0520047148526738,0,0,0,0,0.0900654841738018,0,0,0.00344529424877633,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292798096443336,0,0,0,0,0,0.0843725079824706,0,0,0,0,0,0,0.0523693242623347,0,0.00337395344972699,0,0,0,0.133987050513085,0,0,0,0,0,0,0,0.023675467454616,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0.0544626599040604,0,0,0,0,0,0,0,0,0,0,0,-0.0460952271277085,0,0,0,0,0,0.27077877180067,0,0.0646638692036486,-0.0841163567917646,0.100188535080451,0.0812855250624183,0,0,-0.0173947278147132,0,0,0,-0.374202148442866,0,0,-0.0306326932762166,0,0,0,0,0,0.0339936950877693,0,0,0,0,0,0,0.268298136676156,0,0,-0.377877545549442,0,0.0587820795502169,0,0,0,0,0,0
X002179.SZ,0,0,0.119832990291678,0,0,0,0,0,0,0,0,0.00715375944578465,0,0,0,0,0,0,0,0,0,0,0,0.0773335727774482,0,0,0,0,0,0,0.0663820048006359,0,0,0.199324305232439,0,0.0961753578189217,0,0,0.07164328330532,0,0,0.107834500457512,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0232771832693792,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18168233141744,0,0,0.143823268779869,0,0,0.196722683131973,0,0,0.0772777381784013,0,0,0,0.0811772338937482,0.0336427717800665,0.135374602081879,0,0,0.258669037038277,0,0,0,0,0.0416593929559341,0,0,0,0,0,0,-0.0134896838872228,-0.0548332945962749,0,0,0,0,0,0
X600498.SH,0,0,0,0.118112087882019,0,0,0,0,0,0,0,0.154352163557727,0,0,0,0,0,0,0,0,0.0645246899256512,0.0987499777773095,0,0.0246587060111753,0,0,0,0,0,0,0,0,0,0.10623425144946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.134020007127934,0,0,-0.0256794538569412,0.0382094491399156,0,0,0,0.0235591000331024,0,0,0,-0.0421945939002715,0,0,0.036271436582943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620342981554797,0,-0.00804204311563361,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286316916328711,0,0,-0.115777513282068,0,0.166606565865826,0,0,0,0,0,0,0,0,0,0,0,-0.101564108575399,0,0,0,0,0,0,-0.170571281879264,0,0,0,0,0.22332903993379,0,0,0,0.682483921957907,0,0,0,-2.75287236277848,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.034358360406187,0,0,0,0,0,0,0,0,0,0.594233351965086,0,0,0,0,0,0,0,0.0196625423614989,0,0,0,0,-0.00751578113538478,0.0952126931468586,0,0,-0.0202350703817925,0.0912964296146302,0,0,0,0,0,0,-0.151422293503468,0,0,-0.437019238487462,0.345419457814073,0,0,0,0,1.3099381801282,0,0
RealEstate_excess,0,0,0,0,-0.168959503215987,0,0,0,0,0,0,0.136593280175955,0,0,-0.00750926843768016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480595828616116,-0.132021055822096,0,0,0.0568938315493234,0,0,-0.145551070126196,-0.0798830482478188,0.0400596033610684,0,0,0,0.106843020642434,0,0,-0.0288927412679582,-0.00845132549568771,0,0.176103684762448,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.102557482369219,0.0208055235294358,0,0,0.0393374091817555,0,0,0,-0.113303072837184,0,0,0,0.0200789989923188,0.0473020389388295,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078707629114749,-0.0527440100805638,0,0,0,0,0,0,0,0.0692549945429593,0,-0.182421240382307,0,0.0444721122105059,0,0,0,0.00548762369743619,0.456744235693028,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00328081161521574,0,0,0,0,0,0,0,0,0,0,0,0,0.00063918028948168,0.00179739760085894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145331375570508,0,0,0,-0.0134203702596001,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00935851609525939,0,0,-0.0501597857097323,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00269029472037089,0,0,0,0,0,-0.0864203847112844,0,0,0,0,0.014516139073185,0.0144041623347054,0,-0.03027070160831,0,0,-0.0266087192332064,0,0,0,0.00911214899596598,0,0,0,0,0.0627208939362135,0,0,0,0,0,0,0.0133419707682765,0,0,0,0,-0.0265985676093581,0,0,-0.0233234520523716,-0.033501128253729,0,0,0,-0.644259428270907,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00841046360392656,0,0,0.0253843866083174,0,0,0,-0.051264019257041,0.0304620949250085,0,0,0,0,0,-0.0163164602478914,0,0.012879282983691,0,0,0,0,0,0.051231420007543,0,0,0,0,0,0,0,0,0.0356870953469007,0,0,0,-0.0215710018180198,-0.0422252721672552,0,0,0,0,0,0,-0.0562884925314172,0.0612607075636903,0,0,0,0,0,0
