,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000977.SZ,X000733.SZ,X002074.SZ,X600522.SH,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X000066.SZ,X600779.SH,X002236.SZ,X600884.SH,X600183.SH,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.14008007098643,0.0284654861544449,0,0.143388540884314,0,0.240358660348602,0.0609789207223928,0,0,0,0,0,0.0167194012392881,0,0,0.0230023103676202,0,0,0,0,0,0,0,0,0,0,0,0,0.0513741473081854,0.123633590497156,0,0,0,0,0,0,0,0,0.00870821199402746,0,0,0,0,0,0,0,0.0533758775813792,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0863126727297174,0.163602400388596,0,0.591553385052577,0.0865622218130856,0,0.168003898319336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276074864638061,0,0,-0.0320677325455606,0,0,0,0,0,0,0,0,-0.0277953985168735,0.00385556307877115,0,0,0,0,0,0
X000568.SZ,0,0.648407470765405,0,0,0,0,0.226896846727075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206426381496069,0,0,0.0658908894955922,0,0,0,0,0,0,0,0,0,0,0,-0.048006632083071,0,0,0,0,0,0.033551193858052,0,-0.0802464263549954,0.0675774485280488,0,-0.0399244899234255,0,0,-0.0163611589479057,0,0,0,0,0,0
X002415.SZ,0,0.152254083207767,0,0,0,0.123196963287635,0,0,0,0,0,0,0,0,0.0220922109943845,0,0,0,0,0,0,0,0,0.0755250055723531,0,0,0,0,0,0,-0.0251027138988359,0,0,0,-0.153823682804452,0.165831490210152,0,0,-0.0120812149894389,0,0,0,0,0,0,0.000137273613889725,0,0,3.46944695195361e-18,0,0,0,-0.0246538439791478,0,0,0,0,0,0
X600809.SH,0,-3.46944695195361e-18,0.055628638280368,0.118237013530781,0,0,0.255297581382747,0.112793009329371,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00456281455822533,0,0,0,0,0,0,0,0,0,-0.00734240498221974,0,0,0,0,0,0,-0.0695136769142605,0,-0.0825838089239645,0.242056701770376,0,0,0,0,0.0162364544865548,0,0,0,0,0,0,0,-5.36959050390856e-05,0,0,0,0,0,0
X600276.SH,0,0,0.148275228334682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469331139382241,0,0,0,0,0,0,-0.00698426442871211,0,0,0.127630266169241,0,0.00250666042376597,0,0,-0.18932358128462,0,0.252714588928612,0,0,0,0,0,0,0.0422069304574033,0,0.0395231406894232,0.0992352647231942,0.020276078414774,0,0,0,0,0,0,-0.0456412615074075,0.0415762830261549,0,0,0,0,0,0
X002304.SZ,0,0.309667283522992,0.298087986623643,0,0,0,0,0,0,0,0,0,0,0,0,0.211522814295933,0,0,0,0,-0.000359849396813679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452752859788398,0,0,0,0,-0.0742418192700771,0.0738670953072001,0,0,0,0.0153186696935873,0,-0.0287170745573453,-0.0136754672647587,0.0153273749955669,0,0,0,0,0,0
X600690.SH,0,0,0.0400907901763671,0.115529882369771,0.0174581940999619,0,0.0312142207109086,0,0,0,0,0,0.274473809155944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039520220717873,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.362255761539975,0,0,0,0.0900612154175276,0,0,0,0,0,0.104780100826033,0,0,0,0,0,0,0,0,0,0,0.0308746893219253,0,0,0,0,0,0,0.14423867904942,0,0,0,0,0,0,0,0,0,0,0,0.155029335971167,-0.00202477625240824,-0.0110588648058883,0,0,0,0,0,0
X000651.SZ,0,0.30163781144497,0,0,0,0,0,0.120569834974875,0,0,0,0,0.0509135901928667,0,0,0,0,0,0,0,-0.0224852504726111,0,0,0,0,0,0,0,0,0,0,0,0.023374676081865,0,0,-0.0257643445845185,0,0,0,0,0,0,0,0,0.00981768070221903,0,-0.0128986566625832,0,0,-0.0326991741120889,0,-0.00429154583891423,0,0,0,0,0,0,0
