,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X002129.SZ,X000977.SZ,X000661.SZ,X002049.SZ,X002463.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X000800.SZ,X601799.SH,X600183.SH,X600066.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X600566.SH,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0937848999856292,0,0.325698066716798,0.0627308209913486,0.0505909454728068,0,0,0,0.123593539547814,0,0,0,0,0,0,0,0,0,0,0,0.0233014491712171,0.0671193538699711,0,0,0,0,0,0,0,0,-0.0429818603390536,0,0,0,0,0,0,0,0,0.13669769648189,0,0,0,0,0,0,0,0,0,0,0.015994461673526,-0.014251678634688,0,0,0,0,0,0
X000858.SZ,0.065928156221778,0,0,0,0,0.507715867927529,0,0,0,0,-0.0467352892334398,0,0,0,-0.0309102139451935,0,0,0.0142002884594636,0.0242855342872482,0,0,0,0.0644851799882515,0,0,0,0,0,0,0,0.0449300197413245,0.0205954814563727,0,0,0,0,0,0,0,0,0,0,-0.069881346635542,0,0,0,0,0,0,0,0,-0.00182798192277997,0,0,0,0,0,0,0
X002415.SZ,0.0472432126889113,0,0,0,0,0.0552273060466943,0,0,0,0,0,0.137066344925371,0,0,0,0,0,0,0.0903071052717581,0,0,0,0.0594159236139344,0.166683805513963,0,0,0,0,0.0860189584915926,0,0,0.0967619015513885,0,0,0,0,0,0,0,0,0.106418947466823,0,0,0,0,0,0,0,0,0,0,-0.0224354405843869,0.0117148209712776,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.510614377042133,0,0,0.0965237884217025,0,0,0,0,0,0,0,0,0,0.433614244180842,0,0,0,0.0402468860150207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165926346269544,0,0,0,0,0,0,0,0,0,-0.0618798604566255,0.0385016071844047,0.0782888891566976,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16597179071646,0,0,0,0,0,0,0,0,0.0893636331518793,0,0,0,0.0441358642930215,-0.0750771040156134,0,0,0,0.221464951667051,0,0.0662166007963541,0,0,-4.33680868994202e-19,0,0,0.0529101939113037,0.064716920236419,0.0761143250026085,0,0.13002772075007,0,0,0,0,0,0,0,0.00465658046436141,0,0,0,0,0,0
X000568.SZ,0,0.656597554695292,0,0.30223203763196,0,0,0,0,0,0,0,0,0.0167840581367741,0,0,0,0,0,0,0,0.119939367367007,0,0,-0.0682479094777017,0,0,0,0,0,0,0.0303756435770405,0,0,0,0,0.0545806104541374,0,0,0,0,0,0,0,-0.00283945322795982,0,0,0,0,0,0,0,0,0.0089603229920812,0,0,0,0,0,0
X600690.SH,0,0,0,0.157962906581816,0,0,0,0,0,0,0,0,0,0,0,0.112411969720332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974363423428343,0,0,0,-0.0416534631041091,0,0,0,0,0,0,-0.106312543793303,0,0.0818629863105239,0,0,0,0,0,0,0.0302890858009558,-0.0114019300289416,0.0287727814699648,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109545419993654,0,0,0.00112017841492332,0,0,0,0,0,-0.146337405682629,0,0,0,0,0,0,0.0127339415211881,0,0,-0.0480779646338214,0,0,0,0,0,0.102187213736594,0,0,0.402410604216455,-0.0625051705816711,0,0,0,0,0,0,-1.73472347597681e-18,-0.0142107429708936,0.0325221490101409,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260720263767137,0,-0.135450450508993,0.326617976075828,0.0964613227909747,0.0265472906076557,-0.177079817811159,0,0,0,-0.0331505077839804,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0611889030716305,0,0,0.0323787605949953,0,0,-0.0302929778425339,0,0,0,0,0,0,0
X002475.SZ,0.0575846556643325,0,-0.0615240090219123,0,0.0167911613278001,0.120053157584602,0,0,0,0,0,0,0,0,0.0418715851914718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531241898054693,0,0,-0.106977709592364,0,0,-0.0164275162502505,0,0,0,0,0,0,0.0299937259398916,0,0,0.097616977298133,0,0,0,0,0,0,-0.0793638252905997,0.0398066406463318,-0.228526441585567,0,0,0,0,0
