,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X002236.SZ,X600703.SH,X002049.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600584.SH,X600741.SH,X002463.SZ,X000661.SZ,X002129.SZ,X002028.SZ,X600522.SH,X601877.SH,X000800.SZ,X000921.SZ,X600066.SH,X601799.SH,X600183.SH,X002156.SZ,X002223.SZ,X002007.SZ,X600418.SH,X600566.SH,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.095309372936437,0,0.158733624085514,0.0546130961305499,0.0769044682030927,0,0,0,0.161008490566006,0,0,0,0,0.22783162440628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880978715139158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751935903390914,0,0,0,0,0,0,0,-0.019886608639091,0,0.00405279042179292,0,0,0,0,0,0
X000858.SZ,0,0,0,0.196787252656146,0,0.360613165401306,0,0,0,0,0,0,0,0,0,0,0,0.0166422962093707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115935184517025,0,0,0,0,0,-0.037929645505735,0,0,0.0548668117927247,0,0,0,0,0,0,-0.00149750897235822,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0854315832779795,0,0,0,0,0.111481049562307,0,0,0.104148650991353,0.189665916922996,0,0,0,0,0,0,0,0,0.101755517351705,0,0.061567311854314,0,0.0213594463843701,0,0.158734304673926,0,0,0,0,0,0,0,0,0,0,0,0,0.0137378422907696,0,0,0,0,0,-0.00737541217954292,0,0,-0.00270698391672318,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.564430936954656,0,0,0.19583112215878,0,0.0664445752388941,0,0,0,0.118505800393784,0,0,0,0.215272946121072,0,0,0,0.0570126166084394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105201999881133,-0.106610090587296,-0.105340132229445,0,0,-0.0433935765536876,0,0,0,-0.0168777772649962,0.00695340646473533,0.0283732509207307,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164352011740908,0,0,0,0,0,0,0,0.0464920039396076,0,0,0,0,3.46944695195361e-18,0,0.0545305411449701,0,0,0.0296638735288183,0.268610205203715,0,0,0.0177811135407229,0,0,0,0,0.0355006490726805,0.0492808686386159,0,0,0.0281506559079072,0,0,0,0,-1.73472347597681e-18,0.012916052656167,0,0,0,0,0,0
X000568.SZ,0,0.733098741710502,0,0.211995462308919,0,0,0,0,-0.00711952421317814,0,0,0,0,0,0.0302987935658601,0,0,0,0,0,0.103464717396016,0,0,-0.065854946648974,0,0,0,0,0,0,0,0.0214936271486444,0,0,0,0.0570851681945157,0,0,0,0,-0.0396572460820275,0,0,0,-0.0420334342318568,0,0,0,0,0,0,0,0.0124146734241911,0,0,0,0,0,0
X600690.SH,0,0,0,0.130876979230107,0,0,0,0.0297157903580795,0,0.0655411162139735,0,0,0,0,0,0,0.179244739723912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598062340224928,0,0,0,0,0.00313126503159468,0,0.0328873223432343,-0.142510888225292,0,0,0,0,0,0,0.045399044460417,0.0156491074887988,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0345940486924511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393985050343415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728210963483984,0,0,0,0,0,0,0.198592993392982,0,0.152812841365354,0,-0.0134353811806267,0,0,0,0,0,0,4.83273481165088e-05,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126911010637709,0,0,0.0130518089282931,-0.136857583134566,0,0,0,0,0.393737975092485,0,0,0,0,-0.123318088311583,-0.0676763477122559,0,0,0,0.0130728200709801,0,-0.0464004279729211,-0.00601033759701649,0,0,0,-0.107318014498627,0.285066956164371,0,0.0622441028981011,-0.0202489519736724,-0.00796788762742513,0.0140946946064704,0,0,0,0,0
X002475.SZ,0.218453416758518,0,-0.0808888673128595,0,0,0.0268052626637473,0.204534439229964,0,-0.0195546366010659,0,0,0,-0.0208001171224773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715072647242864,0.592535680768938,0,0.130352168368501,0,-0.128815196135683,0,0,0,0,0,0,0,-0.041071958351247,0,0,0.10298982796788,0,0,0,0,0,0,-0.0225768461825743,0,-0.166750259720922,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.214557861468852,0,0,0,0,0,0,0,0,0,-0.26781911026012,0.052031331113519,0,0,0,0,0,0.216822539492372,0,0,0,0.130906820265904,0,0,0,0,0,0,-0.121214600936247,0,0.249929224858875,0.0333669587600726,0,0,0,0,0.00987421131243177,0,0,0,0.0141163877742847,0,0,0,0,0,0
X600104.SH,0,0,0,0.0490409432766396,0,0,0,0,0,0,0.165293476908077,0,0.0122468877871704,0,0,0,0,0.0449977197778654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221419579273728,0,0,0,0,0,0.0132396073569361,0,0,0,-0.0254574208545114,0,0,0,0,0,0.0131057071950994,0,0,0.0505284017583853,-0.0364942170207611,0.0593535895858868,0,0,0,0,0,0
X002371.SZ,0,0.188810131954716,0,0,0,0,0,0,0.0592411831956513,0,0.0526877844772015,0,0,0,0,0,0,0.300682206843857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488570480751572,0,0,-0.0566389043746523,0,0.13089901730865,0.0478468036056375,0,0,0,0,0,0,0.197810705357218,0,0,0,-0.0122176842669509,0.0296516848033628,0,0,-0.000290407059866813,0.0224106811574916,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0620141324995152,0,0,0,0,0,0,0,0,0,0,0,-0.0393339750647107,0,0,0,0,0.411119106799573,0,0,0,0,0.0698031983396594,0.0335566418584506,0,0.0832057859300709,0,0,0,0,-0.056625162745989,0,-0.00164712672323634,0,0,0,0,-0.10822313764826,0,0,0,0,0,0,0,0,0,0,0,0.00417650139805032,0.0645047071110347,0,0,0,0,0
X002304.SZ,0,0,0.102263351977414,0,0,0.338338005480404,0,0,0,0,0,0,0.0154835518952738,0,0,0,0,0,0.0471341883593299,0,0,0,0.10739188138533,0,0,0,0,0.0297309344940671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542894383038077,0,0,0,0,0,0,0,0,0,-0.0141312572278949,0.00877517699864294,0,0,0,0,0,0
X000625.SZ,0,0,-0.0283559724883228,0,0.240163083195602,0.11530957290978,0,0,0,0.0407087220166312,0,0,0,0,0,0,0.228267610750141,0,0,0,0,0,0,0,0,0,0,0,-0.109836218778073,0,0,0,0,0.126771955267168,0,0,0,0.121652306004136,0,0.0486486467491253,0,0,0,0,0,0,0,0.437253945686728,0,0,0.0309968155911193,0,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.213240332329036,-0.00738759109824661,0,0,0,0,0,0,0,0,0,0,0,0.212859324998433,0,0,0,0,-0.0331374010684653,0,0,0,0.215738425087919,0,0,0,-0.0351328929140012,0,0,0,0,0,0,0,0,0,0,0,0,0.0405092967270327,0,0,0,0,0,0.0958771965672365,0,0,0.171079805286575,-0.151085883511232,0.192487907640695,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.114559270339287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445948727457332,0.0535357813843307,0,0,0,0,0.0207771660825966,0,0,0,0.11748657520322,0,0,0.159803297931426,-0.015985956027764,0,0,0,0,0,0,0,0,0,-0.0265202000663838,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.605912987765831,0,0.083606248919483,0,0,0,0,0,0,0,0,0,0,-0.00523878814003781,-0.0284443533611875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337400885481071,0.22631740984461,0,0,0,-0.00743407252827917,0,0,0,0,0,0,0,0,0,0,0,-0.00187797583472093,0.0835953385458018,0,0,-0.00565115531063422,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0812490105005285,0,0,0,0,0,0,0,0,0.0117487027096591,0,0.0802470432582988,0,0.0357800171389231,0,0,0,0,0,0,0,0.0275253327124688,0.00682621302851096,0,0,0.0175608004462303,0.0286066918328843,0,0,0,0,0,0.0245932493676752,0,0.0246874826250349,0,0,0,0.0194346775192971,0,0,0,0,0,0.0342210397135396,0,0,0,-0.0105190543204143,0.0183879180653158,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499868332673297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297528980606996,-0.0710766578819948,0.17635637606637,0,0,0,0.135964921541926,0,0,-0.0469807619963648,0,0.133237022964964,-0.0498907295979285,0.0512243491844584,0,0,0,0.00642816236677404,0,0,0,0,0,0
X600089.SH,0,0,0,0.0484345931205225,0,0,0,0,0.0913611934935017,0,0,0,0.121917924014463,0,0,0,0,0.0238416522387244,0,0,0,0,0,0.11844258280066,0,0,0,0,0.0042277003223752,0,0,0,0,0,0,0,0,0.110096349872782,0.104065705291648,0,0,0,0,0,0.00715736942512063,0,0,-0.0700672466713803,0,0,0.0345716551278295,0,0.0129515566051895,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.070605177710124,0,0,0.144800929296893,0,0,0,0,0,0,0.0616542222520965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233809310919297,0,0,0,0,0,0.17512992987331,0,0,0,0,0,0,0,0,0,0,0,0.0589061246214226,0,0,0,0.0102526237209089,-0.0202323315903196,0,0,0,0,0,0
X002179.SZ,0,0,0.435808663174251,0,0,0,0,-0.0383830153095696,0,0,0,0,0,0,0,0.0898924527402044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378790426920056,0,0,0,0,0,0,0,0,-0.264115620861861,0,0,0.260560116768129,0,0,0,-0.0746805507598917,0.117790828805555,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234951222629649,0,0,0,0,0,0,0.063500873785403,0,0.00423129145105042,0,0,0.0729859142625356,0,0,0,0,0,0,0,0,0,0,0,0.180113237223364,0,0,-0.0758384462625101,0,0,0,0,0,0,0,-0.0207440234345095,0.00679615538681918,0,0,0,0,0,0
