,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X000725.SZ,X300124.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X300014.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000596.SZ,X000338.SZ,X600703.SH,X300142.SZ,X002179.SZ,X600089.SH,X000625.SZ,X601877.SH,X000661.SZ,X000100.SZ,X600741.SH,X600460.SH,X002180.SZ,X600522.SH,X000157.SZ,X002236.SZ,X000733.SZ,X000799.SZ,X600702.SH,X600884.SH,X002074.SZ,X600183.SH,X600584.SH,X002432.SZ,X000800.SZ,X600779.SH,X000977.SZ,X002414.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.029238521815699,0.0365264255591516,0.152586240412041,0,0.119608588145346,0.0993607836987259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163853373278826,0,0,0,0,0,0,0,-0.0347988208937348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756534141266208,0,0,0.0513689343898555,0,0.155433916686178,0,0.00905009893758684,-0.0408456480057904,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.193017706478452,0.124376812671285,0.151036448921275,0,0,0,0,0,0,0,0,0,0,0,0.0779401523423523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567954291169131,0.0634889918164335,0.0804439606660465,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.00752064230809951,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0372745593876265,0,0,1.73472347597681e-18,0,0,0,0,0,0.009915692787117,0,0,0,0,0.0749737478168649,0,0,0,0.0194622333516529,0,0,0,0,0,0,0,0,0,0,0,0.0619771740822837,0,0,0,0,0,0.143409150125878,0,0.0683088120575924,0,0,0.00689339408418417,0,0,0.237840634233615,0,0,0.10077876259568,0,0.0116481410462113,0,0,0,0,0,0
X600809.SH,0,0.0484697663456981,0,0,0.678670182847011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466052621719672,0.117302010915662,0,0,0,0,0,0,0,0,0.0742879242967478,0,0,0,0,0.139581292199136,0,0,0,0,-0.0258692550609889,0,0,0,0,0,0.053739740902546,0.0265291929587398,-0.0116128218905897,0,0,0,0,0,0
X000568.SZ,0.146400163543794,0.206379707767407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413909191045018,0,0,0.0119039499948573,0,0,0.188448390694352,0,0,0,0,0,0,0,0,0,0,0,0.0882186756817801,0,0,0,0,0,0.0206023778488275,0,0,0,0,0,0,0,0,0,0,0,0.0039247102429987,0.0465910757688269,0,0,0,0,0,0
X600690.SH,0,0.258147756903837,0,0,0.0945921570508197,0,0,0,0,0.133002346216031,0,0,0,0,0,0,0,0.0366351052687261,0,0,0,0,0.0532230113468022,0,0,0,0,0,0,0,0.0678375313355217,0.150363701619699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312133933109586,-0.0387531560716806,0,0,0,0,0,0,0
X002304.SZ,0.26090033800188,0,0,0.170876822018393,0,0,0,0,0,0,0,0,0.0771167869541649,0.182981049525725,0,-0.081160654954322,0.00138802667083678,0,0,0,0,0.176945514847741,0,-0.0300730339219976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23787473513858,0,0,0,0,0,0,0,0,0.0343164133064931,0,0.0270300294918659,-0.0202012981638613,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31591023964568,0,0,0,0,0.418685204593885,0.0731426098394259,0,0,0,0,-0.104235155592268,0,0,0,0,0,0,0,0.0181881172235568,-0.0345723969485253,0,0,0,0,0,-0.0743317366442681,0,0,0.00160207527720476,0,0,0.0876610190414212,0,0,0,-0.0584177170582046,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0254843640323856,0.126584740307201,0,0,0,0,0,0.044906356069559,0.00735343017429815,0.188934510633056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253868259781711,0,0.0363538241032163,0,0,0,-0.00995056279922107,-0.0215928452438488,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523739323703371,0,0,0,0.332643871505744,0,0.155240046782512,0,0,0,0,0,0,0,0,0,0.00314108867092421,0.0684660310743869,0,0,0,0.126749863644951,0.145250948632398,0.0698846360916105,0,0,0,0,-0.0408395287965488,0.0332870407009105,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574420661953708,0.0114129558351059,0,0,0,0,0,0,0,0.0241095160572419,0,0,0,0,0.10793215747531,0,0,0,0,0,0.0612179032572139,0,0,0,0,0,0,0,0,0,0.0462338909791309,0,0.098818727538624,0,0.0222606929561651,-1.73472347597681e-18,0.0665253250136045,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587590710826909,0,-0.0437264793995422,0,0,0,0,0,0,0.15327578117232,0,0,0,0,0.188544766015355,0,0.0208491994882793,0.190490523123521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441647010591274,0.14856324773187,0,0,0,0.0184985069663164,0.0144650472309249,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0963518075173301,0.0987112601318691,0,0,0,0,0,0,0,0,0,0.0670160541592116,0,0,0,0,0,-0.119012285181016,0,0,0,0,-0.0534976600265118,0,0,0,0,0,0,0,0,0.17962412206044,2.77555756156289e-17,0.0227080657802321,0,0,0,-0.147344086741321,0,0,0,0.541199362584113,0,0,0.0723539671597861,-0.127120729518692,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.00984025877947283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242429622745845,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0371724899651393,0,0,0.1449042814435,0,0,0,0,0,0,0,0,0.0416617479068784,0,0.00753675941479674,0,0,0,-0.00670819527037534,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.062534219991763,0,0,0,0.0564591923675199,0,0,0.143936204011634,0,0,0,0,3.46944695195361e-18,0,0.353410249711294,0,0,0,0,0.0474738630463991,0,0.0311567971033233,0,0,0,0,-0.0873643708562224,0,0,0,0,0,0,0.054711104859667,0,0,0,0,0,0.188179734185118,0.053952048225367,0,0,0,0,0,0,0,-0.0352926241189461,0,0
X002371.SZ,0,0,0,0,0,0,0,0.310888279518961,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0283333048291159,0,0,0,0,0,0.104275011154039,0,0,0,0,0,0,0.35092610942442,0,0,0,0,0,0.13773158859233,0,0.131879573578398,0,0,0,-0.0476525424316972,0,0,0,0,0,0,0,-0.0333532248804322,0,-0.223597191567846,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286466903639061,0,0,0,0,-0.112776595781372,0.0474644238952403,0,0.137636427917107,0,0,0,-0.147399514869517,0,0,0,0,0,0,0,0,0.435912625144346,0,0,0,0.0922302347724311,0,0,0,0,0,0,-0.0198140143692598,0.0334122011072995,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24451289999581,0,0,0,0.00219299314971711,0,0,0,0,0,0,0,0,0.0306856780036923,0,0,0.122384367563637,0,0,0.138127532040307,0,0,0,0.038346462688839,0,0,0.673351333006423,0,0,0,0,0,0,0,0,0,0,-0.00517570806530004,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0335382186443769,0.475185134446316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297474949341661,0,0,0,0,0,0,0,0,0.172841827515967,0,0,0.0614046559199135,0,0,0,0.0894926665427874,0,0,0,0.0628938160122935,0,0,0,0.0292364292490387,0,0,0,0.0188657778891784,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0293339381349762,0,0,0,0,0,0,0,0,0.174926412562103,0,0,0,0,0,0,0,0.0810088557918593,0.66748172237105,0,0,0,0,0,0,0.0814393347386941,0,0.192861243621774,-0.144347618955461,0,0,0,0,0,0,0,0,-0.0985821705590249,0,0,0,0,0,0,-0.0148843023965098,-0.0418336507372184,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.55150525342255,0,0,0,0,0,0,0.026523838515335,0.121182120500566,0,0,0.162544954331778,0,0,0,0,0,0,0,0,0,0.168195456163669,0.0841259561177642,0,0,0,0,0,0,0,-0.0163717071491308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471688365874697,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.113977283144359,0,0.458219934872085,0.10880260816345,0,0,0,0,0,0,0,0,0,0,0.120512957682294,0,0,0,0,0,0.0355476022613108,0,0,0,0,0,0,0,0,0,0.00666648439631825,0,0,0,0,0,0,0,0,0,-0.0676587240309006,0,0,0,0,0,0,0,-0.00508096541766317,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0296958735196863,-1.73472347597681e-18,0.0263394290354272,0,0,0.0623409089145238,0,0,0.0374663452053856,0,0.262960766760236,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0696841045048644,0,0.0140785305850617,0,0,-0.0128413702453413,0,0,0.325792026047702,0,0,0,0.0242446916243155,8.67361737988404e-19,0.0965381297344257,0,0,0,0,0,0,0,0,0.0778507167780992,-0.00685511550005542,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425243319873434,0,0,0,0.015773084167621,0,0,0.193941570502217,0.460493843749054,0,0,0,0,0.139067784773873,0,0,0,0,0,0,0,0.156470332951322,0,0,0,0,0,0,0,0,0,0.0182640968340597,0.00598018031715857,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258309924310487,0,1.38777878078145e-17,0,0,0,0,0.375335376522644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366179506401222,0,0,0,0,0,0,0,0,0.0442637929330568,0,0,0,0,0,-0.366379136538813,0,0.0521526638924024,0.180805612557544,0,0,0,0,0
