,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X000661.SZ,X002371.SZ,X000338.SZ,X002241.SZ,X000625.SZ,X600703.SH,X002129.SZ,X003816.SZ,X300142.SZ,X000100.SZ,X000596.SZ,X002049.SZ,X002179.SZ,X600702.SH,X000799.SZ,X600779.SH,X600460.SH,X600741.SH,X000157.SZ,X002007.SZ,X601877.SH,X002074.SZ,X600584.SH,X002236.SZ,X002414.SZ,X601799.SH,X600089.SH,X300003.SZ,X600183.SH,X300146.SZ,X000800.SZ,X600884.SH,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0.0207952155537872,0,0,0,0,0.110900460812918,0.00164086600894362,0,0,0,0,-0.0212473222657606,0.0560678433207507,0,0,0,0.200196447573756,0,0,0,0,0.0381888399038382,-0.0316237587353062,0,0,0,0,0,0,0,0,0,0,0,0.0840499646285767,0,0,0,0,0.0342755207141316,0,0,0,0.109707505046229,0,0,0,0,0,0,0
X300014.SZ,0,0,0.170608553492634,0,0,0,-0.200332947838524,0,0,0,0,0,0,0,0.247876952629044,0,0.0245467091593268,0.0450643299897582,0,0.345094187542969,0.162935680071996,0,0,0,-0.051950019526271,0,0,0,0,0,0,0,0,0,0,0,0,0.0149111725492737,0,0,0,0,0.326588037259722,0,0,0,0,0.104190115103947,0,0,0,-0.0475250311492885,0.0977248576240599,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0253799781959178,0,0,0,0,0,0,0,0.126228277170347,0,0,0,0,0,0,0,0.0240319426786386,0.420792984761235,0.0596006377603534,0,0,0,0,0,0.0744858622440759,0,0,0.144077583621425,0,0,0.0508194969019333,0,0.0584540140694532,0,0,0,0,0,0,0,-0.0509732329710515,0,0,0,-0.0237419933310576,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0353529453504648,0,0.0988238998193162,0,0,0.0100196226479912,0.111345622042801,0,0,0,0.0127402836112549,0,0,0,0,0,0,0.0237795023679769,0,0,8.67361737988404e-19,0,0,0,0.0499154629052959,0.0515518425427485,0,0,-0.08123723107243,0,0.027905443923618,0,0,0,0,0,0.0107413449790639,0.126396805972396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0548301090574623,0.206961080137701,0,0,0,0.0750904580635878,0,0,0.135355959567406,0,0,0,0,0.0620524834152634,0.22332419362389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622045202557881,0.205270970045881,0,0,0,0,0,-0.0586883930080568,0,0,0.12795245578551,0,0,0,-0.103367643078997,0,0.00616045505743957,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0475187149649546,0,0,0.0302136494256328,0,0,0,0,0.0787376568553474,0,0,0,0,0,0,0,0.0861040296405361,0,0,0,0,0,0,0,0.0122535618976862,0,0.033491446770832,0,0,0.00290121146216983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278864261445125,0,0,0,0.00510422156033296,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.199825388271158,0,0,0,0,0,0,0,0.138823820737358,0,0,0.128456681587543,0,0,0,0,0,0,0.269016450103687,0,-4.33680868994202e-19,0,0,0.0818982320642313,0.209662065504779,-0.13870287567323,0,0,0,0,0,0,0,0,0,0,0.114051144988327,0.175988442735517,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.198990631085392,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335509274812446,0.132599670070735,-0.0141807221653106,0,0,0,0,6.93889390390723e-18,0,0.0102264292918761,0,0,0,0,0,0,0,0,0.311961627005736,0,0.235673724385974,0,0,0,0,0,0,0,0.173169942773252,0,0,-0.0698883099623747,0,0,0,0,-0.398258714926011,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694736019361341,0,0,-0.0530907896804784,0,0,0,0,0.0855495984871188,0,0,-0.0265661604631738,0,0,-0.0214654923390368,0,0,0,0,0,0,0.000682888509762472,0,0,0.0454085104524787,0.0764938533887124,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544340143200806,0,0
X002241.SZ,0,0,0,0.12869190422236,0,0,0,0,0.143184781084671,0,0,0.211579043186143,0,0,0,0,0,0,0,0,-0.033754192375758,0,0,0,0,0.0679560429627069,0,0,0,0,-6.93889390390723e-18,0,0.172986669934308,0,-0.059414985397606,0,0,0,0,0,0,0,0,0,0,0,0,-0.100659911510058,0,0.135757347211016,0,0,-0.123425695763373,0,0,0,0.0429838022597592,0,0
X000625.SZ,0,0,0,0,0,-0.117272180608159,0,0,0,0,1.02353597822985,0,0,0,0,0,0.0942712560098849,0,0,0,0,0,0.354283275869196,0,-0.137209583141155,0,-0.130632424845276,0,0,-0.190420484347515,0,0,0,0,0,0,0,0.25284186122256,0,0,0,0,0,0,0,0,0,0.138672718287126,0,0,0,-0.12848839102508,-0.00380344882226957,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.133884206608462,0,0.175412178269962,0,0,0,0,0.220887768071767,0,0,0,0.201940121344115,0,0,0,0,0.0622524757833499,0,-0.0509364739873272,0,0,0,0,0,0,0,0.222209161038531,0,0,0,0,0.0475696894485631,0,0,0,0,0,0,0,0.0111979890681957,0,0,0,0.0447987660761299,0,0,0.0393948343422618,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.100343652354752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132012798632315,0.0092019670872105,0,0.0529822756441663,0,0,0,0,0,0.268149221109857,0,0,0,0,0.0952055896763985,0,0.108326771551374,0,0,0.0301872514016411,0,0,0,0.0816326303157758,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0125367096719925,0,0,-0.0234326022102019,0,-0.0188878955407719,-0.00307363497544624,0,-0.0323745249652766,0,0,0,0,0,0,0,0,0,-0.0162631945849919,0,-0.00960304229157311,0,0.00865706812052614,0,0,0,-0.0228868930925113,0,0.062453424597064,-0.0417904020264891,-0.0151650340398625,0,0,0,0,0,0,0,0,0,0.018114077699818,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.25210958152316,0.0264608861350291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236968950512262,0,0,0,0,0,0,0,0,0,0,0.0771589265931096,0,0,0,0.256600985374327,0,0.235142540377662,0,0,0,0,0,0.256944629250275,0,-0.0160879746264716,-0.143242600539558,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0218217701617853,0,0,0,0.413567357413445,0,0,0,0,0,0,0.044208561956252,1.0842021724855e-19,0,0,0,0.101007099634891,0,0,0.0942864445513039,0,0,0,-0.0219393942952084,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0446263981292452,0,0,0,0,0,0,0,0,-0.03259627183377,0,0,0,0,0.0142651875113793,0,0
X000596.SZ,0,0,0,0.00572324764265906,0,0.571936753159772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887163200980674,0,0,0,0.397631815130217,0.04443375183769,0.224418108457831,0.158470970702072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185618870088627,0,0,0,0,0,0,-0.158599518288467,0,0,0,-0.104984768037267,0,0
X002049.SZ,0,0,0,-0.0556416586976733,0,0,0,0,0.0342438739499322,-0.0762431807412076,0,0,0,0,0.00680109400240869,0,0,0.314077978063229,0,0,0.140201255085771,0.139840613883456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435646262457749,0,0,0,0,0,0,0,0,0.0348719066502894,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580702474597557,0,0,0.0794931303907749,0.0905646202583646,0,0,0.00819843947579371,0.0529639983209788,0,0,0,0,0.438795454362715,0,0,0,0,-0.0767570409803178,0,0,0,0,0,0,0,0,0,0,0.372701828091651,0,0,0,0,0,0.130028026172558,0,0,-0.0132314121914332,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.253746089975842,0,0,0,0,0,0,0,0,0.209322349179693,0,0,0,0,0,0,0.00897224322095413,0,0,0,0,0,0.214372260209076,0,0,0,0,0.173437406798815,-0.0353646323202794,0,0,0,-0.209596896238964,0,0,0.618780137522482,0.0662875114664074,0,0,0,0,0,0,0,0,-0.311978064082329,0,0,0.364724695626052,0,0,0,0,0,0
X000799.SZ,0,0,0,0.536927820098724,0,0,0,0,0,0,0,0.0626264957333251,0,0,0,0.0570675049365192,0,0,0,0,0,0.0570895787142408,0,0,0,0,0.0165402170456191,0,0,0.0132856798924164,0,0.231636585312047,0,0,0,0,0,-0.0619724910770589,0,0,-0.0631704674677416,0,0,0,0,0.190188093335034,0,0,0.106039766581524,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.598329852316748,0,0,-0.261099249717915,0,0,0,0,0,0,0,0,0,0,-0.183061494954472,0,0,0,0,0.0553201579333554,0,0,0,0,0,0,0,0.393377666393741,0,-0.0698657720417427,0,0,0,0,0.0237835594659097,0,0,0,0,0,0,0,0,-0.145699572827525,0,0,8.67361737988404e-19,0,-0.0190756899187561,-0.0521600223027331,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0691992587094053,0,0,0,0.185295901285072,0,0,0,-0.316732055549199,0,0,0.293507410514464,0,0,0.165870896293362,0,0,0,0,0,0,0.0608336287671275,0,0,0,0,0,0,0,0,0.496151702474709,0,0,0,0,0,-0.569779484569809,0,0,0.202813051131073,0,0,0,0.0722481041198767,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.153284327128275,0.102639149871709,0,0,0,0.228776806929443,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0293856726569497,-0.0397308725634814,0,0,0,0.14647617436838,0,0.110517179141178,0,0,0,0,0,0,0,0.23267977699152,0,-0.0278663476758351,0,0,0,-0.0190757417608155,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0517035087318776,0,0,0,0,0,0,0,0.37389606117019,0,-0.0585097514028674,0,0,0,-0.0162186655632855,0,0,1.73472347597681e-18,0,0,0,0,0,0.0141226971743494,-0.00378600103906459,0,0,0,0,0,-0.0302555822648814,0,-0.0473806649572582,0.0525317588074015,0,0,0,0.0897824196413196,0,0,0,0,0.0263345752323702,0,0.0750697207693269,0,0,0.00215582225316917,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.233225184200739,0,0,0.0242118895471895,0,0,-0.0112515886644815,0,0,0.0697189241525211,0,0,0,0,0,0,0,0,0,0.101776010540712,0,0,0,0,-0.0140766738352688,0,0.033857928085908,0,0,0,0,0,0,0,0,0.0110691878270335,0,0,0,0,0,0,0,0,0.0340853305784481,0,0,-0.0914461111316844,0,0,0,0,0,0
X601877.SH,0,0,0.0975899791579402,0,0.149373029239019,0.0940601911192523,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0451482957533227,0,0,0,0,0,0,0,0.0198998541781151,0,0.0374838137030313,0.00937609967723337,0,0,0,0,0.0240685791966795,0,0,0.0601221747853063,0,0,0,0,0,0,0.220616277551624,0.045470197834026,0,0,0,0,0,0,0,0,0,0,-0.00510114551568789,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.333521709277313,0,0,0,0,0,0.112604780768061,0,0,0,0,0,0.180905532130777,0,0,0.0217169520224936,0,0.0634123681093024,0,0,0.0740524334951214,0,0.0439989964445044,0,-0.0528281182197325,0,0,0,0,0,0,0,0,0.109520240931941,-0.233953884977343,0,0,0.0387546479211468,0,0,0.0732414847834989,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00423748604185623,0,0,0.0895693135894452,0,0.0178857506146491,0,0,0,0.094487520494574,0.301701999917873,0.0487857058750128,0,0,0,0.0178288458559788,0.198688208086441,0,0,0,0.0386984163577419,0.0176327355621967,0,0,0,0,0,0,0,0,0,-0.0821321033752094,0,0,0,0,0,0,-0.142232794379614,0,-0.0822721260425764,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.430612100182066,-0.0833907431861304,0,0,-0.184768386715697,0.15100915432016,0,-0.0256674534675408,0,0,0.0518697318603366,0,0.325100424646481,0,0,0,0.103579745558245,0,0,4.33680868994202e-19,0,0.0568529759491002,0,0.0287160975641562,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.123209681656607,0,0,0,0,0,0,0,0.110875513033667,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017509963957743,0,0,0,0,0,0,0,0.0812379864784995,0,0.0307282614700093,0,0,0.137702351273076,0.239741035321608,-0.0124372081545686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601955735923306,0,0,0,0,0,-0.0152486312739722,-0.0731139262466694,0,0,0,0,0,0
X601799.SH,0,0,0,0.064793723846771,0,0,-0.0789383718344756,0,0.0821886484561936,0,0,0,0,0,0,0,0,0,0,0.277706741913094,0,0,0,0,0.0427537735801188,0,0,0,0,0,0,0.0258357254163847,-0.151867973704467,0,0,0,0,0,0,0,0.165402588076333,0,0,0,0,0,0,0.0361298518257334,0,0,0,-0.00315390309844509,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0223675476009776,0,0,0,0,0,0,0,0,0,-0.0281289798764075,0.0253744475060143,0,0.16313750243533,0,0,0,0,0,0.0536676731710819,-0.00457412205527478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960740844854173,-0.0910993245878206,0,0,0.124746878033282,0,0,-0.0304961576566253,0,0,0,0,0,0,0
X300003.SZ,0,0.222146826175756,0,0,0,0,0,0,0,0,0.00214039347177525,0,0,0,0.0846457995282389,0,0,0,0,0,0,0,0,0,0.0722113471231976,0,-0.0126750545499761,0,0,0.0120087934251984,0,0.0792330531733088,0,0,0,0,0,0,0,0,-0.0730692170664592,0,0.0632041699651349,0,0,0,0,0,0,0,0,0,-0.00221828547041527,0,0,0,0,0,0
X600183.SH,0,-0.127671506659019,0,0,-7.72376380190542e-05,0,0,0,0.0760960728955457,0,0,0.0595259350890776,0,0.129627924392086,0,0,0,0,0,0,-0.0716088829199554,0,0.135547599456742,0,0,0,0.0549468165750968,0,0,0.0235720915565986,0,0,0,0.0460898433142975,0,0,0,0.0260889560663004,0,0,0,0,0.104046433149368,0,0,0,0,0,0,0,0,0,-0.00748354177501721,0,0,0,-0.00477263554962883,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129259463776586,0,0,0,0,0,0.0708529009635033,0,0,0.00907061890001604,0,0,0,0,0.089886635425058,0.127251353606719,-0.0685410654267022,0,0,0,0,0,0.174591363635138,0,0,0,0,0,0.0875107375133523,0,0,0,0,0.310753707005194,0,0,0,0.0797656214478132,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.14357043209133,0,0.0540672238221135,0,0.0655301492216494,0,0,0.0414739674368832,0,0,0,0,0.0598563950423206,0,-0.137652496148445,0,0.023933959547952,0,0,0,0,0,-0.00740965309561051,-0.0504041862538942,0,0.0511987373552032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677123868037287,0,0,0.0780829732075421,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.167878067409263,0,0,0.257109066847511,0,0,0,-0.247777229646803,-0.104172384916386,0,0,0,0.195915063449528,0,0,0,0,0,0,0,0,0,0,-0.366566891697976,0.107140442294891,0,0,0,0,0.35343902287587,0,0,0.0288804202922976,0,0,0,0,0,0,0,0,0,0,0.143370137916881,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0263656792156393,0,0,0,-0.0866115361750086,-0.0553648913986548,0,0,0,0.164717708240979,0,0,0.00858858233513387,0,0,0,0,0,0,0.0577994667146337,0,0,0.403985630821248,0,0,0,2.16840434497101e-19,0,0,0.0300037148233679,0,0,0.0186879772670933,0,0,0,0,0.0742768236838165,0,0.0684587019484155,0,0,0,0.0223677524037426,0,-0.00327306920397397,0.109208182865268,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105298023834066,-0.0763222389960358,0,-0.0762875409018314,0,0,0.00914117400733667,0,0,0,0.165221426998626,0.149401838975683,0,0,0,0,0,0.0258730204130105,0.0236656641388173,0,-0.114941179000765,0.268664292087094,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329994292469576,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313397092776932,-1.73472347597681e-18,0,0,0,0.0440226125236411,0,0,-0.0958287195658001,0,0,0.138383802094925,0,-0.0670571691492962,0,-2.16840434497101e-19,0,0,0,0,0,-0.0949981069926228,0.0590180669989721,0,0.0927125610390506,0,0,0,0,0,0,0.0147953448580351,0,0.0349073840966726,0,-0.0313702965599124,-0.0603035832620874,0,0,0,0,0,0
Slope,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.408100031930544,-0.0784489445969016,-0.183594312329341,0,0,-0.0753276043509567,0.0778642924810445,0,0,0,0,0,0,0,0,-0.124379923781402,0,0,0.27181860312513,0,0,0,0,0,0,-0.0465518135846193,0,0,-0.104226582164846,0,0,0,-0.1212118056617,0,-0.236648295807758,0.33167107015954,0,0,0.634758069398461,0,0,0,-0.39105130427805,0,0
TED,0,0,0,0,0,0,0.13892491221366,0,0,0.125686724428557,-0.298576477709554,0,0,0,-0.0537346419909486,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0364851535322133,0,0,0,0,0.134416882119768,-0.0628513624094941,0,0,0,0,0,0,0.0815081501251687,0,0,0,0,0,0,0,-0.202374604023137,0,0,0,0,0,0.515097370316707,0,0,0,0,-0.371380452497782,0,0
RealEstate_excess,0,0.0167219714440659,0,0,0,0.0373459226886008,0,0,0,-0.0199440500694066,0,0.153830429416461,0,0,0,0,0,0.0619664157519677,0,0,-0.0463627690036186,0,0,0,-0.0269217654070359,0,0,0,0,0,0,0,-0.0143630076112234,0,0,0,0,0,-0.028848682684608,0,0,0,0,0,0,0,0,-0.00388286590162026,0,0,0,0.0236462347832378,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0338421649447052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022836701057943,0,0,0,0,0,0,-0.0285743031941625,-0.0571349148266976,0,0,0,-0.00856275936601535,0,0.0820565788780839,0,0,0,0,0,0,0.00681498662921119,0.0266783075238157,0,0,0,0,0,0.0371484920113857,0,0.0308536511737191,0,0,0,0,0,0,0.0461169867590808,0,0
MKvol,0,0,0,0.000679746400590966,0,0,0,0,0.000271725929386633,0,0,0,0,0,0,0,0,0,0,0,0.000371501058878934,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.000850930385896546,1.35525271560688e-20,0,0,0,0,0,-0.00162773990514932,0,0.00109770589722008,0,0,0,0,0.00248509887355831,0,0,0,0,0,0.000831095763422085,0.00191353138084725,0,0,0,0.00522243755325097,0,0.014695983379149
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178840597563626,-0.0240561389189169,0.0775432595582299,-0.0141100387314616,0,0.0690286001299943,0,0,0,0,0.175038448051133,0,0,0,0,0,0,0,-0.00776630172872185,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833538925784532,0,0,0,-0.137115481261694,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939784184582405,0,0,0.00817839537353758,-0.000395985230630846,-0.00168247004768032,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,-0.0056900699609265,0,0.00805309107944117,-0.000320066680808945,0,0,0,0,0,0,-0.002705794301746,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0165784618537756,0,0,0,0,0.0203161699779817,0,-0.0176509850771465,0.0355739751594066,0.00831452389378655,0,0,0,0,0,-0.0281185494194513,0,0.0196972417725043,0,0,0,-2.16840434497101e-19,0,0,-0.0410984674160226,0,0,0.0684793606050442,0,0,0,0,0.157152779127789,0,0
