,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X601877.SH,X300124.SZ,X600487.SH,X002008.SZ,X002085.SZ,X000100.SZ,X600522.SH,X002508.SZ,X300136.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600118.SH,X002294.SZ,X600699.SH,X600867.SH,X600498.SH,X000559.SZ,X300115.SZ,X000050.SZ,X600566.SH,X000596.SZ,X000981.SZ,X002180.SZ,X002074.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0.0363290242706999,0,0,0,0,0,0,0.0139738007900064,0.0152952595039887,0.0112566092330711,0,0,0,0,0,0,0,0,0,0,-0.0250154092683085,0,0,0,0,0,0,-0.116092989170461,0,0,0,0,0,0,0,0,0,0,0.101495448830755,0,0,0.141532125411894,0,-0.024119358110213,0,0,0,0.164436192409943,-0.0751343356305993,0,0,0,0,0,0
X000568.SZ,0,0,0,0.252964347060418,0.362382057293998,0,0,0.0830989066587239,0,0.121894325564254,0,0,0,0,0,0,0,0,0,0,0,0.173958967147238,0.0599409862444597,0,0,-0.0290415456695283,0,0,0,0,0.139385123859496,0,0.0153161730929157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204066160789135,0.104778294897683,0,-0.0124340236936857,-0.0312764724245705,-0.00649326864220698,0,0,0,0,0
X002236.SZ,0,0,0.293875662071581,0,0,0,0,0,0.151455048143266,0.0355309805371077,0,0,0,0,0,0,0,0,-0.0245849589314725,0,0,-0.0789836072778178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379405863491518,0,-0.0358374523096195,0.441966406993981,0,0,0,0,0,-0.0869300579651184,0,0,-0.0428196639932814,0.04285810635036,0,0,0,0,0,0
X600741.SH,0,0.519269757832128,0,0,0,0,0,0,0.0264448097350555,0,0.0295011718929898,0,0,0,0,0,0,0,0,0,0,-0.00903172987662333,0,0,0,0.00325680979025636,0,-0.270880122435751,0,0,0.0987167628296089,0,0,0,0,0,0,0,0.0362413061938106,0,0,0,0,0,0,0,0,0,0.103153210212193,0,0,0.0257716155225111,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0809311084540458,0,0,0,0,0,0,0,0,0,0.162155484213466,0,0,0,0,0,0,-0.0147554648080043,0,0,0,0.00687120217180232,0,0,0,0.138255538213232,0,0.0125970178122514,0,0,0,0,0,0,0.0625457336968051,0.0909422282168945,0,0,0,0,0.016933320012229,0.0786774298272192,0,-0.00549142831173711,0.0118758044975767,0,0,0,0,0,0
X002241.SZ,0,0,0.212115292585988,0,0,0,0,0,0.0427236741146992,0,0.0273571572577601,0,0,0.0659990862321233,0,0,0.128136348446829,0.0440407699209115,0,0.320688448489839,0,-0.114589661073739,0,0.236971999951073,0,0.144894122127039,0.0717132913044013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900799966547432,-0.0992798892550693,0,0,0,-0.0111428807013623,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.16985945707349,0,0.0210219446258037,0.0443549677056421,0,0,0,0,0,0,0,0.104357684631737,0,0,0,0,0,0.19121169090376,0,0,0,0,0.20265593258003,0,0,0,0,0,0,0,0,0,0,0,0.117909800388878,0,0,0,0,0,0.0668622836282675,0,0,-0.0278393573366174,-0.0661116105319452,0,0,0,0,0,0
X000338.SZ,0,0,-0.017520368322763,-0.192343356571845,0,0,0.19239116705951,0,0,0,-0.0617378302917477,0,0,0,0,0,0,0,0.180096671154975,0,0,0,0.110999799520722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203804338576646,0,0.143517539363499,0,0,0.0844842114686897,0,0.00545819077553768,0,0,0.159715364403005,0,0,0.0373781358228536,-2.16840434497101e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.190717617320292,0,0.0193727047663234,0,0.00485841151136313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956767017501455,0,0,0,0,0,-0.0773114912573384,-0.413158824781986,0,0.200328633011026,0,0,-0.0112341805354658,0.112879548433746,0,0,-0.0442447923092989,0.035109497351277,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0945332006622779,0,0,0,0,0,-0.0426748515622356,0,0,0.189715588801765,0,0,0.272715816004832,0,0,0,0,0,0,0,0,0,0.16732613320139,0,0,0,0,0,0,-0.0132880866528912,0,0,0,0,0,0,0,0.0992770127016371,0,0,0.211445524371843,0,0,0,0.217954521252343,0,0,-0.157882393970691,0.00419123091444802,0.00867021209511475,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.151575677043306,0,0,0,0,0,0,0,-0.0865656061901441,-0.0341406661100886,0,0,0,0.046997437141915,0,0.142973542240032,0,0,0.0213209588208565,0,0,-0.114200921710946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863759781030276,0,0,-0.0367207092517046,0,0,-0.185744722937483,-0.0409841066997927,0.0336120870529988,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.639909160253525,0,0.084301084634222,0,0,0,0,0,0.11236734355062,1.38777878078145e-17,0,0,0,0,0,0,0,0.157870296613763,-0.0237708229269773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150951776323439,0,0,0,0.0419291542815637,0,0,-0.0380475534331597,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.105373668369659,0,0.168730125216943,0,0,0.00556825151893524,0,0,0,0,0,0,0.0930876991290645,0.0246676817640273,0,0,0,0,0,0,0,0,0.0637531205110498,0,0,0.103832116610481,0,0,0,0,0,0,0.172238223283073,0,0,0,0.0368139950664116,0,0,0,0,0.0281132320653009,0,0,0,-0.00540922554709509,0.0228088883077982,0,0,0,0,0,0
X300124.SZ,0,0,0.38146865462557,0,0,0,0,0,0,0,0,0,0,0,0,0.078854292971673,0,0,0,0,0.0130055959530127,0.0192547858886801,0,0,0,0.167805508489261,0,0,1.73472347597681e-18,0,0,0,0,0,0.0942730714906212,0,0,0,0,0,0,0,0,0,0.119488464477943,0,-0.0515556563578314,0,0.0562533866225202,0,0,0.0140017096213801,0,0,0,0,0,0,0
X600487.SH,0,-0.0294960511913467,-0.133985163788157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937550023119022,0,0.0661293989274866,-1.73472347597681e-18,0,0.0673038729850054,0,0,0,0.0866213659788751,0.251866376013916,0,0.530526975661767,0,0,0.208311690547867,0,0,0,0,0,0.0167843445241831,0,0,0,0,0,0,0,0,0,0,0.194429517177237,0.0539890400132433,0,0.0043278142975798,0.0159085567164075,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.130847333408141,0,0,0,0.0719044987674829,0,0,0,0,0,0,0.0976381418029761,0,0,0,0,0.0256783900780699,0,-0.0445311257894938,0,0,0,0.100345857265155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005867123438229,0.0055626305267122,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.171548932954733,0,0.0210759585080395,0,0,0,0,0,0,1.38777878078145e-17,0.0397498740560784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127889180525229,0,0,0,0,0,0.106957148670613,0,0,0,0,0,0.0840993351325459,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10299582078188,0,0.034748289714627,0,0,0.0621684128171515,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0160439438443336,0,0,0,0.0947514783386884,0,0,0,0,0,0.0267942506992527,0,0,0,0,0.0369902631668775,0,0,0,0,0.0905564943190542,-0.0428488841432294,0,-0.0266778767865452,0.0105165685202687,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0365431594352193,0,0,0,0.0638572687604648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367198865322341,0,0,0,0,0,0,0,0.0185569202969918,0,0,0,0.199677158455235,0,0,0,0,0,0,0,0,-0.0852341786565898,0,0,0,0,0,0.0104434511568147,0,0,0,0,0,0,0
X002508.SZ,0.0271805461942028,0,0.190549461719154,0.534177304693679,0,0,0,0,0,0,-0.0940935489544757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205356387257978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319151909054419,-0.0336864092850052,0,0,0,0,0.00900041159418615,-0.00790270400615921,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.259985019192169,0,0.119888264630566,0,0.08859733383988,0,0,0.440740646350943,0,0,0,0,0,-0.0231845851470619,0,0,0.22126721666481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934246925587725,0,0,0,0,0,0.175246100295655,0,0,0.0227844663750968,0.0585148973571323,0,0,0,0,0,0
X300003.SZ,0,0,0.114583002166848,0,0,0,0,0,0,0,0,0.148030485979982,0,0,0,0.401973064876199,0,0,0,0,0,0.0617198658471321,0,0,0,0,0,0,0,0,0,0,0,0,0.07447602512846,0,1.73472347597681e-18,0,-0.334867351730124,0.178308970572301,0.170079958388452,0,0,0,0,0,0,0.126218483628238,0,0,0,-0.0216777708584784,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148860414508838,0,0,0,0,0,0.0894032843447023,0.0303676354997485,0,0.0141363328747723,0,0,0.0528594714005007,0,0,0,0,-0.0422402273440067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141730113695408,0,0,0,0.147277222038051,0,0.0557121934901224,0,-0.0220300142061086,0.0313144949817803,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0325581088064723,0.126578220368201,0,0,0.131241004241196,0,0,0,0,0,0,0,0,0,0,0.0363690922015545,0,8.67361737988404e-19,-0.0113400586867323,-0.0588082119773724,0,0,0,0,0,0.188679201915511,0,0,0,0,0,0.0284619712404681,0,0,0,0,0.0386097674821771,0,0,0,0,0,0,0,-0.0271751745157316,0.0155071547418138,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.0536328741953359,0,-0.0407958482431111,0,0,0,-0.0278984849566487,0,0,0,0,0.0907265932456494,0,0,0.0502775316436866,0,0,0,0.167265994546616,-0.0277086544662939,0,0,0.0358131753930738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302586093185296,0,0,0.109039593805004,-0.0391267992826823,0,0,0.242820661767225,0,0.0558656104968242,-0.0146768752821232,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0888912631613025,0,0,0,0,0,0,0,0,0,0.0174732190338034,0.296831049336763,0,0,0,0.000475070861921395,0,0.0694744964126417,0.0160199322322524,-0.0178681812044826,0,0.0439354324468474,0,-0.0378422110215043,0,0,0.0585975229200504,0,0,0,0,0,0,0,0,0,0.0916716558405813,0,0,0,0,0,0,0,0,0.00756154922789048,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0558848239457973,0,0,0,0,0,-0.093287690709671,0,-0.00294130701224897,0,0,0,0.0544023887600563,0,0,0,0,0,-0.0389428713145678,0,0,0,0,0,0,0.0173823367513318,0,0,0.0970776850935544,0.236901739087866,0,0,0,0,0,0,0.085023276134666,0,0,-0.0350049741123188,0,0,0,0,0.00979092227471132,0,0.351981121337871,0,0,0.034427180765749,0,0,0,0,0,0
X002294.SZ,0,0,-0.25333237405867,0,0,0.238067631864804,0,0,0.120756669786004,0,0,0,0,0,0,0,0,0,-0.00941010637154259,0,0,0,0,-0.0444802900404691,0.164169285041529,0,-0.101695501407899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350611814213907,0,0,0,0,0.0181812011445956,-0.130124256250704,0,0,0,-0.00627822037666054,0,0,0,0,0,0
X600699.SH,0,0,0.122910828400099,0,0,0,0.201565091335336,0,0,0,-0.00493726539791244,0,0,-0.041591645372292,0,0,0,0.0403116162556839,0,0,-0.157195191592118,-0.0231364335712098,0,0,0,0,0,0,0,0,0,0,0.255440810814173,0,0,0,0,0,0,0,0.04369840623272,0,0.0868076692431111,0.0779179106934095,0,0,0,0,0,0,0,0,0.0124013473860411,0,0,0,0,0,0
X600867.SH,0,0,0.0021369009489882,0,0,0,-0.0420920795612358,0,0,0,0,0,0,0,0,0.00241775652852856,0.134114347234338,0,0.0362486998481164,0,-0.0691465574542147,-0.00782046678778608,0,0,0,0,0,0,0,0,0,0,0,0,0.287942355067031,0,0,0,0,0,0,0,0,0,0,0,0,0.0813623284101399,0,0,0,0.0188331229433442,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.03240838157341,0,-0.0374016354520721,0,0,-0.0258439924945646,0,0,0,0,0.167302900059688,0,0,-8.67361737988404e-19,0,0,0.234672894477131,0,0,0,0,0,0,0.0325927448102241,0,0,0,0,0,0,0,0,0,0.0855267060124696,0,0,0,0,0,-0.00372092723692082,0,0,0,0.00504845160573565,0.00107479651522342,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.00721306890077471,0,0,-0.0411130464500664,0,0,0,0,0,0,0,-0.0546086392436941,0.0390357191757297,0,0.0905705606873478,0,0,0,-0.108868800521421,0,0,0.137652691747489,0,0,0,0,0,0,0,0,0,0,0,0.163773376239327,0,0,0,0,0,0,-0.046161164484205,0.145907238850821,0,-0.0464431597092771,0.0144843110981549,0.00203706428385965,0,0,0,0,0,0
X300115.SZ,0,0,0,0.0183945381373207,0,0.256739155178331,0,-0.345230405679012,-0.0818500634887364,0,0,0,0,0,0,0,0.237918239204804,0,-0.094978835909123,0,0,0,0,0,0.131793186878381,0,0,0,0,0,0.0154809180304362,0,0,0,0,0,0,0.10695023374521,0,0,0,0,0,0.105118015809178,0,0,0,0,0.0304110377056747,0,0,-0.013774654284479,0.0155062304857845,0.0427926111882919,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0683640271725145,0,0,0,0,0,0.793183639114189,0.169906076102472,0,0,0,0.205332356181427,0,0,0,0,0,0,-3.46944695195361e-18,0,0.14296071816009,-0.303302693781138,0,0,0,0,0,0,0,0,0.0258074189940888,0,0,0,0,0,0,0,0,-0.150755981840484,0,0,0,-0.086425300801223,0.110464221845416,0,0,0,0,0,0
X600566.SH,0,0,0.11774060571007,0,0,0,0,0,0,0.109481433806245,0,0,0,0,0,0,0,-0.0858140742866803,0,0,0.275278908807718,0,0,0,0,0,0,0,0,0,0.148102558623049,0,0,0,0,0,0,0,0,0,0,-0.126033685792376,0,0,0,-0.11471842744859,0,0,0,0,0,0,0.000409509360173264,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.193992328879867,0,0,0.346608533948019,0,0,0,0,0,0,0,0,0.0388588325899588,0,0,-0.125556862426903,0,0.233062889062008,0,0,0.0736442283089557,0,0.191725142555663,0,0,0,0,0,0,0,0.103196508157946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125154073481715,0,0.0409266231052792,-0.0189655779284936,-0.00594731764975911,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.0838166341795373,0,0,0,0.026212098459954,0,0,0,0,0,0.106383201063278,0,0,0,0,0,0,0,0,0,0,0,0,0.0364666365101801,0,0.0138798627607035,0,0,0,0,0,0,0,0,0.0383474426328775,0,0,0,0,0.00193026856363039,0,-0.0822926493668238,0,0.0436220646966919,-0.0293871598567924,0,0,0,0,0,0
X002180.SZ,0,0,0,0.111687883909288,6.93889390390723e-18,0,-0.0958564245556544,0,0,0,-0.0914958389599006,-0.196715322818288,0,0,0,0,0,0,0,0,0,0,0,0.165091538197637,0,0,0,0,0,0,0,0,0.136037506392306,0,0,0,0,0,0,0,0,0,0.284153769956959,0,0,0,0,0,0.135497328855501,0,0,0.108083778440766,0,0.559077683991039,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230175039671708,0,0,0,0,0.377268718930154,0.0067208715250432,0,0,0.0356082212876512,0,0,0.104232308272255,0,0,0,0,0.241637980231005,-0.0253464562654445,0,0,-0.018212643531763,0,-0.013787498260393,0,0.420981014943393,0,0,0,0,0,0,0,0,0,0,0,0,-0.032690636746866,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.0672725154660575,0,0,0,0,0,0,0.0218384395546998,0,0,0.0618495180498897,0,0.0213093282567419,0.041346533052341,0,0,0,0,0,0.0445551200572996,0,0,0,0,0,0,0,0.8042590243131,0,0,0.0208532655033444,0,0.161710200386152,0,0,0,0,0,0.0327723300336581,0.0139362841065784,0,0,0.017177972366604,-0.0201272785903532,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.074989371015419,0,0,0,0.229032862779562,0,0,0,-0.128678187047534,0,0,-0.0380849971194332,0,0,0,0,0,0.0182292634574411,0.0273753613503168,0,0,0,-0.07439286113808,0,0,0,-0.0456346094071454,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729444725089305,0,0,0,0,0.0489405657853442,0,0,-0.0160819644237939,0.000220766898319678,0.00564082529037269,0,0,0,0,0
Slope,0,0,0,-0.800418071091383,0,0,0,0,1.17487186720389,0,0,0,0,0,0,0,0,0,-0.0940047222167097,-1.70002214160617,0,0.893555845451473,0,0,0,-0.693429658631633,0,0,0,0,0,-0.995164364839298,0,0,0,0,0,0,0,0,0,1.23569276281322,0,-0.501517095008218,0,0,0,0.659519039790106,-1.15346593324625,0,0,0,0.858034874797443,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0271009228915328,0,0,-0.0656687514435694,0,0,0,0,0,-0.272660619834783,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.141152422250038,0.108254582120858,0,0,0,0,0,0,0,0.760203668106638,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.131300762524412,0,0,0,0.101554398827305,0,0,0,0,0,0.0461903478843506,0,0,0,-0.0609998487019633,0,-0.152288940914125,0,0,0.00064864429540824,0.0248030312013929,0,0,0,-0.0417990146742154,0,-0.0619493452963978,-0.00335448526747332,-0.048663136349105,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-0.171943377310283,0.0189480716947229,0,0,-0.0857146030077275,0,0,0,0,0.0200798485775315,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.166180624517605,0,-0.0138150537893051,0,0,0,0,0.000891489847914722,0,0,-0.0086585525012807,0,0,0,-0.00985589171519346,0,0,0,0,0,0,0,0,0,0,-0.0233327105765635,0,0,0,0,0,0,0,0,-0.0172073541973828,-0.0145790019433669,0,0,-0.0554112955004425,0,0,0,8.67361737988404e-19,0,0,0,-0.0141535180902648,0.00890117561018304,0.0416702448310404,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,-0.001646266112074,0,0,0,0,0.000339781221602292,0.00155778221740056,0.000852450376813694,0,0,0,0,6.8709878021897e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00144864479696994,0,0,0,0,0.00105125265343476,0,0,-0.000256458302334408,0,0,0.000392169351976379,0,0,-0.0014734306592578,0.00143081963081017,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273397516338379,-0.033276435207094,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00594046939956132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313427011367825,-0.0127033473640487,0,-0.00584815231696875,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119710275218458,0,0,0,0,0,0,0,0.0189197487099917,-0.0191021179831595,-0.00626568995043215,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520714516344769,0,0,0,0,0,-0.0095548009537919,0,-0.00953079597286735,-0.00840434511090746,0,0.00294940860246169,0,-0.0044893387514943,0,0,0,0,0,0,0,-0.0297226197781643,0,0,0,-0.00303997431235118,0,0,-0.0133406329228991,0,0,0,0,0.000638481927813612,0.0162918049093811,0,0,0,0,0,0
