,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X002028.SZ,X002049.SZ,X600418.SH,X601877.SH,X002180.SZ,X000661.SZ,X002223.SZ,X000921.SZ,X000800.SZ,X600487.SH,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0.0434721814929591,0,0,0,0,0,0.23335090291598,0.218299271476713,0,0.0266610584274833,0,0,0,0,0,0,0.0616058095052937,0,0,0,0.160743276371233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508556603671443,0,0,0,0.013419596874685,0.0685327487469347,0,-0.521698654255534,0,0.0957497374369284,0,0,0,-0.0509121286924031,0,0
X600089.SH,0,0,0,0,0,0,0.0983460429415207,0,0,0,0,0,0,0,0,0,0,0,0.102208271139847,0,0.0824184357344927,0,0,0,0,0,0.0381052740839368,0.116250338112386,0,0,0,-0.0623555942992646,0,0,0,0.143967106545483,0.0647893228313122,0,0,0.260828179606624,0,0,0,0,0,0.0751007350795211,0,0,0,0.100038521174895,0,0,0.014823746926447,0,0,0,-0.0244939712867702,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28006901013877,0,0,0,0,0.156535055284438,0,0,0.23220013221388,0.277132382662181,0.0615313044192844,0,0,0,0.151952593004554,0,-0.0879002569877254,0,0,0,0,0,0,0.115768250804609,-0.0130145998948236,0,0,0,0,-0.036722818949521,0,0,0,0,-0.242967740646759,0,0
X000157.SZ,0,0,0,0,-0.108625556628762,0,0,0,0,0,-0.0484655629206332,0,0,0,0.168692609140607,0,0,0,0.24743833300095,0,0,0,0,0,0,0.160586928990369,0,-0.0239431200153786,0,0,0.0412140761002226,0,0,0,0,0,0,0,0,0.047019062007399,-0.0271848026670068,0.0909966955627806,0,0.205179340776303,0,0,0,0,0,-0.0321474606573114,0,0,0,0,0,0,-0.0103326691396949,0,0
X600584.SH,0,0,0.0500231141624863,0,0,0,0,0,0,0,0,0,0,0.0727349669753543,0,0,0,0,0,0,0,0.112732352466659,0.0813190582161947,0,0,0.00934746155649295,0,0,0,0,0.186067489911012,0,0.114071311235167,0,0,0,0,0,0,0,0,0,0,0,0,0.0436155036132448,0,0.191484143198347,0,0.163910773633532,0,0.00760502968919922,0,0,0,0,-0.0121711804633875,0,0
X600703.SH,0,0,0,0,0,-0.125632926701511,0,-0.0619091408565986,0,0,0,0,0,0.0389752190032495,0,0,0,0,0,-0.0351853863632093,0,-0.0430990137219212,0.0377669453383199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300132166046125,0,0,0,0,0,0,0,0.0611268554899812,0.101627101721975,0.0407383897956374,0.0574912570378171,0,0,-0.0243769957529246,0,0,0,0,-0.00312442008470059,0,0
X600372.SH,0,0,-0.0227983380202049,0,0,-0.0241360636119043,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0360140798644232,0,0,0,0,0.0562537581402181,0,0,0,0,0,0,0,0,0,0,0,0,0.0881409758694099,0,0,0,0.322810939175884,0,0,0.080911849314169,0,0,0,0,0,0,0,0.00766123207119995,0,0,0,0,0,0,0,0.0218883916319835,0,0
X000977.SZ,0,0,0,0,-0.0477951292734008,0,0,0,0,0,0,0,0.134229170518464,0,0,0,0.307656039628126,0,0,0,0,0,0.0341176691624201,0,0,0.421433314392753,0,0.0270375081004717,0,0,0,0,0,0,0,0.0381160542034782,0,0,0,0,0,0,0,-0.0292311278595764,0,0,0.0789058332703675,0,0.20133509188244,-8.67361737988404e-19,0,0.0105730333839487,0,0,0,0,0,0,0
X600183.SH,0,0,0.0105730261856264,0.186598349768372,0,0,-0.278846990619907,0,0,0,-0.0772596412500539,0,0,0,0,0,0,0,0.0506934625548899,0,0,0,0,0,0,0.147259774815597,0,0,0.176402568225252,0,-0.0953976340598657,0,0,0.0891739678393726,0,0,0.456664623067114,0,-0.0398654860533478,0,0,-0.0977871781937146,0,0,0,0,0,-0.0186617621452166,0,0.0496465288937531,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.52791575824115,0,0,0,0,0,0,0,0,0,0,0,0.259608276480803,-0.13069722410018,0,0,0,0,0,0,0,0.206249097099259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749606959823504,0.0675343206304211,0,0,-0.314448233679813,0,0,0,0,-0.144549344727235,0,0,0.0127639246130225,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383079308869232,0,0,0,0,0.0748023596740491,0,0,0,0.0242633341977014,0,0,0,0.0394517175919426,0.111470167885134,0,0,0,0,0,-0.054403788267633,0,0,0,0.0988229462737355,0,0,0,0.0624365528358148,0,0,0,0.144385034946915,0,0,0,-0.0439703482113036,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146398170955006,0,0,0,0,0,0,0,0,0,0,-0.077295694249081,0,0,0,0,0,-0.179229722375748,0,0,0,-0.222270589877907,0.203651274320162,0,0,0,0,0,0,0,0,0,0,0.00198504902970671,0,0,0,0,0,-0.042549189572156,0,0,0.0395634920253251,0,0
X600522.SH,0,0,0,0,0,0,0.0748740129838041,-0.135152669997348,0,-0.00255536656061064,0.0632178642514672,0,0,-0.0459079675618908,0,-0.0166604394945939,0,0,0,0,0,0,0,-0.0859251405655882,0.126387864551029,0,0,0,0,0,0,0,0,0,0,0,0,0.0187363994610258,-0.00371028010755063,0.121401748855382,-0.134785126372829,0,0.156518640269074,0,0,0.473313657733113,0,0,0,0,0,0,-0.130400010640311,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554055024972037,0,0,0,0,0.0548858833873991,0,0,0,0,0,0.146247676791681,0.1920083400834,0,0,0,0,-0.189867381594868,0,0,0,0.0441740183160024,0,0,0,-0.145677605766713,0,0,-0.0263364792728832,0,0,0,0,0,-0.18184371986135,0,0,0,0,0,0,0,0,0.0578447899646197,0,0
X002049.SZ,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0706551726972245,0,0,0,0,0,0,0.172011565345997,0,0,0,0,0,0.00956330911781856,0.409499402498448,0,0.151159367861815,0,-0.14636119279785,0,0,0.075028035615168,0,0,0,0,0,0,0,-0.122323620037132,0,0,0.122305517385746,0,0,0,0,0.0180160629496751,0,0,0,0,0.0106940293361794,0,0
X600418.SH,0,0,0.265712926384323,0,0,0,0,0,0,0,0,0,0,0.472779462423428,0,0,0,0,0,0,0,0,0,0,0,0.0974391424864063,0,0.0188850017796238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694548959794659,0,0,-0.0615258964443762,0,0,0,-0.0605388099152205,0.00965091513345266,0,0,0,-0.135559136374849,0,0
X601877.SH,0,0,0,0,0,0.0925976026993918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379184548869417,0,0,0,0,0,0,0,0,0,-0.0239621171147342,0.0496787299623199,0,0,0,0.195941960986954,0,0,0,0,0,0,0,0,0,0,0,0,0.0119728341789973,-8.67361737988404e-19,0,-0.000924660102093382,-0.0289356607980682,0,0,0,0.0350754379208099,0,0
X002180.SZ,0,0,0,0,0,0,-0.0767389436573768,0,0,0,0,0,0.402023369381981,0,-0.164909607296491,0.0503490098651082,0,0,0,0,0,0,0,0,0,0.0992663943135679,0,0,0,0,0,0,-0.0327117745550578,0.0312986126390696,0,0,0,0,0.0707354782684363,0,0,0,0,0,0,0.0971829427304057,-0.11437451058899,0,0.123384846213415,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.345435708225534,0,0,0,0.182814163408021,0,0,0,0,0,0,0.123683771280335,0,0,0,0,-0.10379314188541,0,0,0,-0.292851785130733,0,0,0,0.292907701602288,0,0,0,0.198093419017568,0.0803854158778375,0,0,0,0,0,0,0,0,0,0,0,0,0.0345242518855818,0,-0.0827922782760355,0.0873389887478536,0.179062898997418,0.325356048090296,0,0.0947978795802939,0,0,0,0,0.00791230933905929,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322967998702764,0,0.0673544084514564,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.361708669082514,-0.092090521041125,0,0,0,0,0,0,0.0406304370106692,0,0,-0.214933056854873,0,0.118245508085495,8.67361737988404e-19,0,-0.0344876248346317,0,0,0,0,0.00209910785025548,0,0
X000921.SZ,0,0,0,0,0,0.281090764193658,0,0,0,0,0,0,0,0.253975813090073,0,0,0,0,0,0.467086695271142,0,0,0,0,0,0.0563617801995739,0.302413287203869,0,0.0855034571160038,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.199195939105794,-0.0585460182103757,-0.176629222531518,0,0,0,1.0842021724855e-19,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120869826596003,0,0,0,0,0,0,0,0,0,0,0.11328575637006,-0.0238875669673326,0.220330973929515,0,0,0,-1.73472347597681e-18,0,0.00741864934732486,0,0,0,0,0,0.0653444558088019,0,0.0487287437377832,0,0,0,0,0,0.153198131166335,0,0,0.0387176714371777,0,0.00218839990994607,0,0,0,0,0.0102007186149919,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019185661679885,0,0,0.146601253191795,0,0,0,0,0,0,0.0128770609411164,0,0,0,0,0.102541928318283,0,0,0,0,0.263029573238718,0,0,0,0,0,0,-0.121353782377006,0,0,0,0,0,0,0,0,-0.00554367276444033,0,0,0,0,1.0842021724855e-19,0,0
X601799.SH,0,0,0,0,0,0,0.0721077245892075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185130472634398,0,0.057223280100174,0,0,0.0669668697564494,0,-0.282632241294632,0.12530434361562,0,0,0,0,0,0,0.0661063840631927,0,0,0,0,0,0,0,0.0344006358614693,0.243732662904079,-0.206219345051347,0,0,0,0,0,0.0832150156024112,-0.00742830497417057,0,0,0,0.118589260207964,0,0
X002156.SZ,0,0,0,0,-0.0487962459330768,0,0,0,0,0,0.329557674956241,0,0.420419557951091,0,0.260660763329465,0,0,0,0,0,0,0,0,0,0,0,0,0.252026768592833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065130359884607,0,0,-0.124625601673983,-0.0282196977158625,0.000742374926005096,0,0,0.0138513821558437,0,0
X002129.SZ,0,0,0,0,0,0,-0.166962279962645,0,0,0,0,0,0,0.0225523265399262,0,0,0,0,0,0,0,0.11069962358762,0,0.188299315676307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616720852611627,0,0,0,0,0,0,0.0771133843580133,0,0,0,-0.0363321613594169,0,0,0,0,0.0767800789382789,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.218597676081137,0.10009071256228,0.0986131324482083,0,0,0,0,0,0,0.203558528450839,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.105183098773085,0,0.0478794654917615,0,0,0,0,0,0,0,0.0552572337713267,0,0,0,0,0,0,0,0,0,-0.0178722164755852,-0.0244277643995302,0,0,0,0.0767503769709813,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049683357360231,0,0,-0.265858982832404,0,0.101216496422005,0,0,0,0,-0.0903997452150057,0,-0.192728234652111,0,0,0,0,0,-0.119519559152228,0.313697291182807,0,0,0,-0.179823228182212,0,0,0,-0.0999786077080117,0,-0.0762996710114322,0,-0.0567647229674454,-0.0109951597745321,0.196871667312425,0,0,0.0357293489865882,0,0
Slope,0,0,-0.0246221348892087,0,0,0,0,0,0,0,0,0,0,0,0,0.0667803281385173,0,0,0,0,0,0,0,0,0,-0.222240436445314,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136264957525677,0,0,0,0,-0.0357474447278933,0,-0.259458736063553,0,0,0.244010836182033,0,-0.471664231803754,0,0.407925428143287,0,0,0,-0.562094224081004,0,-0.79954193235718
TED,0,0,0.0327566282610337,0,0,0,0,0,0,0,0,0,0,0.0633885479735859,0,0,0,0,0,0,-0.0374146121930677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221499274238239,-0.184750463118001,0,0,-0.0327413622046133,0,0,0,0,0,0,-0.0366327428220417,0.440879176244185,0,6.93889390390723e-18,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0834253341367709,0,0,0.00507468433830845,0,0,0,0,0,-0.0869970775076491,-0.0351804216462936,0,0,0,-0.157057478427715,0,0,0,0,0,0,0,0,0,0,0,-0.024003110010394,0,-0.020475690104313,0,-0.12629561835317,0,0,-0.0509244990219023,0,0,0.226263405601433,0,-0.128119711926734,0,0,0,0,0,-0.035017867775298,0,0,-0.08269468363812,-0.0395347581538674,0,0.118745920715729,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0447716186797941,0,0,-0.0333357134040502,0,0,0,0,-0.0235722658120841,0,-0.0878265699910716,0,0,0,0,0.0184079574716536,0,0,0,-0.0126350667285678,-0.00705731807475426,0.0995563214854694,0,0,0,0,0,0,0,0,-0.0537669831246455,0,0,0,0,0,0,-0.023222956026423,0,0,0,0,0,0,0,0,0,0.0566866800194473,0,0,0.0114906985613977,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149367879503321,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676834824129514,0,5.42101086242752e-20,0,0,0,0,0.000140690054434322,0,0,0,0,0.0123887718163804,0,0,0,0,0,0,-0.000970699711461197,0,0,-0.00135400350105772,0,0,0,0,0,0,0,-0.0159031340795615,0,0,0,0.00388973343558304,-0.00547688884922723,-0.00406741835346151,0.000962001851013488,0.0241188801679198,-0.00342346197064884,0,0,0,-0.00586920763634976,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147200438138249,0,0,-0.0139735818579795,0,0,0,0,0,0,0,0,0.00833507855502355,0,0,0,0,0,0.0509331391646796,0.00116729631542089,0,0,0,0,0.00363525255119349,0,0,0,0,0,0,0,-0.0860523603105272,0,0,0,0,0.00149086894794278,0,0
