,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X600498.SH,X600487.SH,X000100.SZ,X002007.SZ,X000661.SZ,X300146.SZ,X600566.SH,X000625.SZ,X002179.SZ,X600867.SH,X600809.SH,X000596.SZ,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X600089.SH,X002506.SZ,X300136.SZ,X600066.SH,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.774704136964268,0,0,0.0904943349518641,0,0,0,0,0,0,0,0.0361602297044298,0,0,0,0,0,0,0,0.0945136623759491,0,0.0163195460535439,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0318343296085941,0,0,0,0,0,-0.0103792675688616,0,0,0,0,0,0,0,0,0.0119709915353866,0.00475425062103284,0,0,0,0,0,0
X600104.SH,0,0,0.164374300447594,0,0,0,0,0,0,0,0,0,0,0,0,0.267317593610284,0,0,0,0,0.00636463772878447,0,0,0.135086573324085,0,0,0,0.0117535492351329,0,0,0,0,0,0.19724950741041,0,0,0,0,0,0,0,0,0,0,0.12280021847682,0,0,0,0,0,-0.150117998056826,0,0,0,0,0,0,0,0
X002415.SZ,0,0.0882919080009947,0,0.141920614938203,0,0,0,0,0,0,-0.00904375620700142,0,0,0,0,0,0,0,0,0,0.543988460269575,0.0505950061475259,0,0.144003769552323,0.0523525259865062,0,0,-0.121059129234357,0,0,0,0,0,0,0,0,0.0611443444095757,0,0,0,0,0,0,0,0,-0.0943741625166803,0,0,0,0,0.211312590595953,-0.0344345017713154,0.0856068735927012,0,0,0,0.0104625121041622,0,0
X600276.SH,0,0,0.00649533337831223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312340520555636,0,0,0,0.220409111770351,0,0,0,0,0,0.090172497749485,0,0.205503969787194,0,0,0,0.02442410170915,0,0,0,0,0.110612834052663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456391201234676,0,0,0,0,0,0,0
X000651.SZ,0.264538894082206,0,0,0,0,0.0706687197420222,0,0,0,0,0,0,0,0,0.119583557914778,0,0.103405030803758,0,0,0,0,0.0470556564941407,0,0.00841871807319315,0,0,0,0,0,0,0,0,0.0539366402073755,0.019587955572961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.079476786961971,0,0,0,0,0,0.19095506612743,0,0,0,0,0,0,0,0.0969660555515751,0,0,0,-0.00519708520081838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279748097688208,0.194821670082771,0,0,0,0,0,0,0,0,0.0516632987302065,0,0,0,0,0,0,0,0.024584528204153,0,0,0,0,0,0,0
X002304.SZ,1.0842021724855e-19,0,0,0,0,0.321858216255116,0,0,0,0,0,0,0,0,0.424190925554791,0,0,0,0,0,0,0,0,0.0234393525372549,0,0,0,0.0232387252700402,0.056926859318518,0,0,0,0.0585482671239435,0.21451891557614,0.0449988107166556,0,-0.0861767170073076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443625906765102,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674537597987977,0,0.0906149542426291,0,0,0,0,0.238556499350477,0.135794942098612,0.283602583576867,0,0.0734192206234461,0.0118925720658544,0.0245873398648216,0,0,0,0,0,0,0.0522084422549981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.231659764380119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241994607360449,0,0,-0.00946499550738623,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.145430952783785,0,0,-0.0434332982010767,0.163636381656364,0.225737598355216,0,0,0,0,0,0,-0.0161823754356152,-0.00219761387155329,0,0,0,0,0,0
X000063.SZ,0,0,0.156390626654918,0,0,0,0,0,0,0,0.308646482925708,0,0,0.205577450336612,0,0,0,0,-0.0530005428849536,0,0,0,0.171374951191595,0.148813829433645,0.206717194406152,0,-0.0672533642759529,0,-0.164364695321062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177426045498562,0,0,0,0.0100701948981482,-0.104144891268586,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.0528604532171002,0,0,0,0,0,0,0,0,0,0,0.180047232660792,0,0,0,0,0,0.571670645029986,-0.0502045633964077,0,0,0,0.205607393599224,0,0,0,0,0,-0.0668339066421587,0,0,0,0,0,0,0,0,0.0988443944271012,0,0.210294396642583,0,0,0,0,0,0,0.00920048565600241,0.0799032456678625,0,0,0,0,0,0
X600031.SH,0,0,0.0382320907294286,0.046833706148472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132342515137684,0,0,0,0.0442038759191792,0,0.0666186647383165,0,0,0,0,0.295762017117703,0,0,0,0,0,0.246492882358931,0,0,0.0541094923654759,0,0,-0.0219773367607132,0.0250926209290967,0,0,0,0,0,0
