,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X600460.SH,X600089.SH,X000100.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X600884.SH,X601799.SH,X002414.SZ,X000733.SZ,X600584.SH,X002180.SZ,X600563.SH,X600522.SH,X600183.SH,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,-0.00630029062405881,0,0,0,0,-0.125627896508609,0.00192229638521111,0,0,0,0,0,0,0,0,0,0,0,0.0277355969728802,0,0,0,0,0,0.0711057907611319,0,0,-0.00518749851745562,0,0.0952615661337473,0,0,0,0.382400504911138,-0.0102982647481606,0,0,0,0.102327346845415,0,0,0,-0.0190609263213903,0,0,0,0.0208277709693856,0,0,0,0,0,-0.0124904009392671,0,0,0,0.0549855080026818,0,0
X002241.SZ,0,0,0,0,0,0,0,0.171402209052108,0,0,0,0,0,0,0,0,0,0.140792617767914,0.111644123214,0,0,0,0,0,0,0,0,0.043854732322127,-0.278381870055164,0.0327071782881963,0,0.109502390676462,0.0342378841110091,0,0,0,0,0,0,0.017976756568058,0,0,0,0,0,0,0.11809140425099,0,0,0.495684304803669,0,-0.0206167291097983,1.73472347597681e-18,0,0,0,0.018862780495284,0,0
X300124.SZ,0,0,0,0,0.00456964255109896,0,0,0.128213556193877,0.0825313391970591,0,0.163637827932822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197091006173792,0,0,0,0,0,0,0.12133881474133,0.029746307719783,0,0,0.0439251464556771,0,0,0.280506496818848,0,0,0,0,0,0,0,-0.0273096648468827,0,0,0.0858019137802783,0,0,-0.0933249696275419,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.0683542400882449,0,0.0371720842343088,0,0,0,0,0.04609068913772,0,0.118398199619722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956417536034925,0,0,0.323376058991642,0,0,0,0.0430881338683063,0,0,0,0,0,0.0255283197801332,0.000391545766954137,0,0,0,0,0,0
X600703.SH,0,0,0,0.111972006196072,0,0,0,0,0.0269516312201853,0,0,0,0.082288912790423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569468835478276,0.162446154932334,-0.0773251998185703,0,0,0,0,0,0,0,0,0,0,0.0403389203380041,0,0.0786816659291169,0.0683140628395297,0,0,0,0,0,0.250826991394899,0,0.0164676335751027,-0.0429734055455993,0,0,0,0.00490137780326297,0,0
X003816.SZ,0,0,0,0,0.0433221290514419,0,0,0,0,0,-0.0655250810312697,0,-0.0725885234789325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04046643149031,0,0,0.0303573432567626,0,0,0.33813839803542,0,0,0,0,0,0.0130609804330115,0,0,0,0.0151461077989532,0,0,0,0,0,0,0.117769324617212,0,-0.0688668856636431,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0311822924346104,0,0,0,0,0,0.0809525828993848,0.083869274143735,0,0,0,0,0,0.221793256663773,0,0,0,0.113574446152018,0,0.165441015932723,0.0780329329248977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544762238350736,0,0,-0.0169044621180375,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0767508681379233,0,0.186929722572554,0,0,0,0.238667221197813,0,0,0,0,0,0,0,0,0,0,0,0.0985844619096851,0,0,0,0.0870220858404813,0.146111465161535,0,0,0.245166788092772,0,0,0,0,0,0,0,0,0,0.0201641373336312,0,0,0,0.104487210077866,0,0,-0.366647779512287,0,-0.0342930050876337,0,0,0,0,0,0,0
X000596.SZ,0,0.00999438376304487,0,0,0.407885840533712,0,0,0,0,0,0,0,0,0,0,0,0.003214469825915,0,0,-0.167731183702628,0,0,0,0,0.204328717626655,0.041787568865318,0,0,0,0,0.0858909048899861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192232711321527,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.147385345562396,0,0,0,0,0,0,0,0,0,0.0844991515396946,0,0,-0.0836214740932524,0,0,0,0,0,0.204961788077745,0.0988932827550261,0.236911562413343,0,0,0.251626537497057,0,0,0,0,-0.128140786055473,0,0,0,0,0.11526798692878,0,0,0,0,0,0,0,-0.0857777838162522,0,0.0384926409619611,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0693383676653137,0,0,0,0,0.318540805561615,0,0,0,0,0,0,0,0.113118754891217,0,0,0,0,0,-0.0157955296641313,0,0,0,0,0,0.0197357947125892,-0.150554053047103,0,0,0,0,0,0,0,0,0,0,0,0,0.194663133854811,0,0.217821062148436,0,0,0,0,0,0,0,0.0623729911258787,0,0,0,0,0,0
X000661.SZ,0,0.376353726844153,0,0,0,0.292156299726486,-0.0369507142652567,0,0.034684107403624,0,0,0,0,0,0,-0.0707705090683207,-0.0957110406667291,0,0,0,0,0,0,0,0,0,0,-0.173446835076416,-0.00113572075801467,0.236302300879499,0,-0.0119374103498735,-0.089291697267351,0,0,0,0,0,0,0,0,-0.172462813376215,0,0,0,0,0,0,0,0,0,0,-0.0188862386018859,0,0,0,0,0,0
X002179.SZ,-0.162635094636691,0,0,0,0,0,-0.095789653457429,0,0.0574750401618618,0,0,0,-0.0208977936064216,0,0,0,0,0,0,0.000493033009642669,0,0.216925499550771,0,0,0,0,0,0.0879013284459054,0,0.0117062085850108,0,0,-0.0917141261745023,0,0,0,0.0469145397951306,0,0,1.38777878078145e-17,0,0,0.132450832691991,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0397640423798032,0,0,0,0,0.0104114493395577,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407711379678618,0,-0.0274673926660288,0,0,-0.229741363626533,-0.0140264728777347,0,0.0906223359934614,0,0.603265265269982,0,0,0,0,0.111529379663183,0,0.329913865504363,0,0,0,0.0102083708034309,0,0,0,0,0.338167290238005,-0.0758006892950672,0,0,0,0,0,0,0,0,0,0,0,-0.0701223533935933,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.390745484504165,0,0,0,0,0,-0.0622650438441643,-0.0400873271733602,0,0,-0.0212033099779644,0,0.0419165252382129,0,0,-3.46944695195361e-18,0,0,0,0.0825972186487336,-0.0617558513445814,0,0,0,0,0,0,0.124111913537513,0,0,0,0,0,0.0250308441208298,0.324841051548645,0,0,0.288648054103599,0,0.00565316341978597,0.0964800296932331,0,0,0,0.0211572285944409,0,0
X300142.SZ,0,0,0,0,0.119902355080487,0,1.73472347597681e-18,0,0,0,0,-0.581613589900007,0.0300555047158972,0,0,0,0,0,-0.248569022275127,0,0,0,0,0,-0.0133568643116115,0,0,-0.186414875007921,0,0,0,0,0.0265258416572878,0,0,0.367924889324456,0,0,0,0,0,0,0,0,0,0.00451242011726238,0,0,0,0.0536366393529237,0,0.0175657730302219,0,0,0,0,0.283450021971057,0,0
X600741.SH,0,0,0.133298104356317,0,0,0,0,0.0659783027671127,0,0,0,0,-0.0384584257195329,0,0,0,0,0,0,0,0,0.241619194696563,0,0,-0.0435453451532782,0,0,0,0,0,0,0,-0.020643148344647,0,0.0694785264135991,0,0,0,0.314547551005793,0,0.0296932651160669,-0.0974184994385697,0,0,-0.0327245140684557,-0.0827358355166827,0,0,0,0,0,0.0182219134773321,0.0177736023134488,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,-0.00368812746544336,0,0.240510386956056,0,0,0,0.00547209264183005,0,0,0,0.0959701291587832,0,0,0,0,0,-0.186615135827107,0.22220582279782,0,0,0,0,0.0120335350661941,0,0,0,0,0,0.112723997547058,0,0,0,0,0.0224304508828118,0,0,0,0,0,0.150154029610947,0,0,0,0.133860956844846,-0.00607702369159857,0,0.0227115226099034,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.336118798512036,0,0,0,-0.0456872443271729,0,0,0.0525310449890975,0,0,0,0,0,-0.0355876480134355,0,0,0,0,0,0,0,0,0.195587077149434,0,0.282844484040094,0,0,0,0,0,0,0,0,0.102928553681575,0.116054373971613,0,0,0,0,0,0,0,0,0,0,0,0.0207366281393659,0,0,0,0,-0.0470249136487675,0,0
X000100.SZ,0,0,0,-0.0903337130347422,0,0,0,0,0,0,0,0,0,0.105489562599209,0.313391578716936,0,0,0,0,0,0,0,0,0.0607838956395352,0,0,0,0,0,0,0,0,0.0323066810348807,0,0,-0.00159184069266829,0,0,0.0109663507901729,0,0,0,0,0,0,0,-0.00892147140542554,0,0,0.103785305527856,0,-0.00827086464529041,0,0,0,0,-0.0889990268870386,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154355580781919,0,0,0,0,2.71050543121376e-20,0.0289152273050547,6.7762635780344e-21,0.00757660878435795,0.136955294533352,0,0,0,0.356469361445405,0,0.221485748770085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471718461220291,0,0,0,0,0,0,0
X000799.SZ,0.284296981063926,0,0,0.5075039572275,0.0135637556221449,0,0,0,0,0,0,0,0,0,0,0.146248684814243,0,0,0,0.0212822440237302,0,-0.0256629066708085,0,0,0,0,0,-0.00851744661946303,0,0,0,0,0,0,0.107722803237415,0,0,0,0,0,0,0.0322011279201433,0,0,0,0,0,0,0,0,0,0.0403061066346598,-0.074013692817836,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064425590646073,0,0.0392750511125151,0.0753963534754218,0.0450757461820885,-0.0520761857796109,0,0.102293551148513,0,0,0,0,-0.0418538377064128,0,0,0,0,0,0,0,0,0,0,0,0,0.00291316155948029,0,0,0,0,0,0
X600779.SH,0,0.41626933354858,0,0,0,0,0.0393711819448286,0.0724187052312156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251067095937817,0,0,0,0,0,0,0,0,0,-0.0437561129849823,0,0.169222539075043,0.129870128049654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272784987292428,0,0,0,0,0,0
X000157.SZ,-0.0515563143359062,0,0,0,0,-0.0902189640820854,0,0,0,0,0,0,-0.142199983559153,0.341421154467587,0,0,0,0.168922334294479,0,0,0,0,0,0,0,0,0,-0.0393068476952297,0,0.110560426009709,0,0,0.0348959076778435,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00706693096818858,-0.00347913569040454,0,0,0,0,0,0
X600884.SH,-0.437812496541152,0,0,0.173348376147547,0,-0.154355368341447,0,0,0.162657579088517,0,0,0,0,0,0,0,0,0.0319162419671597,0,0,0,0,-0.165051220335407,0,0,0,0,0.136984194161465,0.273074399786263,0,0,0,0,-0.200647479687515,0,0,0,0,0.164394151511722,0,0,0,0,0,0,0,-0.10142277115847,0,0,0,0,0.0193607730832954,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.159013002567377,-0.0100225338849469,-0.0126957539850109,0.0748389412038856,0,0,0,0,0,0,0,-0.0163168159276362,0.0667702133416085,0,0,0,0,0.179500403054135,0,0.0483797068540347,0,0,0,0,0,0.105911288121316,0.02455122974182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487694197887689,0,0,0,0,0,0,0,0,0,-0.0117761750715771,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840671288294759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118444187960779,0,0,0,0,0,0.0905068660279869,0,0,0,0.102181209505754,0,0.343495968063823,0.000489707029202043,0,0,0,0,0.0196692074182871,0,0,0,0,-0.0678511064113197,0,0
X000733.SZ,0,0,0,0,0,0,-0.102832519805862,0,0,0,0,0,0,0,0,-0.103803143945351,0,0,0.277387823126847,0,0,0,-0.0755892546990916,0.0820570609916914,0.107108411813408,0,0.417749423890892,0.0558302721250369,0.0319310378375196,0,0,0,0.153498078866592,0,0,0,0,0,0,0,0,0,0,0,0,0.108949770934468,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0518421957746894,0,0,0.0478115520778701,0,0,0,0.091475132812833,0,0,0.179046663719232,0,0,0,0,0,0,0.028424457525849,0,-0.0601344746472926,0,0,0,0.0550589323046345,0,0,0,0.0233849554244156,0.0850187717047181,0,0,-0.00355339209610519,0,0.093059388729759,0,0,0,0,0,0,0.0296047216973735,0,0,0,0.0283864584475498,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0142426280790327,0,0,-0.0865423192374095,0,0,0,0,0,0,0,0,0,-0.163368959231049,0,0.0770202835618104,-0.0879132719960293,0,-0.051352477112954,0,-0.0102972075157228,0,-4.33680868994202e-19,0,0,0,0.125676818279836,0,0,0,-0.0242575430657133,0.19800347035412,0,0.0423220098840612,0,0,0.272266889536491,0,0,0,0,0,-0.00738043961057987,-0.0328293022342045,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,-0.049218152233349,0,0,0,0,0,0.0738059787291085,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161565260341458,0.0824199107299942,0,0.198409224372668,-0.0896941674674567,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.217882388650936,0,-3.46944695195361e-18,0,0,0,0,0.0380722927904225,-0.00512635936996951,0,0,0,0,0,0
X600522.SH,0,0,0,-0.294785127074434,0,0,0,0.324277808699343,0,0,0,0,0,0,0,0.252442237383429,0,-0.233597259333177,0,0.139867470417456,0,0,0,0,0.0881018391247147,0,0,0,0.235959455369313,-0.164539530967626,-0.121296818894814,-0.168225095851628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404273622618349,-0.0443024188687067,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0237155920053358,0,0,0,0.109628658534105,0,0,-0.0269372745851984,0.134121199787021,0,0.0238099277133362,0,0,0,0,0,0,0.111021533807446,0,0.0206460277686348,0,0,0,0,-0.0328404518298046,0,0,0,0.0957590429731328,0,0.091818099118016,-0.057426538764529,0,0,0,0,0,0,0,0,0,0,0,0.0487461185014344,-0.0474517292201286,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0363785877616679,0.257462340976822,0.0101286074721073,0.116385742200557,0,0,0,0,0,0.0409892372759748,0,0.02023762639403,0,0,0,0,0,0,0,-0.0153550846946991,0,0.100652350933797,0,-0.0528073918940768,0,0.0159381110616831,0,0,0,0,0,0,0,0,0,-0.00445094592969362,0,-0.100666564379088,0,0,0,-0.0315819395612822,0,0,0,0,0,0,0.0123255820328339,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.169231580485948,0.130398535200081,0,0,0.157481118771118,0,0,0,0,0,0.070796487974575,0,0.202828993859751,0,0,0,0,0.108386047047837,0.123595100811433,0,0,0.0569279616993734,0,0,0,0,0,0,0,0,0.11084005072044,0.138794142922016,0,0,0,0,0,0,0,0,-0.0178115272886717,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0471516184273769,-0.0385236238744865,-0.0504090682175009,0,0,0,0,0,0,0,0,0,0,0,-0.224722413309914,0,0,0,0,0,-0.0140822756512817,0.0635908301983249,0,-0.0245985125133285,0,0,0,0,0,0,-0.0792521854350552,0,0,0,0,0,0,0,0,-0.0237650504673798,-0.034991281010074,0,0,0,0,0.00917275309032233,-0.15524476924889,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0875126667883436,0,0,0,0,0.0404424573374938,0,0,0,0,-0.210598940123054,0.336422700808035,0,0,-0.555222044763076,0,-2.77555756156289e-17,-0.348462830787763,0,0,0,0,0,-0.274380506875153,0,0.0669093495387664,0,-0.748464685378442,0,0,0,0,0,0,0,-0.0898986615184815,0,0,0,0.114709568925001,0,0,0,0,0,1.20303373148248,0,0,0,0.710088152199317,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954412595621347,0,0.606336968808635,0,0,0,0,-0.256916259323463,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00381838222818169,0.019650457301507,0,0,0.064446002582095,0,0,0,0,0,0,0,-0.0885551975015895,0,0,0,0.0611716840725873,0.0447138863201753,0,0,-2.16840434497101e-19,0,-0.0212701995997679,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470485032731582,0,0,0,-0.0442338524099258,0,0,-0.0438513147228538,0,-0.0269196025471833,0.0067341691619722,0,0,0,-0.117970565316357,0,0
MKreturn,0,0,0,0,-0.107958486338022,0,-0.016693957694019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297927698659152,0,0,0,0,0,0.0123511692704189,-0.111106672968395,0,0,0,0,-0.0197524850655314,0,0,0,0,0,0,0
MKvol,0,0,0,-0.000175629092032208,0,0,-0.00124489516861479,-0.00231843292547366,0,0,0,0,0,0,0,0,0,-0.00322650987740665,0,0,0,0,-0.000640143508700383,0,0,0,0,-0.000936032368342704,0,0,-6.7762635780344e-21,0,0,0,0,-0.000884578763013069,0,0,0,0,0,-0.00387419132145005,0,0,0,0.0023188838397843,0,0,0,0,0,0.00735442684302224,-0.0058544126048449,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347732574491974,0,0,0,0.246704258201422,0,0,0.306150137655082,0,0,0.124357128693536,0,0,-0.205370116043782,0,0,0,-0.0394545673287677,0,-0.679041963984403,-0.149462331624947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000912737382953521,0,0,0,-0.00461506752727865,0,0,-0.00626220376721407,0,-2.2075770602664e-05,0,0,-0.00467490821246254,0,0,0,0,0,-0.00771597197376719,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0125950017535019,-0.0109016980515018,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477146448737217,0,-0.00948851859427515,0,0,0,0.00480521543355009,0.00176305782597485,-0.00164587624227697,0,0,0,0,0,0,0,0,0,0,0,0.00874511331892788,-0.00119862763173069,0,0,0,0,0,0.00502312674138222,0,0,0,0,-0.0150525814016555,0,0
