,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X000157.SZ,X300003.SZ,X600702.SH,X600884.SH,X601799.SH,X600460.SH,X600487.SH,X000799.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600372.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.00640369325825011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177233581907662,0.0774862354314378,0,0,0,0.116985507190038,0.0239934808183211,0.319182413258763,0,0,0,0,-0.0554924858139943,0,0,0,0,0.0324866825148927,0,0,0,0,0,0,-0.00742930236483338,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105966525705903,0,0,0,0,0,0.0147544889274104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208429986053416,0,0,0.155457136704521,0,0,0,0,0.0886458450545366,0,0.063044189263169,0,0,0,0.281859966126722,0,0,0,-0.045429059776527,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0292502158880893,0,0,0,0,0,0,0,0,0,0,0,0,0.0158703960826431,0,0,0.00217109482396651,0.170915949234076,0.011278399038956,0,0,-0.0509674843010681,0.0396769224811718,0,0.020548870769721,0.390963946485807,0,0,0,0,0,0,-0.0525462364710741,0,-0.0146339413077917,0.0335729100930504,0,0,0,0,0,0,0,0,0.00343525348409292,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438951353266609,0.0149028126140101,0.0406189487504413,-0.0819583990286896,0,0,0,0,0,0,0,0.0382261568630729,-0.062487847136926,0,0,0,0,0,0,0,0,0.0154435354913504,0,-0.0704109818578956,0,0,0,0,0,0,0,0,0.139708033196152,0,0.0681406197690606,-0.0119554232100053,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482970567720016,0,0.0457735819063653,0.116554466926786,0,0.213537167923407,0,0,0,0,0,0,0,0,0,0,0,0.149522064512019,0,0,0,0.105352034605375,0,-0.0200155997184962,0,0,0,0.21208662393642,0,0,0,0.169439993859871,0,-0.132667769410609,0.110541171318091,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.623786504614725,0,0,0,0,0.108166471163524,0,0,0,0,0,0,0.121785950599357,0,-0.106742850186447,0,0,0,0,0,0,0.0479783021523941,0,0.351637767116779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254088266155404,0,-0.134666174691913,0,0,-0.375631553285515,0.0369610940069524,0,0,0,0.186936386936426,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.283844541088158,0,0,0.173438582030351,0,0,0,0,-0.0332066323422699,-0.0562247522975597,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17945974728076,0,0,0.146140200771487,-0.000560870155628785,0.0701802971465321,0,0,0,0,0,0.17070222245874,0,0,-0.000473035444585431,-0.0121779159221206,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0526798195373505,0,0,0,0,0,0,0,0,0,0.0969535601084299,0,-0.0665704540876329,0,0.0212860016818049,0.185037798616496,0,-0.0432099782147352,0,0,0.0170958200182472,0,0,0,0,0,0,0.501214716225304,0,0,0,0.0718206744455537,0,0,-0.0367363015261211,0,0.0540819643503413,0,0,0,0,0,0,0,0,0.00631612593314745,-0.0428288110314089,0,0,0,0,0,0
X000596.SZ,0,0.0392008744218363,0.600773233692478,0,0,0,0,0.0571401138603261,-2.16840434497101e-19,0,-0.171586263352203,0,0,0.0599929263984342,0,0,0.0189261883083764,-0.0144758712915006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674995201550378,0.0939007189470257,0,0,0,0,0,-0.276958424244717,0,0,0,0,0,0,0,0.249837687355083,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0921947197462308,0,0,0,0,0,0,3.46944695195361e-18,0.1290690796981,-0.0357935767041013,0,0,0,0,0,0.158260199122128,0,0,0.0406483546211104,0,0,0.0661186458830792,0.0902641180324969,-0.0452991477539329,0,0,0,0,0,0,0,-0.0613968405926322,0,0.00990516750941222,0.0369340747957154,0.309861013707678,0,0,0,0,0,0.0201681799546219,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0305698051464391,0,0,0,0,0,0.267543171742257,6.93889390390723e-18,0,0,0.00406820939823569,0,0,0.0587038974296258,0,0,0,0.00131392986328034,-0.00319873268335581,0,0,0.170326837792609,0,0,0,0,0,0,0,0.138293172589002,0,0,0,0,0,-0.0785831884809182,0,0,0.105370153175866,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.424857346846976,0,0.170726899418411,0,0,0,0,0,0,0.0617361045083675,0,0,0,0,0,0,0.157685417981751,0,0,0,0,1.0842021724855e-19,0.0961303479801354,0,0,0,0,0,0,0,0,-0.0594534064947759,0,0.00603145582514855,-0.148499292267121,0,0,0,0,0,0.0629679744423537,0,0.060600452719019,0,0.0647493791040776,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0317223551485725,0,0,0,0,0,0.0681121023493185,0,0,0.0425110279946852,0,0,-0.119577593356101,0,0,-0.0872349783949646,0,0,0.162537363539806,0,0.00818100810960756,0,0.172427454060563,0,0,0,0,0.146731520777197,0,0,0,0,0,0,0.0436261549473506,0,0,0,0,0,0,0,0,0,0,0,0.0547954561064888,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0469043968147302,0,0.0772200540609849,0.195191653128724,0,0,0,0,0,0,0,-0.00620639584775723,0,0.0286011391888474,-0.0248378702411132,0,0,0,0.0688866466632246,0,0,0,0,0,0,0,0,0.18362167125882,0,0,0,0,0.0589609369955156,0.203601341666585,0,0,0,0.0202608849532136,0.0319161421697913,0.137505991916601,-3.46944695195361e-18,0,0,0.00852302342406324,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.158153242334625,0,0,0,0,0,0.0396040926299359,0,0,0,0.177195754472113,0,0.363399575715908,0,0,0,0.0701202949867523,0,0.0794140374514356,0,0.379313087588025,0,0,0,0,0,0.106654454042818,-0.0774985639697559,-0.0970062210718375,0,0,0.0485937718311478,0,0,0,0,0,-0.257582356209786,0,0,-0.0685452005090661,0.13713217987248,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.0715826580444707,0,0,0,0,0,-0.00355102740058481,0.135206205536941,0.10238021266271,0,-0.166778611343129,0,0,0,0.102610532678286,0,0,0,0,0,0,0.0301976963933929,0.0988443049013156,0,0,0,0,0,0,0,0.187116042691892,0.0409546178557759,0.585011241425599,0,0,0,0,0,0,0,0,0.144164859821012,-0.0311877384724032,0,0,0,0,0,0
X000661.SZ,0,0,-0.0366460403043581,0,0,0,0,0,-0.191943149590989,0,0.0863818529881854,0.278300031421997,0,0.27556603808364,0,0,0,0,0,0,0,0,0,0,0,0,-0.500089076623959,0,0,0,0,0,0,0,0,0,0,0.600221029448277,0.344380889943204,0,0,0,-0.14336901764224,0,-0.115559344595464,0,0,0,-0.217586177098452,0,0,-0.108005375002006,0.0999349933829381,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.195031736364322,0,0,0,0,0,0,0,0,0,0,0,0.0472925730948969,0,0.00898459034709641,0,0,0,0,0,0,0,0,-0.312699797890166,0,0,0.118731808542744,0.085200341642352,0,0,0,0,0,0.250749350689501,0.0702052061243525,0,0,-0.25332481885691,0.342231823844811,0,0,0,0,0,0.0497345544081514,0.0641522440521729,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0153758989536626,0.238726537194724,0,0,0.0175897975420646,0,0,0,0,0,0,0,0,-0.00881696065404176,-0.0547588841799279,0,0,0,0.1966792937021,0.084251647782549,0,0,0,-0.110096934524747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149031651950526,0.0459600783814987,0.0966911282098969,0,0,0,0.22110712709066,0,0,0,0,0,0,0.200054826566737,0,0
X000733.SZ,0,0,0,-0.0563334803326336,0,0,-0.0928171511853629,0,0,0,0,0,0,0,0,0,0.156560622796821,0,0,0,0,0,0.0569021037974902,0,0,0,0,0,0.0217357622871723,0,0.0585212925611498,0,0,0,0,0,0,0,0,0.0968755728917923,0,0,0,0,0.0958161614085055,0,0,0,0,0,0,0.0284046945182821,-0.00867392765968619,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.298108219753995,0,0,0,0,-0.18744293819886,0,0.0525909845274518,0,0,0,0,0,0,0,0,-0.11292093748577,0,0,0,0.276976987084722,0,0.0452054355682526,0.0767053990691947,0,0,0,0,0,0,0.0702452162627981,0.167470402400312,0,0,0,0,0.0547966342763488,0,-3.46944695195361e-18,0,0.0200386553038882,0,0,0,0.15303782717054,0,0,0.000330683285601059,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0576264147914898,0,0,0.0764050113962403,0,0,0,0,0,0.46808253723208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146261894656825,0,0,0,0,0.121294976734789,-0.221901001907909,0,0,0,0,0,0,0,0,0,0,0.0394976803593357,-0.0386133330259181,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.245249437079077,0,0,0,0.112171385613307,0,0.285582174780573,0,0,0,0,0.171855892754301,0,0,0,0,0,0,0,0.0345582290097696,0,0,0.260443565056472,0,0,0.00668409277916179,0,0,0,0,0,-0.0239493529195591,0.268904438832379,0.0427353495013209,0,0,0,0,0,0,0,0.0934925268681684,0,0,0.112130301724923,-0.0248065416987294,0.073442880764003,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.084726508171034,0,0,0,0,0,0,0,0,0,0.0335788597540932,0,-0.0232478706527465,0,0,0,0,0.0204764399811842,0.0273077279232395,0,-0.00133459001185967,0,0,-0.0806730827069951,0.0187325404695705,0,0.087131042688411,0,0,0,0,0,0,0,0,0,0.0765285721234568,0,0.081667383173481,0,0.0463926946966421,0,0,-0.00120209916988804,-0.0484922054580335,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0297411814273254,0,0,0,0,0,0,0.0259166961056627,0,0,0,0.0470320699170766,0,-0.0327732816088306,0.0834741340658302,0.304546140944248,0.00985063662680903,0,0,0.010543824103806,0.0171009369953337,0.19571279239171,0,0,0,0,0,0.0598652894367343,0,0,0,0,0,0,-0.0914535804651017,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00338548085790305,0.0116081437070585,-0.0113486276837846,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.209760510134364,0,0,0.0301734858203729,0,0,0.043500692545308,0,0,0,0,0,0.0169354391858515,0,0,0,0,0,0,0,0,0.0435451820492301,0,0,0.00633519226583608,0,0,0,0,8.67361737988404e-19,0,0,0,0.189832056645794,0,-0.00285887117849222,0,0,0,0.0637092242348561,0,0,0,0,0.184188317639129,0,0,-0.0284384488081435,0,0,0,0,0,0
X600702.SH,0,0,0,0.0408255036688112,0,0,0,0,0,0,0,0.0878202413455482,0,0,0,0.324021218113062,0,0,0,0,0,0,0,0,0,0,0,0,0.0662931076054767,0,0,0,0,0,0,0,0,0,0,-0.0353784084198978,-0.11945845274086,0,0,0.850181780453271,0.0329687631402688,0,0,-0.0463474740440756,0,0,0,0,0.0378648819698394,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282619485201211,0,0,0,0.0646028435695458,0,-3.46944695195361e-18,0,0,0.287016360229464,0,0,0,0,0,0.17664050634398,0,0,0,0,-0.00397760959274568,0,0,0,0,0,0.0211315399479368,0,0,0,0,0,0,-4.33680868994202e-19,0.0226165644080055,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0524971547975177,0,0,0,0,0,0,0.0539235246509115,0,-0.0323897990338546,0,0,0.146928647041941,0,0,0,0.248438560003832,0,0,0,0,0,0,0.110281275909562,0,0,0,0,0,0,0,0,0.042789515212699,0,0,0.154205139064903,0,0,0.0127461773944633,0,-0.0360885730879828,0,0,0,0,-0.123449797701242,-0.0437869085283095,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298693419751744,0,0,0.0438814150635558,0,0,0.18890199114329,0,0,0.0922234346003958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0576553544132566,0.171142511252342,0,0,0,0,0,-0.00316041842321371,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.0531728399137307,0,0,0,0,0.0257258912395288,0,0,0,0,0,0,0,0,0,-0.115732530848526,0.120736379109012,0,0,0.430371209273886,0,0,0,0,0,-0.0997390571285512,0.280943126936568,0,0,0,0.0225580688012134,0,0.151361974528068,0,0,0,0,0,-0.245227014600015,0,0,0,0,0.131833861869164,-0.0358588626830158,0,0,0,0,0,0
X000799.SZ,0,0.0342195602696791,0,0,0.0989987320395337,0,0,0,0,0,0,0,0,0,0,0,0.0127377422590816,0,0.0595306922597246,0,0,0,0,0.109767405273307,0,0,0.0126083933470381,0,0,-0.105042339171517,0.0249504185960721,0,0.025811687149793,0,0,0,0,0,0.493676675816307,0.0442068532190747,0,0,0,0,0.0831679723087969,0,0,0,0,0,0,0.0057417169267335,0.0282992158593694,0,0,0,0,0,0
X002414.SZ,0,0,-0.0545579005037797,0,0,0,0,0,0,0,0.213756707197067,0.0426232761715266,0,0.272370486091609,0,0,0,-0.00128327313898335,0,0,0,0,0,0,0,0,0,0,0.0324940183814157,0,0.409647628485934,0,0,0,0,0.0252574627153728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183920073123152,0.0421811039992894,0.137446017529436,0,0,0,0,0
X600584.SH,0,0,0,0,0.0879353650360796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960029945654747,0,0.0977247905048331,0,0,0,0,0,0.0111849794606615,0,0,0,0.231786625822193,0,0,0,0,0,0.0384298510913679,0,0.0549070087026621,0,0.5402488096088,0,0,0,0,0.123429425989769,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.35762485816816,0.124690149849646,0,0,0,0.174470376819802,0,0,0,0,0,0,0,0.0368206301012507,0.125719142839391,0,0.0243817801480744,0,0.197238929764644,0,0,0,0.193862343108062,0,0,0,0,0,0.255262057503603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238798821275923,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0566566573560132,0,0.0529888893841506,0,0,0,0,0,0,0,0,0,-0.0101438735021627,0,0.176173966590179,0,0,0,0,0,0,0,0.152394163814342,0.00679677259032881,0,0,0,0,-0.0139080477891634,0,0,0.0209141341812934,-0.0330185760471724,0,-0.0101492593668293,0,1.0842021724855e-19,0,0,0,0.0461480536753747,0,0,0.0386094118648352,-0.0308075295432908,0.108825312267457,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156665686239489,0,0.250795657556266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595295312313305,0,0.15704500396684,0,0,0,0,0,0.0453058613109616,0,0.197371172034999,0,0,0,0,0,0,0,0,-0.0104653210692502,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.110959432742532,0,0,0,0.136492413571286,0,0,0,-0.075764279609623,0,0,0,0,0,0,0,0,0,0.213967794263243,0,0,0,0.00414250283993584,0,0,0,0,0.0674540512016397,0,0.194177397521941,0,0.11736133468987,0.0333424859643003,0.415350886015742,0,0.0310732656379374,0,0,0,0,0,0.0497524142663669,1.35525271560688e-20,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.137465838880317,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115142589791942,0,0,-0.0258638057634799,0,0,0.0350195679839724,0,0,0,0,0,0,0.0965899687927188,0,0,0,-0.0612591297118173,0,0,0,0,-0.257637597163554,0.0916472291385202,0,0.0433686423892592,0,0,0,0,0,0.0686829833592332,0,0,-0.038876825372608,-0.0481277949384796,0,0,0,0,0,0
Slope,0,0,0,0,0.246113887338235,0,0,0,0.0322367479092215,0,0.117383947239129,-0.142499042978346,0,0.09683365562492,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0123929437503759,0.147630273735622,0,0,0,0,0,0.0518225823366278,0,0,0,0,0,0,0,0,0,0,-0.104697288671372,0,0,0,0,0,-0.164624892965546,0,0.224861513380091,0,0,0,-0.36546328166409,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148214574576075,0,0,0.237058629980826,0,0,0,0,0,0.17767328930373,0,0,0,0,0,0,0.0371992795220824,0,0,0,0,0,0,0,-0.0837100471942874,0,0,0,0,0.188590834441542,0,0,0,0,0,0,0,-0.22264936570275,0.25971460421293,0,0,0,0,2.67868249154644,0,0
RealEstate_excess,0,0,0,0,0,-0.0150550980735305,-0.0050843694014691,0,0.086301346177878,0,0,0,0,0,0,0,0,-0.0967746584278001,0,-0.130155276799555,0,0,-0.121848535640324,0,-0.0448349658173442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997498188802873,0,0,0,0.0334140149400774,0,0,0.0360396024384396,0.0104122796036522,0,0.230366546305231,0,0,0,0
MKreturn,0,0,-0.0641400048826743,0,0,0,0,0,0.0329291533120633,0,0,0,0,0,0,0,0,0,0,0.0914642831655793,0,0,-0.0657714257609208,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0419238303420093,-0.0390641157394507,0.0182737078986669,0,0,-0.0632304512044854,0,0,0,0,0,0.00902994599922715,0,0,0,0,0.265638866651248,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152586182306381,0,0,0,0,-7.64409295567824e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424870411322399,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0270595789162057,0,0,0,0,0,0,0,0,0.0565131592069881,0,-0.0593879237625256,0,0,0,0,0,-0.102602823078281,0,0.0418902129174573,0,0,0,0,0,0,0,-0.00132758230636123,0,0,0,0,0,0,0,0,0,0,0,0.0359565592059403,-0.134893376369137,0.156931168611097,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00136153104878095,0,0,0.00293416470872152,0,0,0,0,0.00731349564472496,0,0,0,0,0,0,0,0,0.00160132770669089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371171615053383,0,0.00730803706690599,0,0,0,0,0.00893129100984147,0,0,0,0,0,-0.0172387315725083,-0.0192743085077476,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179442702562577,0,0,0,0,0,0,0.00129225747805437,0,5.47618761125012e-05,0,0,0,-0.00188188683901232,0,0,0,-0.000480577015633096,0,0,0,0,0,0,0,0,0,0,0,0.0024472313718065,0,0,0,0,0,0,0,0,-0.00318530294279556,-0.0066001471936615,0,0,0,0,0,0
