,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X002008.SZ,X300124.SZ,X300136.SZ,X600487.SH,X600809.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600699.SH,X002294.SZ,X600498.SH,X000157.SZ,X000050.SZ,X600177.SH,X600271.SH,X000596.SZ,X002180.SZ,X600566.SH,X600118.SH,X000559.SZ,X600707.SH,X300115.SZ,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.037259344629055,0,0.0498682006000298,0,0.0291678179127577,0,0,0,0,0,0,0,0,0,0.0862803723133458,0,0,0,0,0,0.053241117842095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162895114514702,0,0,0,0,0.0562185612119833,0,0,0,0,0.00603099229367163,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0578819663512768,0,0,0,0.0876046467439392,0,0,0.355768287965322,0.0378165675352319,0.0615254336810252,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0405672189673872,0,0,0,-0.0246945668970803,0,0,0,0,0,0.0230734922631358,0,-0.0144096733535376,0,0,0,0,0,0,0,-0.0204751707154962,0.0276414854547097,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0066199156221696,0.146209244491593,0,0.054139464940618,0,0,0,0,0,0,0,-6.93889390390723e-18,0.131350846560071,0.139970126923086,0,0,0,0,0.103437235013325,0,0,0,0.0035947485372029,0,0,0,0,0,0,0.0275596821372259,0.0739698167543508,0,0,0,0,0,0,0,0,0,0.018026881018654,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.176829678442569,-0.0207732336298611,0,0,0,0,0.102232767133481,0,0.0288165608696059,0.0901606495797245,0,0,0,0,0.20099304778397,0,0,0.059128376211207,0,-1.73472347597681e-18,0,0,0,0,0.20036295523619,0,0,0,0,0,0,0,0,0,-0.0317032694404996,0,0,0,0,0,0,0,0,0,0,0,0,0.0089572434455615,0.000860467750861164,0,0,0,0,0,0
X000858.SZ,0,0,-0.137278894272178,0.144330978994701,0,0,0,0.0811388111725142,0,0,0,0.379889908899691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985318565158463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136176647156165,0,0,0,0,0,0,0,0,0,-0.0167554642820109,0.000234198555793688,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.253688915812265,0,0,0,0,0,0,-0.0130058097482575,0,0,0,0,0,0,0.192107066002512,-0.121987058381269,0,0.293365062475163,0,0,0,0,0,0.00689164107723514,0,0,-0.0506697924763772,0,0,0,0,0,0,0,0,0,0,0.130784489608508,0.0254595023084536,0,0,0.00804807615607228,0,-0.0466382519482926,0.0447872446249497,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0449734978903667,0.13209820837559,0,0,0,0,0,0,0,0,0,-0.0373835735503433,0,-0.102463065952564,0,0,0,0,0.0390266529448388,0,0,0.010654149978526,0,0,0,0,-0.0871001613062613,0,0.151489113717899,0,0.0953435578514,0,0,0,0,0,0,-0.0362820351138527,0,0,0,0.033550886572706,-0.0539151811733874,-0.0164466371287659,0.00786476777452534,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.322962459339335,0,0,0,0,0,0,0.157318005754513,0.0245815455202811,0,-0.0821840813796491,0,0,0,0,0,0,-0.0347451273340109,0,0,-0.00746909280691509,-0.0320129516769336,0,0,0,0,0,0.0815059588260526,0,0,0,0,0,0,0,0,0,0.00342186972691256,-0.0807317688913056,0,0,0,0,0.0548080287117719,0,0,0,-0.042443908766599,0.0356535868563128,0,0,0,0,0,0
X000063.SZ,-0.0348110325335645,0,0,0,0,0.416204813211926,-0.25294820267113,-0.12329521017315,0,0,0,0,0,0.130505115926702,0,0,0,0.0414349474684501,0,0,0,0.00442722508439565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129611105751769,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591439060642544,0.091056421758173,0,0,0,0,0,0
X600703.SH,0,0.209319588723661,0,0,0,0.0418989372099367,0.256481503116309,-0.00433713400352634,0,0,0.0220312604177518,0,0,0,0,0,0,0,0,0,0,-0.156180580990881,0,0,0,0,-0.0568309029199017,0,0,0,0,0,0,0,0.00796414405214128,0,0.193014202996879,0,0,0,0,0,-0.116219817220357,0,0,0,-0.0954170482143235,0,0,0.12437565443079,0,0.0602348899078184,-0.0279863813335503,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,-0.0144208215862375,0.0293824259584975,0,0,0.129356903192005,0.114995813991215,0,0,0,0,0,0,0,0,0,0.0376585559132375,0,0.134516444423995,0,0,0,0.292358643927876,0,0,0,0,-0.108942357963855,0,0,0,0,0,-0.168443839612211,0,0,0,0,0,0,0.0461399600061093,0,0.161031939332576,0,0,0.00748295527106866,0,0,0,0,0,0
X000568.SZ,0,0,0,0.10629128727728,0.419608492133868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0537677775797397,0,0.126035079158009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838290831740078,0,0,0,0,0.189519324281592,0,0,-0.0102911799985917,0,0,0,-0.0194892055959805,0,0,0,0,0
X600741.SH,0,0.454628282184004,0,0,0,0,0,0,0.00865787283735122,0.117689955938462,0.0899611098661977,0,0,0,0,0,0,0,0,0,0,0,-0.266359238760213,0.0179521183229021,0,0.0945504862452063,0,-0.108753369391291,-3.46944695195361e-18,0,0.078090500743919,0,0,0,0.0326177935515922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331851124181108,0,0,0,0,0,0
X002236.SZ,0,0,0.173621566421478,0,0,-0.130243661739978,0,0,0.311804402770748,0,0.19907830672735,0,0,0,0,0,0,0,0,0,0,0,0,0.00139102152086087,0,0,0,0,0,0,0,-0.0382036729486551,0,0,0,0,-0.067202064565591,0,0,0,0,0,0.0168733998641858,0,0,-0.0211844387023904,-0.134918581214603,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0.0069911593667223,0,0,0,-0.00743471446131578,0,0,0,0,0,0.0317467924508875,0,0,0,0,0,0,0,0.1657905871619,0,-0.203428130839689,0,0,0,0.405409048791131,0,0,0,0,-0.0741070736390961,0,0,0,-0.0119586238706151,0,0,0,0,0,0,0,0,0,0,0,0.0738950905963204,0.378959062899115,0,0,0,-0.0505565811426241,0,0,0,0,0,0,0
X002241.SZ,0,0,0.147893347896845,0,0,0,0,0,0,0,0,-0.105808904807353,0.0251825539010174,0,0,0,0,0,0,0.371312490576701,0,0,0,0.167487076501356,0,0,0,0,0,0,0.0580658289097371,0,0.0936944099703209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126499672959096,0,0,0,0.0177186293174332,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0717684979624243,-0.00494081632578866,0,0,0,0.297749377485006,0,0,0,0,0,0.13188671950193,0,0,0.0106500432209048,0,-1.73472347597681e-18,0.0961055659098108,0,0,0,0.0790759927980567,0,0.0542630213775897,0,0,0,0.105132020075717,0,0,0.0320482606732763,0.0368957858011331,0,0,0,0,0,0,0,0.02590147347237,0,0,0,0,-0.0143121265014821,0.0467250017852383,0,0,0,0,0,0
X000338.SZ,0,0,0.0436739420268687,0,0,0.0331691257026684,0,0.0267049587453237,0.0367410424060605,0,0,0,0,0,0,0,0,0,0,0,0,0.0561453881258551,0,0,0,0,0,0,0,0,0,0,0,0.419931071156843,0.0916672892558165,0,0.0202389390161169,0,0.136683691179736,0,0,0,0,0,0,0.149544892440558,0,0.0928414473442135,0,0,0,0.0054409270865088,0.0026497332814131,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.332019601572237,0,0,0,-0.111499881658863,0,0,0,0,0,0.203300064280404,0,-0.031561548983892,0,0,0.0177829099558737,0,0,-0.148565506753661,0.204599368177725,-0.136997023058346,0,0,0,0,0,0,0,0,0,0.571493803260642,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.279116903002303,0,0,0,0,-0.0292425316777946,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.0161399830977712,0,0,0.184474111350696,0.216479087540828,0.210923478622514,0,0,-0.0822036051035591,0,0,0,0.176475860581172,0,0,0,0,0.0016148159712547,0,0,0,0,0,0,0,0,0.200230939451759,0,0.215161764010165,0,0,0,0.156921649325914,0,0,0,0.075750886947122,0,0,0,0,0.0178555189251665,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143487276360526,0,0,-0.466550109391892,-0.0621015329142677,0,0.332773253096757,0,-0.0859135092710836,0,0,0,0,0,0,0,0.0577678478417544,-0.0763992310770435,0,0,-0.0656450666564291,0,0,0.0794478193658324,0,0,0,0,0,0,0.0523421607706426,0,0,0,-0.0148529101693604,0,0,0,0,0,0
X601877.SH,0,0,0,0.298307854957394,0.0653796468228511,-0.0414718751575282,0,0,0.0687024562838084,0,0,0,0,0,0,0,0,0,0.0860654570841612,0,0,0,0,0,0.0291824681331835,0,0,0,0,0,0.039571816474962,0,-0.119623646604476,0,0.165516791409705,0,0,0,0,0,0,0.0185199174186544,0.0655952199393332,0,0,0,0,0.0416595603911292,0,0,0,0.00928736804717514,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.111603334884567,0,0,0,0,0,0,-0.0979613702692127,0,0,0,0,0.0893422880399592,0,0.124068097194466,0,0,0,0,0,0,0,0,0,-0.0195834555700694,0,0,0.0282779095850556,0.0796279892401954,0.00213125341627274,0,0,0,0.0605544058505792,0,0,0,-4.33680868994202e-19,0,0,0,8.67361737988404e-19,0,0,0.0215805676266148,0,0,0.0049836665545302,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.289878494987125,0,0,0.0688631441611514,0.113954388530845,0,0,0.0674093443797239,0,0,0,0,0,0,0.145198299740938,0,0.106931104952951,0,0,-0.0292806853410895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149189452055471,0,0,0,0,0,0
X300124.SZ,0,0,0.0969276603161819,0,0,0,0,0,0,0,0.00402380317373059,0,0,0,0,0.0807565741300005,0,0,0,0,0,0.0504009441879891,0,0.0493483731187378,0,0,0,0,0,0,0.13228866633718,-0.134124272590447,0,0.116142172911134,0.206529552655517,0,0,0,0.0529603893368414,0,0,0,0.0580217863748627,0.13091481816426,0,0,0,0,0.0239200744938396,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.302779001108656,0,0.16223881828956,0.161162381034682,0.325367816887858,-1.73472347597681e-18,0.252950466395476,0,0,0,0,0.0599631361492205,0,-0.0126872598808848,0,0,0,0,0,0,0,0,0,0,0.02131963312411,0,0,0,0,0,0,0,0,0,0,0.0505636531892788,0,0,0,0,0,0,0,0.0355445479145613,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0870792047932802,0,0.0265210408524401,0,0.00613836476214981,0.16237096826067,0,0,0,0,0.0152973090913392,0,0,0,0.158124811746825,0,0.0861622969845538,0,0.00804349974531199,0,0,0,0,0.265334785796422,0,0,0,0,0,0,0,-0.106415045051552,0,-0.0501914737793117,0,0,0,0,-0.0153744267750414,0,0,0,0,0,0,0
X600809.SH,0,-0.0303046490058501,0,0,0.162881572956703,-0.0332554888096316,0,0,0,0,-0.0856199524587619,0.436371160050823,0,0,0,0.0116758262178643,0,0,0,0,0,0,0,0.102231578294904,0,-0.0243887536909522,0,0,0,0,0,0.159768730764938,0,0,0,0,0,0,0,0,0,0.199296726169724,0,0,0,0,0,0.134320673609577,0,-0.0406328865209997,0,0,-0.0285096872508105,0,0,0,0,0,0
X002508.SZ,-0.00374013946698912,0,0.0679376602746842,0.222959293592353,0,0,0,0,0,0,0.183467223165531,0,0,-0.0383579902794229,0,0,0.0898519371590711,0,0,0,0,0,0,0.0688590386033005,0,0,0,-0.0123287714886094,0,0,0,-0.234251652219826,0.08322113488821,0,0,0,0,0,0,0,-0.0350667733156477,0,-0.0343934974325612,0,0,0,0,0,0,0,0,-0.0407998402359568,0.0592816859498119,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.215713760624179,0.23388859733566,0,0,0,0.00981737852454609,0,0,0,0,0,0,0,0,0,0,0.0408047833081342,0.313686958924034,0,-0.131241848871751,0,0,0,0,0,0,-0.116680362711226,0,0,0.0573628902535769,0,0,-0.0735575771995963,0,0,0,0,0,0,0,-0.0344811784316422,0,0.0176340629161053,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0240590612014553,0,0,0.266922138913846,0,0,0,0,0,0,0.0402041655150414,0,0,0.505545313088022,0,0,0,0,0,0.0560640568301257,0,0,0,0,0,0,0,0,0,0,0,0,-0.214525103678003,0,0.0830542572955508,0,-0.0859984239219452,0,0,0,0.106469244675187,0.375804773997451,-0.0418769582362555,0,0,0,-0.00644553300816218,0,0,0.0623692980082655,-0.058357400504525,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.342111465808698,0,0,0,0,0,-0.058814869634511,0,0,-0.0637521813480231,0,0,0,0,0,0,0,0,0,0,0.123679206264053,-0.153936251586917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631398895624038,0.0410449670670508,0,0,0,0,0,0
X600867.SH,0,0,0.254574121801007,0,0,0,0,0,0,0,0,0,0,-0.0393762194775783,0,0.0198089953001592,0,0,0,0,-0.0341347375118308,0,0,0,0,0.0438865658662512,0,-0.00519554819762703,0.0454642829223629,0,0,0,0,0,0,0,0,0,-0.0378447758490819,0,0,0,0,0,0,0,0.136460719122928,0,0,-0.000235874426640163,0,0.0319862979172258,0,0,0,0,0,0,0
X600089.SH,0,0,-0.00419540391860857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787426421863083,0.0494181808087203,0,0,0,0,0,0,0,0.0232775380819175,-0.0423748697286936,0,0,0.0561705649503685,0,0,0,0,0,0,0.165455249295757,0,0,0,0.121883140903286,0,0,0,0,0,0,0,0,-0.0345487585898779,0.028891392696804,0,0,0,0,0,0
X600699.SH,0,0,0.054411289587433,0,0,0,0,0.0147294383402905,0,0,0,0,0,0,-0.122012769181246,0,0,0.0785565666675975,0.122910302083347,-0.00152882185502186,0,0.25278930439532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094418146944515,0,0.0751536146727741,0,0,0,0.0158441246093602,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0961690815350399,0,0.0617770317977681,0.131327025603795,0,0,0,0.0209262066765055,0,0,0,0,-0.365179681484644,0,0,0,0,0.110768921420704,0,-0.0278642806908059,0.228215285919482,0,0,0,0,-0.177136346905533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250363589519158,0,0,0,0,-0.0233387063981989,0.106134041430689,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.180683190002846,0,0,0,0,0,0,-0.0485755210844598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878898772205408,-0.0298883222588293,0,0.0256128305664736,0.159374733149007,0,0,0,0,0,0.00939914142775645,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0856305345057456,0,0,0,0,-0.0038306782431173,0,0,0.0407869349805215,0,0.210671159821934,0,0,0,0,0,0,0,0.0116078959015671,0,0,0,0,-0.0314117596388839,0,0,0.0804141373030512,0,0,0,0.124014592279782,0,0,0,8.67361737988404e-19,0,0,0,-0.0195205474310502,0,0,0,0,-0.0229763061786787,0.0295353464798487,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.142407556222992,0,0,0.0839304013518077,0,0,0,0,0,0,0.493027405008361,0.599032405392661,0,0,0,0,0,0,0,0,0,0,0,-0.00624093121844673,0,0,0.0471573114924346,0,0,0,0,0,0.00305993807585635,0,0,0,0,0,0,0,0,0.187550350707266,0,0,0,0,0,0.00759839351826063,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428116066815641,0,0,0,0.153044693225639,0.0188711538503507,0,0,0.0813155082995398,0,-0.012191753914488,0,0,0,0,0.044868365802061,0,0,-0.0324033096169734,0,0,0.0273366988669421,0,0,0.10367778705504,0,0,0,0,0,0,0,0,0.026616810756377,0,0.00101211681802076,0,0,-0.0281599126363897,0.016467810673563,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0754270249714518,0,0,0,0,0,0,0,0,0.196250266936113,0,0,0,0,0,0,0,0,0,0,0,0,0.0147891151543203,0,0,0,0.0200593752766276,0,0.0200605188330895,0,0,0,0,0.0166827439999478,-0.00281014360014653,0.0847616932385448,0.00804477931415046,0,-8.67361737988404e-19,0,0,0,0,0,0.000702839911403272,0,0,0,0,0,0
X000596.SZ,0.0930340265150925,0.0412456644462482,0.0602351409588116,-3.46944695195361e-18,0,0,0,0.276660261373664,0,-0.103768162176956,0.286717183206234,0,0,-0.0966400527568088,0.0869450590252381,0,0,0,0,0,0,0.0345265705268769,0,0,0.0961007169603097,0,0,0.254860350648504,0,0,0,0,0,0,0,0,0,0,0,-0.195877955772619,0,0,0,0,0,0,0,0,0,0.0946244811249068,0,-0.0744479899147144,0.0660635558209738,0,0,0,0,0,0
