,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X002304.SZ,X600809.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X000157.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X601877.SH,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000799.SZ,X000066.SZ,X300142.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000547.SZ,X600779.SH,X000977.SZ,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801974711838646,0,0,-0.0185278827410044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502827256588333,0,0.0282773497699247,0.102794264612043,0.0958991343406773,0,0,0.141106580921201,0,0,0.0450992308188683,0.043444101550758,0,0,0,0.0477949278051595,0,0,-0.0332696308051497,0,0,0,0.0016407792387321,0,0
X600584.SH,0,0,0,0,-0.0268114739175715,0,0,0,0,0,0,0,0,0,0,0,0,0.0608931455329485,0,0,0,0,0,0.300242210736727,0,0.460393886737646,0,0,0,0.0108951621872469,0,0,0,0,0,0.0816853088410705,0,0,0,0.110003160219797,0,0,0,0,0,-0.182515540478356,0.0215528894391943,0,-3.46944695195361e-18,0,0,0,0.0157765252970007,0,0,0,-0.0167611309594829,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0950527221044251,0,0,-0.040978351169717,0,0,0.166599131294882,0,0,0,0,0,0,0,0,0.138937905529877,-0.104398897191485,0,0.283571212316894,0,0,0,0,0,0.167673949999346,-0.115729876972335,0,0,0.150231144901023,0,0,0,-0.0109365319676078,0,0,0,0,0,0,0,0,0,0,-0.0115435690181732,0.0420946801378857,0,0,0,-0.0170071400428594,0,0
X600183.SH,0,0,0,0,0.0864135773674363,0.0162390924232754,0,0,0,-0.0490520177594252,0,0,0,0,0.0235997124900356,0,0,0,0,0,0,0,-0.0378286825627774,0,0,0.238347029652152,0.0777711457389039,0.0995599239452694,0,-0.113402806595169,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0604429436363165,0,0,0,0,0,0,0.104398446853559,0,0.0639390808304901,0,0,-0.0288780923403217,0.0444129615405731,0,0,0,-0.00903255407585968,0,0
X000799.SZ,0,0,0,0,0,0,0,0.033742794827377,0.110646872798966,0.0739044328362096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200891983569646,0,0,0,0,0,0,0,0,0,0,0,0,0.164914461684237,0,-0.0764882887739618,0,0,0,0.162357039014574,0,0,0.0228210797667131,0,0,0,0.0193770637768045,0,0,0,0.0198942739549261,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0901866623985313,0,0,0,0,0,0,0,0,0,0.124385847773833,0.0909465804566462,0,0,0,0,0,-0.119211033288502,0,0,-0.123066816568771,0,0,-0.00671265161969746,0.159664236306384,0,0,0.0755251465067497,-0.0102063323410667,0,0,0,0,0,-0.00772360822837264,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375132994686105,0,0,0,0,0,0,0,0,0.265456527760973,0,0,-0.115899648537438,0.23777240663081,0,0,0,0,0,0.0167302564136506,0,0,0,0,0,0,0,0,-0.134516750635637,0,0,0,0.12510095115926,0,0,0,0,0,0.0248917179120445,-3.46944695195361e-18,0,0,0,-0.0127156120365612,0,0
X601799.SH,0,0,0,0,0,0,0,0.265742397646846,0.0453435020330585,0,-0.0313053907017402,0,0,0.0724731371306131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799843048996436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272852393433928,0.0232207719287769,0,0,0,0.00636132252060921,0,0
X000800.SZ,0,0,0,0,0,-0.0101328690162495,0,0,0,0,0.217018583547107,0,0,0,0.0888578766039918,0.0894848257112576,0,0,0,0,0.0189290960432533,0,0.167155886728196,0,0,0.0899857475096317,0,-0.0678648389613538,0.145299523577457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262785830954677,0,0,0,0,0.0218579555957489,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0269501516754944,0,0,0,0.260985948400622,0,-0.307697811425035,0,0,0,0,0,0.215293677838611,0,0,0,0,0,0.296749612119079,0,0,0,0.0650176626554082,-0.025650732652874,0,0,0,-0.154106835575259,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00400604478968581,0,0,0.0981011756287399,0,0.0184701344832051,-0.0518975573805923,0,0,0,0.00795255457203775,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0638266527581977,0,0,0,0,0.244914416663178,0,0,0,0,0,0,0,-0.103725085203061,-0.108769866948862,0.17642424989274,0,0,0.277492034359492,0.0832237626407156,0,0,0,0,0,0.0331670424288924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182596687759514,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.146715123777403,0,0,0,-0.000683097131711867,0.0740403912833776,0,0,0.194637777468417,0,0,0.181135538832013,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0388401613642112,0,0,0,0,0,0,0.104131957129885,0.232547862897713,0,0,0,0,0,0,0,0.0730687050109644,0,0,0,0,0,0,0,0.0679417747430829,0,0.0438734281012252,0,0,0,0,-0.0136917527709052,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0.0302452798406325,0,0,0,0,0,0.113308623878128,0,0,0,0,0,0,0,0,0,0,0,0,0.0594994335904718,0.161640761555973,0.11400336923289,0,0.0710750720895923,0.0391515211656991,0,0,0.0893497953711171,0,0,0,0,0,0,0,0.0749118830016362,0,0.0789894616002728,0,0,0,0,0,0,-0.0103627604897476,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0.255414014882329,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.501825089323461,0,0,0,0,0.00749421687360104,0.0727184444308844,0,0,0,0.121514138927132,-0.0860030215534029,0,0,-0.0787207751101852,0.297905222258846,0,0,0,0,0.0674580803891545,0,0,0,0,0,0,0,0,0,-0.0697103763274241,0,0,0,0,0.00611902075059459,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.127254740142428,-4.33680868994202e-19,0,0,0,0,0,-0.198972423605445,0.223750770464233,0,0,0,0,0,0,0,0,0,0.208229590798344,0,0,0.167805282268029,0,0,0,0,0,0,0,0.129434720387187,0,0,0,0,0,0,0,0,0,0.0498904520564927,0,0,0,-0.0181766100898817,0,0,0,0,-0.00291165069322451,0,0
X600118.SH,0,0,0,0,0,0,0,0,-0.0241146085166444,-0.0696674359911625,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0359319222680214,0.134976137350897,0,0,0,0,0,0,0,0,0.192929991070875,0,0,0,0,0,0,0,0,0.0112975616113899,0,0,0,0,0.0330245245004127,-0.0228762877946407,0,0,0,0,0,0
X002508.SZ,0,0,0,-0.245222482195932,0,0,0,0,0,0.0304837586726651,0,0,-0.00562230914427533,0,0.215270561091233,0,0,0,0,0,0,0,0.00980520468232557,0,0,0,0,0.0588486565452293,0,0,0,0,-0.0412699813063743,0,0,0,0.172411463963981,0,0,0,0,0.00389016155638424,0,0,0,0,0,0,0,0,0,-0.0478384959347525,0.129273499212716,0,0,0,-0.0313137046719081,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014573755766169,0.0993004656609266,0.0210180807753551,0,0,0,0,0.0456934994542937,0,0,0,0,0,0,0.0523025855797854,0,0.173786311821636,0,0,0,0,0,0,0,0,0,0,0,0.063867820555424,0,0,0,0.00791630289941205,0,0,0,0.0227569345387475,-0.0204704940212241,0,0,0,0.00352669085072554,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0216637497249942,0,0,0,0,0.0235409830751962,0,0,-0.138822540405362,0,-0.0418405896882084,-0.0431656678889481,0,0,0,0,0,0,0,0,0,0,0,0.135865960176663,-0.0799065804974392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418073480878433,0,-0.0133326129432502,-0.0624012813441072,0,0,0,-0.0165941209584082,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310112560168978,0,0,-0.056195914527248,0,0,0,0,0,0,0,0,0,-0.449875485151793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27392559891242,0,0,0,-0.00428661622084961,0,0
TED,0,0,0,0.769859823742572,0,0,0,-0.241130129618023,0,0,0,0,0,0,-0.0809307014058304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243234641626182,0,0,0.311138829299704,0,0,0,-0.218452478463141,0,0,0,0.573874058279033,0,0,0,0,0,0,0,-0.196145577761468,0.326659670708188,0,0,0,0,0.073801250620206,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00780386927507831,0,0,0,0,0,0,0,0,0,0,0,0.00892382629145768,0,0,0,0,-0.0790244839283004,0,0,0,0,0,0,0,0,0,0,0.0701918372928184,0,0,0,-0.0331350600555924,0,0,0,-0.0538196779455412,0,0,0,0,-0.00468332818145044,-0.000290279480616594,0,0,0,0.00529424753487291,0,0
MKreturn,0,0.00786700298532954,0,-0.0326017065995949,0,0,0,-0.0351298753492955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805248230021419,0,0,0,0.0539604952961146,0,0,0,0,-0.0231520344829866,0,-0.0385025759735228,0.0236598341178116,0.0248574709625646,0,0,0,0,0,0,0,-0.063882109729047,0,0,0,0,0,0,0,0,0.0232528239811999,0,0,0,-0.0040142497690516,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000907081311359962,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.00307828105305147,0,0,0,-0.00147070162972731,0,3.21889404096284e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629362217131449,0,0,0,0,0,0,0.000256319760781915,-0.000489000805458952,0,0,0,-0.00215514919787843,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15889964212353,0,0,0,0,0,0.987269271497158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337614192823517,0,-0.304987631580946,0,0,0,-0.530459391988489,0.71109482703343,0,0,0,0,0,0,-0.0172288927148669,0.609219793545657,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.001448130872101,0,0,0,0,0.0015114843324255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081386134499339,0,0,0,0,0,0,0,0,0,-0.000712719160938281,0,0,0,0,0,0,0.000422747149375424,0,0,0,0,0,-0.0043129722513084,0,0,0,0,-0.00156014133558318,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132545207976662,0,0
