,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X600104.SH,X002475.SZ,X600690.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600089.SH,X600460.SH,X600741.SH,X000799.SZ,X002236.SZ,X000157.SZ,X002074.SZ,X600884.SH,X600779.SH,X600702.SH,X601799.SH,X600584.SH,X002414.SZ,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.482264440816792,0,0.0632145449454219,0.032274435021841,0,0,0,0,0,0,0,0,0,0,0.00692913597607533,0.0643366837795895,0,0,0,0,0,0,0,0,0,0.0743706194111259,0,0.012148083102006,0,0,0,0,0,0,0,0,-0.0230912616995818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682950882610294,0,0,0,0,0,0
X000858.SZ,0.113604932356276,0,0,0,0.165604291465142,0,0,0,0,0,0,0,0,0,-0.00592519674990032,0,0,0,0,0,0,0,-0.00657639089305249,0,0,0.0710295326092829,0,0,-0.000148580506814179,0,0,0,0,0.173270496687826,0,0,0,0,0.24453755717551,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328988280729241,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0100376023912442,0.127259810922217,0,0,0.030518855641369,0,0,0,0,0.0403156201262351,0,0,0.0598064232101858,0,0,0,0,0,-0.0183906683902191,0,0.0498608781997034,0,0,0,0,0,0,0,0,0.119429121764617,0.0810867202214849,0,0.00785416578982582,0,0,0,0,0,-0.0786685703259827,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,1.73472347597681e-18,0,0.184622934036662,0,0,0,0,0,0,0,-0.00968265334902996,0,0,0,0,0,0,0,0,0,0,0,-0.0420888944444303,0,0,0,0,0,0,0.483663667136108,0,0,0,0,0.0647788023373462,0.143502000833172,0,0,0,0.0502871506543695,0,0,0,0,0,0,0,0,0,0,0,0,0.0231297448328822,0,0
X000568.SZ,0,0.554263530077181,0,0.0756596586501488,0,0,0,0,0,0,0,0,0,0,0,0.0302939275122625,0,0,0,0,0,0,0,1.73472347597681e-18,0.0483840822404886,0,-0.05530703721718,0,0,0,0,0,0,0.057961918685028,0,0,0,-0.0067796879009786,0.0562964428736391,0.00308298438986406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.305053629235215,0,0,0,0,0,0,0,0.0370405269178816,0,0.111761265810912,0.0552941520001231,0,0,0,0,0,0,0,0,0,0,-0.120262119195708,0,0,0,0,-0.0244241022274512,0,0,0,0,0.247895004261978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902917385486322,0,0,0,0,0.0175598843398924,0,0
X002304.SZ,0,0,0,0.187766230094178,0.0566034687606784,0,0,0,0,0.00678932179553397,0,0,0,0,0,0,0,0,-0.228452538040513,0,0,0,0.0604581243876237,-1.73472347597681e-18,0,0,0,0,0.0380003138659264,0,0,-0.0598744276665946,0,0.204529835465008,0,0,0,0,0.0498306242285769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112056241801315,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0352142479128887,0,0,0,0,0.210267571818276,0,0,0,0,0,0.00494356713392447,0,0,0,0.150434691059656,0.0431324519444907,0,0.0554243351034369,0,0.0198986154645377,0,0,0,0,0,-0.0835075230419853,0,-0.0192190948707989,0,0,0,0,0,0,-0.0266337770448546,0,0,0,0.00951155046834287,0,0
X002475.SZ,0,0,0,0.0167705981837518,0,0,0,0,0,0,0,0,0,0,0.116774570081148,0,0,0,0,0,0.0517050027576551,0.0395158298735861,0,0,0,0,-0.0487658859234645,0,0,0,-0.189670273895371,0,0,0,0,0,0,0,0.0258570512916228,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778893800351211,0,0,0,0,0.0245426458114719,0,0
X600690.SH,0,0,0.120485817644735,0,0,0.0367017472040761,0,0,0,0,0,0,0.0153813566547483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498428125340424,0,0.0723449538811549,-0.0205585370962421,0,0,0,0.0223495030517574,0,0,0.176219144610905,0,0,0,0,0,0,0,0,0,0,0,0.0874230709486826,0,0.00457446836053321,0,0,0,-0.0276724328049035,0,0
X000651.SZ,0,0.0202228065292634,0,0.0725563912015575,0,0,0,0,0,0,0,0.0339424644517592,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0609622065044604,0,0,0,0,0,0,0,0,0,0,0.0641310540315927,0,-0.00311129184880435,0,0,0,0,0,0,0.0584650476217388,0,0,0,0,0,0,0,0.0327093317798493,0,0,0,0.0307717634625397,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.292918558900694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16533851380331,-0.07103155075105,0,0,0,0,0,0,0.34441073485961,0,0,0,0,0,0,0,0.0465516320859491,0,0,0,0,0,0.0435840971732737,0,0,0.011122061476749,0,0,0,0.0734187840305381,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344036512018599,0,0,0.123574071704164,0,0,0,0,0.0829683944978261,0,0,0,0,0,0,0,0,0,0,0.279955853345867,0,0.110770980236314,0,0,0,0,0.0219292637671702,0,0,-0.124802495283837,0,0,0,0,0.0331410849451396,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0736099432294103,0,0,0,0.00134255356788874,0,0,0,0,0,0,0,-0.0239660106443472,0,0,0,0,0.0734007240998372,-0.043363889750014,0,0,0,0,0.0607567747623732,0.354774265626147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827182502132152,0,0,0,-0.0637278430369377,0,0,0,0,0,0,-0.0219859337400381,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263894843774535,0,0,0,0.370910868194378,0,0.126393352246818,0,0,0,0,0,0.309112875535721,-1.73472347597681e-18,0,0,-0.0511972513728909,0,0.350153231484024,0.0156440938176054,0,-0.0868712049630711,0,0,-0.429438853045932,0,0,0,0,0,0,0,0.0801785127624704,0,0,0,0,0.00951891501178016,0,0
X300124.SZ,0.0392758663712791,0,0,0,0.177956173107952,0,0,0,0,0,0,0,0.295293627944258,0,0,0,0,0,0,0.546257109870012,0,-0.173910298811293,-0.0379951283923125,0.221937167167336,0,0.0627695266111599,0,0,0.019402624205323,0,0,0,0,0,0,0,0,-0.11935960613012,0,-0.0357647932742867,0,0.00723222807158157,0.407535531233187,0,0,0,0,0,0,0,0,-0.0709873401721652,0,0,0,0,0,0,0
X000063.SZ,0.0717255587992889,0,0,0,0,0.0459959217661768,0,0,0,0,0,0,0,0,0.0705584367925174,0.0720124015670248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760511476948876,-0.155608658043237,0,0,0,0,0,0.0829601828281949,0,0.234226014526734,0,0.297430899645821,0,0,0,0,0,0,0,0.0101614095687629,0,0
