,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X600741.SH,X002241.SZ,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X601799.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X002463.SZ,X002028.SZ,X000066.SZ,X300142.SZ,X600702.SH,X002456.SZ,X002180.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0.093580652263497,0,0,0,0,0.0812545444749692,0,0,0,0.0755479547314348,0.131878762687538,0,0,0,0,0,0,0,0,0.00703518082808543,0.0761472311036096,0,0,0,0,0,0,0,0,0,0.146941912914474,0,0,0,0,0,0.0275853389802797,0.0194987451273186,0,0,0,0,-0.0131484031826014,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.00294592288054363,0.29280552292475,0,0,0,0,0,-0.0197694492155775,0,0,0,0.0403496083201909,0.040822882903429,0,0,0,0.0166208235920971,0,0,0.0317767844037127,0,0,0,0,0.148618109474919,0,0.093566820139202,0,0,0,0,0,0,0,0,0,0,0,0,0.0693271321271998,-0.0402598672707953,0,0,0,-0.0404239713307738,0.105987103645632,0.116134301953003,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036420300125395,0,0,0,0,-0.00362928784740555,0,0,0,0,0.0428055706894531,-0.00301381046789514,0,0,0,-0.150212897766364,-0.11971795703818,0,0,0.0277553970882451,0,0,0,0,0,0.0939225858966292,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.00577772580832109,0.00937753768638142,0,0,0,0,0
X000725.SZ,0,0,0.0231547261916937,0,0,-0.0180385594704274,0,0,0,0,0,0,0,0,0,0,0,0.0801078769299274,0,0,0,0.0521347851106991,0,0,0.218027206961601,0,0,0,0.0539815699729363,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.11603796936763,-8.67361737988404e-19,0,0,0,0,0.0630300493249264,0,0,0,-0.0126268464058249,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676979009561079,0,0,0,0,0,0,0,0,0,0,0,0,0.327761924133786,0,0,0,0,0,0.861804131224825,0.124135913804515,0,0,0,0,0,0.0277420041189207,0,0,0,0,0.00695382133839998,0,0,0,-0.0990940333570668,0.105649156793138,-0.148221867853257,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.841896312527764,0,0,0,0,0,0,0.221656106407654,0,0,0,0,0,0,0,0,0,-0.258406349817126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254062594947475,-0.284920943177086,0,0,0,0,0,0,0,0,0.319358630499946,0,0,0.114777213786966,-0.149810632163829,-0.0453962616889344,-0.0425130166793475,0,0,0,0,0,0
X000596.SZ,0,0,0,0.61634807890438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561936491435091,0,-0.00675249461441986,0,0,0,0,0.046424355965177,0,0,0,-0.0760321965779509,0,0,0,0,4.33680868994202e-19,0,0,0,0.0153419484175562,0,0,0,0,-0.00669800408616239,0.0296520586288394,0,0.0312265516454543,0,0,0,0,0,0.00331080264923988,0,0,0,0,0,0,0
X002371.SZ,0,0,0.147356440672502,0.0906012836429422,0,0,0.0398774262341214,0,0,0,0,0,0,0,0.23866185595288,0,0,0,-0.12343078878382,0,0,0,0,0,0,0,0,0,0.477763074102092,0,0,0,0,0.107848594310589,0,0,-0.025326655656786,0,0,0,0,0,-0.0304743196152839,0,0,0,0,0.0484750957287384,0,0,0,-0.08773454097255,0.0666555677283195,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.161403475376103,0,0,0.0682733064149537,0,0,0,0,0,0,0,0,0,0,0,0.146488583902653,0,0,0.00370135422174131,1.73472347597681e-18,0.403040941315012,0,0,0,0,0,0.0354437143266572,0,0,0,0,0.0232017302292901,0,0,-0.0133085618682213,0,0,-0.10389434133702,0,0,0.0302037017565355,-0.0896056440869683,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0891018821184876,0.0634813154826519,0,0,0.0882672981815869,0,0,0,0,0,0,0,0.318979110137175,0,0,0,0,0,0,0,0.038175613106867,0,0,0,0,0,0,0,0,0,0.0125863686768723,0,0,0,0,0,0,0,0,0,0.134949274746608,0,0,0,-0.124766318310089,-0.0281995287477248,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.14109298362199,0,0,0,0,0,0,0,0,0,0,0.0453923548341228,0,0.0240452176163849,0,0,0,0,0.200433598639362,0.0366194323917181,0,0,0,0,0.0342144458410125,0,0.0652594601043197,0,0,0,0,0,0,0.0269560027896599,0,0.319974924610682,0,0,0,0,0,0,0,-0.0384043018255185,0,0,0,0.0175338568852031,-1.73472347597681e-18,0,0,0,0,0,0
X002179.SZ,0,0,-6.93889390390723e-18,0,0,-0.00745213728117001,0,0,0,0,0,0,0,0,-0.0578877830596647,0,0,0,0,-0.229174524817566,0,0,0,0,0,0,0,0,0.0946962674961802,0,0,0,-0.287184812218235,0,0,0,0,0,0,0,0,0,-0.0766961971081535,0,0,0,0,0,0,0,0.0993576452679766,0.0198026321924528,-0.022267705837735,0.128360198028325,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.162949476093956,0,0,0.0379163308738547,0,0,0,-0.0868672184152953,0,0,0,0,0,0,0,0,0,0,0,0,0.200768612012441,0.128017662657966,0,0.0592455740711954,0,0.103630232705198,0,0,0.119008812787408,0.019516149108046,0,0.013673487317257,0,0,0.388819220062644,0,0,-4.33680868994202e-19,0.0667377201757419,0,0,0.0408480809957137,0,0,0,0,0.0164067698391413,-0.0255248442280521,0,0,0,0,0,0
X600703.SH,0,0,0.00605383065127466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185619599362426,0,0,0,0,0,0,0,0,0.040921896884662,0,0,0.0382370159308012,0,0,0.122524204923002,0,0,0,0,0,0.05298692151462,0,0.358267303675904,0,0.140694409178836,0.03346764342765,0,0,0,0,-0.052642149371004,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.112745014342291,0,0,0,0,0,0,0,0,0,0.239150631307211,0,0,0,-0.022917671340507,0.175287095927314,0,0,0,0.198665084790605,0,0,0,0.0291555404206854,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0102379508337896,-0.0858906133347407,0,0,0,0,0.143267354126379,0,0,0.0361981575910117,0.119215546922103,0,0,0,0,-0.0358757927052095,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.00479296320582543,0,0.0792115437359329,0,0,0,0,-0.023038510483897,0,0,0.243931063808703,0,0,0,0,0,0,0,0.131068494395404,0,0,0,0.0513474882008048,0,-0.066545217228096,0,-0.0312825656270355,0,0,0,0,0,0,0,0,0,0,0,-0.0757399837640092,0,0.0798110766727423,0,0,-0.0649275677295968,0.0686413062510719,0,0,0,-0.0597177931765696,0,0,0,0,0,0
X002236.SZ,0,-0.075067968641221,0.349350657191296,0,0,0,0,0,0,0,0,0.291770998611627,0,0,0.140445746198864,0.409873650492569,0,0,0,0,0,0,0,0,0,0.0268279574392307,0,0,0,0,0,0,0,0,0,0,0,0.186315895490651,0,0,0,0,0.081257500171253,0,0,0,0,0,0,-0.240731466183868,0,0.0162727210045408,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.195043984194735,0.111323991132891,0.0277104159504694,0,0,0,0,0,0,0,0.042755662916131,0.0039326030071793,0,0,0,0.0838094356572677,0,0.0247129333364392,0,0.0883977642285053,0,0,0,0,0,0.0284155987568332,0,0,0,0,0,0.0206232099017109,0,0,0,0.0364258874709135,0,0,0,0,0.0225610493928169,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0704972954569984,0,0,0,0,0,0,0,0,0,0,0,0,0.182700629029995,0.272058398483635,0,0.0916869567072145,0.602902651667088,0.246542457809018,0,0,0,0.0607797940891867,0,0,0.20943649219049,0,0,0,0,0,0,0,0,0,0,0.0340279788325124,0,0.120948374386388,0.0401355877139022,-0.381289849924237,0,0,0,0,0,0,0.0192833360869762,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0893008988539324,0,0,0,0,0,0,0,0,0.275212403457263,0,0.0493800042611922,0.0743270528155161,0.03545729342067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111475904933699,0,0,0,0,0,0,0,0,0,0.0523063597599141,0,-0.0894328140022757,0,0,0,0,0,-0.017179847961479,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0570913441925514,0,0,0,0,0,0,0,0,0,0,0,0.174706546021627,0,0,0,0,0,0.0582811534086135,0,0.0438050561278143,0,0,0,0,0,0,0,0,0,-0.0158818730355407,0,0,0,0.0703417473887036,0,0,0,0.204702995715949,0,0.0587685532823733,0,0.0799544348954837,0.19956809360328,0,0,0,0,0,-0.0100753199504694,-0.0100744969546668,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.109630782566207,0,0,0,0.115220246433067,0,0,0,0.0575096472011249,0,0,0,0,0,0,0.379084699925365,0.134514915372272,0,0,0,0,0,0,-0.0101570485176928,0,0,0,0,0,0,0,0,0,0.036363710054349,0,0,0,0,0,0,0,0,0,0.00855885924219979,-0.0245653237641142,0,0,-0.0573266260289169,0,-0.0357619484012209,0,0,0,0,0,0
X000661.SZ,0,-0.0339628670380736,0,0,0,0.165162069092466,-0.088907973387977,0,0,0,0,0,-0.157356104421557,0,0,0,0,0,0,0,0,-0.184418490307723,0,0,0,0,0,0,0,0,0.133799474387659,0,0,0.0300428473274355,0,0,-0.0386208107659298,-0.0656670094908125,0,0,0,0,-0.0756561503876842,0,0,0.221866976943101,0.325412702245106,0.0657140548137645,0,0,0,0.0149514859872765,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.107557491174451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193412973758473,0,0,0,0.139945866039363,0,0,0,0,0,0.00845577999429137,0,0,0,0,0,0.0687116774540911,0,0.209223636578105,0,0,0.0229560475229616,0,0,0,0.00239653225411397,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0622402968413068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428407315402452,0,0,0,0.100949531774714,0,0,0,0,0,0,0.0172555513804789,0,0,0.0312931538080331,0.0363928604139209,0,0,0,0,0.0841728378268153,0,0,0.040123416177939,0,0,0,0.046554253782793,0,0.0100259826354305,-0.0726994437853964,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.078886869941598,0,0,0,0,0,0,0,0,0.29737711018851,0,-0.211346048053483,0,0,0,0.0180283835778048,0,0.0858050384182908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855488416151418,0,0,0,0,0.0690851802958936,6.93889390390723e-18,0,0,0.0682161991089781,0,0,0,0.0799446030389975,0,0.00277595173395303,5.42101086242752e-20,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255220089460445,0,0,0,0,0,0,0.414315998487723,0.143263911284406,0,0,0,0,0,0,0,0,0,0.0664962495369626,0,0,0,-0.195043760766654,0,0,0,0,0.545568865856693,0,0,0.200089007566691,0,-0.045894655723644,0.163511725590037,0,0,0.0405821950067499,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633754985777505,0,0,0.0447377671437429,0,0,0,0,0,0,0,-0.158882834857071,0,0,0,0,0,0,0,0,0.221253476810089,0,-0.242455363208284,0,0,0,0,0,0,0,0,0,-0.179624300710274,0.118523625971967,0.713431619960439,0,0,0.124743720144239,-0.184162695313,-0.0774523837618092,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356020576702841,0,0,0,0,0.0076054559638595,0,0,0,0.0177172425017306,0,0,0,0,0,0,0,0.0570459182879291,0,0,0,0,0,0,0,0,0,0,0.0217640942874899,0,0,0,-0.00117199754222575,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118654615312142,0,0,0.0308780276176847,0.0851494080435543,0,0.184966596504441,0,0.175934285921021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480363963664894,0,0,0,0,0,0.0575617588228041,0,0,0,0,0,0,0,0,-0.00196568537215491,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824023347606047,0.0538840977626189,0,0,0.0133308130682554,0,0.0172550044735549,0,0,0,0,0,0,0.158403008520557,0,0,0.0878895437545585,0,-0.110212223749966,0,0,0,0,0.0102510226334567,0,0,0,0,0,0,0,0.12843964652744,0,0,0.0677510404736487,0,0,-0.0239810664872861,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.146588043704712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239003853578741,0,-0.000212313610519277,0,0,0,0,0.0734080136201799,0,0,0,0,0.143433159591941,0,0,0,0,0,0.0463639856422786,0,0.0195160408617242,-0.0360925690204237,0,0.205558897887417,0,0,0,0.03885886702822,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.0293366493142713,0,0,0,0,0,0,0,0,0.339983164190324,0,0,0,0,0,0,-0.0907276475963228,0.127190271262594,0,0,0.293372045087174,0,0,0,0,0,0,0.388319698283223,0,0,0.0602744172316878,0,0,0,0,0.0631040033987585,0,0,0,0,0,0,0,0,0.101366401701997,-0.0274240278534538,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,-0.00226052408964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190774931958038,-0.0380765445981563,0,0,0.0384667507063464,0,0.0701912635759338,0,-0.151909502782792,0,0,0,0,0,0.012385391052608,-0.1051691687311,0,0.141725240874779,0,0,0,0,-0.0779706070416924,0,-0.0964885134665449,0,0,-0.0128612056140258,0.100747264986185,-1.73472347597681e-18,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426023363808316,0,0,0,0,0,0,0,0,0,0,0.123204724141989,0,-0.012184211638855,0,0,0,0,0,0,0,0.187250132412398,0,0,0,0,0,0,0,0,0,0,0.191811119458085,0.122586806212015,0,0,0,-0.0141470354356822,0,0,0,0,0,0
X300142.SZ,0,0.175123383401969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180620632444729,-0.221026019493027,0,0,0,0,-0.147487694300422,0,0,0,0.202657508150991,0,0.333773091489967,0,0,0,-0.0439963154026078,-0.0580470285925826,0,0,0,0,0,0,0,0,0,-0.052901461802837,0,0,0,0.0187387477327019,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.534587357768173,0.0346518071421841,0,0,0,0,0,0,0,0,0,0.17231456144857,0,0,0,0,0,0,0,0,0.0718806646974505,0,0,0,0.276966683316487,0,0,0,0.0643860341799502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431716390145379,-0.0561678631894619,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16931712576678,0.0752410676790817,0,0,0,0,0,0,0,0,0,0,0.0542846069388084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275084518160279,0.0676805759231713,0,0,-0.0973626171534367,0,0,0,0,-0.0658702321267465,-5.42101086242752e-20,0.0332137766822139,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181753307144025,0.0735236973881953,0,0,0.117621153465693,0,0.0107413209507068,0,0.0285198735267857,0.0722272652831313,0.0265160942409505,0,0,-0.360847845300049,0,0,0,0,0,0,0,0,0,0,0,0,0.0544661484144153,0,0.140006671900683,0.281534583757245,0,0,0,0,0,-0.038165543929655,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683149684771925,0,0,0,0,0,0,0.163532560832458,0,0,0,0.175050823777052,-0.237338555798725,0,0,0,0,0,0,0.102076228502514,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0.000514043224068797,0,0,0.104812726107977,0,0,0,0.00701394891220926,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.232239851644601,0,0,0,0,0,0,0,0,0,0.00573116308524658,0,0,0,0,0,0,0,-0.0658317392599567,0,-0.361568480017564,0,-0.0613116275334143,0,0.106637781122602,0,0.0418077443554695,0,0,0,0,0,0,0.363005081326118,0,0,0,0,0,0,0,-0.0522331266654315,0.0101330775873653,0,0,0,0,0,0
Slope,0,0,-0.51207451668553,0,0,-0.118232898826197,0,0,0,0,0,0,0,0,-0.86856106116068,0,0,0,0,0,-0.338006581862533,0,0,0,0,0,0,0,0.144888607829706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207481436697963,0,0,0,1.61419860960198,-0.801912816783539,0,0,0,0,1.36282032728213,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.201390849286151,0,-0.107824898101618,0,0,0,0,0,0.115842062762181,0,0,-0.0273360338606564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27339881389975,0,0,0,0,0,0,0,0,0.0381023934060211,0,0,0,0,0,0,0,-0.277113164192986,0.602555906503962,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.177751975368976,0,0,0,0.00836771982271676,0,0,0,0,0.135923723551141,0,0,0,0,0,-0.102617275242509,0,0,0,0,-0.100984926914893,0,0,0.108132436891976,0,0.0702512583395117,0,0,0,0,0.1130186782929,0.0602190021291468,0,0,0,-0.135085679678013,0,0.0183238153788797,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0835194488568964,0,0,0,0,0,0,0,0,0.0753746522310637,0,0,0,0,0,0,0,0.0011510242184001,0,0,0,-0.0247005749803738,-0.0531576705322324,-0.0113323282830273,0,0.0162287711846898,0,0,0,0,0,0,0,0,0.0535874974471363,0,0,-0.0279289993237297,0,0,0,0,0,0,0,0,-0.0124697606463676,0,0.0237761239519509,0,0,0,0,0
MKvol,0.00137598572930135,0,0,0,0,0.000727053217490645,0,0,0,0,0.000418016059933825,0,0,0,0,0,0,-0.000983197967616422,0,0.000409443083404052,0,-0.000292753493966974,-0.000493814028491287,0,0,0,0,0,0,0,-0.00141537659582037,0.00113745603993315,0,0,0,0,0.00125059540925649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000439881318209709,-0.000593804042023768,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00556038603031239,-0.00982437625281127,0,0,0,0,0,0,0,-0.00526237717239223,0,0,-0.000526254053360273,0,0,0,0.00789614323214887,0,0.00331219896487565,0,0,-0.00155104406116681,0,-0.00140405773180396,0,0,0,0,0,0,0,0.00108696181701775,0,0,0,0,0,0.00258967076676404,0,0,0,0,0,0,0,0,-0.00942323115034315,0.00800536602753007,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0150466040370828,0.00886778258354753,0,0.00192674374313522,0,0,0,0,0,0,0,0,0,0,0,0.0128127461727809,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000175719273828688,0,-0.00701992734816619,0,0,-0.0137768173627169,0,0,0,0,-0.0109518153552388,0.0188973012003702,0,0,0,0,0,0,-0.038990218945707,0,-0.0032722884720608,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188533648010915,0,0,0,0,0,0,0,0.00705704977058354,0,-0.00474857655371951,0,0.000719011191713879,0,0,0,0,-2.16840434497101e-19,0,-0.00215397706580829,0,0,-0.00531810955766036,0,0,0,0,0,0,0,0,0,0,0.00510801272945488,0,-0.00871919440699174,0,-0.0085019415804169,0.000750033123707382,0,0,0,0,0,0
