,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X600809.SH,X000100.SZ,X600703.SH,X300003.SZ,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600177.SH,X000977.SZ,X600498.SH,X002371.SZ,X600487.SH,X300146.SZ,X002506.SZ,X600066.SH,X600867.SH,X000050.SZ,X002241.SZ,X600183.SH,X600566.SH,X600522.SH,X600776.SH,X000066.SZ,X600118.SH,X600089.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.280275603430011,0,0,0,0,0,0,0,0,0,0.0594390157613574,0.138739877242411,0,0,0,0.0475143612522617,0.0801389841970152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653181851466308,0,0,0,0,0,0.200930026843919,0,0,0,0,0,0,0,-0.00345154494887827,0.0841234364155981,0,0,0,0,0,0
X600690.SH,0,0.228131077242493,0,0,0,0.34232597682125,0,0,0,0,0,0,0,0.0431325300111408,0,0,0,0,0,0,0,0,0.0759560888126114,0,0,0,0,0.157937871384593,0.0154860467726727,0,0,0,0.0290228318574797,0,-0.0208299106849133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101062888374981,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112948297884318,0,0,0.020182872664685,0,0,0,0.0901487435179888,0,0,0,0,0,0,0,0,0.137345713867918,0,0,0,0,0,0.164595260206479,0,0,0,0.045583237894611,0.0194732586802838,0.0147740446625944,0.131254831250247,0,0,0,0,0,0,0,0,0.0219864363579467,0,0,0,0,-0.0658205110790482,0,0
X000338.SZ,0,0,0,0.160024975067967,0,0,0,-0.0573761555731688,0,0.0964324476678703,0.385694742152062,0,0,0,0.250309236579144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181824042729301,0.149618846426024,0,0,0,0,0.0163631600127342,0,0,0,0,0,0,0,-0.107886402434149,0,0,0,0,0,0,0
X600741.SH,0,0,0.104116794534957,0.356536699708914,0,0,0,0,0,0,0.0982975134063186,0,0,0,0,0,0,0,0,0.0417670799390168,0,0,0,0,0,0,0,0,0,0,0.0242516922125582,0,0,0,0,0.0597939874426775,0,0,0.162996958148335,0.0805135951492858,0,0,0,0.154599047012868,0,0,0,0,0,0,0,0.0367102719468104,0.0437575258386233,0,0,0,0,0,0
X000596.SZ,0,0.162838055074447,0,0,0,0,0,0,0,0.152213776456928,-0.163927355163583,0,0,0,0,0,0,0.202617679420026,0.411037418646115,0,0,0,0,0,0,0,0,0,0,0.00134274361179798,0,0,0,0,0,0,0,-0.0635564874339892,0.0358599248265882,0,0,0.0772763793846087,0,0,0,0,0,0,0,0,0,0.00459838858767606,0,0,0,0,-0.0249314436945511,0,0
X601877.SH,0,0,0,0,0.0955749207674283,0,0,0,0,0,0,0,0.0318942029061758,0,0.169984091168301,0,0,0,0,0,0,0,0,0,0.113412417127192,0,0.0302353842554977,0,0,0,0,0,0,0,0,0,-0.301211511929725,0,0.0635365242248403,0,0.00941275735853273,0,0,0.042106734169056,0,0,0,0,0,0,0,-0.0515404706539267,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0802837252633187,0,0,0,0,0.242786997961132,0,0,0.031441948223308,1.73472347597681e-18,0,0.18283034484075,0,0,0,0,0,0.0260087010847335,0,0,0,0,0,0,0,0,0,0,-0.038928070933307,0,0,0,0.104628031853324,0.0260732728514424,0,0,0,0,0,-0.0637005667428199,0,0,-0.0218597345336319,0,0,0,-0.0116902403368283,0,0
X600809.SH,0,0.35534670252125,0,0,0,0,0,0,0.101280111951794,0,0,0,0,0.194034453192714,0,0.184914921063848,0,0,0,0,0,0,-0.0825991804464824,0,0,0,0,0,0,0,0,0,0.0237197500685011,0,0,0,0,0,0,0,0,0,0,0,0,0.0255299444335737,0,0,0,0,0,-0.0313440077515509,0,0,0,0,-0.0376946691712718,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.117704730653145,0,0,0,0,0,0,-0.0554183338899223,0,0,0,0,0,0,0.0535664903155222,0,0,0,0,0.199976746513678,0,0,0.0668156459467153,0.353131671556804,0.080272613535888,0,0,0,0,0,0,0,0.0246759202577257,0,0.0213397867194634,0,0,0,0,0.0291041510857797,0,0,0,0.0138091654523972,0,0,0,0,0.0583152250341211,0,0
X600703.SH,0,0,0,0,0,0,0,0.0915259350917288,0,0,0,0,0.160866104074586,0,0,0,0,0,0,0,0,0,0,0,0.214502776103623,0,0,0,0,0,0,0,0,0,0.194543399741859,0,0,0,0,0,0.0303025131023172,1.38777878078145e-17,0,0,0,0.0602527681286611,0.0732550332001788,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.077192863374837,0,0,0,0,0,0.106405072363509,0,0,0,0,0,0.00625446906776576,0,0,0,0,0,0,0,0,0,0,0,0,0.0403572349427756,0,0.0459820654508895,0,0.223645357735722,-0.00856661550112685,0.0292176968302633,0.0974299555165493,0,0,0,0.139720833207928,0,0,0,0,0,0,0,-0.0239763869062273,0,0,0,0,0.00516651052842493,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0735336927605175,0,0,0,0,0.112233292327966,0,0,0,0,0,0.0703220525653233,0,0.0183089053787797,0,0,0,0,0,0,0.110708687354585,0,0.113037335354789,0,0.0627021514497477,0,0,0,0,0,0,0,0.0387235725002785,0,0,0,0,0.0158638896401351,0,0.0488022147810251,0.071864230683881,0,0,-0.0302506077590061,0,0,0,0,0,0,0
X002236.SZ,0,0,0.057056821588164,0,0,0.132939718631069,0,0,0.0135601939553411,0,0,0,0,0.0863087040704343,0,0,0,0,0,0,0.0405841409423543,0,0,0,0,0,0,0,0,0.126449431538271,0,0,0.104996371178182,0,0,0.121983155670253,0,0.0141212531956249,0,0,0,0.116969378801984,0,0,0,0.0851311581553005,0,0,0,0,0,0.0228304981463469,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.468771533109416,0,0,0,0,0,0.0969241044624322,0,0.0165832230414481,0,0,0,0.0967242840047138,0,0.194757872730213,0.103348381774435,0,0.0841360340651028,0,0,0,0,0,0,0,0.0483102021860769,0,0,0,0,0.0109010384375136,0,0,0,0,0,0,0,0,0,0,-0.0507519802762102,0,0,0,0,0,-0.0112669920791981,0.0264692632586862,0,0,0,0,0,0
X300124.SZ,0,0.0670859235416269,0,0,0,0,0,0.0431703182088342,0,0,0,0.0350333844988915,0,0.0159507691767617,0,0,0,0,0.0259516855820548,0.179345066785714,0,0,0,0,0,0,0,0.00183665010475827,0,0,0,0,0.0869602876222068,0,0,0,0,0,0,0,0,0,0,0,0,0.0155413485838013,0,0,0,0,0,-0.0129647026584569,0,0,0,0,-0.0291265550840822,0,0
X002008.SZ,0,0.0128977362366127,0,0,0,0.0851090330752983,0,-2.16840434497101e-19,0,0,0.0397269422283337,0,0.136815222474234,0.0192216718342672,0,0,0,0,0,0,0.0585485325574707,0,0,0.127170788065738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181972529244642,0,0,0.0198193211190513,0.0197942699387812,0,0,0,0,0,0,0,0,-0.052766576183533,0,0,0,0,-0.0156495894836284,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.116044922146032,0,0,0,0.178021437976667,0,0,0,0,0,0.413450011276602,0,0,-8.67361737988404e-19,0,0,0,0,0,0.171750121679725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680645633629961,-0.00649395756417426,0,0,0,0.0205900995827395,0,0
X000157.SZ,0,0,0.00852967923769514,0,0,0,0,0,0,0,0,0.199932220038567,0,0.107309725375013,0,0.0231929538387005,0,0,0,0,0,0,0,0,0,0,0,0.152856691788914,0,0,0,0,0.027389732383797,0,0,0,0,0,0.0285107869304228,0,0,0,0,0,0,0.0454338706472292,0,0,0,0,0,-0.00731542173661184,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0956594797790437,0.171966045320637,0,0,0.0610307315669422,0.0533540755477784,0,0,0,0,0,0,0,0,0,0.0484348248500371,0,0,0,0,0,0,0,0,0.0815413651814465,0,0,0,0,0,0.00440706721831231,0,0.042718453656421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408081491626253,0,0
X002179.SZ,0,0,0,0,0,0,0,0.184105291746519,0,0,0.0472212496203268,0,0,0,0,0,0,0.0191707331647657,0,0.0148612325273836,0.0159917014046459,0,0,0,0,0,0,0,0,-0.0107294403450919,0,0.366532051214709,0,0,0.0737168567747616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650528073478006,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0512588586902374,0,0,0,0,-0.0443103508920338,0,0,0,0,0,0.178213507695986,0,0,0,0.0248655582423099,0,0.148120904208059,0,0,0.116233391299654,0,0,0,0,0,0,-0.0687722713794942,0,0,0,0,0,0,0,0,0,0.286131493565299,0,0.00999344576006041,0,0,0,0,0,0.0992430261262272,0,0,0,0.0351713797938064,-0.0435791619203938,0,0,0,0.00366168300634855,0,0
X000977.SZ,0,0,0,-0.0370694256571926,-0.00717609077221316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137771989697423,0.124167310420671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557806590667445,0.178238381142274,0,0,0,0.0722862723314917,0,0,0.29027230474876,0.164548513587204,0.174424023363414,0,0,0,0,-0.159960565846823,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.363245597603887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651712748402068,0.167821274196345,0,0,0,0,0,3.46944695195361e-18,0.0729597533036006,0,0,0.0467979664645933,0,0,0,0,0,-0.0253439529008399,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0240197866807593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107150318304937,0,0,0.0676648885033954,0,0,0.274191665248102,0,0,0,0,0,0,0.0844772040843363,0.0509269572547814,0.129473457825821,0,0,0,0,0.0604367466968106,0,0,0,0,-0.0160867436065994,-0.0816237629171259,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0.0934916775553903,0,0.0287034290979221,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0584157992075589,0,0,0,0.191260265578264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207465736206991,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0294131908559915,0,0,0,0,-0.157617858395559,0,0
X300146.SZ,0,0.0152020535135404,0,0,0,0,0,0.0946207445579263,0,0,0.0770340884596947,0,0.00658218943703204,0,0,0,0,0,0,0,0,0.0311185318817073,0,0,0.101076102079276,0,0,0,0,0,0,0,0,0,0.00767800506129752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337131957789065,0.0680655875092355,0,0,0,0,0,0
X002506.SZ,0,0,0.379414606345573,0,0,0,0,0.0893072708225299,0,0,0,0,0,0,0,0,0,0.070579081505581,0,0,0.142576842103859,0,0,0,0,0,0,0,0,0,0.077269645479776,0,0,0,0,0,0,0,0,0,0,0,-0.189666485331999,0,0,0,0,0,0,0,0,-0.0295726991833801,0,0,0,0,-0.136619726991639,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0819044084199795,0,0,0,0,0,0,0,0.305275612236385,0,0,0,0,0,0.0455439809027836,0,0,0,0.0136406116365839,0,0,0,0,0,0,0,0,0,-0.0492096714589853,0,0,0,0.00975770192748424,0,0,0,0,0.0943892686990108,0.0515570462359222,0,0,0.271423402503265,0,-0.0644336959371014,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.17688870814622,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0258944754461955,0,0,0,0.603689946331621,0,0,0,0,0,0,0,0,0,0,0.0289398782821027,0,0,0,0,0.00351252879321714,0,0.344196627103155,0,0.0410631761752813,-0.00839750164326768,0,0,0,-0.0133572897449672,0,0
X000050.SZ,0,0,0,0.252101770893184,0,0,0,-0.154402739128703,0.14930396982494,0,0,0,0,0.134916217766853,0,0,0.141502607996884,0,0,0,0.141132154438179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219078389542146,0,0,0,0,0,0,0,0,0.460016279115612,0,0,0,0,0,-0.0619390669159656,0,0,0,0,0.0823947379717268,0,0
X002241.SZ,0,0,0,0,0,0,0,0.215332789678598,0,0,0,0,0,0.0694328492029519,0,0,0,0.027516678386587,0,0,0,0,0,0.326089167379636,0,8.39188599171068e-05,0,0.041058743328209,0,0,0,0,0.147233663512963,0,0,0,0,0,0,0,0.00594269640773695,0,0,0,0,0.0185505182790984,0,0,0,0,0,0,-0.0249711800951694,0,0,0,-0.0617827466382557,0,0
X600183.SH,0,0.0836728148271657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460180755798258,0.0233072862813651,0.0763623861295958,0,0,0,0.0018862942472228,0,0.0450533028675577,0,0,0,0,0.0674516752703314,0,0,0,0,-0.0237676976585031,0,0,0,0,-0.035949105847205,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.104661236956811,0,0,0,0.00731023579211876,0,0.0584654468475935,0,0.0688119547464045,0,0,0.260000664724488,0,0,0.0554638169970544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356463707597064,0,0,-0.130715949152549,0,0,0,0,0,0,0,0,0,0,0.0083615582747322,0,0
X600522.SH,0,0,0,0,0,0,0,0.116296062170292,0,0,0,0,0.0965766511147548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364312081966142,0,0.0255781462832457,0,0,0.0369659847117267,0.0279123996568573,0,0.318413656050867,0,0,0,0,0,0,0,0,0,0,0,0.0766510525339678,0,0,0,0,0,0,0,0,-0.0304307938076147,0,0
X600776.SH,0,0,0,-0.257747537915906,0,0,0,0.26631238757551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239162418947216,0,0,0,0.304414827181973,0,0,0,0,0,0,-0.0517034472610248,0.465578788851401,-3.46944695195361e-18,0,0,0,0,-0.390943668397461,0,0,0,-0.0772221074448569,0,-0.128592926154894,0,0,0,0.00110398681876418,0,0
X000066.SZ,0,0,0,0,-0.075056951215369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184003362217239,0,0,0,0,0,-0.0244993852337057,0,0,0.125170382928431,0,0.238066526390464,0,0,0.0312051731526887,0,0.004003201082032,0.16521551759478,0,0,-0.0358342614967984,0,0,0,0.288197822215306,0,0,0,-0.05594852423435,-0.146355170705171,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.0476261096745412,0.142797257236772,0,0,0,0,0,0,0,0,0,0,0.0967569895756695,0,0,0.0872456202324614,0,0,0,0,0,0,0,0,0,0,0,0.278262251330773,0,0,0,0,0.138957301625432,0.104780644727406,0,0,0,0,0.0129564538327699,0,0,0,0,0,0.00817404667094505,0,0,0,0,0.0126787789381689,0,0
X600089.SH,0,0.123897990589862,0,0,0,0,0.107302657699266,-0.0373793171108573,0,0,0,0,0,0,0.0442913009697522,0,0,0,0,-0.0274745848122938,0,0,0.17541210506764,0.11192792282082,0,0,0,0.104648235018879,0,0,0.0315791113022674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0473837043493328,-0.0362256317254093,0,0,0,0,0,0,0
X002180.SZ,0,-3.46944695195361e-18,0.161926870623359,0,0,0,0.0464628701514758,0.0186533543874367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410436617482667,0,0,0,0,0,0,0.114595723714684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222372821012565,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.00781463635813243,0,0,0,-0.181634060290815,0,0,0,0,0,0,0.0580906321580235,-0.17174838781677,0,0,0,0,-0.0252260144034885,0.108733098628807,0,0,0,0,-0.0228092796803682,0,0,0,0,0,0,-0.0452213046305565,-0.10207231975518,0,0,0,0,-3.46944695195361e-18,0.0830289968766397,0,0,0,0,-0.09975462757405,-0.20274133530332,0,0,0,0.0394522219377154,0,0
Slope,0,0,0,0,-0.127797451529556,0,-0.154101299988615,0,-0.211814841453622,0,0,0,0.405484897034537,0,0,0,0,0,0,0,0,-0.602465353700617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162705270828987,0,0,0,0,-0.353645153385095,0,0,0,0,0,0,0,0,0,0,0,0.0674095727752383,0,0,0,0.183442699884215,0,0
TED,-0.393432733488581,0,-0.0985618808481305,0,0,0,0,-0.0940195645084587,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.405906788549813,0,0,0.139351713113582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167113581148309,0.237375106256544,0,0,0,0,0,0,0.159393271277574,0,0,0,0.301794322922919,-0.442448015342856,0,0,0,0,0,-0.268353232753005,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0987086817976438,0,0,-0.0138882209937993,0,0,0,-0.0406362404829621,0,0,0,0,0,0,0,0,-0.205967003014645,0,0,0,0,0,0,0,0,0,-0.0195311374995543,-0.00404651241104829,-0.0086883956320634,0,-0.00473300085755974,0,0,0,0,0.0242903683891248,0,0,0,0,0,-0.0218300868738874,0.0276046970726281,0,0,0,-0.0543304078348114,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154643289015972,0,0,0,-0.130787806424955,0,0,0,0,0,-0.0988436837610693,0,-0.299836503612531,0,0,0.199317471813165,0,0,0,0,0.0571475124353167,0,0,0,0,0,0.0157375353859368,0,0,0,0,0.0203952206679629,0,0,-0.00626507640173907,0,0,5.42101086242752e-20,-0.0813412104162374,0.0268585026625443,0,0,-0.110980920468131,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185867154585463,0,0,0,0,0,0,0,0,0,0,0,0.000895083022587296,0,0,0.000981736472709341,0,0,0,-0.00289773017684852,0.00313073342899511,0,0,0,0,0,0,0,-0.00182414977906453,0,0,0,0,0,0.000709228738905752,-0.0030152263571761,0,0,0,0.0158174966009666,0,0
CarbonVol_Shenzhen,0,0.0268372897263254,0,0,0,0,0,0,-0.0416521565939475,0,0,0,-0.132572231354603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0151688141875613,0,0,0,0,0,0.237906714011852,-0.225967903114876,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250599918037622,0,0,0,0,0,0,-0.0112266541277119,0,0,0,0,0,0,0,0,0,0,0,-0.00682472518149729,0,0,0,0,0,0,0,-0.00158759018379576,0,0,0,0,-0.00344744193370071,0,0,0,0,0,-0.0116184268994695,0.0110997551948142,0,0,0,-0.0512758678048073,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036328739937503,0,0,0,0,0,0,0,0,0,-0.0112799612306648,0,0,0,0,0,0,0.0066120495498401,0,0,-0.00312457138205924,0.00285747983242783,0,0,0,0,0.0085170343823063,0,0,0.00205517914057527,0,0,0.00864878953045558,0,0,0.006445090225021,0,0,0,0,0,0
