,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X600271.SH,X002236.SZ,X300142.SZ,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002506.SZ,X002179.SZ,X600498.SH,X000977.SZ,X000625.SZ,X600487.SH,X600177.SH,X002371.SZ,X600183.SH,X600867.SH,X600066.SH,X600776.SH,X600522.SH,X300146.SZ,X000066.SZ,X000050.SZ,X002129.SZ,X002049.SZ,X600089.SH,X600118.SH,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.230842095981309,0,0.0551007282213728,0,0,0,0,0,0,0,0.181846012155943,0,0,0.148300433080059,0,0,0,0,0,0,0,0,0.0448423229248529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0288983374033058,0.00529076292156687,0,0,0,0.0339712655227113,0,0
X600690.SH,0,0,0,0,0,0.209960854404065,0,-0.0285994604723034,0,0,0.0830274390344281,0,0.0600541563217601,0,0.00889228044049639,0.110610877596498,0,0,0,0,0,0,0,0,0,0,0,0.0241977658215047,0.15581932957565,0,0,0,0,0,0,0.035033476159167,0,0.0155681891691664,0,0,0,0,0,0,0,0,0,0,0,0.0321723775431556,0,0,0,0,0,0,0.0148363489336126,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.599120168235353,0,0,0,0,0,0,0,0,0.0609859699861098,0,0,0.0292267471284666,0,0.0802821973955234,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.220172281938665,0,0,0,0,0,0,0.0834878766684874,0,0,0,0,-0.0463842813403086,0,0,0,0,0,0,0
X002475.SZ,0,0.0838606261473763,0,0,0.0354126996747136,0.248352102948686,0,-1.38777878078145e-17,0,0,0,0,0,0,0.147057853433147,0,0,0,0,0,0.256313423280218,0,0,-1.38777878078145e-17,0,0,0,0,0.0550140000353947,0,0,0,0.0686768982508622,0,0,0,0,0,0,0,0,0,0,0.0237126582034899,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122040516133777,0,0
X600741.SH,0,0,0.131175959111979,0.0974034827022003,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.137372413110029,0,0,0,0,0,0,0,0.163150254731898,0,0,0,0,0,0,0.17720610308549,0.151735172022155,0,0,0,0,0.069826850668906,0,0,0,0,0,0,0.0400449355858339,0,0,0,0,0,0,0,0,0,-0.0115910649448404,0.0359913130186484,0,0,0,0.020377554869515,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.49444667241748,-0.0483921301595604,0,-0.0255153560662894,0,0,0,0.145997948028665,0.416683509253522,0,0,0,0,0,0,0.0205125923181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121056350874754,0,-0.00532972087183359,-0.0777701658749096,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.122525170083032,0,0,0,0,0,0,0,0,0,0,0.191580165274965,0,0,0,0,0,0,0,0,0,0.0247244961956351,0,0,0,0,0,0,0,0.108616658998443,0,0,0,0,0.0200740868870923,-0.059630244412206,0,0,0,0,0,0,-0.0122464128350529,0,0,0,0,0.00237010741019151,0,0,0,0,0,0,0
X600809.SH,0,0.273050851376421,0,0,0,0,0.0309263577698461,0,0,0,0,0,0,0,0,0.223803378625384,0.0713517199511371,0,0,0,0,0,0,0,0.100169050867753,0,0,0,0,0,0,0,0.0687116365060026,0,0,0,0,0,0,0.0418796405640749,0,0,0,0.0427576670757063,0,0,0,0,0,0,0,-0.049700657606722,0.00680763073158836,0,0,0,-0.012284173222249,0,0
X601877.SH,0,0,0.00316127837834305,0,0.162036878301241,0,0,0,0,0,0,0,0,0.0504679475617648,0,-0.15455176140918,0,0,0,0,0,0,0,0,0.0988167630541216,0,0,0,0,0,-0.095348967289464,0,0,0,0,0,0,0,0,0.0747422308946726,0,0.0995289173101683,-0.0199105958297154,0,0.258815910795127,0,0,0,0,0,0,-0.0366379759513537,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0376811118342702,0,0,0,0,0,0,0,0.0244765063977342,0,0.259679068579637,0,0.0662982016582483,0.0633414368951964,0.038867614861951,0,0,0,0,0.083518592307345,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0209843188407048,0,0.0102309833886425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319348228274449,0,-0.00516535887472207,0,0,0,0,0,0,0
X600703.SH,0,0,-1.38777878078145e-17,0,0,0,-0.504588568145307,0.0854857484301751,0,0,0,0,0.0154844179046234,0.229772398634779,0.10329158276475,0,0,0,0,0,0,-0.186182776017113,0.423093062792398,0,0,0,0,0,0,0.172715564464123,0,0,0,0.335358008297321,0,0,0,0,0,0,-0.142617286055597,0,0,0,0,0,0.101218173710409,0,0,0,0.398626733388391,0,0,0,0,0,0.0211219583769662,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.265195141081773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191413139562235,0,0,0,0,0.0883684616059603,0,0.0167805501918221,0,0,0,0,0,0,0,3.46944695195361e-18,0.0348279131999549,0,0.142102465873685,0,0,0.0229016882168133,-0.117488723834954,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.154049509909663,0,0.00449279641270209,0,0,0,0,0,0,0,0.0248683826091906,0,0,0,0,0,0,0,0.00781667910073773,0,0,0,0,0,0,0,0,0,0,0,0.0701741818172121,0,0,0,0.0138324731540867,0.271120937967616,0,0,0.136003178097922,0,0,-0.0350382667298756,0,0,0,0,0.0131899697665592,0,0
X002236.SZ,0,0,0,0,0,0.459366650924433,0,0.0288327130133714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14161438802537,0,0,0.0611208290024265,0,0,0,0,0,0,0,0,0.0368476761349928,0,0,0,0,0,0,0,0,0,0.0172091134784382,0.209822384156997,0,-0.0208400455691363,-0.0747243344452505,0,0,0,-0.0680613103289021,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12483303644632,0,0,0,0,0,0,0,0,0,0,0,0,0.0535214007150525,0,0,0,0,0,0,0,0,0,0,0,0.0525404266748982,0.472405544107354,0,0.0168249062916784,0,0,0,0,0,0.0848555325303914,0,0,0,0,0.030935067432316,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.714897935457329,0,0,0,0,0,0,0,0,0,-0.023386969510306,0,0,0.197972709232629,0.0154681849833484,0,0,0,0,0,0.0359176327671776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112611760701178,0,0.150187803662607,0,0,0,0,0,-0.0119496005007629,-0.0261485241170267,0,0,0,0,0,0
X300003.SZ,0,0.033956438065469,0,0,0,0,0,0.0479966734327121,0,0.0135273418266114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188974406915281,0.0464310180256561,0,0,0,0,0,0,0,0,0,0,0.02275976856602,0,0.160622779275561,0,0.0828605134477278,0,0.051153354781427,0,0,0.0220710735770814,0,0,0,0,0,0.0154915757667212,0.00724494784249234,0,0,0,-5.42101086242752e-20,0,0
X300124.SZ,0,0.0802140721077072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084297755498083,0,0,0,0,0.0611201752828174,0,0,0.037546087318535,0.0177103800034271,0,0,0,0.0503745388621504,0,0,0,0,0,0,0,0,0,0,0,0.0608573216159134,0,0,0,0,0,-0.0323130499261223,0,0,0.0279190565174264,0,-0.0430410999049899,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.0547737031004816,0,0.0778339044164854,0.0426954215421897,0,0,0,0,0.217344651885794,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0903598287276971,0,0,0,0,0.0241459194330144,0,0,0.147727422978094,-0.000584045814789277,0,0,0,0,0.0151117746283797,0,0,0,0,0,0.267913135387898,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0.346426388220892,0,0,-0.425310997033739,0,0.215322780585918,0,0,0,0,0,0,-0.113936356988853,0,0.279992805007826,0,0,0,0.175238404894824,0,0,0,0,0,0,0.0796866317943002,-0.124638733406604,0,0.00837335569892015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108389245460672,-0.101150143382358,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178209144411661,0,0,0,0.404455103126596,0,0,0,0,0,0,0,0,0,0,0,0.0309241134863847,0,0,0,0,0.0301427764156624,0,0.242258764546542,0,0,0,0,0,0.017655321553905,-0.0171170791288377,0,0,0,0.0492008360825334,0,0
X600498.SH,0,0,0,0,0,0,0,0.273825237635511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227197933887032,0,0,0,0,0,0,0,0.0450626924378361,0,0.0815717049446434,0,0.0334324274723585,0.00407005550788492,0.0570098796349399,0,0.0694307083687388,0.120827855394388,0,0,0.100656737903198,0,0.0848833072900104,0,0,0,0,-0.012622228365129,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105961928242165,0,0,0.412725947477138,0.220934282993354,0,0,0,0,1.73472347597681e-18,0,-0.0639722093868074,0,0,0,0,-4.33680868994202e-19,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150156475543118,0.0922606242845154,0,0,0,0,0,0.155826536742225,0,0,0,0.130129393354149,0,0.330899262662513,0,0,0.0304393836351647,0,0,0,0,0,0,0,0,0.118539396991107,0.00339977860986053,-0.107408773626535,0,0,0,0,0,0,0,0,0,0,-0.0342841986391749,0,0,0,0,-0.00837136903549359,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.122610443654968,0,0,0,0,0.14962211977272,0.143181916703981,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.105438186836956,0,0,0.0508427569133349,0.0781783275897746,0,0,0,0,0,0,0,0.125225233887231,0,0,0.0104946052832388,0,0,0,0,0,0.122565247641103,0,-8.67361737988404e-19,0.0512941315903278,0,0,0,0,0,0
X600177.SH,0,0,-0.0478927005976523,0,0,0,0,0,0,0,0,0,0.131924983738404,0,0.0479998881795921,0,0,0,0,0.0461782664893807,0,0.236933992376948,0,0,-0.0683242807508216,0,0,0.0597132633352134,0,0,0,0,0,0.0643889160861247,0,0,0,0,0.12702386071904,0,0,0,0,0,0,0,0.0270259844164508,0,0,0,0,0.0696258932503969,-0.0309259860956756,0,0,0,0.0517429022663848,0,0
X002371.SZ,0,0,0,0,0,0.0374420154437071,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0806121177967101,0,0,0,0,0,0,0,-0.0753309607148353,0,0,0.310662441082377,0,0,0,0,0,0,0,0,0,0,0.204454692023867,0,0.277815502612235,0,0,0,0,0,-0.00799999427229539,0,0,0,0,-0.00701833816281869,0,0
X600183.SH,0,0,0,0,0.0370511265225405,0,0,0.204223967773608,0,0,0,0,0,1.73472347597681e-18,-0.0558337220373494,0.0102134598728446,0.0608445395399721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200018900735887,0,0,0.179144926338042,0,0.0899752209738148,0.127045641557338,0,0.0302375586840939,0,0,0.0108367485599348,0,0,0,0,0.0121084721341111,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313622518919483,0,0,0.0772886165099842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232385923029858,0,0,0,0.118778266002479,0,0,0.123072787505199,0,0,0,-0.0557438989913171,0,0.0449459386070144,0,0.181824196392724,0,0,0.0635043538690119,0,0,0,0,0.0628388296008371,0,0
X600066.SH,0,0,0.0202189432428615,0,0,0,0,0,0,0,0,0,0.126303868615757,0.110682028789435,0.0990055169430994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556564257347695,0,0,0,0,0,0,0,0,0,0,0.409946856082324,0,0,0,0,0,0,-0.0122722887205733,-0.0318848446253453,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.175362194233495,0,0.313211570375053,0,0,0,0,0,0,0,0,0,-0.176051435701105,0,0,0,0,0,0,0,0,0,0.0507111408163674,0,0,0.282685837063628,0,0,0,0,0.217532945569147,0,0,0,0,0,0.0554233613826938,0.188589390230055,0,0,0,0,0,0,0.00818606971972898,-0.0831083820009177,0,0,0,0.015648999540733,0,0
X600522.SH,0,0.0252554552689826,0,0,0,0,0,0.208477201581109,0,0,0,0,0.099790625458844,0.086386122943852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217393143056346,0,0.0443636893722228,0,0.0456728405254897,0,0,0,0,0,0,0,0.034466178099287,0.0194328763248615,0,-0.0194360150748054,0,0,0,0,0,0,0
X300146.SZ,0,0,0.0334407602553353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143449175192765,0,0,0,0,0,0,0,0,0.0979633390457027,0,-0.00745311656948592,0,0,0,0,0,0,0,0,0,0,0.14086994325101,0,0,0,0,0,0,0.188254965849238,0.000763613179898535,0,0,0,0,-0.00978228041191157,0.103604295237334,0,-0.0444808233344337,0,0.0413319998706374,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.0218419404001931,0,0,-0.0453055591472389,0,0,0,0,0,0,0,0,0,0,-0.0671153141940217,0,0,0,0,0,0,0,0.290963471191279,0,0,0.121277589076797,0.47624260862406,0.0641873643118347,0,0,0.222113570809584,0,0,0,0.0847211139096089,0.0825982921547372,0,0,0,0,0,-0.030981738574999,-0.0249435820262593,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0593497842642422,0,0,0,0,0,0,0,0,0,0.268049177694567,0,0.0351559917477948,0,0,0,0,0,0,0,0,-0.0272932465389892,0,0,0.239500985427747,0,0,0,0,0,0,0.387851489063054,0,0,-0.181762141943268,0.194781401534763,0,0,-0.0251189129676593,0,0,0,0,-0.0275356691345853,-0.0497467216363963,0,0,0,0,0,0
X002129.SZ,0,0.00693718667914721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773363184107371,0,0,0,0,0,0,0,0.117371562675109,0,0,0,0,0,0,0.0417629571165016,0,0,0,0.355751272786745,0,0,0,0,0,0.129811249502709,0.00132652876186274,0,0,0,0,0.197219374581637,0,0,0,0.0237773123917454,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.198164593557718,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502264261858833,0,0,0,0.0994633579966773,0,0.326615049479988,0,0,-0.0575844246576582,0,0.389759563508294,0,0,0,0,0,0,0.137726826898418,0,0.0449020457166264,0,0,0.0564585750225612,0,0.00316050048036058,0,0,0,0,0,-0.0122299370098612,0,0,0,0,-0.0364296523601865,0,0
X600089.SH,0,0.0732609192850825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044105977075997,0,0,0,0,0,0,0,0,0,0.124374061715067,0,0,0,0,0,0,0.0896880445882353,0,0,0,0.0306215013945194,0.194420533147687,0,0,0,0,0,-0.0164085333986255,0,0,0,0,0.0216657132390653,0,0
X600118.SH,0,0,-0.172025945036238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203038235964471,0,0.194050949475392,0.0224217435486406,0,0,0,0,0,0,0.141099779231038,0,0.0298267265253816,0,0,0,0,0,0,0,0,0,0,0,0,0.461719935899901,0,0,0,0,0,-0.00848239267308949,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0231927979729413,0,0,0,0,0.0763659743961765,0,0.0967392092940415,0,0,0.282822599404055,0,0,0,0,0,0,0,0,0.124895126508717,0,-1.73472347597681e-18,0,-0.188869312425019,0.241868669430446,0,0,0,0.169616938396156,0,0,0,0,0,0,0,0,0,-0.0105337892011454,0,0,0.0737338272421274,0,0,0,0
Change_TY3M,0,-0.164881545298711,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436827263369678,0,0,0,0.0251125597488157,0,0,0,-0.0781789348181813,-0.107366747971994,0,0,0,0.0169081232966765,0,0,0,0,0,-0.038049237834124,0,0,0,0.012465353397755,0,0,-0.0636550678699772,0,0,0,0,-0.0482564142218731,-0.132796665829261,0,0,0,-0.0757504688931112,0,0
Slope,0,0,0,0,0,-0.225350861502661,-0.0845972367207947,0.0481753153480828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163404795284468,-8.67361737988404e-19,0,0,0,0,0,0,0,0.248763166424894,-0.37509417177647,-0.0889495545663491,0,0,0,0,0,0,0,0,0,0.2329311148028,0,0,0,0,0,0,0.809195373100749,0,0,0,0,0,0
TED,0,0,0,-0.0678253832751834,0,0,0,-0.162670985294005,0,0,0,0,0,0,-0.131149211928317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14558519491471,0,0,0,0,0,0,0,0,0,0,0,-0.195800096611979,0,0.231170609594233,-0.0496509592674722,0,0.114799837176432,0,0,0,-0.412398315787928,0.253330430270977,0,0,0,0,-0.00635952440611615,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330898851175572,0,0,0,0,0,0,0,0.0651588889685877,0,0,0,0,0,0,0,-0.163884044771818,0.0314256858632391,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690549222942604,0,-0.0864580798878506,0,0,0,0,0,0,-0.0257137494782631,0,0,0.172098970921921,0,-0.00174744231082217,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.103805847952856,0,-0.0344717896644968,0,0,0,0,0,0.0996500786223602,-0.00960028047029592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117514759693807,0,0,0,0,0,-0.0673806243583987,0,0,0,0,0,0,0,0,0.0235053386027827,0,0,-0.0358817194951441,0.17667628651352,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188715758846343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160770513735783,-0.00193302982184961,0,0,0,0.00286551669404285,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0707192687883621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256517544916691,0,0,0,0,0,0,0,-1.20736326552997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294799830494146,-1.25938200838732,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00106951205667872,0,0,0,0,0,0,0,0.0132557323458782,0,0,0,0,0,0,0,-0.00867474392085633,0,0,0,0,0,0,0,0,0,0,0,-0.011286420142408,0.0235285177090403,-0.00358445470147508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193468042556351,0.0211954395029279,0,0,0,-0.0535435128857486,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.000152399899164352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673791633879668,0.00410421898062881,0,0,0,0.00146397908295989,0,0
