,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X000568.SZ,X600271.SH,X000100.SZ,X002475.SZ,X600118.SH,X600177.SH,X002456.SZ,X002292.SZ,X000338.SZ,X002180.SZ,X000157.SZ,X000559.SZ,X002007.SZ,X600372.SH,X300003.SZ,X601877.SH,X600867.SH,X002506.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600522.SH,X600498.SH,X002294.SZ,X002426.SZ,X600089.SH,X002508.SZ,X000050.SZ,X600487.SH,X600418.SH,X000869.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600177.SH,0.0516545011529805,0.0885422018319114,0,0,0,0,0,0,0,0.0723496465690899,0,0,0,0.155153613515107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724484103167,0.0384352334265782,0,0,0,0,0.00942329926984029,-8.67361737988404e-19,0,0.162765981048304,0.107587263024446,0,0.0256973133995762,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0326432556067548,0,0,0,0,0,0,0,0,0,0,0.132026235488402,0.0870605533985708,0,0,0,0,0.00814187102493207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368427108025112,0,0,0.0195716238338539,0,0,0.0542356828875439,0,0,0.406853993018812,-0.0746146450755881,0,0,0,0,-0.134804734195011,0.00783735798551846,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249335771872239,0.0319019140563396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150294018203448,0,0.0262064771932061,0,0,0,0,0.0819174142444009,0.0900433111553613,0,0,0,0,0,0.432872409300098,0,0,0,0,0,0.0405293830700395,0,0,0,0,0,0,0
X000338.SZ,0,-0.05502136186969,0,0,0,-0.0772581765225357,0,0,0,0,0,0,0,0,-0.0359346753081079,0,0,0.0904192493663155,0,0,0.0115056002022738,0,0,0,0,0,0,0,0.0595291167349249,0,0,0,-0.0394886069259542,0,0,0.00168121202572828,0,0,0.0884458736902534,0,0,0.164563157148502,0,0,0,0,0,0,0,0.265631895591266,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.176547767046579,0,-0.0348890062413909,0.170715097436957,0,0,0,0,0,0,0,0,0.14224968938853,0,0,-0.0735233174018184,0,0,0,0,0,0.122835336797118,0,0,0,0,0,-0.0271499785423358,0,0,0,0,0,0,0,0,0.00717905879189758,0,0,0,0,0,0,0,0.194621443123327,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138428245140325,0,0,0,-0.0331126162216544,0,0,0,0,0,0.0886820454511663,0,0.0603553052498015,0.101078746460554,0.0243047626394537,0,0,0.0114352018194014,0.0466587015377544,0.014307789052548,0,0,0,0,0.0239929112641225,0,0,0,0.0488885156649715,0,-0.106047431362687,0,0,0,0,0,0,0,0,-0.0158507159406896,0.00282898382148231,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429870157349691,0.119383339685898,0,0,0.0857704717232116,0.157320872207083,0,0,0,0,0,0.0433014192700504,0,0,0,0,0.198085129317932,0,0,0.0523006499300146,0.0653781623317493,0,0,0,0,-0.0310119064870513,-0.0187789748516661,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.302708852897419,0,0,0,0,0,0.162618245153578,0,0,0,0,0,0,0,0.0863388451149322,0,0,0,0,0,0,0,0.203862732162933,0.173808228820876,0,0,0,0.374376787319758,0,3.46944695195361e-18,0,0,0,0,-0.100941906541189,0,0.139144290070486,0,0,0,0,0,0,0,0,0.11742698387544,0,0.0613585354147644,0,0.00508817384300097,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499695982408251,0,0.0474861877739641,3.46944695195361e-18,0,0,0,0,0.138214795305638,0,0,0,0,0,0.100112376327857,0,0,0.000346395637220352,0,0,0,0,0,0,0.0189695335426377,0.10663036754177,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0859321372604022,0,0,0,0,0,0,0,0.115859559750067,0,0,0.0840952738468351,-0.04207988326591,0,3.46944695195361e-18,0,0,0,0,0.114258220455641,0,0,0,0.256390901406644,0,0,0,0,0,-0.0212814637175443,0,0,0,0,0,0,0,0.0926311934562175,0,0,0,-0.0963204240698012,0.0283845313018952,-0.0785161766586446,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179420811206663,0,0,0.0633510316374594,0,0,0,0.343440334843501,0,0,0,0,0,0.297829265081431,0,0.160567998271017,0,0,0,0,0,0.0292181189250782,0.107800955133008,0,0,0,0,-0.0347004106129871,0,0,0,0,0,0,0
X600867.SH,0,0.0701286806647903,0.0533856118374454,0,0,0,0,0.0846062707437613,0,0,0,0,0,0,0.035602221684099,0.10847141468536,0,0.0538028468204529,0,0,-0.0690830435543736,0,0,0.0549633025961042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352525590912197,0,0,0,0,0,0,0.063195654645125,-0.0799104954599956,0,0,0,-0.0256615415302424,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112386649808844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804191661394818,0,0,0,0,0,0,0,-0.0334339476494486,0,0.0233621779994802,0.0740794351463315,0,0.0753881902595306,0,0,0.288642016509967,0.0375132479902699,0.110081612696731,0,0.110888135460854,0,0.00185910783297488,0,0,0,0,0,0,0
X002085.SZ,0,-0.0684175271261341,0,0,0,0,0,0,0,-0.0956507346925603,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0247079354523494,0,0,0,0,0,0.0222560120956286,0,0,0,0,0,0,0.14992080300287,0.079024065509001,0,0,0.0749046407363671,0,0,0.0194921483066618,0,0.000753513639356788,0.293602689153974,0,0,0.0276874464541281,-0.0231964534122015,-0.00708072819503608,0,0,0,0,0
X002074.SZ,0,0,0,0.0347692993696706,0,0,0,0,0.260630171406505,0,0,0,0,0,0,0,0,0,0,-0.0743580903387472,0,0,0,0,0,-0.0582641350261879,-0.155607295230355,0,0,0,0,0,0.015823695656536,0,0,0,0,0,0,0.488665231998977,0,0,0,0,0,0.0608372312261465,0.307210499814874,0,0,0,0.0350270882611298,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895655434986558,0,0,0,0,0,0,0.166771878897107,0,0.0226735108258735,-3.46944695195361e-18,0,0.0443916889233683,0,0.0403193386518273,0,0,0.129827061590597,0.000352450051404568,0,0,0,0.0631491653809435,0,0,0,0,0.0899152242016585,0,0,0.110641296793098,0,-8.67361737988404e-19,0,0,0,-0.0110341761969188,0,0,0,0,0,0,0
X600522.SH,0.274174110602395,0,0,-0.148696967280198,0.0155590852587038,0,0,0,0,0,0,0,0.057670552088336,0,0,0,0,0,0,0,0,0,0,0,0.130398218894468,0,0,0,0,0.126693977779045,0,0,0,0,0.0951074415068478,0.259699289194701,0,0,0,0,0,0,0,0.109553255870359,0.17668694798922,0,0,0,0.0447966616686614,0,0.103816656456758,-0.0456138771415159,0,0,0,0,0,0
X600498.SH,0,0.148162743853672,0.0890125705558956,0,0,0,0,0,0,0,0.0638898802963804,0,0,0,0.0176049109975793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483923953683321,0,0,0,0.0166768788148679,0.13251256162423,0,0,0.302183739862055,0,0,0.0682088341893958,0,0,0,0,0,0
X002294.SZ,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0661440638148942,0,0,0,0.0964663289981756,-0.00814259999651215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095116457229103,0,0,0.0555253659578594,0,0,0,0,0,0,0.0464746524226604,0,0,0,0.0556978413897363,0,0,0,0,0.0393059266941855,0,0.00481391631314072,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0.0606944507250937,0,0,0,0.0317106950601262,0,0.0431127750922431,0,0,0,0,0,0.00915844674259806,0,0,0,0.168852945878866,0,0,0,0.152378331016071,0,0.177677617805559,0,-0.032225099827059,0,0,0,0.0271875812466763,0,0.100620350342436,0,0,0,0,0,-0.0724890858388454,0.0141266464508231,0.127233437169464,0,0,0,-0.0511194890452236,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.122471698216513,0,0,0,0.10585422325433,0,0,0,0,0,0,0,0.0896873689831752,0.128343775012071,0,0,0,0.0242144387576651,0,0.0218821009507313,0,0.0364095677399229,0,0,0,0,0,0.011926150546143,0,0.0468948386602933,0.0726089073689143,0.105446698580864,0,0,0,0,0,0,0,0,0,0,0.0302066345906656,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.29080702711048,0,0,0,0,0,0,0,0,0,0,0.0173859158007143,0,0,0,0,0,0,0,0,0,-0.0556652220359997,0,0,0,0.0197571153838051,0,0,0.0665230763472219,0,0,0,0,0,0.058331553621321,0,0,0,0,0,-0.0507471670395955,0,0,0.00825397994463052,0,0,-0.0545260219785366,-0.000621602816198116,0.155616488174291,0,0,8.67361737988404e-19,0,0
X000050.SZ,0,0,0,0,0,0,0.0144917055350934,0,-0.187532130383276,-0.0804022973678371,0,0,0,0,0.0686428965932857,0,0,0,0,0,0,0.188492131515424,0,0,0,0,-0.0234369529150188,0,0.222824414752896,0,0,0,0.164413768189158,0,0.546606551686179,0,0,0.229048093090402,0,0,0,0,0,0,0,0.033998762647997,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,-0.159534683227421,0,0,0,0,0,0,0,0,0,-0.513959055483361,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.148051417401895,0,0,0,0,0,0.296125701065177,0,-0.0929598489349702,-0.124083679289711,0,0,0,0,0.0324191625997464,0.452320829207072,0,0,0.0682789277114329,0,0,0,0,0,0,0,-0.294028794900903,0.172158664210323,0,0.0193870427561593,0,0,0,0
X600418.SH,0,0,-0.185959792136785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818245415542634,0,-0.0952155256729429,0,0,0,0.108878309666261,0,0,0,0.219126004728131,0,0.0287137630284778,0,0,0,0,0,0,0,-0.0128501663746584,0,0,0.218246788504805,0,-4.28097795917475e-06,0.0757126031012036,0,0,0,0,0,-0.0903502856614118,0,0,0,0,0,0,0
X000869.SZ,0,0,0.162698336303816,0,0.26593223595608,0,0.370069115182827,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138190335430602,0,0,0,0,0,0.102936634966255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385050400914862,0,-0.106882245737658,0,0,0.14117097611025,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210475677267262,0,0,0,0,0,0,0.374651021688921,0,0.0464660480717678,0.0479471977005556,0,0.119185608867512,0,0,0,0,0,0,0,0,0,0,0,0.0409905272181562,0.138807843144142,0,0,0,0,0,-0.00559775292245287,0,0.0123564256270569,0,0,0,0.0756214598734039,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454820080341656,0,0,0,0,0.00224870683330287,0,0,-0.0366465735829434,0,0,0,0,0.0758086079342135,-0.0377178050755855,0,0,0,0,0,0.0279680592374414,0,0,-0.00585757488094536,0,0,0,0,0,0,0,0,0,0,0,0.00369816667243213,0,0,0,0,0,0,0
Slope,0.38698283152264,0,0,0,-0.20230121283716,0,0,0,0,0,0,0,0,0.021448455299469,0.334251495023711,0,0,0,0,0,0,-1.38777878078145e-17,0.0996647953065469,0,0,0,0,0,0,0.381134096233191,-0.608458890966924,-0.130686860588638,0,0,0,0,0,0,0.171213660287938,0,0,0,0,-0.205768427024659,-0.4024227976926,1.73472347597681e-18,0,0,0,0,0,0.524653535039633,0,-0.68760155916521,0,0,0,0
TED,0.511609157458868,-0.116574876246495,0,0,0,0,0,0,0,0,0.240507171043015,0,0,0,0.0938666966410759,0,0,0,0,0,-0.114877106504562,0,0,0.115758150802991,0,0,-0.0585530050025096,0,0,-0.305275816075738,0,0,-0.042275614583797,-0.285203535405479,0,0,0,0,-0.0640452166755945,0,0,-0.139778863461279,0,0,0,0,-0.0590552896405777,0,0,-0.0600843950052871,0.412296397730064,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.108323079393082,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.124316603720478,0,0,0,0,-0.0402356387557263,0,0,-0.0166323351272413,0,0,0.0995929924557679,0,0,0,-0.0423100218658764,0,0,0,0,0,0.0563505171725691,-0.0493486136530555,0.000434550685447086,-0.191160750040687,0,0,0,0,0,0,0,0,0,0,0.306662886268146,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0201496006045899,0,-0.0363549521338739,0,0,0,-0.0973537376275482,0,0,0,0,0,0,0,0.0300323471383803,0,0,-0.0888432326851844,0.0489512177614527,0,-0.0538861591169726,0,0,0,-0.0665561961895678,-0.0530304019966138,-0.0561116923912315,-0.0031830039130581,0,0,0,0,0,0,0,0,0,0,0,0.0708721839356442,0,0,0,0,-0.0145869611053601,0,0.0221671522051035,0,0,0,0,0
MKvol,0,0,0,0.00367830908151842,0,0,0,0,0,0,0,0,0,0.00034831394392091,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0077494757301699,0,0,-0.00266200679285798,0,0,0,0.0023284138475782,0,-0.000653982226155496,0,0,-0.000243485623975111,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0112416145035257,0.0146850676045991,0,0,0,-0.058661061213984,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000845040648236736,0,0,0,0,0,-0.0183266826278624,0,-0.00611435682365576,-0.012771430332352,0,0.031592737030148,0,0,0,0.0151150141526434,0,0.0104224055617078,0,0,0,-0.0105762919566705,0,0,0,0,0,0,0,0,0,0,0,-0.00638295351639388,0.0349945386109892,0,0,0,0,0,0.209557631737191
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00194350243713494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183003487672092,0,0,-0.00356881534147979,0,0,-0.00699484892883507,0,0,0,0,0,0,0,0,0.0103367694341419,0,0,0,0,0,0,0,0,0.00415840227132872,0.00758185335894385,0,0,0,0,0,0
CarbonVol_Hubei,-0.0126996777814436,0,0,0,0,0,0,0,0,0,0,0,0,0.0096496329046395,0,0,0,0,0,0,0.00406645630743738,0,0,0,0,0.0068925895904438,0,0,0,0,0,-0.0161298285128714,0,-0.019810694082458,0,0,-0.00785100345863997,0,0,0,0,0,0,-0.00548471003494236,0,0.00544012215411694,0,0,0,0,0.00630110580458649,-0.0349880991805239,0,0,0,0.43367001120303,0,0
