,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X300014.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X300142.SZ,X003816.SZ,X601877.SH,X002179.SZ,X000596.SZ,X000661.SZ,X000100.SZ,X600460.SH,X600089.SH,X000157.SZ,X000799.SZ,X600741.SH,X002236.SZ,X002414.SZ,X002007.SZ,X600702.SH,X002074.SZ,X600584.SH,X600779.SH,X600183.SH,X600884.SH,X601799.SH,X000800.SZ,X000733.SZ,X002008.SZ,X300146.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.219814385505616,0,0.086874443976614,0,0,0,0,0.153957157414813,0.00441385126466724,0,0,0,0.038960387817529,0,0,0,0,0,0,0.0777700848627835,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0622038115795447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.105246211385355,0,0,0,0.215076202627448,0,0.0998516475259725,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0849785651257103,0,0,0,0,0,0,0,0.0215245524374464,0,-0.0302834120935412,0,0,0.0704813453551114,0,0,-0.127892104709536,0,0,0.0261511280171228,-0.1001962727156,0.190867788328505,0,0,0,0,0,0,0.10240799557983,0,0,0.0181235224598825,0,0,0,0,0,0,0
X002415.SZ,0,0.138442239608315,0,0,0.0964814111732862,0.140237646696209,0,0,0,0,0.0249520956828462,0,0,0,0,0.133146396562448,0,3.46944695195361e-18,0,0,0.0328711520592963,0,0,0.0968294155817012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695268816906195,0.00735542308708559,0,0,0,0,0,0,0,-0.0132153122829378,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.155518896148261,0.173879188636454,0,0,0,0,0.0517201008986652,0,-0.0737843024578202,0,0,0,-0.104406730565472,-0.0377999643715056,0,0,0,0,0,0,0.00364407925708142,0,0,-0.0449680622695906,0,0,0.469449006239185,0,0,0,0,0.13219771229385,0,0,0.018540613507281,0,0,0,0,0,0,0,0,0,-0.040899164673906,0.0785372865282193,0,0,0,0,0,0
X600276.SH,0,0.343441969764575,0,-0.236161709839549,0,-0.0439353487901282,0,0.0498856123972474,0,0,0,0,0,0.170669906060075,0,0,0,0.0747046963610933,0,0,0.0865591700483862,0,-0.326946812862104,0.0615954060110254,0,0,0,0,0.035110594840828,0,0,0,0,0.304766569733512,0,0,0,0,0,0,0,0,0,0.0841685934428391,0,0,0,-0.179284271656982,0,0,0,0.00485828472596942,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.00984189066565328,0,0,0,0,0.0174834167715319,0,0,0.0196098840373155,0,0,0,0.230476409937993,0.108913521691565,0,0,-0.0263228370954678,0,0,0,0,0.150939117215994,-0.0919165730643059,0,0,0,0,0,0,0,0,0,0,0,0,0.248324519378822,0,0,-0.0337097993323973,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0572009715251021,0,0,0,0,0,0,0,0,0.102655336657406,0,0.0866863985095113,0,0,0,0,0,0,0.0113476635649736,0,-0.00807123097856551,0.11043866988242,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-6.93889390390723e-18,0,-0.0483457870402919,-0.0584775915757961,0,0,0,0,0,0,-0.0800357915024989,0.107507757655387,0,0,0,-0.108545700488505,0,0
X002304.SZ,0,0,0,0.390357897490384,0,0,0,0,0.417221604562484,0,0,0,0,0,0,-0.112652675455445,0,0.15753302341995,0.0304629802791036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090298825823857,-0.0916334679213348,0.0313359158665843,0.172142486578189,0,0,0,0,0,0.0157846397608854,0,0,0,0,-0.0579239442658927,0.000568053697700075,0,0,0,0,0,0
X000568.SZ,0,0.415935232533234,0,0.147608340179354,0,0,0,0.134375735675516,0,0,0,-0.191013713289063,0,0,-0.0127993842146841,0,0,0,0,0,0,0,0,0,0,0,0,0.116126763068711,0,0,0,0,0,0,0,-0.00240649348677915,0,0,0,0,0,0.040542531224691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0865495016999035,0,0.103548418726211,0,0,0.0320372022612365,0.230430990498613,0,0,0,0,0,-0.0280314993902128,0.0257593228704837,0,0,0,0,-0.0616502539546462,0,0,0,0,0,0,0,0.125669037226809,0,0,0,0.105601837571741,0,0,0,0,0,0.00187535115662013,0,0,0.0535433981167721,0,0,0,0,0,0,0,0,0,-0.0419960221905,0.0228388359552561,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274965062589035,0.0333271457320223,0,0.0492277621216449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153401789997384,0,0,0,0,0,0,0.0454904443698423,0,0,0,0,0.226329917721345,0,0.02878371231499,0,0,0,0,0.00492660418523789,0.0208196516903901,0,0,0,0.0374321990839471,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121556768246549,0,0,0,0.0452768733864157,0,0.0295566591076779,0.164457242519425,0,0,0,0,0,0,0.0941562171238083,0.0981748486693841,0,0,0,0,0,0,0,0,0.0155303586796664,0,0,-0.152754466739351,0,0,0,0,0,-0.00971446572385191,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0359009706196666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259185916529762,0,0,0,0,0,0,0,0,0.311817254727825,0,0,0,0,0,0,0,0,0.0342027983873709,0,0,-0.0283194906091918,0,0,0,0.208162840768892,0,0,0,0,0,-0.00186027339582562,-0.0230786240698825,0,0,0,0,0,0
X300124.SZ,0.344712917228562,0,0,0,0.309749809015697,0,0,0,0,0,0,0,0,0,0,0.0988044742452343,0.00913321830641817,0,0,0,0.408595695839724,-0.251819007408093,0.251330551281149,0,0,0.0215960756016587,0,0,0,0,0,-0.102830912024557,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.313179732142633,0,0,0.00165207655937291,0,0,0,0,0.0476884869403879,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.297334153498969,0,0,0,0,0,0,0,0,0.0685274082162844,0,0,0,0,0,0,0,0,0,0,0.263226662653371,0,0,0,0,0,0,0,0.0454560400498495,0,0.236223374734429,0,0,0.00882804474809882,0,0,0,0,0,0,0,0.0280807178221068,-0.0490412757965445,0,0,0,0,0,0
X300014.SZ,0,0,0.243971552497421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276180314483674,0.285919630578263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227159377013662,0,0.0134012766733669,-0.0920481135397885,0.0890327504864871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0.0757528487496166,0,0,0.205258973244518,0,0,0.100118337834047,0,0,0,0,0,-0.0414704221487494,0,-0.00436114857258796,0,0.0400823323236171,0,0.0851348067394505,0,0,0,0.0698415813663578,0.139260732965687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635322461009176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.18375088449094,0,0.0738419918812795,0,0,0.0334728020559842,0,0,0,0.213243045393903,0,0,0,0,0,0.274319020478725,0,0,0,0,0,0,0,0,-0.0378844085002904,0.0704988662948931,0,0,0,0,0,0.0212911619033761,0,0,0.00258765149032491,0.128755913421883,0,0,0,0,0,0,0,0,0,0,-0.03511652795933,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0119650601078139,0,0,0,0,0,0,0,0,0,0,0.0143262386231423,0,0,0,0,0,0,0,0.0196823182423741,0.153990642473563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883475566401838,0,0,-0.157114257693252,0,0,0.026831796751813,0,0,0,0,0,0,0.020154345707673,0.00986053163340454,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0394395848906278,0.427639463681719,0,0.117328832163495,0,0.134754236559635,0,0,0,0,0.258728369761948,0,0,0,0,0,0,0,0,0.405100879299531,0,0,0,-0.275287521199277,0,0,0.164279177653808,0,0,0.192838851240344,0,0,0,0,0,0.0418116371156002,0,0.0338497956660391,0,0,0,-0.0163101917675771,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.22998586694759,0,-0.0204827306408695,0.101428295698823,0.292121339115308,0,0.127794837190009,0,-0.0386085524499538,0,0,0.0264455589279137,0,0,0.0307128678011096,0,0,0,-0.0287263111198493,0,0.334854212776624,0,0,0,0,0,0,0,0.027657750745953,0,0.00211472005458536,0,0.180274953983261,0,0,0,-0.219895219125339,0.114642380440818,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,-0.00800075746696117,0,0.0737008175691246,0,0.475283900061808,0,0.0308297144959408,0,-0.0782304952820399,0,0,0,-0.032357191500215,0,0,0,-0.0801682120083378,0,0,0,0,0,0,0,0,0,-0.272389533000823,0,0,0,0,0,0.1395835770979,0,0,0,0,0,0,0,0,0,0,0,0,0.170393149739113,0,0,0,0,0.0133627215172131,-0.15144927870439,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0188499500405992,0,0,0,0,0,-0.123938239431439,0,0,0,0.238564419712485,0.265287492153898,0,0,0,0,0.0665450558909192,0.0238419573344228,0,0,0,0,0,0,0,0,0,0.0440106269893106,0,0,-0.124369158895686,0,0,0.00357031216205604,0,0.0430129854561913,0.0102659117013416,0.00962972946353465,0,0.0483005720047411,0.00972177179806706,0,0,0.0533014974637422,0,0,0,0,-0.0936456057660501,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0125224274118138,0,0.0709880978675358,0,0,0,0.0411124737960764,0,-0.456562369800543,0,0.195334309863488,0,0.0477575377885637,0,0,0.167481652983029,0,0,0.0467301206282935,0,0,0,0,0.143795248252749,0.111213580963021,0,0,0.147148329852274,0,0,0.269717221357433,0,0,0,0,0,0,0.272687842930477,0,0,0,0,0.0272480119630904,0,0,-0.021896081622093,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0420227726969776,0,0,0,-0.00558251990198976,0,0,0,0,0,0,0,0,0,0.00914287151728061,0,0,0,-0.0498517763830085,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0220938262683669,0,0,0,0,-0.00232131209563876,0,-0.0187266296533144,-0.0359915915141918,0,0,0,0,0,0.0262086136857187,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.133711868696109,0,0,0,0,0,0,0,0.165635063151193,0,0,0,0,0,-0.0435466948910389,0.0374713612228335,0,0,0,0,0,0.177153915895417,0,0,0,0,0,0,0,0.308033218925276,0,0,0,0.0107164486894523,0.119799469849936,0.109062436085477,0,0,0,0,0,0.101030176116037,0,0,0,0,3.46944695195361e-18,0.0334762864459143,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.022249971747124,0,0,0.131883395263144,0,0,0,0,0,0,0,0,0.00321510323777025,0,0,0,0.167539153108316,0,0.0223448604977626,0,0,-0.0493045928950698,0,0,0,0,0,0,0,0.181274438228139,0,0,0,0,0,0,0.0805961804727664,0,0,0.218658215927611,0.245858689465394,-0.0930395153568471,0,0,-1.73472347597681e-18,-0.0260505706529842,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,-0.0485626444195853,0,0,0,0,0,0,-0.0635863467972612,0,0.0578427743191342,0,0,0.115394414090933,0,0,0,0,0,0.175683411363058,0,0,0,0,0.375830095271024,0,0,0,0,0.0316276963193552,0,0,0.184266062668609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.0961542594238125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16397386886563,-0.0417369538321186,0,0,0,0.0899711160118174,0,-0.272789004926413,0,0,0,0,0.217754970970015,0,0,0,0,0,0,0,0.246032481768876,0,0,0,-0.134966939646866,0,0,0,0.0747059110956436,0,0,0,0.0539600997000158,0,0,0,0.119652630919601,-0.193794847490083,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0617969607342207,0,0,0,0,0.0949359969587373,0,0.65606217425073,0.00527791223542113,0,0.0382974168997613,0,0,0,0,0,0,0,0.0264410139719446,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453422326747982,0,0,0,0,0,0,0.0565837431880189,0,0,0,0.00769101292259428,0,0,0,-0.0145946633058493,-0.0295094988880212,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,-0.336271317946114,0,-0.16443806159177,0,0,0,0,0,0.087665467244405,0,0.11795337096531,0.150663506730618,0,0,0,0,0.287903873746252,0,0,0.161453755236939,0,0,-0.233447294417384,0,0,0,0,0,0,0,0,0,0.18919060706341,0,0.290419783668444,0,-0.245245819324176,0.0105150993819868,0,0.15551434738078,0,0.330349670342577,0,0,0.0404200534250432,0.00947988137051877,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0832535125298385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557275836432848,0,0,0,0,0,-0.0413306659293914,0.147594632271697,0,0,0,0.184598592068442,0,0,0,0.0843534678617044,-0.0451640805086993,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.543957796419125,0,0,0,-0.00950714410650916,0,0.0674090727024648,0,-0.00837858698581996,-0.0518070170883548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453350939510474,0,0,-0.120939363059353,0,0,0,0,-4.33680868994202e-19,0,0.0832682799905661,-0.0216064701382864,0,-0.0553515555362271,0,0,0,0,0.000650706909102487,0.0172509501030485,0,0,0,0,0,0
X000799.SZ,0,0,0,0.513080035869743,0.0954451839475776,0,0,0,0,0,0,0,0,0.0173972114354555,0,0.130484181943186,0,0,0.0402268170124584,0,0,0,0,0.0143047139888005,0,0,0,0.0335919278326091,-0.0232945956698492,0,0,-0.0636883605561353,0,0,0,0,0,0,0,0,0,0.276017926067264,0,0,0,0,0,0,0.119265905368,0.0557957064294436,0,-0.0310534375238379,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0566435151956587,0,0.111592755306307,0.0884569303323388,0.217263598640887,0,0,-0.0187334467352815,0,0,0,0,0,-0.148116636482893,0,0,0.0903965360097824,0,0.198315722558892,0,0,0,0,0,-0.0514741348423292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168750229643971,0,0,0,0,0,-0.0285222148647436,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,-0.0168191270129728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149880745094988,0,-0.0417576746598912,-8.67361737988404e-19,0,0,0,0,0.0597303351737185,0,-0.0160170920322549,0.0183851176359795,0,0.140304568087958,-0.186217638274855,0,0,0,-0.0646876653059384,0,0,0.0761624077107189,0,0.112039562822228,0,0,0,0,0,0,0,-0.0207147617506923,0.00897661352282245,0,0,0,0,0,0
