,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X600271.SH,X002236.SZ,X300142.SZ,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X600498.SH,X002179.SZ,X002506.SZ,X600177.SH,X600487.SH,X000977.SZ,X000625.SZ,X600183.SH,X002371.SZ,X600776.SH,X600522.SH,X600066.SH,X600867.SH,X300146.SZ,X000050.SZ,X000066.SZ,X600089.SH,X002129.SZ,X002241.SZ,X600118.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0.158863326203969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124618907193565,0,0,0,0,0,0,-0.00162854695943871,0,0,0,0,0,0,0,-6.93889390390723e-18,0.395537454789733,0,0,0,0,0,0,0,0,0,0,-0.0728184109820874,0,0,0,0,1.0842021724855e-19,0,0
X002475.SZ,0,0.0713971417109076,0,0,0,0.231982114810599,0.0630384492704555,0.118733607255455,0,0,0,0,0,0,0.162883350400355,0,0,0,0,0,0.228915464753767,0,0,0,0,0,0,0,0.112552047247541,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0197645540519112,0,0,0,-0.0553964660927079,0,0,0,0,0,0,0,-0.007078336735235,0,0
X600741.SH,0,0,0.210802085076077,0.0683651152582923,0,0,0,0,0,0.0261382294816171,0,0,0,0.128526099400964,0,0,0,0,0,0,0,0.17957420622052,0,0,0,0,0,0,0,0,0,0.293301797848777,0,0.11815880211518,0,0,0,0,0,0.0892418645903231,0,0,0,0.0206066889820143,0,0,0,0,0,0,0,-0.0195968607638385,0.0422502287237836,0,0,0,0.0211190239119591,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,-0.0483921301595611,0.494446672417479,0,-0.0255153560662888,0,0,0,0.145997948028666,0.416683509253522,0,0,0,0,0,0,0.0205125923181713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121056350874753,0,0,0,-0.00532972087183343,-0.0777701658749098,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.158650805767797,0,0,0,0,0,0,0,0,0,0,0.203678326313176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102685334018142,0,0,0,0,-0.0642785538307334,0.0502276957005502,0,0,0.0250580754619749,0,0,0,0,-0.0112422471797022,0,0.00120559056016002,0,0,0,0,0,0,0
X600809.SH,0,0.295125164207087,0,0,0,0,0.0506452847783717,0,0,0,0,0,0,0,0,0.173923128738872,0,0,0,0,0,0,0,0,0.128213897135319,0.00083967112914873,0,0,0,0,0,0,0,0,0.103966645722091,0,0,0,0,0,0,0,0,0,0,0,0.00947211308568636,0,0,0,0,-0.028376697673673,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.145252639453517,0,0,0,0,0,0,0,0,0.0701463352795012,0,-0.164295436345256,0,0,0,0,0,0,0,0,0.1073610890133,0,0,0,0,0,-0.0698337670802165,0,0,0,0,0,0,0,0,0.0701100801321009,0.0593510301978801,0,0,0.275053277415402,0,0,0,0,0,0,0,-0.0498657331439255,0,0,0,0,-0.0124518179671081,0,0
X000157.SZ,0,0,0,0,0,0,0,0.000963651057976882,0,0.0236059144704142,0,0,0.283447581509253,0,0.0505010979752778,0.0243054002758354,0.0809690305053192,0,0,0,0,0,0,0,0,0,0,0,0.021191564283969,0,0,0,0,0,0,0.0416592125811653,0.0145823651092351,0,0,0,0,0,0,0,0,0,0,0.0117275573965139,0,0,0,-0.00234951746237373,-0.017049302703373,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.515197962389145,0.0243343853187066,0,0,0,0,0.0784197787132008,0.510251085135652,0,0,0,0,0,0,0,-0.0902508015627379,0.272555773732628,0,0,0,0,0,0,6.93889390390723e-18,0,0.177315318077506,0,0,0,0.148487394180773,0,0,-0.0626660651252608,0,0,-0.162774745525067,0,0,0,0,0,0,0,0.267667825331186,0.816963910998482,-0.000900908085565479,0,0.309172388104214,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.181651940558656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248081486508638,0,0.219238949355145,0,0,0,0.0361930276510105,0,0,0,0.0612197781187105,0,0,0,0,0,0,0,0.105159305717267,0.0468018358878777,0,0.00546249207913254,-0.0976109039020147,0,0,0,-0.0175661391765684,0,0
X600271.SH,0,0,-0.00148868475953168,0,0,0,0,0,0,0.156653164425113,0,0,0,0,0,0,0,0,0,0.0387550846795357,0.0132498331318472,0,0,0,0,0,0,0,0,0.0806455025395194,0,0,0,0,0,0,0,0,0.0380068559938538,0,0,0,0,0.0212566325792877,0,0,0.222444651383724,0,0.134170604172319,0,0,-0.0303788644482353,0,0,0,0,0.0153358444922294,0,0
X002236.SZ,0,0,0,0,0,0.463166391707299,0,0.0449268283008919,0,0,0,0,0.030386820611276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887811078171686,0.0271568892353987,0,0,0,0.0242506473013867,0,0,0,0,0,0,0,0,0,0.0424592424951159,0,0,0,0,0,0.188108136137745,0.0202768710591038,0,0,-0.0288890498930458,-0.0920101361637862,0,0,0,-0.0748033789534142,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.120618650794787,0,0,0,0,0,0,0,0,0,0,0,0,0.0507817068509885,0,0,0,0,0,0,0,0,0,0,0.0521074653288901,0,0.0202416968237244,0,0,0.47345442841118,0,0,0,0,0,0,0,0.0906785694234079,0,0.0356197024852478,0.00549822688510823,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.730999827505201,0,0.0240929291285274,0,0,0,0,0,0,0,-0.0198719125847445,0,0,0.164779367734682,0.00764715429886756,0,0,0,0,0,0.0458722414359857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116632411943886,0,0.173485019490358,0,0,0,0,-0.00660863242666683,-0.0416856967900487,0,0,0,0,0,0
X300003.SZ,0,0.00826623531979877,0,0,0,0,0,0.0453848419294662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533242039649998,0.0620645047752716,0,0,0,0,0,0,0,0,0,0,0,0,0.0660138455151848,0,0,0.147164658623239,0,0,0.0147451638683939,0,0.0571877211081276,0,0,0,0,0.0124902562992603,0,0,0,0,0,0,0
X300124.SZ,0,0.0813455922462858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736146808039488,0,0,0,0,0,0,0,0.230289863584768,0.0298350637184206,0,0,0,0,0,0,0.00413539485164742,0,-0.0300275325655683,0,0,0,0,0.00527811952280416,0,0,0,0,0,0,0,0,0,0,-0.0197538382924677,0,-0.0321389927910819,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0225278838228476,0,0,0,0,0,0,0.0215087818990875,0,0,0.113178498663525,0.0585436148806878,0,0,0,0,0.198594271282785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106247856723915,0,0,0,0,0,0,0,0,0,0,0.0189607498125011,0,0,0.260280045208407,0,0,0,-0.00145609664829799,0.0298915260859062,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.298066313036888,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0237660633377233,0,0,0,0,0,0,0,0,0.101643667396672,0.0869090758903557,0,0.0126627517704788,0.0130768025245099,0.0527317634607427,0.114582388547565,0,0,0,0.1085468945669,0,0,0,0,0,0.0737785846220792,0,-0.0172178521926689,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196125122961841,0,0,0,0.375829193710708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402168437403084,0,0,0.0344044064514511,0,0.219561211710114,0,0,0,0,0.0246813013782434,-0.0188602404409757,0,0,0,0.0491484998945167,0,0
X002506.SZ,0,0,0.360511833897093,0,0,-0.436735064075713,0,0.18998328402955,0,0,0,0,0,0,-0.0956938612463089,0,0.27663537613041,0,0,0,0.150456042394042,0,0,0,0,0,0,0.12795203336754,-0.0897391240865867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980687695364142,0,0,0,0,-0.00311101584825785,0,0
X600177.SH,0,0,-0.0118090237173033,0,0,0,0,-0.0343197317205249,0,0,0,0,0.104528129886879,0,0,0,0,0,0,0.0542587627090184,0,0.167225434268699,0,0,-0.0269277304011523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25764172059182,0,0,0,0,0,0.00973391517437147,0,0.0877104496357844,0,0.0697186257573703,0,0,0,0,0.0587790985655178,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193669684181154,0.120738514924035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112519078294489,0,0,0,0,0.0352120073786346,0,0,0,0.0359850543377363,0,0,0,0,0,0.145942045072682,0,0,0.177784185157956,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870697796631378,0,0,0,0,0.09931565908684,0.108439980160136,0,0,0,0,0.250502199473815,0.360138626675344,0,0.0732473875054196,0,0,0,0,-0.054744571839667,8.67361737988404e-19,0,0,0,-0.00367352492227709,0,0
X000625.SZ,0,0,0,0,0.0176468885595174,0,0,0,0,0,0,0,0,0.179812277096631,0.0676807297735743,0,0,0,0,0,0.148952232613209,0,0,0,0.118989428747479,0,0.271352467840798,0,0,0,0,0,0,0,0,0,0,0,-0.110007638115169,0,0,0.140069308344155,0,0,0,0,0,0,0,0,0,-0.0353829564286591,0,0,0,0,-0.0122318938460952,0,0
X600183.SH,0,0,0,0,0.0848626719179493,0,0,0.237911242105663,0,0,0,0,0,0,-0.0797681990264409,0,0,0,0,0,0,0,0,0,0.0328606922893288,0.00702061305236161,0,0,0,0,0,0,0,0,0,0,0,0,0.181147246124225,0,0,0,0,0,0.196537819489428,0,0.0792516710915279,0,0.0190942064155745,0.107141898908384,0,0,0,0,0,0,7.11764430214324e-05,0,0
X002371.SZ,0,0,0,0,0,0.0821790744684562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071589606294376,0,0,0,0,0,0,0,0,0,-0.0557812065908436,0,0,0.457146991268843,0,0,0,0,0,0,0,0,0,0.0554517217101727,0,0.273669360611367,0.0734106037844816,0,0,0,-0.0189491443904296,0,0,0,0,-0.00440965642017329,0,0
X600776.SH,0,0,0,0,0,0,0,0.288368314457261,0,0,0,0,0,0,0,0,0,0.31973895252238,0,0,0,0,0,0,0.106377345591983,0,0,0,0,0,0,0,0,0,0.421151607485975,0,0.118345553060048,0,0,0,0,-0.135315858182891,0,0.0692864385177923,-0.046037991726895,0,0,0,0,0,0,0.0882871361360728,-0.0855781716584411,0,0,0,0.11290409112009,0,0
X600522.SH,0,-1.73472347597681e-18,0,0,0,0,0,0.23075466854258,0,0,0,0,0.106456547420355,0.0802652402697663,0,0,0,0,0,0,0,0,0,0.0158191979971645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351305111564818,0,0,0.049718408298716,0,0,0,0,0.0131190386639296,0.0207790986456705,0,0,0,-0.0196946115407321,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.120884541920486,0.082107626037823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117175183525091,0,0,0,0,0,0,0,0.440267448630026,0,0,0,0,0,0,0,-0.0228442648711472,-0.0483458001219171,0,0,0,-0.020474439627586,0,0
X600867.SH,0,0,0,0,0,0,0,-0.0409626410151017,0,0,0,0,0,0,0,0,0.107383705401249,0,0,0,0,0,0,0,0,0,0,0,-0.127020628985103,0,0,0,0.0539158598724327,0,0,0.211234971520554,0.245621817139167,0,0.132325858050997,0,0,0,0,-0.0937643479975885,0,0,0,0,0.367685032384356,0.0578570909544243,0,0.0658539737362064,0,0,0,0,0.0460473309520121,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131741905362195,0,0,0,0,0,0,0,0,0.0541547595008271,0,-0.0149331815751198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234008711985777,0,0,0,0,0.263913288788872,0,0,0,0,0,0.105225830613407,0,0,0,0.0261974347377282,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.167510654563873,0,0,0,0,0,0,0,0,0,0.156646209482649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163886986019251,0,0,0.0249896803362242,0.0296781583844199,0,0.350358990699598,0,-0.230529376691656,0,0.132206707889157,0,0.0301304167979108,0,0,-0.0287888098916684,0,-0.0227558590088431,-0.0655003949921214,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109147491269278,0,0,0,0,0,0,0,0.0739774207617463,0,0,-0.0625226712352189,0,0,0,0,0,0,0,0.138387521463865,0,0.240513167910598,0,0,0.460480887601334,0.238905797801414,0,0,0,0,0.0794335197280476,0,0,0.0833794128343792,0,0,0,0.0760533069858755,-0.0316155606016997,-0.0119529700698647,0,0,0,-6.7762635780344e-21,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369954860502517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561984929986463,0,4.33680868994202e-19,0,0,0.21370487452865,0.118747641216311,0.103495936252544,0,0,-0.0470958312674369,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401618944362086,0,0,0.110680629730366,0,0,0,0,0,0,0,0.0958146497141633,0,0,0,0,0,0,0,0,0.041206806983144,0,0,0.303126921276667,0,0,0,0,0.0887212735951142,0,0.0903981060633454,0,0,0,0.189953145056823,0,0,-0.0118727520768631,0.0227518331400614,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122747663314595,0,0,0,0,0.0687401522584647,0,0.0644490608583588,0,0,0.25884961937494,0.0129381302114553,0,0,0,0,0,0,0,0,0,0.0766983659390789,0,0.25923640510573,-0.166720002667128,0,0.207355432047661,0,0,0,0,0,0,0,0,0,0,0,-0.0282911860233268,0,0,0.0420001499863362,0,-0.0176499480128865,0,0
X600118.SH,0,0,-0.175480393500264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119249456982829,0.0390119279129734,0.330446374599775,0,0,0,0,0,0,0,0.134094516845338,0,0,0,0.0604179212467233,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.424132106032936,0,0,0,0,-0.0110395712157801,0,0,0,0,-0.0133072716153463,0,0
X002049.SZ,0,0,0,0,0,0,0,0.196760227117582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976080925337925,0,0.316708029058182,0,0,0.392870813292559,0,-0.0571923758091265,0,0,0,0,0,0,0.0437537656678671,0,0,0.143491161731417,0,0,0.0576056679118886,0,0.000524652946526486,0,0,0,0,-0.0125605870379114,0,0,0,0,-0.0381065246591029,0,0
Change_TY3M,0,-0.119103226591633,-0.0309225342266244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215783481594528,0,0,0,0,0,0,0,-0.0834164166111311,0,0,-0.126725916558693,0,0,0,0.0173525622276127,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574426322917005,0,-0.0518806034713589,-0.137881268512131,0,0,0,-0.081949627627091,0,0
Slope,0,0,0,0,0,0,-0.198542590670076,0.104659137674304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117056446315416,0,0,0,0,-0.11543260929967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532699437227329,0,0,0,-0.168506319946333,0,0
TED,0,0,0,0,0,0,0,-0.191547020401274,0,0,0,0,0,0,-0.146967889829789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982880856884646,0,0,0,0,0,0,0,-0.191392585068967,0,0,0,-0.0597738034895727,0.322328523769202,0,-0.0449723804670048,0,0,0.131263925204184,-0.427959493094387,0.249269469962493,0,0,0,0,-0.00729460057047083,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317757055356303,0,0,0,0,0,0,0,0.0694058947538589,0,0,0,0,0,0,0,-0.174398400236287,0,0,0.0303273108957109,0,0,0,0,0,0,0,0,0,0,-0.0691028028767345,-0.0817460545892798,0,0,0,0,0,0,0,-0.0262482284184624,0,0,0.161869692108212,0,-0.00324743704907884,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.103805847952855,0,0,-0.0344717896644971,0,0,0,0,0,0.0996500786223601,-0.0096002804702958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117514759693807,0,0,0,0,-0.0673806243583987,0,0,0,0,0,0,0,0,0.0235053386027828,0,0,0,0,-0.0358817194951442,0.176676286513521,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000551372897792151,0,0,0,0,0,-0.00185161815357907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205982946223541,0,0,0,0,0.00445986861330477,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10552749075817,0,0,0,0,0,0,-1.65436122510606e-24,-0.453027466231084,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0227306724936962,0,0,0,0,0,0,0,-0.0246443976429582,0,0.0108062412706059,0,0,0,0,0,0,0,0,0,0,-0.0101147216443761,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208969972537043,0.0196379083975677,0,0,0,-0.0564422930764379,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.000152492817825038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673788884470078,0.00410424551999657,0,0,0,0.00146400483162825,0,0
