,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600741.SH,X002506.SZ,X600066.SH,X600031.SH,X600118.SH,X002236.SZ,X002049.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X002465.SZ,X300124.SZ,X000568.SZ,X000338.SZ,X600089.SH,X002294.SZ,X600867.SH,X601877.SH,X002007.SZ,X600177.SH,X300003.SZ,X002074.SZ,X002456.SZ,X002180.SZ,X002085.SZ,X600498.SH,X000050.SZ,X600582.SH,X002008.SZ,X002426.SZ,X300146.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11640047051985,0,0,0.0936784199146572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173602659943812,0.217100602766776,0,-0.228119710149341,-0.0690054251610521,0.407670917733838,0,0,0,0,0,-0.14933337573677,0,-0.113368652099242,0,0.0201006549841418,0,0,0,0
X600741.SH,0,0,0,0.348232315498988,0,0,0,0,0,0,0,0,0,0.014212640721424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207111880712806,0,0,0,0.0215181983923951,0.0449525258040189,0,0,0,0,0,0,0,0,0,-0.00531792678384517,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0.0171253334118229,0,0,0,0,0,0,0,0,0,0.136942049413116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920695517164972,0,0,0,0,0,0,0,0.156722223748441,0.152115404027476,0,0.0743839414636634,0,0.173074981214203,0,0,0,3.46944695195361e-18,0,0.0645107456860982,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.00361239483892403,0.0848582532542821,0,0,0,0,0,0,0,0.0890269394453222,0,0,0,0.121050405321309,0,0.219348085461838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679849015979693,0,0,0,0,0,0.100378375682381,0,0,0,-0.00674570585911687,0,0,0,0,0,0
X600031.SH,0,0,0.0628990339964695,0,0,0,0,0,0,0,0.0045375204998951,0,0,0,0,0,0,0,0,0.0612323823891978,0,0,0,0,0,0.229139555554122,0,0,0,0.152206493431743,0.280069366663617,0,0,0,0,0.131882194398663,0,0,0,0.0173621802559169,0,0,0,0,0,0,0,0,0,0,-0.0153477465553955,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538032052290282,0.179536895121948,0,0.0473247771487296,0,0,0,0,0,0,0.239124729231096,0,0,0,0,0,0,0,0,0.0156449987603885,0,0,0,0,0,0.10308394378792,0,0,0.151109169440631,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176209229402962,0,0.0964012429733092,0,0.217372334695804,0,0,0.0686430332273555,0.154203937181981,0,0,0,0.154426269865951,0,0,0,-0.0265941923988291,-0.0414301643180723,0,0.0917577925523493,0,0,0,0
X002049.SZ,0,0,0,0,0.0667396412402474,0,0,0,0.0486605753127995,0,0,0,0,0.0718546718655358,0,0,0,0,0,0,-0.0162482329650007,0,0,0,0,0,0,0,0,0,0,0,0,-0.263732391036324,0,-0.183761791064364,0,0.0911093244308869,0,0,-0.0544713831875311,0,0,0,0,0,-0.077073402069425,0.293039217431995,0,-0.12057046894927,0.212657129021012,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735892707610164,0,0,0,0,0,0,0,0,0,0,0.126439204439341,0,0,0,0,0,0,0,0,0.0106153879343251,0,0.00493098382023891,0,0,0,0,0.154119033803262,0,0,0.0690714791442298,0,0.064566789721715,0,0,0,0,-0.00394216874302243,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240147729276908,0,0.0959066555579813,0,0,0.50525190657216,0.0341693603423983,0,0,0,0.127852380940512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828387732777554,6.11278766796445e-05,0,0,0,0,0.0411371439969381,0,0,0.0417993013584913,0.0239479407243673,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.00689262014715288,0,0,0,0,0.198174530276481,0,0.115453608602037,0,0,0,0,0,0,0,0,0,0,0.0697601563784365,0,0,0,0,0,0,0,0,0,0.00797235729244801,0,0.0921514934359639,0.034651975436029,0.0105170585106766,0.0602269899283221,0,0.0677712591143026,0,0.14123376363461,0.080141572969287,0,0,0.0227035000344791,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279236751226568,0,0.0624812918999043,0.174930534769368,0.45208227023827,0,0,0,-0.137008017357491,0,0,0,0,0,0,0,0,0,0,0,0.0824822800224792,0.0847137707121836,0,0,0,-0.0605036079963528,0,0,0.00869136164636127,0,0,0,0,0.191247247612789,0,0,-0.00263492083780961,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0105986010262858,0,0,0,0,0,0.0950315969263985,0,0,0,0,0,0.0932377911616663,0.15222356713789,0,0,0,0,0,0,0,0,0,0,0,0.00799307514500347,0,0,0,-0.396656421757336,0.042314887610071,0,0,0,0.152403142960537,0,0,0,0,-0.0618685516887209,-0.0657679554481824,-0.127931238385371,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151071314498915,0,0,0,0.292705337804513,0,0,0,0,0,0,0,0,0,0.0445169467345579,0,0,0,0.112778922291793,0,0,0,0,0.174860985219298,0.206307650158972,0.00149985392903934,0,0,0,0,0.0747417027297663,0,0,0,0,0,0
X000568.SZ,0,0,0.0518163781945558,0,0,0,0,0,0,0.0563514345084302,0,0,0,0,0.0059130864028049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018496670298997,0.0276227914664895,0,0,0,0.0415640380880044,0,0.0580611496830594,0.0138966464236802,0,0.14094865156505,0.151640031393289,0,0,0,0.0824366347129487,0,0,-0.00221965954244187,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0606228378747504,0,0.0581756508858913,0,0.302327719117103,0.0876950899932924,0,0,0,0,0,0,0,0,0,0,0,0,0.272443925669283,0,0,0,0,0,3.46944695195361e-18,0,0,0.0519601608796445,0,0,0,0,0,0.0631465987530354,0,-0.00588727332830191,-0.0188364738191702,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.113612635316665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283605519041367,0,0,0.127310574218094,0,0,0,0,0,0,0,0.239413305861861,0,0,0.155954177395125,0.0444982984628674,0,0,0,0,1.73472347597681e-18,0,0.0141202140764586,0.0733331490179303,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101260011690987,0,0,0,0.0233673022800608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198473096282651,0.0328975146419169,0,0,0.0730365844628966,0,0.00479503407687845,0,0.0282670016297743,0,0,0,0.136744601965861,0,0,0,0.00116306343933908,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126475633909335,0.0298905772315957,0,0,0,0,0,0,0,0,0,0.0621699119656613,0,0,0,0,0,0,0,0,0.0455904778217152,0,0.11996004420473,0,0,0.0977802825161904,0,0,0.0275629284011345,0.0808452396011785,0,0,0,0,0,0,0,-0.036849644588562,0,0,0,0,0,0
X601877.SH,0,0,0.0645904308639675,0,0,0,0,0,0,0,0,0,0,0,0.0345645181993679,0,0.147297722351207,0,0,0,-0.0453071604374978,0.293831030601628,0,0,0,0,0,0,0,0,0,-0.00371350569932178,0,0,0.111261423073826,0,0,0,0,0.32644410563127,-0.0148393524870615,0,-0.040685090927634,0,0,0.295223268245082,0.0294005751017119,0,0,0,0.149289471791755,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.098501842369149,0,0,0,0.0450865996927223,0,0,0,0,0,0,0,0,0.392219084635737,0,0,0,0,0,0,0,0.114523834476692,0,-1.38777878078145e-17,0.0568254161214598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.13028425432492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155217531842088,0,0,0,0,0,0,0,0,0.0516599426267819,0,0,0,0,0.147605786522942,0,0,0,0,0,0.00832189924739514,0,0,0.375969493513745,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132829260744735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672439311710314,0.0743721690623035,0.0686020776399608,0,0,0,0.139727407297863,0.23703294918739,0,0,0,0,0.00522945611935263,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714928511408935,-0.0231253564707692,0.0832848023719418,0,0,0,0,0,0,0.237823084703286,0,0.0709946919420323,0.414503737928923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941660836006046,0,0,0.291159189991266,0,0.033890002443544,0.0639852620137907,0,0,0,0.103789809220411,-0.0159757358053235,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262187356788411,0.0278089839401679,0,0.153487834069319,0,0,0,0,0,0,0.33525989766537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0173769876647225,0.354804649521472,0,0,0,0,0,0,0,-0.0284184047257772,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.035928793908525,0,-0.0892939795998017,0,0.0492443795913781,0,0,0,0,0.1702106943238,0,0.0363452511675537,0,0,0,0,0,0.322723887553029,0,0,0,0,0,-0.0428373161220317,0,0,0,0,0.0935100125296589,0,0,0,0,-0.0200077385303817,0,0.0012979013121341,0.301908827022344,0,0,0,0.0109545060729837,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697093087035427,0,0.152859121731079,0,0,0.0545716762218574,0,0,0,0,0.223660730360112,0,0,0.0690591281135011,0,0,0,0,0,0,0.0915690818595543,0,0,0,0.029140322734027,0.0614406655765242,0,0,0,0,0,0.0909898235840413,0,0,0,0,-0.0151455838995159,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746653303258729,0.0375042067005704,0,0.209833741800085,0,0,0,0,0,0,0.144525727196914,0.0892410078258407,0,0,0,0,0,0,0,0.299713930813301,0.122423544964161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551128277403835,-0.0485828200219993,0,0.0915086965931475,0,0,0,0
X000050.SZ,0,0,-0.30183840380794,0,0,0,-0.191621742764332,0,0,0,0,0.215978603924288,0,0.143376930253459,0.0784294424478334,0,0.204357858576208,0,0,0,0,0,0,0,0,0,0,0.00239539131765233,0,0,0,0,0,0,0.254684300080559,0,0,0.0409190086366272,0.106461011140422,0,-0.00793979977007414,0,0,0.0126857746221395,0,0,0,0.311451202984967,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,9.31322682305159e-05,0,0,0,0,0.0554871277551435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175120181783279,0.182209575027484,0.0268541059078547,0.11459027193639,0,0,0,0,0.218080026112176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.129177702747053,0,0,0.221996855683584,0,0,0.155473004091879,0,0,0,0,0,0,0,0,0,0.0194302535097675,0,0,0.0206792842772864,0,0,0,0,0,0,0.031805350171741,0,0,0,0.155482174637752,0.0606088066988203,0.0967034291439214,0,0,0,0,0,0,0.0237485959132327,0,0,0.0166123426377402,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286368035847589,0,0,0,0,0,0.101790102286171,0,0,0,0,0,0,0,0,0,0,0,0,0.0125824514926009,0,0,0.318358726829444,0.176306736846876,0.159139542733924,0,0,0.121398766245194,0,0,0,0,0,0,0,0,0.0279357948375215,0,0.462514460036751,0,0,0,0
X300146.SZ,0,0,0,0.0634343430424058,0,0,0,0,0,0.242731712789415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111309135530826,0,0,0.0193293143916145,0,0,0,0,0,0.0283107378973037,0,0.0941361065974613,0,0.20350457048905,0.1195765708467,0,0.0145751654980889,0,0,0,0,0,0,0.0105213393422871,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328343564164701,0,0,0,0,0,0,0,0,0,0.0472435314864382,0,0,0,0.282485353179939,0,0,0.0296543713743765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.000228428384022681,0,0,8.67361737988404e-19,-0.10949420909418,0,0,0,0,0.0131180373855858,0,0,0.109038934115797,0,0.00228867183458671,0,0,0,0,0,0,0,0,-0.181673702964664,0,0,0,0.0348591415649085,0,0,0.0323063125320964,0.025570973863998,-0.0662278145638495,0.113804167245284,0,0.161864550654097,0,-0.0424898358177325,0,0.0464845641743663,-0.0141738643739637,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.235786114573099,0,0,0,0,0,0,0,0,0,0,0,-0.327851742497838,0,0,0,0,0,0.216547644700081,0,0,0,-0.0889010098031844,0,0,-0.0687416060165672,0.533571956231296,-0.304027471672579,0.257768254415533,0.0593249381100566,0,0,0,0,-0.852864842679157,0,-0.328604738568773,0,0.0572709811970185,0,0,0,0,0,0
TED,0,0,-0.232136423181313,0,0,0,0,0,0,0,0,0,0,-0.0345126193917453,-0.221373482484212,0,0,0,0,0,0.142484154389756,0,0,0,0,0,0,0.380573965479222,0,0,0,-0.0576475984346401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045737338086448,0,-0.198914167390282,-0.225038132198752,0.190060003569238,0,0,0,0,0,6.89836398319301,0
RealEstate_excess,0,0,0,0,0,0,0.0613000150974034,0,0,0,0,0,0,-0.00455092089110742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882163371717272,0,0.0130160011133631,0,0,0,0.0978265886939692,0,0,0,0.0157339470412689,0,0,0,-0.0599544479718731,0,0,-0.0984413046908188,0,0,0,0,0.0196871093626498,0,0,0.242323447587142,0,0,0,0
MKreturn,0,0,0,-0.289121482436582,0,0,0,0,0,0,0,0,0,0,0.0343706790458863,0,0.126397684121463,0,0,0,0,-0.006523032790744,-0.122976876759064,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0234451027924397,0.0869130817194638,0,0,0,0,-0.0979109746283538,0,0,0,0,0.0456810283331398,0,0.81599504118164,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00146204874285973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528162580627043,0,0,-0.00298273040424108,0,0,0,0.0073689457395987,0,-0.00453315585086812,0,0,0,0,0.0097830549157033,-0.0138609830972433,0,-0.00389289617692895,0,0,0.191826759862216,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564063726582468,0,0,-0.00491826630696743,0,0,-0.0205013780505352,0.0146661120684435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599580301898893,0.0166536454658081,-0.0161504118326401,0,0,0.0230956858259431,0,0,-0.00249764869490527,0,0.00349976138984939,-0.0220923402523097,0,0,0,0,0.184846515096748,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640585476230626,0,0,0,0,0,0,0,0,0.00437953972550268,0,0,0.00364135715612477,-0.00681367802360847,0.000338592877988539,0,0,0,0,0.00270693153686437,0,0,-0.00173814199055789,0.0107286441121593,-0.0116583853743791,0,0,0,0,-0.00897337726505492,0
