,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X000725.SZ,X003816.SZ,X002129.SZ,X002371.SZ,X600031.SH,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X300142.SZ,X600460.SH,X600741.SH,X000661.SZ,X002180.SZ,X000100.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X002414.SZ,X000800.SZ,X002056.SZ,X600183.SH,X601799.SH,X002176.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.241461116535506,0,0,0.0547239250818102,0.162911798687318,0,0,0,0,0,0.0658630994835573,0,0,0,0,0,0,0,0,0,0.14469155830999,0.0252926801454582,0,0,0,0,0,-0.00824859855828889,-0.0276809856084681,0.00933066335185822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234066215281779,-0.012847142409969,0,0,0,-0.043073000419319,0,0,0,0,0,0
X000858.SZ,0.00657838539599404,0,0,0,0.46538348065727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136793464033664,0,0.176705588535756,0,0,0,0,0,0,0,0,0,0.0496035116926662,0,0,0,0,0,0,0,0.0291399149426494,0,0,0,0,0,0,0,0,0,-0.0263859353871459,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.158007709386166,0,0,0,0,0,0,0,0.0589853708639339,0,0,0.083767296421686,0,0,0,0,0,0,0,-0.439336749700422,0,0,0,0.123094708403303,0,0,0,0,0,0,0,0,0,0,0,0.11335179607955,0.173324324374851,0.293271672801203,0,0,0,0,0.106755300197448,0,-0.0358593425959454,0.110163803244016,0,0,-0.0983251776039097,0.113421732548205,0,0,0,0,0,0
X600809.SH,0,0,0.0897732966777546,0,0.404725994929023,0,0,0,0,0,0,0,0,0,0,0.00412911226326714,0,0,0,0,3.46944695195361e-18,0.218194767148074,0,0,0.13298203611841,0,0,0,0,0,-0.125046274190644,0,0,0,0.0507362335785007,0.0422833548656041,0.0665533135906034,0,0.14122708561313,0.0173733927427478,0,0,0,0,0,0,0,0,0.00831502165810622,0,0,-0.00384113923180339,0.0207747979036239,0,0,0,0,0,0
X000568.SZ,0,0.541159577197471,0,0,0,0,0.206586752392266,0,0,0,0,0,0,0,0,0,0.102417921447575,0,0,0,0.0387903842422468,0.128374132057974,0,0,0,0,0,0,0,0,0,-0.111863442278419,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575285844143101,0.0492941157047475,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.17195307557621,0,0,0,0,0,0.107613981649102,0.0205695158201345,0,0,0,0,0,0.0604352986570361,0,0,0.0483863761244525,0,0,0,0,0,0,0,0,0,0,0,0.0843973228267204,0,0,0,0,0,0,0,0,0,0.00089426218599996,0,0,0.0695435630985609,0,0,0,0,0.241343413606825,-0.0328096891772493,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.166159668779666,0,0,0,0,0,0,0.145628392051986,0,0,0.334687402644788,0,0,0,0,0,0.0361624958555185,0.123459940477523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199880014153606,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546629780804699,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17656231762319,0,0.424931074408523,-0.0250355493971416,0,0.0624178537414577,0,0,0.0261752776313319,0,0,0,0,0,0,-0.014836793927572,0.0221301690030693,0,0,0.0930495642124448,0,-0.0588034802414747,0,0,0.144907798218107,0,0,0,0,-1.73472347597681e-18,0,0,-0.119984552006098,0,0,0.0161522528438127,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127285746571151,0,0,0,0,0,0,0,0.203538270211528,0,0,0,0,0,0.0222846746546614,0,0.0853060713676218,0,0.0684467083977776,0,0,0.0290757342626436,0,0,0,0,0,0,0,0,0,0,0,0.013245871334701,0,0,0.0677781321029224,-0.0139494960879082,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.196990762208891,0,0,0,0.0608714580887756,0,0,0,0,0,0,0,0,0,-0.0328201265926454,0,0,0,0,0.0580302121660195,0,0.0770677385308134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225398888400658,0.20615282518428,0,0.135586645311434,0.0534467606338238,0,0.287542051428116,0,0,0,0,0,0,-0.035509288209287,0,0.115081749202523,0.41237828456031,0,0,0,0
