,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X002008.SZ,X002508.SZ,X300136.SZ,X300003.SZ,X600177.SH,X002085.SZ,X600089.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X300115.SZ,X000981.SZ,X600809.SH,X002074.SZ,X600699.SH,X600867.SH,X600566.SH,X600372.SH,X000559.SZ,X000066.SZ,X000623.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600177.SH,0,0,0,0,0,0,0.0342162905574935,0,0,0.0141235702002643,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457395399698777,0,-0.0448201773778092,0,0,0,-0.127232910350433,0,0,0,0.01400522629798,0.232255428178953,0,0,0,0,0,0.0260654851693389,0,0,0,0.0481180244889668,0.0568428156299849,0.0621073438386264,0,0,0,0.0252360040153606,-0.0168851246477272,0,0,0,-0.0165454419747675,0,0
X002085.SZ,0.168810893629336,0,0,0.105246807020625,0,0,0.538137981998525,0,0,0,0,0,0,0,0,0,0,0.0427947544527834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123105753161716,0,0,0,-0.283580714181215,0,0,0,0,0,0.0761961229692944,0,0,0,-0.0162399814407362,-0.0622036873114534,0,0,0,0.0601200669946479,0,0
X600089.SH,0.613662939369088,0,0,0,0,0,0,0,0,-0.0116292236353226,0,0,0,-0.150952213634963,0,-0.110410846147705,0,-0.022157540332504,0,0,-0.148716396344406,0,0,0,0,0,0,0,0,0,0,0,0.360053188668259,0,0.341799315689691,0,0,0,0,0,-0.0259154930949706,0,0,0.0429916736460556,0.147669539575892,0,0,0,0,0,-0.0361362045492002,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.298697422565524,0,0,0,0,0,0,0,0,-0.140613044348324,0,0,0.124067130924151,0,0,0,0,0,0,0,0,0,0,0,0,0.15325697683124,0,0,0,0,0.010461529335783,-0.081100572377016,0,0,0,-0.0793617661079683,0,0,0,0,0,-0.00120796024164881,-0.0232829959467612,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0550817590613612,0,0,0,0,0,0,0,0,0,0,0,0,0.299052554857644,0,0,0,0,0,0,0.0365606503231351,0,0,0,0,0,0.0558031675813079,0,0,0,0,0,0,0.0680080658244216,0,0,0,0.0497274631644582,0.0193594982377665,0,0,0.0600528952135896,0,0,0,0,0,-0.0030556237069993,-0.0243634921529338,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.333467518597542,0,0,0,0,0,0,-0.10382048631399,0,0,0,0,0,0,0,0.0410098331561281,0,0,0,0,0,-0.043595035217973,0,0.386295821766906,0,0,0,0,0,0,0,-0.20594713488616,0,0,0,0,0.0877357618694173,0,0,0,0,0,-0.0944063639968186,0,-0.0120413734615109,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.0422899626749199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386643032709746,0.135214857565966,0,0,0,0,0,0,0,0,0.0187628410399564,-0.200177797233741,0,0,0.172555223361838,0,0.448120538355263,0,0,0.0760442561377455,0,0.167246807392582,0,0,0,-0.0190561586472942,0,0,0,0,0,0,0
X600487.SH,0.141394810418324,0,0,0,0,0,0,0,0.183123978381,0,0,0,0,0,0,0,-0.00465046980420105,0,0,0.154506950485337,0,0,0,0,0,0,0,0,0,0.3236549823411,0,0,0,0,0,0.27869610332418,0,0.0275612241085668,0,0,0.151539493017935,0.209840288505535,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0302567332727614,0,0,0,0,0,0
X600118.SH,0,0,0.0255246457692044,-0.0796606501664595,0,0,0,0,0,0,0,0,0.0128571533816464,0,0,0,0,0.14571959199573,0,0.0543784083123331,0,0,0.0689111126813254,0.0152777639336331,0,0,0,0,0,0,0,0,0,0.057387756391458,0.0639025987105712,0,0.057198436187715,0,0,0,0,0,0,0,0.282218774372534,0,0,0,0,0,-0.020009154986202,0.0476030728352807,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.623251021450325,0,0,0,0,0,0,0,0,0,0,0,0.369992595678011,0.115926216050882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277296124945306,0,0,0,0,-0.159513827224875,0,0.118891596377278,0,0,0.148805254748684,0,0,0,0,0,0,0,0,0,0,0.0107641334561576,0,0
X300115.SZ,0,-0.0387577624765377,0,0,0,0,-0.0670090846582022,0,0,0,-0.459760463506145,0,0.343434595290319,0,0,0,0,0,0,0,0,-0.0534521255425382,0,0.181093827717919,0,0.0602998731062539,0,0,0,0.0210170563372592,0,0,0,0,0.350882378604204,0,0,0,0,0,0.149353105362708,0,0,0,-0.0940693154731911,0,0,0,0,0,-0.0296304746841873,0.0493596176421062,0,0,0,0,0,0
X000981.SZ,0,0,-0.0963776345761918,0,0,0,0,0.145535987058833,0,0,0,0,0,0,0,0.0174938899811188,0,0,0,-0.0376753906074723,0,0,0,0,0,0,0,0,-0.0867576457147958,0,0,0,0,0,0,0,0,0.0137627081651818,0,0,-5.42101086242752e-20,0,0,0,0.103189895355776,0,0,0,0,0,0.0394698381074269,0,0,0,0,-0.0332488836749869,0,0
X600809.SH,0,0,0,0,0.332288064569814,0,0,0,0,0,0,0.0153693312389029,-0.0910963283891623,0.121379632994173,0,0,0,0,0,0,0,0,0,0,0,0,0.0427357716767168,0,0,0,0,0,0,0.119522089037933,0,0,0.0468070544127142,0,0,0,0,0.0643738383285924,0,0,0,0,0,0,0,0,0.00719492040984925,0,0,0,0,0.277523183870957,0,0
X002074.SZ,0,0,0,0,-0.0446214507395335,0,0,0,0,0,0,0,0.103104245186652,0,0.454833271364026,0,0,0,-0.0528325730828175,0,0,0,0,0,0,0.135298959252054,0,0,0,0,0,0,0,0,0,0,0,0.0385028241717442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341146797055909,0.0272256131328352,0,0,0,0,0,0
X600699.SH,0,0,-0.0860096905638924,0,0,0,0,0,0,0,0.0918972264055448,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.166637239603058,0,0,0,0,0,0,0.176796867262711,0,0.333261250717044,0.0471599022106606,0.186236710847324,0.0869118043706812,0,0,0,0,0,0,0,0.225776572264646,-0.160120605395072,0,0,0,0,0.00176016062133278,0.0597121823698353,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248777572253256,-0.103798757207139,0,0,0,0,-0.190912641784039,0,0,0.065509671161592,0,0.0332392027516576,0,0,0.0852051655163484,0,0,0,0,0,0.11107227547875,0,0,0,0.0627355546813469,0,0,0,0,0,0,0,0,0,0.0244911765071348,0,0,0,-0.0221897294240641,0,0,0,0,0,0,0
X600566.SH,0,0,0,0.0930767726597871,0,0,0,0,0,0.114914713991506,0,0,0,0,0,0,0.0427215194871875,0,0,0,0,0,0,-0.0753560242475795,0,0,0,0,0,0.0904290195210369,0,0.169197389871972,0,-0.0667189650408832,0,0,0,0,0,0,0.10134345432699,0,0,0,0,0,0,0,0,0,0.00892578932963763,0.0173680681637872,0.0753880186121734,0,0,0.0746351580150916,0,0
X600372.SH,0,0,-0.270202213491697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115955799999087,0,0,0,0,0,0,0,0.304594713649408,0,0,0,0,0,0.413471319564075,0.0724605636525197,0,0,0,0,0.0956721567535629,0,0,0,0,0.0232035863525323,0,0,0,-0.0278441152430195,0.0654203813600993,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.00271374602901714,0,0,0,-0.0166547847323036,0.0714757929287576,0,0.0385560115626799,0,0,0,0,0,-0.0811976609492018,0,0,0,0,-0.11145135284474,0.0865016416881908,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0962496794736252,0,0,0,0,0,0,0,0.0217887428973211,0,0.185329600570959,0,0.166480055367269,0,-0.0265732747524449,0.0171028770753525,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.309810203644309,0,0,0,0,0.163997314857704,0,0.26599819225717,0,0,-3.46944695195361e-18,0.205467023593863,0,0,0,0,0,0,0,0,0,0,0.116697839695901,0,0,0,0,0,0,0,0.00445376080208717,0,0.415896483379932,0,0,0.549900688625818,0,0,0,0,-0.00987868745920136,-0.0308909585961865,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,-0.0899397972217195,0,-0.00976653830032605,0,0,0,0.16278457181155,0,0.0825144942237366,0,0,0,0.00684623838402531,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0294702328292439,0,0.0927451952417227,0,0,0,0,0,0,0,0.0398938686141032,0,0,0,0,0.00940065682066209,0.0148962777970914,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0383280857372571,0,0,0,0,0,0,0,-0.0149682161292576,0,0,0,0,0,0.0441345875794311,0,0,0.0686069418257357,0,0.0172853501905144,0,0,0,0,0,0,0,0,0,0.000269703340479493,0,0.0833617152083266,0,0,-0.0235985296870007,0.255889759302595,0.0253473221106783,0,0,0,0,0,0,0,0,-0.0111818262253646,0.0133446857298648,0,0,0,0,0,0
Change_TY3M,0,0,0,0.17548262857908,0,-0.0352558800532759,0,0,0.0420846215529417,0,0,0,1.38777878078145e-17,0.0533956249763312,0,0,0,0.155171869950329,0,-0.122341921630923,0,0,0,0.0784079569179212,0,0,0,0,-0.214036906166186,0,0,0,0,-0.0438640874207787,0,0,0,0,0,0.000384701724377488,0,0,0,0,0,0,0.110726055744709,0,0,0,0.0173352533090843,-0.0182535920147984,0.107905446238239,0,0,0,0,0
Slope,0,0.206661826966592,0,0,0,0,0,0,0,1.63098326547926,0,0,0,0,0,0,0,0,0,0,0,-0.409793865698787,0,0,0,0,0,0,-1.67127088765771,0,0,0,0,0,0,-0.281415362519369,0,0,0,0,-0.253286875798206,-0.488331807006188,0,0,0,0,0.489788431309772,0,0,0,0,2.29526793309496,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-1.03383982211409,0,0.677154143769468,0,0,0.297680867506011,0,-0.739767053216637,0,0,-0.709676195896735,0.598566552885896,0,0,0,0,0,0.527529713175883,0,0,0,0.174062763288226,0,0,0,0,0,0,0.273534468018022,0.218541107141938,0,0,0.180229766353915,0.199434362333388,0,0,0,0,0,0,0.500622641459072,0,0.0351158937150446,0,0,0,0,-2.8873256726569,0,0
RealEstate_excess,0,0.054841397804421,0.0941505525754307,0,0,0,0,0,0,0,0,0,0.0127308079143939,0,0,0,0,0,0,-0.184714664318826,0,0,0,0,0,0,0,0,-0.180681705478988,0,0,0,0,0,0,0,-0.0984493464043323,0,0,-0.0357044024512395,0,0,0,0.0521429607553946,0,0,2.16840434497101e-19,0,0,0.160518363023083,-0.0431133032536309,0.0734914488965375,0,0,0,0,0,0
MKreturn,-0.0200065795436476,0,0,0,0,0,0.0352440471808972,0,0,0,0.0870050303746831,0,0,0,0,0,0,0,0.00333556786593587,0,0.0335686112195866,0,0,-0.0299677481785283,0,-0.0663906893230966,0,0,0,0,0,0,0,0,0,0,-0.0329130154367911,0,0,0,0,0,0,-0.0149086808961253,0,0,0,0,0.0306956500617784,0,-0.000151637705444628,0,0.0944624219435851,0,0,0,0,0
MKvol,0,0,0,0.00113994592756924,0,0,-0.00103201125670995,0,-0.000661690407462781,0,0,0,0,0,0,0,0,0,0,0.000327925492853083,0.000953395417084523,0,0,0,0,0,0,0,0,0.000657820383430453,0,0,0,0,0,0,0,0,0,0,0.00164039274918515,0,0,0,0,0,0.000393127079624872,0,0.000334424882003828,0,-0.00080635730275246,0.000790508835464467,0,0,0,-0.000579980726777306,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0913446645151421,0,0,0,0.0160063884659982,0,0,0,0,0,0,0.0417461556476152,0,0,0,0,0.00869705743488137,0,0,0,0,0,0,0,0,0,0,0,0.0716618010056289,0,0,0,0,-0.00435266168995849,0,0,0,0,0,0,0,0,-0.067518415018689,0.0584123923703384,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165081870418014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219524568076452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00705550334339051,0,0,0,0,0.117178732098282,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010264697125031,-0.00408463244915902,0,0,0,0,0,-0.0010230079953969,0,0,0,0,0,-0.00243530101463409,0,0,0,0,0,0,0,-0.0191693837501045,0,0,0,-0.00942159208068589,0.0143999337530339,0,0,0,0.037527575081648,0.00347511354755466,0.00511856509104348,0,0,0,-0.0830367129819049,0,0
