,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X000661.SZ,X003816.SZ,X002241.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X600703.SH,X300014.SZ,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X300142.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000157.SZ,X601877.SH,X002236.SZ,X600584.SH,X002179.SZ,X300003.SZ,X000800.SZ,X600183.SH,X002414.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X002185.SZ,X600118.SH,X600066.SH,X002008.SZ,X300146.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0.073299685458609,0.169286288370072,0.127591571367056,0,-1.73472347597681e-18,0,0.000778967891205094,0,0.259682092803998,0,0,0,0,0,0,0,0,-0.0597706041897339,0,0,0,0,0.131404291088996,0,0,0,0.0176072539298918,0,0,-0.0651549521380269,0,0,0.0762956852006617,0,0,0,0,-0.0771892765748562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037566369400613,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.041259855288468,0,0,0,-0.0127339311326291,0,0,0,0,-0.0468802096406556,0,0.102606357080751,-0.0687062508824136,0,-0.0252238426977397,0.493636066857518,0,0,0.0776055632099754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218294746144746,0,0,0.373518932066417,0,0,0.0218433833171458,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.265890056681461,0,0.0081783258290602,0,0,0,0,0,-0.154222458804069,0,0,0.108136770543953,0,0,0.14995734035626,0,0,0,0,0,0,0,0,0,0,0,0,-0.113953237194752,0,0,0.0280842473452975,-0.060502289119204,0,0.0615438516267992,0.0725989948386329,0,0,0,0,0,0.00134055028197132,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.104162985731296,0,0,0,0,0,0,0,0,0,0,0,0,0.069552797459739,0,0.0268135248984906,0.197043440607334,0,0,0,0.102473530366082,0,-0.0181489848348682,0.0510484290704085,0,0,0,0,0,0.0177908188063956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180799171951819,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999919350572469,0,0,0,0,0,0.226769445916112,-0.364090389289839,-0.253498040773248,0,0,0,0.275928170354381,0.279829245456734,0.255740558088126,0,0,0,0,0.0586754302790133,0,0,0.120173636023421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241670962339297,-0.0649483812887822,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0306909254775571,0.0263107526257958,0,0,0,0,0.0220361946618928,0,0,0,0,0,0,0.00292447748323255,0,-0.0134633302206285,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0391329478273272,0,0,0,0,0.165140879755634,0,0,0.0344883511645838,0,0,0.0110412521447179,-0.0186011825493132,0,0,0,0,0,0
X002241.SZ,0,0,0,0.44576344969923,0,0,0,0,0.121829820831909,0,0,0,0,0,0,0,0,0,0,0.0332174035565167,0.171363603949488,0.00239216014069041,0.104720360465806,0,0.0508659076610939,0,-1.73472347597681e-18,0,0,0.121658033700449,0,0,-0.00288324831468265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508513217408264,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0330420786189304,0,0,0,0.265602659768747,0,0,0,0,0,0,0,0,0.0415592741138644,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0209869862349456,0,0,0,0,0,-0.0728945370933276,0.262982137870836,0,0,0,0,0,0,0,0,-0.0667381151085724,0.0970394952019644,0.0798182630093475,0,0,0,0,0.0107366157624871,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151684814065687,0,0,0,0.203881418269696,0,0,0,0,0,0,0.00189592741332891,-0.0315025866095267,0,0.0568087977795812,0,0.0461874897779696,0,0,0.0231666483202627,0,0.109081166095278,0,0,0,0,0,0,0,0.267195665609387,0,0,0.099251537445333,0.0484449708682191,0,0,0,0,-0.0168112971047618,0,0,0,0,0,0,0
X000596.SZ,0,0.113614023694855,0,0,0,0,0,0,0.665258137010182,0,0,0,0,0.00737017828293063,0,0,0,0,0.251423881342481,0,0,0,0,0,0,-0.0332345935284217,0.0668704668227728,0,0,0,0,0,0,0,0,0,0,0,-0.0980776939432108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194132061630909,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000797088190320074,0,0,0,0,0,0.243087566703076,0.10260744318878,0,0.0905564967329195,0,0,0.116168912763659,0,0,0.345350982234268,0,0,0,0,0,0.0295265281084638,0,0,0.0316030481847125,-1.73472347597681e-18,0,0,0,-0.0345439306545993,0,0,0.0518248960042328,0,0,0.00827712191007951,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.135034853452651,0,0,0.212058644615108,0,0,0.0702081361345619,0.0598957725098039,0.0860190501609796,0,0.0187143274880097,0,0,0.0340294568069191,0,0,0,-0.0348492641955047,0,0,0,0,0,0.0530510596724504,0.0564480611756195,0.270107419571331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.0890044425112957,0,0,0.146462444203384,0,0,0,-0.0569909592734683,0,0.026165456280546,0,0,0,0,0,0,0,0,0,0.101563879101577,0,0.325593410867344,0,0,0,0,0,0,0,0,0.269301935599826,0,0,0,0.115267164756076,0,0,0,0,0,0.173238061675542,0,0,0.311226838385739,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0501737442057602,0,0,0.0338259173305258,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0136130805408106,0,0,0.211510934807326,0.0842878112766212,0,0,0,0,0,0.010154146064975,0.0650944877290704,0,0,0,0,0,0,0,0.127388457186851,0,0,0,0,0,0,0,0.13521486792448,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.273282804523826,0,0.0536266759663313,0,0,0,-0.0515773150563364,0,0,0.16778977016257,0,0,0,0,0,0,0.231422896468798,0,0,0,0,0,-0.0347555072951793,0,0.171550284085861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461844365696293,0,0,0,-0.0152443697033878,0,0,0.10178759695598,-0.060852612358236,0,0,0,0,0,0
X000100.SZ,0,0,0,0.150095028339081,0,0,0,0,0,0,0,0.303265118963736,0,0,0,0,0,0,0.0551816473889149,0.0889566381941083,0.0269157152334315,0,0,0,0,0,0,0,0,0,0,0.135900860475875,0,0,0,0.00665625132223533,0,0,0,0,0,0,0,0,0,0,0,0.231398174994414,0,0,0,0,-0.0148118603937294,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0200796449093652,0,0,0,0,0.0196966648990168,0,0,0,0.0620616568317398,0,0,0,0,0,0,0.304887699001735,0.546967374232608,0,0.155413228123923,-0.244263099197022,0,0,0,0,0,0,0,0.523859709842478,0.00878941930389139,0,0,0,0,0,0,0,0.314221900115935,0,0,-0.0527725976315047,0,0,0,0,0,0,-0.0706699787466481,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149040971949982,0,0,0,0,0,0,0.300036342660923,6.93889390390723e-18,0,0.016271335094296,0,0.255117545137929,0,0,0.162792266014184,0,0,0,0.170171450827016,0,0,0,0,0,0,0,0,0.143413526026484,0,0,0,0,0,0,0,0,0,-0.0240057070253844,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.284564891376402,0,0,0,0,0,0,0.306271545733306,0,0.379938715631962,0,0,0,0,0,0,0,0.10201789039682,0,0.0288701752318279,-1.73472347597681e-18,0,0.0391154581015031,0.00286106087917507,0,0,0,0,0,0,0,0,0,0,0.0618698585585026,0,0,0,0,0,0,0,0.174804025752018,0,0,0,0,0.00384439245846425,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0451872051382623,0,0,0,0,0,0,0,0,0.651233621776458,-0.389605136719969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125414706270927,0,0,0,0,0,0.402534350003079,0,0,0,0,0.405836086751052,0.0745515177830312,0,0.0744397686496505,0,0,0.221754463245845,0,0,-0.0815661100742833,0,0,0,0.101235908778052,-0.0605437657277575,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.075425936302725,0,0,0,0,0,0,0,0,0,0,0,0,0.0400804411292279,0,0.0575261106304014,0.0417404719142486,0,0.0507912280175104,0.113350019981224,0,0,0.0198258970342554,0,0,0,0.0509198438323913,0,0,0,0.062590070722184,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.000110398388372331,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407514868613803,0,0,0,0,0.221381048817114,0,0,0.0120247512858609,0,0.0385932224307326,0.0694149058348866,0.0563797830717292,0.0812697407404908,0,0,0.0984046631314076,0,0,0,0,0,0,0,0,0.0459797576609668,0,0,0.107598477041579,0,0,0.0140203873447693,0,0,0,0,0,-0.0137932007892143,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.361560141906464,0,0,0,0,0,0,0,0,0,0,0.24073841486106,0,0,0,0,0,0,0,0,-0.122530724564961,-0.00108094596460186,0,0,0,0,0,0,0,0,0,0.28588461006481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356340307706468,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265482559922957,0,0,0,0.214716175184229,0,0,0,0,-0.166123572957498,0.321474707334753,0.0493412603167867,0,0.100321086518604,0,0,-0.176802254668419,0,0,0,0,0.0265299800186391,0,0,0,0,0,0.429997344918172,0.124785355593254,0.196331672955812,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128712444893001,0,0,0,0,1.38777878078145e-17,0,0,0.162720748693591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126110049429409,0,0,0,0,0,-0.010102094626692,-0.0542993212670096,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.362939821206009,0,0,0,0,0,0,0,0,0,0,0,0.286155461136094,0,0,1.73472347597681e-18,0,0,0,0,0.156202732170495,0,0.147769867923475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103365326127632,0,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.208219653074024,0,0,0,0,0,0,0,0.102933943607568,0,0,0,0,0.0823225906468934,0,0.0796420626017779,0,0,0,0.0490828771628236,0,0.446762177045009,0,-0.172162198064476,0,3.46944695195361e-18,0,0,0,0.110689945403655,0,0,0,0,0,0,0,0.312035136069537,0,0,0,0,0,0.0790703771509262,0,0,0,0,0,0.0254032791935623,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0496298998884241,0,0.00393699533198768,0,0,2.16840434497101e-19,0,0.107454852161032,0,0,-0.241204027182289,0,0,0,0.0369120533979769,0,0,0,-0.0686094599978802,0,0,0,0.0496522233309831,0,0,0,0,0.474516543623467,0,0,0,0,-0.0507602733030498,0,0,0.18670493537612,0,0,0,0,0,0,0,0,0,0,-0.0251094434660815,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.0293347453816225,0,0.249004873311721,0,0,0,0,0,0,0,0,0.40287845096581,0,0,0,0,-0.187902512753071,0,0,0.109024835308362,0,0,0,0.610028494131267,0,0,-0.0961153813692612,0,0,0,0,0,0,0.0582077513603371,0,-0.00972384171931471,0,0,0,0,0,0,0,0,0,0,-0.00742952884543832,0,0,0,0,0,0
X300136.SZ,0,0,0,0.866864923994932,0,0,0,0,0,-0.178071634923265,-0.363180314221251,0,0,0,0,0,0.0292467513086592,0,0,0,0,0,0.157157783689927,0,0,0.159119376387887,0,-0.6306620156188,0.0776508112395575,0,0,0.168545591738187,0,0,0,0,0,0,0.0583578076182344,0,0,0,0,0,0,0,0,0,0.120823011295542,0,0,0,0.0831102737119815,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475270830294862,0,0.114139654714495,0.114665564322095,0,0,0.0446017424473845,0,0.136849659345291,0,0,0,0,0.247793872629018,0.186109669603726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0745792961890864,0,0,0.0345733780991367,0,0,0,0,0,0,0,0,0,0.0531005469135474,0,0,0,0.0435937688982377,0,0.00278844091129216,0,0.0401020051252351,0,0,0,0,0,0,0,0.282109499974864,0,0,0.0785606189698069,0,0,0,0.247462630536514,0.0681552591160949,0,0.016886156654223,0.0595975979430345,0,0,0.0199077796638905,-0.012018642026136,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114213811668618,0.243299362058672,0,0,0,0,0.104342682141873,0,0,0,0,0,0,0,0.162829520704526,0,0.0362239658735909,0,0.0291424478051855,0.12489615907854,0,0,0,0,0,0,0,-0.0998222288262383,0,0,0,0,-0.00692396239201908,0,0,0,0,0,0,0.0304848394541677,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.112248289583603,0,0,0,0,0,0.056860979171985,0.147015901988566,0,0,0,0,0,0,0,0,0,0,-0.0461607391187337,0,0,0,0,0,0,0.0429277652741461,0,0.353712839837749,0,0,0,0,-0.0247700250209615,0,0,0,0,0,0.154073380792675,0.0990418327855663,-0.235903522926724,0.0408984469693238,0,0,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0.0386435936686137,0,0,0,0,0,0,0,0,0.0647307540594423,0,0,0,0,0,0,0,0,0,0.0719108942549125,0.018660744971611,0,0,0,0,0,0.0260158661889791,0,0,0,0.176272014307254,0,0,0,0,0,0,0,0.0419986756532757,0,0,0,0.0237831560477258,0,0.185139793150148,0,0,0,-0.0211656467051749,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,-0.227591467614418,0,0,0,0,0,-0.0807186596634478,0,0.152655104119867,-4.33680868994202e-19,-0.0340750153193821,0,0.0550529750111072,0,0,0,0,0.230645247166248,0,0,0,0,0,0,0.349279451647488,0,0,0,0,-0.276498037964511,0,0,-0.0501907675966415,0,0.00807996148060413,0,0,0,0.109022203317119,0.349083655276303,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335212597531667,0,0.101709385023849,0,0,0,0.0869438246729825,0,0,0,0,0,0.100315441848166,0,0,0,0,-1.73472347597681e-18,0,0,0,0.121966794886356,0.0172068026203136,0,0,0,0,0,0,0,0.256394002024732,0,0,0,0,-0.0299758060639199,0,0,0,0,0,0
X002008.SZ,0,0,0,0.179752232523045,0,0,0,0,0,0,0,0,0,0.0279980514055535,0,0,0.0494959552172105,0,0,0.0864292444648715,0,0,0,0,0,0.284540020096195,0,0,0,0,0,0,0.0952312378340108,0,0,0.200436492864918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930444364582285,0.0412410861164675,0,0,0,0,0,0
X300146.SZ,0,0,0,0,-0.150196992956389,0,0.00940974898768023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661400910387779,0.104593257235618,0.153540392021691,0,0,0.0734306437863533,0.0366696476718291,0,0.00372701603557212,0,0,0,0,0,0,0,0,0,0,0.143536021458195,0,0.434374811544151,0.221141756684903,0,0,0,0,0,0,0,0,0,-0.0288090210056593,0,0,0,0,0,0
X000050.SZ,0,0,0,0.0169818991916635,0,0,0,0,0,0,0,0.2647515791181,0,0,0,0,0,0.121756624553693,0.108147671222754,0,0,0,0.0347052109988775,0,0,0,0,0.0328217618711426,0.00845314524616962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101590067885225,0,0.160120069425073,0,0,0,0,-0.0462709499279034,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149817692227337,0,0,0,0,0,0,0.0677531815773967,-0.0721077647875833,-0.0878613309618194,0.13623055640564,0,0,0,0,0,0.0561920741273813,0,0,0,0,0,0,0,0,0.0209513384412342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187196293907131,0,0,0,0,0,0
Slope,0,0,0,0,-0.048508949658998,0,-0.410088661329818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271637863282999,0.0892351802443048,-0.261689248546467,0.150717604274643,0,0.119978850393435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210259384852702,0,0,0,0,0,0.112953736222899,0,0,0,0.799706030945904,0,0,0,-0.980375797755295,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808940709611108,0.123948572090278,0,0,-0.412077520871672,0,0,0,0,0,0,-0.308456812159732,0,0,0,-0.0761681433366151,0,-0.213821275912465,0,0,0,0,0,-0.194388108674963,0,-0.548605078779689,0,0,0,0,0,0,-0.000912158963990189,0,0,0,0,0,0.877840051839517,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0377099420216076,0,0,-0.0910358238866772,0,0.00983199769482706,0,0,0,-0.017179288633771,0,0,0,0,0,-0.0831993188795384,0,0.0235285434903121,0.131224584978671,0.0521108555452546,0,0.0330514799181282,0,0,-0.0533569473843276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00893650864076855,-0.00322914973512863,0.0210577266645018,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0392670393110241,0,0,0,0,0,0,0,0,0.178206044590702,0,0,0,0,0,0,0,0,-0.1024578789554,0,-0.0710575720671001,0,0,0,0.0756406709355402,0,0,0,0,0,0,0,0,0.009999493945723,0,0,-0.0784697997843833,0,0,0,0,0.134972813853371,0,0,0.106257550674959,0,0,0,-0.00306831681607231,0,0,0,0,0,0
MKvol,0,0,0,0,0.000695561835817946,0,-0.0057063062484362,0,0,0,0,0,0,0,1.14357351373936e-05,0,0,0,0.00107070506661081,-1.0842021724855e-19,0,0,0.00756953035602119,0.00403526017053448,0.00323642078741044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00619138531147048,0,0,0,0,0,0,0,0,0.000393960814968156,0,0,0,-0.00318597254146143,0.00269635932052567,0,0,0,-0.0431249724596125,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0601233814691227,0,-0.0197018588062808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934651516319843,-0.0434256510129531,0,0,0.0414477121608325,0,0,0,0,0,0,-0.0228839724890011,-0.137796893920887,0,0,0,0,0,0,0.105345202428477,0,0,0,0,0,0,0,-0.0300813691877466,0.0343944229177003,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00330110180400513,0,0.00244164823852636,0,0,0,0,0,0.00708469810430001,0,0.00185942126865475,0,0,0,0,0,0.00303943276549639,0,0,0.00505116485974127,0,0,-0.00700138108247885,0,0,0,-0.00757057092713259,0,0,0,0,0,0,0,0,0,-0.00230963601581907,0,0,0,0,0,0,0,0.016534974763382,-1.35525271560688e-20,0.0152957652116976,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294840104190659,0,0,0,0,0,0
