,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X600372.SH,X002236.SZ,X002475.SZ,X600089.SH,X600741.SH,X000338.SZ,X002241.SZ,X002292.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X600839.SH,X600177.SH,X000977.SZ,X002294.SZ,X600867.SH,X002074.SZ,X000869.SZ,X300003.SZ,X600582.SH,X600498.SH,X002129.SZ,X000800.SZ,X000581.SZ,X600525.SH,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002465.SZ,0,0,0,0,0,0,0,0,0.0536574190957406,0,0,0,0,0,0,0.00283619906035058,0.385300130483316,0,0,0.0157943632800377,0,0,0,0,0,0,0,0.0427752574555053,0,0,0,0,0.060971869506971,0,0,0.00984579188050588,0,0,0,0,0.0551434249592136,0,0,0,0,0,0,0.00725180760139475,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156696882072704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801466428706768,0,0,0,0,0,0,0,0.0470968275178688,0,0,0,0,0,0,-0.0138343400863336,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,-0.00331147640065155,0,0,0,0,0,0.186844963982143,0,0,0,0,0.261420926296046,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00697268876981748,0.117503051835495,0,0,0,0,0.0156096087313521,0,0,0.11567424398177,0.046281355940519,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0115657896061473,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019715262758805,0.0815759416482042,0.282694906856436,0,0,0.0151744641615489,0,0,0,0,0,0,0,0.0490701215142799,0,0,0,0,0,0,0,0,0,0,0.240524696092142,0,0,0.0846339116308711,0,0,0,0,0,0,0.000533648850510545,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.215608771997393,0.027668827287518,0.0291076889573939,0,0.192702889101421,0,0,0,0,0.149588617100046,0,0,0.0763521590266897,0,0,0,0,0,0.141895934399938,0,0,0,0.0107552161841301,0,0,0,0,0,0,0,0,0,0.0153901006758555,0,0,0,0,0,-0.0127194591202953,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.149732578901559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582816355789195,0,0,0,0.0579117804638367,0.161502299629198,0,0,0,0.132433290701231,0,0,0.0250324166146284,0,0,0.132515027104293,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345404514591191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190006226664307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218263428585564,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0967443873580633,0,0,0,0.0252969218749585,0,0,0,0,0,0.00313860498884996,4.33680868994202e-19,0.0832950782649903,0,0,0.148967478069803,0,0,0.158037299094416,0.254540032021552,0,0,0,0,0.0263092166030851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319901737065885,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0358029649661798,0.0491390256196219,0.24565163116091,0,0.0728465146361787,0,0,0,0,0.0514350749293381,0,0,0,0,0.270427230630132,0,0.0657461330156243,0,0.0700906454699067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228806569680326,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924151307537675,0,0,0,0,0,0,0,0,0,0,0,0,0.0509414882397169,0,0,0,0.0196133600171484,0,0.267194427553104,0,0.0700845300598166,0.00378369327973791,0,0,0,0.231242479735826,0,0.029444639347986,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387562223922,0.0629910787592654,0,0,0,0,0,0,0,0,0,0,0,0,0.0393235093653951,0,0,0.0665578637331036,0,0,0,0,0,0.0958380159975371,0,0.00643739510799876,0,0,0,0,0,0,0,-0.0231634500825357,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.162634332236676,0,0,0,0,0,0,0,0,0,0.0101110252851337,0.0275584692343363,0,0,0,0.183218517786412,0,0,0,0,0,0,0,0,0,0.0229103794125871,0,0,-8.67361737988404e-19,0,0,0.0845187109063278,0,0,0.324585502212271,0,0,0.182467476437175,0,0,-0.00571444583078605,0,0,0,-0.0118068948207522,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577700318453414,0.0858338626037506,0,0.182141094009604,0.115908365096209,0,0,0,0,0,0,0,0,0,0,0,0,0.0112290474518788,0,0,0.086385120263145,0,0,0,0,0,0,0,0,0,0,0,0.0153919985319697,0,0,0,0,0,0,0
X000581.SZ,0,0.0286188252345851,0,0,0,0,0,0,0.392206991089783,0,0,0.0328903894840354,0,0,0,0.120493434407521,0,0,0,0,0,0,0,0,0,0.110993989526184,0,0,0.0207280053484692,0,0,0,0,0,0,0,0,0,0,0.0870323523390534,0,0,0,0,0,0,0,-0.0139845507440568,0,0,0,0,0,0,0
X600525.SH,0,-0.112134449448876,0,0,0,0.129943229881524,0,0,-0.220350276941233,0,0,0,0,0.304741372957746,0,0.135238780038884,0,0,0,0,0.141592804607795,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354124741480184,-0.0425452487807061,0.0721504088593742,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600245401561177,0.00763192453749402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155014219981096,0,0.439789077801659,0,0.0443460562514138,0,0,0.0508931708415447,0,0,0.249598994129589,0,0.141090443846116,0,0,0,0,-0.024613499744408,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391078022021945,0.10957391412974,0.156245978443112,0.0494756683646421,0,0,0,0,0,0,0,0.184687405853089,0.0530468286608437,0,0,0.0235138782124126,0,0.0713435679309052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123116255540769,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0358392056698375,0,0,0,0.140683203526499,0,0,0,0,0.0310452995219286,0.0370992723222533,0,-0.105006334380361,0,0,0.0520602732671011,0,0,-0.123351563268413,-0.149062495800794,0,0,0,0.226316538368753,-0.0739238812483463,0,0,-0.0608799484409337,0,0,0,0,0,0,0,0,-0.0235058907519922,0.0272946362298897,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112885536959013,0,0,0,0,0,0,0,-0.0855035746013656,0,0,-0.142481029463905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16130653275566,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194569339749221,0.270078511968482,-0.12321339181521,0,0,0.0613869514514098,0,0,0,-0.0052832907295252,0.00442890523008949,0,0,0,0,0,0,0.95609201130524,0,0,0,0,0,0,0
RealEstate_excess,0,-0.066275385492945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149813608301536,0,0,0.205247771928197,0,0,-0.0693369311523288,0,0,0,-0.0322417819474114,-0.312533977728221,-0.0809984060833527,0,0.218651960658434,0,0.107754926542415,0,0,0,0,0.00464760987482545,0,0,0,0,0,0
MKreturn,-0.0883436920234303,0,0,0,0,0,-0.431293339353135,0,0,0,0.0836072549692051,0,0,0,0.0536208947266221,0,0,0,0,0,0,0,0,0,0,0,-0.127178408040919,0,0,0.0854268259272539,0,0,0,0,0,0,0,0,0,0,0.236581161227594,0,0,0,0,0,0,-0.0482087135999931,0.0549551375696552,0.268393881956463,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00555362718559299,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0127264187436219,0,0,-0.00189929949315984,0,0.00973342002150868,0,0.00051016780506962,0,-1.27011877037014e-05,0,0,0,0,0,0,0,0,-0.0220169197157468,0.00859445444776255,-0.00189635423376185,0,0,0.0198686976857884,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0821783554159345,0,0,0,0.0238735723331229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327946648054396,0,0,0,0,-0.0241698236289438,-0.0616958304054287,0,0,0.0464590500227258,0,0,0,0,-0.169787376870611,-0.0545139606479238,-0.0219702295840298,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0104248985475056,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00549390900481178,0,0,0,0,0,0,0,0.00470736843887365,-0.00148475786444136,0,0,0,0,0.0133818760917033,0,0,0,0,0,0,0.0381648529167971,0,0,0.00313058643214446,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000455636056702045,0,0,0,0,0,0,-8.07733957112109e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448662191689572,0,0,0,0,0,0,0,0,-0.00536737141996303,-0.00831299286678649,0,0,0,0,0,0,0
