,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600703.SH,X600690.SH,X600118.SH,X002241.SZ,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002292.SZ,X000157.SZ,X002475.SZ,X600741.SH,X002049.SZ,X000338.SZ,X600089.SH,X002236.SZ,X002465.SZ,X300124.SZ,X002506.SZ,X002074.SZ,X002129.SZ,X000547.SZ,X000568.SZ,X600177.SH,X300003.SZ,X600582.SH,X300001.SZ,X600839.SH,X002276.SZ,X002456.SZ,X600498.SH,X000977.SZ,X002294.SZ,X002426.SZ,X002489.SZ,X600867.SH,X002498.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.338892796186338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767256165384047,0.0652617924516531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634286699335638,0.0571825873275139,0,0,0,0,0,0
X600104.SH,0.07147440738409,0,0,0,0,0,0,0.0371937597717116,0,0.280560144889248,0.0852924888560997,0.301304727952528,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257355891571703,0,0,-0.00419055326785306,0,0,0,-0.0134097031305406,0.00480124549065981,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765570504640627,0,0,0,0,0,0,0.0607736638064234,0,0.137871275959752,0,0,0,0,0,0,0.154626004695721,0.0515578856862053,0,0,0.0105766339796766,0,0,0,0,0,0,0,0,0,0,0,0,0.0854278165706298,0,0,0,-0.00475710982496302,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.184583852074466,0,0,0,0,0,0,0,0,0,0.155673189697903,0,0,0,0,0,0,0.0552543593832557,0,0,0,0,0,0,0.0908933060509461,0,0,0,0,0,0.065778587572771,0.0851647712798086,0,0,0,0.0871611439764667,0,0,0,0,0,0,0,-0.00786623060907717,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1105827575987,0.0908835645663369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445966810120879,0,0.0540674262169731,0,0,0,0,0.0180471421572615,0,0,0,0.173574330031475,0.0040473339790684,0,0.00540638620183777,0,0,0,0,0,0,0,-0.0731797703219631,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0514929631077262,0,0.21691542046665,0,0,0,-0.0721084842863993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485848108143784,-0.0248801196620627,-0.0256020980913633,0,0,0.139408861258098,0,0,0,0,0,0,0.148710400317269,0,0.0900355235143805,0,0,0,0,0,-0.072848106316927,0.0677083408798692,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956004238596193,0.0281068588192634,0,0,0,0,0,0
X002304.SZ,0,0.072022295352333,0,0,0,0,0,0,0,0,0,0,0.150375785356575,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.14843670493274,0.0182095901599805,0,0,0.115180144553414,0,0,0.00996253889511228,0,0,0,0.263473945322292,0,0.0321114809505268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232419570368071,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.257766293789164,0,0.0417954101113902,0,0.0852837765412869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834935150587879,0,0,0,0,0,0,0.159786545074614,0,0,0,0,0,0,0.018618162224577,0.079808374810114,0,0,0,0,0,0,-0.0217894052891861,0.00763887153695142,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427302309945882,0.325870995178127,0,0,0,0,0,0,0,0.0065247835276678,0.0566892326305163,0.109739054732056,0,0,0,0,0.0129570383216018,0.0099197400670703,0,0,0,0,0.0507479500107912,0,0,0,0,0,-0.0268643509472631,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.221311763387871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525502821719559,0,0.226492570356213,0,0.0204609264514598,0,0,0,0,0,0,0,0,0,0,0,0,0.115653913415882,0,0,0,0,0,0,0,0,-0.0272407062425833,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0243087206286341,0,0,0,0,0,0,0,0.0745387022394796,0,0,0,0,0,0.14256773930482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108836506087986,0,0,0,0.0530178268300736,0,0,0.0385615051274327,0,0,-0.110086510816843,0.00642333677810571,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121180559394883,0,0,0.153822052500207,0,0.106701056274783,0,0,0,0.00219194417940236,0,0,0,0,0,0.042670763288751,0,0.00491083383079581,0.181115582874246,0,0,0,0,0,0,0,0,0,0.210693965496601,0,0,0,0,0,0,-0.0331958398622766,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636395891293384,0.114221822885019,0,0,0,0.0788556022676471,0,0,0.122248967585967,0,0,0,0,0,0,0,0,0.384483924967166,0,0.09531362584169,0,0,0,0,0,0,-0.00172766474323059,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147846454528745,0,0,0,0,0,0,0,0,0,0,0.0539335807260778,0,0,0,0,0.0909384887386062,0.0396786115620269,0.0947059203018738,0.0573998297291327,0,0,0,0,-6.93889390390723e-18,0.173091980460905,0,0,0,0,0.144099592516309,0,0,0,0,0,0,-0.0246781816848462,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0494925314597529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954353368097475,0,0.0458392849766368,0,0.191032688279434,0,0,0,0,0,4.33680868994202e-19,0.00129822933289823,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0799127960445262,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287279011971836,0,0,0,0.110574299540914,0,0,0,0,0,0.0943950784440048,0,0,0,0.247719351021854,0,0.012146030528278,0,0.0735993257153468,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.066617080448488,0.0398069078648271,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229602308336073,0,0,0,0,0,0,0,0,0,0,0,0,0.086804595269935,0,0.0355016863539946,0,0.00060359374225503,0,0,0,0,0,0,0,0,0.120251249338874,0.00762529079598307,0,0,0,0,0,0,0,-0.0734106575777494,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.276672601396584,0,0,0.460394237435178,0,0,0,0,0,0,0,0.0611279800370976,0,0,0,0,0,0,0,0,0.0505942389415834,0.115986995691008,0,0,0,0,0,0.108874583702901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315356816596117,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.149398509616427,0,0,1.38777878078145e-17,0,0,0,0,0,0.0160423570552579,0,0,0,0.129608498827009,0.176406273885478,0,0,0,0,0,0.00295199586764281,0,0.0904759394147531,0,0.0811712055459401,0,0,0,0,0.0173169115218053,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.022826094660252,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.0696587619049155,0,0,0,0,0,0,0,0,-0.0483510728756524,-0.390296834617028,0,0,0.17389485498661,0,0,0,0,0,0,0,0,0,0,0.215724433678673,0.174433881599576,0,0,0,0,0,0,0.04942612495392,0,0.0404192031256161,0,0,-0.134174343719779,0,0,0,0,0,0,-0.0936187777911446,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0165111724500813,0,0,0,0,0,0,0.184271608018435,0,0,0,0,0,0,0,0,0,0,0,0,0.0664164053451784,0,0.0291915585300466,0,0.0821082033647446,0,0,0,0,0,0,0,0,0.0519837325446801,0.0100076845031986,0.0732483836421207,0,0,0,0,0,0,-0.0694501078958411,0,0,0,0,0,0,0
X002475.SZ,0,0,0.202283224931348,0.0113451173306258,0,0,0,0,0,0.0300190219209735,0,0,0.030794056392003,0,0,0,0,0,0.242738024000429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566550988677639,-0.0107236568734541,0,0.0801062427591215,0,-0.0778771209868674,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.120475609757307,0.0976053095271921,0.317244565588187,0.0891864070167141,0,0.0700994536302716,0,0,0,0,0,0.0336714838858857,0,0.0116977783265893,0,0.101458677342487,0,0.061288835020205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161244582784347,0,0,0,0,0,0,0
X002049.SZ,0,0.136946895937569,0,0,0,0,0,0,0,0,0,0,0.282071008942525,0,0,0,0,0,0,0,0.237027700031681,0,0,0.0274275767206131,0,0,0,0,0,0,0.0906602446679752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358974092779977,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00204904026987993,0,0.0999680202116237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142873381389416,0.0989510261786235,0,0,0.0441081730237234,0,0,0.137639403474256,0,0,0,0,0,0,0,0.0956262692525749,0,0,-5.42101086242752e-20,0,0,0,-0.0407606947699344,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.172683536023081,0,0.0618163641199394,0,0,0.0366322446485675,0,0.13512804988016,0.0666769425264322,0,0,0,0,0,0,0,0,0,0,0,0.0479491094809797,-4.33680868994202e-19,0.0219112116818376,0,0,0,0,0.087438712875672,0,0,0,0,0,0,0,0.0642913686771003,0,0,0,0,0,0,-0.0343596426974054,-8.67361737988404e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158269826882074,0,0,0,0,0,0.02311529084006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836670077796362,0,0,0,0,0,0.0292417897495443,0,0,0,0,0,0,0,0,0,0,0,-0.0154420590834291,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.291741755899876,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0640737736651605,0,0,0,0,0,0.0640827170789891,0,0.250577536749259,0.00267223846089332,0,0,0,0,0.0791865915863859,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00758438823867583,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0495492753443066,0,0,0,0.147191891289415,0,0,0,0.125802037773908,0,0,0,0.0597178110674585,0,0,0,0,0,0.025082282694459,0,0,0,0.045832453232708,0,0,0,0,0,0,0,0,0.351921768378136,0,0.0827204089882421,0,0,0,0,0.0723938741670504,0,-0.0169814739746832,0.105087252341603,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483171362347585,0,0,0,0,0,0,0,0,-0.0285867811034414,0,0,0.205979317392733,0,0,0,0,0,0,0.0283718312457002,0.125630267154288,0,0,0.0394406897890746,0,0,0,0,0,0,-0.0120533360064745,0.0700159278013798,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.173400098128603,0,0.398915797712121,0,0,0,0.034117875121967,0,0.0127277686718019,0,0,0,0,0,0,0,0,0.00151076858238871,0.00124640480347418,0,0.0536366236890265,0,0,0,0,0,0.0540589364491614,0,0,0,0,0.0443179435801786,0,0,0,0.0173398442911477,0,0,0,0.00396164382555951,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.26588754966294,0,0,0,0,0,0.0867812055080449,0,0,0,0,0,0,0,0,0,0,0,0.0518266919684907,0.0919368377241882,0,0.0324321589867317,0,0,0,0,0,0.0316623715451144,0,0,0,0.0200336085646334,0,0,0,0,0,0,-0.0137776492743948,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.34002768304498,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676702193779835,0,0.128782567292678,0,0,0,0,0,0.0248528719348174,0.023881706384895,0.067021960714906,0,0,0.00343658898916079,0,0,0.062952842354098,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.160987871059835,0,0,0,0.0569796885256408,0.0452075246511551,0,0,0,0,0,0,0,0,0,0.0564768966068887,0,0,0,0,0,0,0.0627985141481515,0.0328961633722208,0,0,0,0,0.11539684678761,0,0.0110049095674629,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0388047082706646,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.17144411430719,0,0,0,0.101656001612846,0,0.0166652569864646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484728064292345,0,0,0,0.154946825488526,0,0,0,0,0,0,0.00337991772700075,0,0,0,0.144762817904654,0,0,-6.93889390390723e-18,0,0,0,-0.0404484678612802,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487897084890062,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.148912523177142,0,0,0.0605871841179173,0,0,0,0.0885190402270772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140462725916806,0.00149902958085179,0,0,0,0,0,0
