,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002371.SZ,X000625.SZ,X002304.SZ,X600031.SH,X000338.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002241.SZ,X002236.SZ,X000921.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X600584.SH,X002180.SZ,X002223.SZ,X000800.SZ,X002074.SZ,X002085.SZ,X600177.SH,X600418.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0912150878159816,0,-0.00324342189618464,0,0.221314206331565,0,0,0,0,0.0294822766067604,0,2.16840434497101e-19,0.0141669332359102,0.0561172735614442,0,0,0.036766565520003,0,0,0.00130636785395057,0,0,0,0,0.0386224449166517,0,0,0,0,0,0,0,0,-0.00926822344606106,0,0,0,0,0,0.0319382658532199,-0.0307888558557221,0,0,0,-0.00967727262543168,0,0,0,0,0,-0.0102227119079523,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.449007408348598,0,0,0,0,0,0,0,0,0.220310573343,0,0,0.0212615728214305,0,0,0.0206792260479098,0,0,-0.0464656302912756,0,-8.67361737988404e-19,0,0.020451890469644,0,0,0,0,-0.00760312461055083,0,0,0,0.0214034533124428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314760848897757,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.243695500441748,0,0,0,0,0.085586378372439,0,0.105948289166833,0,0,-0.0615757425267589,0,0.239624101999927,0,0,0.0204074631238542,0,0,-0.142872132494063,0,-0.061789768450283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121003468110634,0,0,0,-0.0382356564050054,0,0,0,0,-0.0380939810784713,-0.0214261230065583,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0410637921295198,0.0733740017324245,0,0,0,0,0,0,0,0.138417569485428,0,0,0,0,0,0.0531152932563333,0,-0.0620390701822222,0,0,0,0,0.00997105801512788,0,0.195050143642851,0,0,0,0,-0.0381444918970193,0.0553483204604808,0.0503375910039579,0,0,0,0.0154842947166821,0,0,0.0500730578403848,0,0,0,0,0,0,0,-0.0114122092077784,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0887181214376852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513391166525125,0,0,0,0,0.332285387636726,0,0,0,0,0,0,0,0,0,0,-0.108365315279707,0,0,0,-0.0412488659230649,0,0,0,0,-0.0107260059864358,0,-0.0770006775564339,0,0,0.0304060582666713,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571330058026869,0.216013030609612,0.182783927260125,0,0,0,0,0,0,0,0,0,0,0,0,0.116429277008328,0,0,0,0.0161040083923676,0,0.173008162298797,0,0,0,0,-0.114647343979765,0,0,0,0,0,-0.00723342433004575,0,0,0,0,0,0
X000568.SZ,0,0.770763615370431,0.394657693680022,0,0,0,0,-0.018307636944332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169345699442356,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.114874273269338,0.0798871494351181,0,-0.00291798617736518,-0.000967316720659514,0,0,0.037876008260082,0,0,0,0.0202257817083772,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511226398721588,0.404314029962348,0,0,0,0,0,0.042322013726528,0,0,0,0,0.00767338140356036,0,0,0.325574188038867,0,0,0,0,0,0,0.155021142164511,0,0,0,0,0,0,0,0,0,0.0635276805394067,0,3.46944695195361e-18,0,0,0,0.0180855550049128,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.244106667001729,0,0.0773381493943649,0,0,0,0,0.0165969604532791,0,0,-0.0387197581188139,0,0,0,0,0,0.158291142279903,0,0,0.309000808498755,0.0489525895679727,0,0,0,0,0,0,0.136278872446259,0,0,0,0,0,0,-0.0892815427756835,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197198668736394,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.395202061763939,-0.0843472462383309,0,0,0,0,0,0,0,-0.168822136468207,0,0,0,0,0,0,0,0.0667694467334291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539899801427749,0,0,0,0,0,0,0,0.0559956308895487,-0.0041848233453273,0.114753475055884,0,0,0,-0.0498713177121454,-0.0417018456506428,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835218687615975,0,0,0.000719491730389742,0,0,0.00254910176335429,0,0,0.0365477074843821,0,0,0,0,0,0,0,0,0,0,0,-0.0155687638249411,-0.058225028960484,0,0,0,0,0.0293608928416565,0,0,0,0,0,0,0.0743509850234538,0,-0.0178774065658681,-0.0525139423322656,0.00832892621135924,-0.0334770186952142,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453649392453436,0,0,0,0.130101616951943,0,0,0,0,0,0,0,0.0556873808406259,0,0.0778728621855944,0,0,0,0.0839378874045649,0,0,0,0,0,0,0,0,0.0894313672546835,0,0,0,0,0,0,-0.0235532960869845,0,0,0.0647251877082385,0.0119885503103198,0,0,0,0,0,0
X000725.SZ,0,0,0.0227443927111412,0,0,0,0.0775756569712503,0,0,0.0251497340728225,0,0,0,0,0,0,0,-0.0745451399388367,0,0.049262169915076,0.284681113096163,0,0,0,-0.0294052187884286,0,0,0,0,0,0.0904442506389276,0,0,0,0,0,0,0,0,0,0,0,0.0254818778585766,0,0,0.00433062614411206,0.00341630547008585,0,0,0,0,-0.0111906905212195,0.00251699222573969,0,0,0,0.0808397966811226,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02039527765588,0,0,0.496495104371332,0,0,0,0.232047903435254,0,0,0,4.33680868994202e-19,0.0247580039174862,0,0,0,0,0,0,0,0.130557094873703,0,0,-0.0062892861698842,0,-0.0867920884780018,0,-0.0147173443524638,0,0,0,0,0,0.0653993740134405,-0.0332194601926644,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0656717907873888,0,0,0,0,0,0,0,0,0,0,0,0,0.113548067017623,0,0,0,0,-0.353711957474689,0,0,0,0,0.0933165329430752,-0.196257471936948,0,0,0,0.0231278052367578,0,0,0,0,0,0,0.133232514568134,0,0,0,0,0,0,-1.73472347597681e-18,0,0.758182654802016,0,0,-0.16314449564932,0.0804795938886438,-0.0768075290249225,0,0,0,0,0
X002304.SZ,0,0.248424791823838,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527165817865734,0,0,0,0.172669048489342,0,0,0.0777952197881323,0.0617867281125465,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0451902780546301,0,0.555495837379831,0,0,0,0,0,0,0,0,0,0,0,-0.0635915487644129,0,0,0,0,0.0412603890996213,0,-0.00639833427096439,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00757269247838922,0,0,0,0,0,0,0,0,0.0128783256188225,0,0,0,0,0,0,0.0492582043775301,0,0,0.338355633461422,0,0.0753645475964917,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.125756134319843,0,0,0,0,0,0,-0.00901344555137451,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.11700793700997,-0.111642089372817,0,0,0,0,0,0,0,0.106068385959965,0,0,0,0,0,0,0,0,0,0.108441308101356,0,0,0,0,0,0,0,0.204050536219094,0,0,0,0,0,0,0,-0.0126489830542951,0,-0.111590391574609,0,0,0,0.0771421172836051,0,0,0.0295108491505536,0,0.00961749622967383,0.0280064276802643,-0.229035354687253,0,0,0,0,0
X000596.SZ,0,0.372612332881204,0.140623239837983,0,0,0,0.219781318633442,0,0,0,0,0,0,0,0.000695413123894293,0,0.0676765811930673,0,0,0,0.0328703141417115,0.0513123880525219,0,0,0,0,0,0.0826989106448075,0,0,0,0,-0.0135235293199669,0,0,0,0,0,0,0,0,0.0559067407415858,-0.0762561595280775,0,0,0.0657722723347902,-0.0352451945943933,0,0,-0.0470538626956463,0,-0.0210514262218361,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596149514138511,0,0,0,0,0.00885500558775741,0,0.0414611845274706,0,-0.0538282223450244,0.0320066489750769,0,0.198539166373343,0,0,0,0.218278249257586,0,0.123207167732595,0,-0.0513394153905996,0,0,0,0,0,0,0,0.136916116047918,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0484787841845907,0,0,0,0.670316018500225,0,0,0,0.0798087822447006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169269998218878,0,0,0,-0.137168827462395,0,0,0,0,0,0.0175063907259341,0,0,0,0,0,0.0787020759455496,0.219203600819322,-0.345652150344721,0,0.0409344008229705,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310561362530113,0,0,0.027536203487914,0.132394632470035,0,0,0,-3.46944695195361e-18,0,0,0,-0.0820213174006022,0,0,0.169692259012278,0,0,0,0,0,0,0,0,0,0.45228230860667,0,-0.0651554970000039,0,0,0,0.27321656619751,0.00503207344548285,0,0,-0.0455392420656315,0,0,0.0203824069406704,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605606052829681,0,0,0,0,0.207711371217093,0,0.138544256541067,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0076334237780068,0,0.0483951805457241,0,-0.01328855869466,0.0143840839031646,0,0,0,0.0180368077011748,0,0.142910334851803,0,0,0,-0.023292544331516,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.119394550883918,0,0.391042605908296,0.182146000480894,0,0.128339698673643,0,0,0.0203522614342654,0,0,0,0,0,0,0,0,0,0.089458452257031,0,0,0,0.0607809868984932,0,-0.0406577016932439,0,0,0.0655884229401109,0.0821893184625325,0,0,0,0,0,0,0,0,-0.214470524691385,0,0,0,0,0,0.0589302564204747,0,-0.0338819383573526,-0.0334686873326703,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250615789362776,0.00971105674961688,0,0,0,-0.0122489100968248,0,0,0,0,0,0,0,0,0,0.221688778683891,0.11328159097287,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204582286736949,0.071234321831206,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984703064237033,0,0,0,0,0,0,0.0571940241893108,0,0.0203134241947045,0,0,0,0,0,0,0,0,0.0328492966609701,0,0.172695557447592,0,0,0,0,0,0.213395324605389,0.0932087935715486,0,0,0.0636236297811332,0,0,-0.0519335990342694,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.323455193693848,0,0,0,0,0,0,0,0,0,0,0,0,0.275527024775626,0,0,0,0,0,0.0855146141862237,0,0,0.060197823496615,0.106268015789739,0,0,0,0,0,0,0.140836076575334,0,0,0,0,0,0,0,0,0.0568126754280592,0.0995817748938772,0,0,0,0,0,-0.0993725735713603,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.111115962468513,0,0,0,0,0,0,0,0.037912392379174,0,0,0,0.0739296725575596,0.142538051128611,0,0,0,0,0,0,0,0,0,0,0,-0.0907789934047616,0,0,0,0,0.0899982573152783,0.106961089138148,0,0.0864736502468564,0,0,0.0389701430028702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008703753598669,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367441669350566,0,0,0,0,0,0,0,0,0,0.0820626437459995,0.0492464723246022,0,0.5320682729967,0,0,0,0,0,0,0,0,0,0.0352788158609559,0.210861522785721,0,0.110940922468066,0,0.0449946447498465,0,0,0,0,0.0137690637367268,0,0.0919248275714842,0,0,0,-0.080129431666727,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.102602982679828,0,0.269846695651692,0,0,0,0,0,0,0,0,0,0,0,0,0.0259807135372782,-2.16840434497101e-19,0,0,0,0,0,0,-0.105103339241466,0,0,0,0.0221486656513329,0,0,0,0,0,0,0.151047584997691,0,0.0433248674139214,0,0,0.0170647683030968,0,0,0,0.164259954314741,0.186505931011604,0,0.0475113302550382,-0.018093202846946,0,0,0,0.033576491042027,0,0
