,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000063.SZ,X000725.SZ,X002304.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X002371.SZ,X300014.SZ,X601877.SH,X600183.SH,X300003.SZ,X000157.SZ,X300124.SZ,X002456.SZ,X002007.SZ,X000625.SZ,X002008.SZ,X000977.SZ,X300142.SZ,X002129.SZ,X300136.SZ,X600271.SH,X002180.SZ,X000066.SZ,X002463.SZ,X002179.SZ,X600584.SH,X600177.SH,X600066.SH,X002049.SZ,X000050.SZ,X600487.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,-0.0470724589869544,-2.77555756156289e-17,0,0,0.037172470017521,0,0,0,0,0,0.066299008537644,0.0634655680078484,0,0,-0.0130056419203665,0,0.160804161664985,0,0.246035751724547,0,0,0,0,0,0,0.106345030122185,0,-0.0554972619971249,0,0,0,0,0,0.140840281404746,0,0,0,0,0,-0.0365230343971041,0,0,0,0,0,-0.0837521276767175,0,0,0,-0.0324190287828376,-0.0419551615701935,0,0,0,-0.0469078441942485,0,0
X000858.SZ,0,0,0.0416543532318114,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.570940717927593,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00968417993611116,0.0123545137923509,0.0596212921170708,0,0,0,0.030217632250868,0,0,0.0604705275450199,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.0109326346419565,0,0,0,0.0037073566469628,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0695806726714241,0,0,0.158035971357337,0,0,0,0,0,0,0,0,0,0,0.11366948110228,0,-0.104435630338131,0,0,0,0,0,0.00903046935339254,0,0,0,0.136655947578965,0.0222022905584376,0,0.133881957391628,0,0,0,0,0,-0.0612982808979915,0,0,0,0.166777204504585,0,-0.0407269643657715,0.0434891934802529,0,0,0,0.00956729073755974,0,0
X600276.SH,0.217763009204149,0,0,0,0,0,0,0,0,0,0,0,0,0.131855028133324,0,0.125942898469275,0,0,0.100759480507222,0,0.000476277068501511,0,0,0,0,0,0,0.00852601458330272,0,0,0,0.196438149392443,0.0101288687687848,0.011416598073547,-0.119952714432155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350925406564777,-0.0103429345756493,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0645740372432155,0.304014841049697,-0.119925967622631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22995131774688,0,0.0166517492093083,0,0,0,0,0.181341389113186,0,0,0.195775578810427,0,0.0412127991507266,0,0.0606363995755986,0.0512297612635974,0,0,0,0,0,-0.103773479958866,0,0,0,0,0,-0.0994316158732202,0,0.0177520879871331,0,0,0,0,0.00707271088681405,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.193272904301814,0,0,0,0,0,0,0,0.204847953736972,0,0,0,0,0,0,0,0,0,0.148795868802684,0.0713254954964802,0,0,0.118167812328462,0,0,-0.0367984064102286,0,0,0,0,0,0,0,0,0,-0.00595998762605745,0,0,0,0,0,-0.00307689862360352,0,0,0,0,0.00609282349950178,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644775933061216,0,0,0,0,0.408019642886829,0,0,0.0704066847421783,0,0,0,0,0.0643897368482161,0,0,0,0,0,0,0,0,0,0.0229810211599181,0,0.00157863865676796,0,0.12497933437425,0,0,0,0,0,0,0,0,0,-0.08833896718788,0.100699690033094,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938582549230192,0.0258252623212043,0,-0.0215978510523435,0,0,0,0,0,0,0,-0.0388800503152912,0,0,0,0,0,0.0137280256832019,0,0,0,0,0.0258949352351581,0,0.054233899668296,0,0,0.0323999393804171,0.190507050610965,0,0,0,0,0,0,0,0,0,-0.0121722669082262,0.0445403806595449,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170946179066122,0.0643333228528725,0,0,0,0,0.0757444090323449,0,0,0,0,0,0,0.0234084443409769,0.0251959803212181,0,0,0,0,0,0,0.177012715406907,0.234653505250785,0.0386673721779835,0,0,0,0,0,0,0,0,0,0.267703055077352,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0211734599779496,0,0,0,0,0,0,0,0,0.00328137870460917,0,0,0,0,0.299184350253383,0,8.67361737988404e-19,0.0454639023024096,0,0,0.0510469716504832,0,0,0,0.0250666046562887,0,0,0.100559147416412,0,0,0,0,0,0.0500844052956244,0.0670245508458007,0,0,0,0,0,0,0,0,0,0,-0.0182312688403089,0,0,0,0,0,0
