,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300124.SZ,X002236.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X000625.SZ,X002506.SZ,X000977.SZ,X600498.SH,X002371.SZ,X600867.SH,X600487.SH,X600183.SH,X600776.SH,X300146.SZ,X000066.SZ,X002129.SZ,X600566.SH,X600118.SH,X000050.SZ,X600066.SH,X002049.SZ,X600522.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.112030689650275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125571518821002,0,0,0,0,0.00812779160145968,0,0,0,0,0,0.122880481114541,0.200808648480941,0,0,0,0,0,0,0,0,0,0,0,0.00267006341684523,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382043913681738,0,0,0,-0.00495813960621843,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.262210652205962,0,0,0,0,0,0.380848014852432,0,0,0,0,0,0,0,0,0.194118165269584,0,0,0,0,0,0,0,0.0711045474134981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244662688382705,0,0,0,0,0,0,0
X000651.SZ,0,0.0222248738505641,0,0,0,0,0,0,0,0,0,0.303861763531961,0,0.0799617815922633,0,0.0537944035426303,0.115082687249537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108526390369968,0.00510621063018588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428654826948276,0,0,0,0,-0.00877185026732718,0,0
X600104.SH,0,0,0,0,0,0.192844288430493,0,0,0,0.00385625583330056,0,0.0680150267453643,0,0,0.0480686944164795,0,0.0136162764966703,0,0,0,0,0,0,0,0,0,0,0,0.0585245088558426,0,0,0.0630214738569388,0,0,0,0,0,0,0,0,0,0.107964420548655,0,0,0,0,0,0,0,0,0,-0.0251957683925265,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0753991647040247,0,0,0,0,0,-0.0513432322477191,0.18311987564095,0.148837223602519,0,0.157065382385557,0,0,0,0,0,-0.0114817824781383,0,0,0,0,0,0.101908308029987,0,0,0,0,0,0,0,0,0,0,0.00525364651759457,0.0679574561401533,-0.0201041999915269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132309419141386,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128455463641965,0.0923887791756847,0,-0.00243113633012126,0,0,0,0,0,0,0,0,0,0.265081025800636,0,0,0,0,0,0,0,0,0,0,0.218832730388927,0,-0.0231934140259315,0,0,0,0,0,-0.0132983970167953,0,0,0,0,0,0,0,0,0,0,-0.062225642904295,0,0
X002304.SZ,0,0.139584461287632,0.226643414224385,0,0.0047790604914451,0,0,0,0,0,0,0.0380615178357013,0,0,0,0.209238502403458,0,0,0.122495948980787,0,0,0,0,0,0.0883971258294601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295359188866149,0,0,0,0,0,0,0,0,0.000372200708100489,-0.0381294131732953,0,0,0,0.00153474957854761,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0574926991844338,0,0,0,0,0,0,0,0,0,0,0.0976478134098755,0,0,0,0,0,0,0,0,0,0,0,0.0899142601133465,0.030657998568728,0,0.200922465361145,0,0,0.146223138606108,0.0879735766209037,0,0,0,0,0,0,0,0,0,0,0,-0.0527994492679475,-0.0502641290920082,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621635134261446,0,0.075751579033179,0,0,0,0.0630850747431651,0.0897658757126717,0,0,0.0500585059471672,0,0,0.260574927073985,0.0742792500672969,0,0,0,0,0,-0.0320454440896256,-0.0347436967394166,0,0,0,0,0,0
X000568.SZ,0,0.327835996923864,0,0,0,0,0,0,0,0,0,0,0.116761520684351,0,0,0.0317659121091293,0,0,0.0915122415016293,0,0.0225822796962634,0,0,0,0,0,0,0.0810730749910131,0,0,0,0.116707262088219,0,0,0,0,0.0295985537152218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148762379195013,0,0,0,0,-0.0266753501003747,0,0
X600690.SH,0,0,0,0,0,0.211494183639313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170587729937306,0,0,0,0.20497742069649,0,0.0241826824579949,0,0,0,0.17769376994071,0,0,0,0,0,0,0,0.0177113994795848,0,0,0,0,0,0,0,0,0,0,0,-0.0190502185755741,0,0,0,0,0.0177501769318438,0,0
X600031.SH,0,0.0191176418276658,0.162263776475207,0,0,0,0,0,0,0,0,0,0.215286245703245,0,0,0.0710541436271831,0.103475640061322,0,0.162015565517626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022719067939201,0,0,0,0.120425270288038,0,0,0,0,0,0,0,-0.00240417118209619,0,0,0,0,0.00140516066147493,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.646288438808754,0,0,0,0.00549194018059141,0,0,0,0,0,0.0831910553162243,0,0,0,0,0,0,0,0,0,0,-0.0593039674650918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231648981795529,0.00328287650216345,0,0,0,-0.0906680157774651,0.0186067718851398,0,0,0,0,0,0
X002475.SZ,0,0,0.196729118842798,0.0327076594806976,0,0.018676701769025,0,0,0,0,0,0,0.12089785378542,0,0.0311345454370069,0,0,0,0,0,0.230262435770148,0,0,0,0,0,0,0,0,0,0,0.0300720635811876,0,0,0,-1.73472347597681e-18,0,0.12083654244233,0,0,0,0.0589644440969489,0.0909218181389378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06081780074415,0,0
X600741.SH,0,0,0.150484755793079,0,0,0,0,0,0,0,0,0.225592508846113,0,0,0,-0.0317373087447823,0,0,0,0.0704516319328655,0,0,0,0,0,0,0,0,0,0,0,0,0.0756453251667624,0,0,0,0,0.168446592103114,0,0,0,0,0,0.173951179209177,0,0,0.147027256449234,0,0,0,0,0,0.0526302765094922,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0850175675099129,0,0,0,0.0557357981768067,0,0.284397549596972,0,-0.157564155159375,-0.00716263639055365,0,0,0,0.233722993062145,0,0.480846968797394,0,0,0,0,0,0,0,0,0.0638771676142757,0,0,0,0,0,0,0,-0.0148422966723811,0,0,0,0,0,0.0265013564830064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.105443878064868,0,0.00910808024022854,0,0.292074933693197,0,0,0,0.0938485040424242,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153000264538681,0,0,0,0,0.00419982003138162,-0.0435408078482524,0,0,0,0,0,0
X601877.SH,0,0,0.158981890418372,0,0,0,0,0,0,0,0,0,0,0.00858511394653518,0,-0.162016808835583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154030476494141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220437756483682,0.12158524234384,0,0,0,0,-0.0865686479053099,0,0,0,0,-0.0281854406428134,0,0
X600809.SH,0,0.341516869006422,0,0,0,0,0,0,0,0,0,0,0.197875482372073,0,0,0.12068658184966,0,0,0,0,0,-0.0575916323704823,0,0,0,0,0,0,0,0,0,0,0,0.0821781080510999,0,0,0,0.0746530699804215,0,0.0103644929789746,0,0,0,0,0,0,0.018982335465982,0,0,0,0,-0.0344272231462274,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.248613960592632,0,0,0,0,0,0,0,0,0,0,0,-0.0969412878295773,0,0.0119504187440365,0,0,0,0,0,0,0.216442706759064,0.403543729202076,0.0628430411776588,0,0,0,0,0,0,0,0.0212831099021776,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640601165262118,0,0,0,-0.00765908949994162,0,0
X600703.SH,0,0,-0.610027020144178,0,0,0,0,0.126443985797997,0,0,0,0,0.158030648865117,0.513600255597228,0.140538130155216,0,0,0,0,-0.0941378038205167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105950763853353,-0.103613988366953,0,-0.0395614858423139,0,0,0,0,0,0,0,0,0.177377586741689,0,0,0.171821038267088,0,0,0,0,0,-0.152121362826912,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.11739108989664,0.0616989357014962,0,0.0452305378349849,0,0,0.0507817048066924,0,0.0450857469231624,0,0,0,0,0,0,0,0,0,0.137474380308238,0,0,0,0.0671401139349279,0,0,0,0,0,0,0,0,0,0,0.133113746725913,0.00370204504112933,0,1.73472347597681e-18,0,0.0987218378060584,0,-0.0632490583611469,0,0,0,0,0.0143218856873993,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.204516150104513,0,0.103471082745849,0,0,0.0141349161878401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175317252801903,0,0,0,0,0,0,0,0.0651672506889572,0,0,0,0,0,0,0,0,0,0,0,-0.0100549455515307,0,0,0,0,-0.00415637118558669,0,0
X300003.SZ,0,0.0148628949365936,0,0,0,0,0,0.18052063019094,0,0.0492023715680316,0,0,0,0.0773777294897872,0,0,0,0,0,0.0390248877868811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547151197491854,0,0,0.0110984209918338,0.0744674617253491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115473035719021,0,0
X002007.SZ,0,0,0,0,0.0627831981593438,0,0,0,0,0,0,0,0,0.267885008443369,0,0,0,0.135819165807452,0.241570003647653,0,0.0373897690130607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850739739202114,0,0,0,0.199621677398709,0,0,0,-3.46944695195361e-18,-0.000532125175352226,0,0,0,0,-0.012390294927489,0,0,0,0.0132332114351297,0,0
X300124.SZ,0,0.119016886187883,0,0,0,0,0,0,0,0.0611022677606229,0.0348350486565272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177862555515579,0,0.156099928439249,0,0,0,0,0,0.00595860728062118,0,0,0,0,0,0,0,0,0,0,0,-0.0123921015007693,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.512650335206758,0,0.0442760100827698,0,0.0583873865529512,0,0,0,0,0,0,0.0106182140832464,0,0,0,0,0,0,0,0,0,0,0.124702393291152,0,0,0,0,0.0602409932354702,8.67361737988404e-19,0,0,0.0775811415444871,0,0,0,0,0,0,0.00452226926743776,0,0,0.0278890358881405,0,0,0,0,0,-0.00914924177935188,0,0,0,-0.0280684734398586,0,0
X300142.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0614898836719583,0,0,0.085134220458996,0.000853612726400291,0,0,0,0,0.128061719245381,0,0.0102054483224902,0,0,0,0,0,0.0710502702522615,0,0,0,0,0,0,0,0,0,0.243340648890245,0,0,4.33680868994202e-19,0,0,0.0324109859859076,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117221414873059,0,0
