,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X300014.SZ,X000338.SZ,X600703.SH,X000625.SZ,X002241.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X003816.SZ,X300142.SZ,X601877.SH,X002179.SZ,X000596.SZ,X000661.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X000799.SZ,X000157.SZ,X002074.SZ,X002236.SZ,X600702.SH,X002414.SZ,X600584.SH,X002007.SZ,X600779.SH,X600183.SH,X601799.SH,X600884.SH,X000800.SZ,X000733.SZ,X002008.SZ,X300146.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.229387372207449,0,0.0716106086951115,0,0,0,0,0.159886830245124,0,0,0,0,0.039316499715336,0,0,0,0,0,0,0,0.0704421158018149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615473192762124,0,0,0,0,0,0,0,0,0,0,0.0367116049446387,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.132938947128794,0,0,0,0.173100244560088,0,0.0941891195821875,0,0,0,0,0,0.0558104857979324,0,0,0,0,0.0881932870296177,0,0,0,0,0,0,0.0565614212616747,0,-0.0197827207818551,0,0,0.0768321700921347,0,0.0359119673182597,0,0.0152585863598816,-0.140993529649887,-0.0635804756656637,0,0.174938583767844,0,0,-0.0202551524668767,0,0,0,0.106828290734301,0,0,0.0108820719219543,0,0,0,0,0,0,0
X002415.SZ,0,0.137394445960216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146136383820059,0,0.0712880289988033,0,0,0,0,0,0,0.045533056969977,0,0,0,0.0318813297377037,0,0,0,0,0,0,0,0,0,0,0,0.0685206679181714,0,0,0.12885457834972,0.0816052471474671,0,0,0,0,0,0,0.0026170170321,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.219959147057139,0.0769237781577535,0,0,0,0,0.0289734377054124,0,-0.0103869984405482,0,0,-0.0979110291383287,0,0,-0.0708101614024871,0,0,0,0,0,0,0,0,0,0,0,0.420861906056885,0,0,0,0.138812974811003,0,-0.0606866890057032,0,0.0729115908398836,0,0,0,0,0,0,0,0,0,-0.0492981031630293,0.0724962510273356,0,0,0,0,0,0
X600276.SH,0,0.278852898648718,0,-0.214015315808821,0,-0.0391747837739281,0,0.0571929797016345,0,0,0,0,0,0.162407137422435,0,0.0110193330493552,0,0.0835287654311586,0,0,0,0.0713533002963153,-0.365989385748554,0,0.0881994739569239,0,0,0,0.0665181853041107,0,0,-0.0234656278144564,0,0.323081837865126,0,0,0,-0.0366085967967267,0.0252676264371459,0,0,0,0,0,0.12215518317547,0,0,-0.202756493750278,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0208260273699453,0,-0.0283697359639094,0,0,0,0,0.0318051648117104,0,0,0,0,0.269353036446556,0,0,0.106538738715883,0,0,-0.0385462048578458,0,0,0,0,0.151524325253633,-0.10860726849924,0,0,0,0,0,0,0,0,0,0,0,0.244173905687343,0,0,0,-0.0352936238848452,0,0,0,-0.0063357001109808,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135935044703587,0,0,0,0.100518910265232,0,0,0,0,0.00943576690785691,0,-0.000941028185203112,0.114527106756129,0,0,0,0.0486931232876904,0,0,0,0,0,0,0,0,0.0102984156222503,0,-0.0499563037687632,-0.0663841842492761,0,0,0,0,0,0,-0.0796486520553498,0.101549093475925,0,0,0,-0.108581446605328,0,0
X002304.SZ,0,0,0,0.408139110691946,0.00884342321164777,0,0,0,0.409749108140328,0,0,0,0,0,0,-0.1500214255146,0,0.180637028850836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725763018165836,0,-0.0770651398812323,0,0.183229242046399,0,0,0,0,0,0,0.015748922092544,0,0,0,0,-0.0600581431805188,0,0,0,0,0,0,0
X000568.SZ,0,0.406424033693248,0,0.165895760935648,0,0,0,0.190259122957264,0,0,0,-0.154803981852762,0,0,-0.00252225181142748,0,0,0,0,0,0,0,0,0,-0.00576665283189962,0,0,0.137424588054483,0,0,0,0,0,0,0,-0.00940373760566696,-0.0644209249075249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187541122504089,0,0,0,0,0,0,0
X600690.SH,0,0.00940274178634167,0.0923760747451768,0,0.143135163271228,0,0,0.0644829004121823,0.188011669747975,0,0,0,0,0,-0.0457087893606405,0.0177780475433571,0,0,0,0,0,-0.0350018068235436,0,0,0,0,0,0,0.126991375659486,0,0,0,0,0,0,0,0,0.0137830593939999,0,0,0,0.0461853388093815,0,0,0,0,0,0,0,0,0,-0.0502279500520807,0.0304119813634272,0,0,0,0,0,0
