,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X600031.SH,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X600066.SH,X002028.SZ,X600584.SH,X000977.SZ,X002236.SZ,X600522.SH,X000921.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002129.SZ,X002180.SZ,X002223.SZ,X000800.SZ,X600487.SH,X002074.SZ,X600418.SH,X002156.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.175640908511963,0,0,0,0.246379700832748,0,0,0,0,0,0,0,0,0,0.0249025106259341,0,0,0,-0.101116754556345,0,0,0,0,-0.0206589271593065,0,0,0,1.73472347597681e-18,0.0103222957617647,0,0,0,0,0,-0.0626457892959372,0,-0.00489323159557341,0.0200606273747461,-0.0565632070368783,0,0,0,0,0,0.0625944516554098,0,0,-0.0132416384224307,-0.00788700606511934,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.496280703226142,0,0,0,0.0272683807831609,0,0,0,0,0,0.0641947864148754,0,0,0,0,0,0,0,0,0,0,0,-0.021144801870245,0,0,0,0,0,0.0897739030414554,0.00898422906744952,0,0,0.0346100578762238,0,0,0,0,0,0,0,0.0883470983456732,0,0,-0.0450156014813493,-0.0290775558956076,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0157314478137458,0.0169336537586292,0,0,0,0,0,0,0,-0.102611709450574,0,0,0,0,0,0.0494562758617598,0.0267738072543973,0.0204718308423234,0,0,0,0,0,0,0,0,0,0.031461055407334,0,0,0,0,0.179053947291275,0,0,0,0.143638851737954,0,0,0,0,0,0,0,0,0,0,0,-0.172549628617237,0,0,0.0350911832915935,0,0
X600690.SH,0,0,0,0,0,0,0,0.497777641234335,0,0,0,0,0,0,0,0,0.00788914082526589,0,0,0,0,0,0,0,-0.0258892662044278,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0337180929080496,0.206397295345496,0,0,0,0,0,0,-0.0956197853801763,0,0,0,0,-0.0217025242531186,0,0,0,0,0,-0.0686374822737077,0,0,0.108998134577966,0,0
X600809.SH,0,0,0,0,0,0.00162960085678496,0,0,0.0316325408407669,0,0.018724056541018,0,0,0,0,0,-0.00947751651771575,-0.0443815430462648,0,0.261626579582207,0.0151399607199625,-0.00184818881805277,0,0,0,-0.102042965258975,0,0,0,0.0283321172420835,0,-0.0403977363237258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174484556462718,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.041596552854005,0,0,0,0,0,0,0,0,0,0,0,0.145384464078741,0,0,0,0.00154561820577252,0,0.297389513369455,0,0,0,0,0,0.189336422131278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802710263850021,0.053650146230875,0,0,0.0787407798132811,0.0214790452954047,-0.0713709976390775,0,0,0,0,0
X600276.SH,0,0,0,-0.0290181586760835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917579732876892,0.0434753793348147,0,-0.105453261337898,0,0.0478831298921239,0,0,0,0.320762384800892,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570381999122272,-0.0242071361955091,-0.0796885031484686,-0.20858151610161,0,0,0,0
X000651.SZ,0,0,0,0.267448998005899,0,0,0,0,0.140047861624386,0,0,0,0,0.085650459227735,-0.127342050761716,0,0,0,0,0,0,0.0944005770978316,0,0.244243735487237,0,0.166475552299342,-0.024754150650706,0,0,0,0,0,0,0,0,0.0472953601134415,0,0,0,0,0,-0.101099620293734,0,0,0,0,-0.0281332516148194,0,0,0,0,0,-0.0223138931384851,0.0451688583877412,0,0,-0.0367543464751711,0,0
X000568.SZ,0,0.840552433265424,0,0,0,-0.0217036097486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158340319751473,0,0,0,0,0,0,0,0,0,0.042228595059406,0,0,-0.00846885623635462,0,0,0,0,-0.00477335025806349,0,0,0,0,-0.0607594996437834,-0.0556547322959968,0,-0.130732660047782,0.171387848378623,-0.065811822156549,0,0,0,0,-0.0235240788300582,0,0,0,-0.031852352904886,0,0
X003816.SZ,0,0,-0.0728257533023869,0,0,0,0,0,0,0,0.00083568289386108,0,0,0,0,0,0,0,-0.0412535841074726,0,0,0,0,0,-0.239661753273763,0,0,0,0,0.0147090365038751,0.123304452503141,-0.0184327909159672,0,0,0.0878190037581964,0,0,-0.0835891114171269,0,0,0,0,0,0,0,0,0,0,0.0131450187922678,0,0,0.015800206588751,-0.0326005896992066,0,0,0,0,0,0
