,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600690.SH,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X000596.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002236.SZ,X601877.SH,X300124.SZ,X300014.SZ,X300142.SZ,X000157.SZ,X002007.SZ,X000066.SZ,X002371.SZ,X002179.SZ,X300136.SZ,X002463.SZ,X000625.SZ,X002008.SZ,X600271.SH,X002456.SZ,X000977.SZ,X600584.SH,X600177.SH,X002506.SZ,X000050.SZ,X002180.SZ,X600066.SH,X002049.SZ,X002129.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.0214486066397364,0.207517974668637,0,0,0,0,0.0651418557808546,0,0,0,0,0.0538483906755738,0.146409480003575,0,0,0,0.0520771449210388,0,0,0,0,0.0348458419500896,0,0,0,0,0,0,0.162499216975743,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0411583389500745,0,0,0.0379241567344482,0,0,0,0,0,0,-0.0621004279468985,0,0
X600031.SH,0,0,0.0215249761456921,0,0,0,0.0850316426068405,0,0,0,0,0,0,0.27910235063704,0,0,0.241662958149235,0,0,0,0.00936783459334472,0.00137541074683013,0,0,0,0,0,0.00880365020824505,0.0183150068334043,0,0,0,-0.0570928417796726,0,0,0,0,0,0,0,0,0,0,0,0,0.028792961554347,0.0265654674853297,0,0,0,0,-0.0213529185156625,0,0,0,0,0.00369251237959978,0,0
X000568.SZ,0.28401931147426,0.307853955275088,0,0,0,0,0,0,0,0,0.0264627804680107,0,0,0,0,-0.0684222314583067,0.0730855886419916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102925636480938,0,0,0,0,0,0,0,0,0,0,0.0240555385156924,0,0,0.0292741940927774,0.0051992822140327,0,0,0,-0.0111544544401291,0,0
X000338.SZ,0,0,0,0,0,0,0.0967676011295457,0,0,0,0,0.3111746184752,0,0,-0.0982514722329174,0,0,0,0,0,0,0,0,0.0726516376056983,0,0,0,-0.0257116264804657,0,0,0,0.0960984153530797,-0.00686378184512788,-0.0257536138804289,0,0,0,0,0,0,0.0886658581831193,0,0,0,0,0,0,0,0,0,0,0.0233061407163591,0.0296985225481358,0,0,0,0,0,0
X600690.SH,0,0,0,0.265793764859372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290737106964647,0,-0.138005418265316,0,0.137666598482652,0.0675618385233796,0,0,0,0,-0.0544408190371817,0,0,0,-0.0119631568281577,-0.0351659419911286,0,0,0.0333382591054203,0,0,0,0,0,0,0,0,0,0,0,0.171562174786389,0,0,0,0,0,0,0,0,0.0229812380890271,0,0
X600741.SH,0,0,0,0,0,0,0.176611939799997,0,0,0,0,0,0,0,0,0,-0.144506850725282,0,0,0,0,0,0,0,0,0,0.157479582750547,0.0426453012894578,0,0,0,0.061977081158401,0,0,0,0,0.230717722935102,0,0,-0.0195914157212666,0,0,0,0,0,0,0,0,0,0,0,0.00277632906196931,0,0,0,0,0,0,0
X600809.SH,0,0.253798058385992,0,0,0,0,0.0236514192728779,0,0,0,0,0,0.0497890464339762,0,0,0,0,0.148894268374077,0,0.0124324197288774,0.205770705205647,0.0635356960678203,0,0,0,-0.106290213560429,0,0.0835337756654659,0,0,0,0,0,0,0,0,0,0,0,0.0318603931156796,0,0,0,0,0,0,0,0,0,0,0,0.0492770725839294,0,0,0,0,0,0,0
X000661.SZ,0.340550109099748,0,0.259870485696129,0,-0.0263029722110417,0,0,0,0,0,0,0,0.0159339976648707,0,0.159017124241342,0,0,0,-0.0079203883930721,0.0909820249393237,0,0.0984669350231676,0.00988932411943625,0,0,-0.158306618871405,0,0,0,0,0,0,0,0,0,-0.0369892122875935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198060686121879,-0.0516829790958728,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0403621507245326,-0.138722902899266,0,0,0,0,0,0,0,0,0,0,0.0192109893522777,0,0,0,0,0.156965831548563,-0.125022745911122,0,0,0,0.226158323043048,0,0,0.188308142694367,-0.122128867831406,0,0,0.181203216822362,0,0.166941177955911,0,0,0.402208168743438,0,0,-0.0229568870812553,0,0,0,0,0,0,0,0,0.0449134918928351,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,-0.0829043857228236,0,0,0,0,0,0.224472745974971,0.225533964160456,0.00798366997251433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975604841897435,0,0.374964812995898,0,0,0,0,0.0665481009701367,0.264447369846592,0,0,0,0,0.030444292169363,0,0,0,0,0,-0.0851186050930514,0,0,0,0,0,0,0
X000596.SZ,0,0.140283176351861,0,0,0,0,0,0,0,0,0,0,0.206306679294091,0,0.0375375178290739,0,0.248162814342425,0,0,0,0,0.0194402162023075,0,0,0,0,0,0,0,0.11916811132454,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0132681920072539,0,0,0,0.0053771168555957,0,0,0,0,0,-0.032076933462227,0,0,0,0,0,0,0
X300003.SZ,0,0,0.292906727693599,0,0,0,0,0,0,0,0.0526678189155461,0,0,0,0,0,0.109428547289157,0,0,0,0,0,0,0,0,0,0,0.0309282030194159,0,0,0,0.0304505792149524,0.0800727656485687,0,0,-0.0171264756214561,0,0,0,-0.00177620022545781,0.133328703648151,0,0,0,0,0,0.19146616093872,0,0,0,0,0,-0.0280175108343,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.373710846197423,0,0,0,0,-0.0827852967493695,0.0748506690076071,0,0,0.309553338798317,0.236981213987457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113507483729447,0.69330698869437,0,0,0,0.165759711344166,0.0787554571984504,0.0807559252470563,0,0,0,-0.383068829382798,0,0,0,0,0,-0.0455434302607518,0.106878534293594,0,0,0,0.0323599412771569,0,0
X000100.SZ,0,0,0,0,0,0,0,0.154725916675679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607904421590931,0,0,0,0,0,0,0.00305225475673114,0,0,0,-0.0962476150649584,0,0,0,0,0,0,0.0147612769383409,0,0.114546974477833,0,0,0.434592316884994,0,0,0,0,0,0,-0.00813524524438829,0,0,0,0,-0.000749856675421242,0,0
X002236.SZ,0,0,-0.14884373053755,0,0.639496034200871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074057995259365,0.0827886401055865,0,0,0,0.0341429878224826,0,0,0,0,0,0.147258167730658,0,0,0,0.0352849511948227,0,0,0,0,0,0.0431445007459637,-0.12283690639621,0,0,0,-0.123358575044883,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876279210096556,0,0,0,-0.0015891262492526,-0.076146465842696,0,0,0,0,0,0,0,0,0,0,0,0,-0.028365350344728,0,0,0,0,-0.0155097030959165,0,0.11434623798066,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0961278011911209,0,0,0.0459292813382933,2.16840434497101e-19,0,0,0,0.00920646169014131,0,0
X300124.SZ,0,0,0,0,0,0,-0.0291140689771128,0,0,0,0.0995567722743525,0,0,0,0,0.0889133583224458,-0.120186473706578,0.0577065141695095,0,0,0,0,0.172562219084889,0,0.0499820520920689,0,0,0,0,0,0.0723557750217329,0,0,0,0,0,0.0915224562811501,0,0,0.0807335358046007,0,0,0,0,0,0,0,0,0.18382763674424,0,0,-0.0337710539489643,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367987131432888,0,0,0.101246652689682,0,0,0.415334640073318,-0.196958570125478,0,0,0,0,0,0,0,0,0,0,0.0343035098573898,0,0,0.464611831010763,0,0,0,0,0.213570774388805,0,0,0,-0.227417262753892,-0.455897555295901,-0.0623685072117008,-0.40607081312857,0,0,0.104907421679822,0.0293495370284944,0,0,0,-0.284775953729295,0,0
X300142.SZ,0,0,0.210712776264447,0,0,0,0.248318939543526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202564265461489,0,0,0,0,0.0845830692018677,0,0,0,0.037710465995519,-0.0438934868245683,0,0,-0.013274397488128,0,0,0,0,0.0256804589177734,0,0,0,0,0,0,0,0.072304116090216,0,-0.0173825569849451,-0.0293967997737361,0,0,0,0,0.0419840460439299,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749684390853704,0,0,0,0,0,0.0269713810469319,0.0457918813301508,-0.0196834203593463,0,0,0,0,0,0,0,0.185091850273548,0,-0.0528311753312993,0,-0.0318676932496979,0,0,0,0,0,0,0,0,0,0.279761209959688,0,0.0708248822038092,0,0,0,0,0.0170335597407702,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0380310055445713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152157380334965,0,0,0,0,0.0479643799208041,0,0,0,0,-6.10976888163733e-05,0.252485045043082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879422766664695,0,-0.068422188342178,0,0,0,0,0,0,-0.0220489410838273,0,0,0,0.0677523807956413,0,0
X000066.SZ,0,0,0,0,0,0,0.0937538357067229,0,0,0,0,0,0,0.48010407921297,0,0,0,0,0,0.0702953767383732,0,0,0,0,0,0,0,0.33994437153757,0,0,0,0,0.215902091943615,0,0.022106985943418,0.298411240461568,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0461207665209777,0,0,-0.113033014078035,0.0328923015558034,0,0,0,0.0330250371379795,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557677248299992,0,0,0.0803215464790661,0,0,0,0,0,0,0,0,0,0.388545671874265,0,0,0,0.0432423140494497,0,0,0,-0.157644429757261,0.209492772501144,0.0323931603608062,0,0,0,0,0,0,0,0,0,-0.061018963178667,-0.0530429965827414,0,0,0,-0.187116172329519,0,0
X002179.SZ,0,0,0,0,0,0,0.0739728850133686,0,0,0,0,0,0,-0.093046390637343,0,0,0.109048439614404,0,0.0199301885743731,0,0,0,0,0,0,-0.0638797256023652,0,0.0906232128178008,0.122408192115375,0,0,0.0414554665451374,0,0,0.0108820072729104,0,0,0,0,0,0,0.121236222680758,0,0.295337731928833,0,0.08006935251195,0,0,0,-0.0638526562381852,0,0,0.0534386990538913,0,0,0,0,0,0
X300136.SZ,0,0,0,0.064197662473234,0,0,0.412312813168656,0.295210236791672,0,0,0,0,-0.121677008251437,0,0,0,0,0,0,0.0579408960872437,0,-0.425215611054188,0.00847056734600149,0,0,0,0,0.133830924753988,0.0394896504097045,-0.0851404195548396,0,0.086851343884016,0,0,0,0,0,0,0,0.228950589388892,0.165889946047484,0,0,0,0,0,0,0,0.148019778478516,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583236079605041,0.280506864829528,0,0,0,0,0.150808929340084,0,0,0,0.351752206878595,0,0,0.0469860748411,0,0,0,0.124748156896373,0,0,0.0265431842377518,0,0,0.0233225695693825,0.092126306054677,0,0.013668239661204,0,0,0,-4.33680868994202e-19,0.000316361086380946,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031809939102582,0,0,0,0,0,0,0,0,0,0,0,0.0919959061544374,0,0,0,0,0,0,0,0.11734360071623,0,0,0,0.0882236702044841,0.154455295909367,0,0,0.269344994499241,-3.46944695195361e-18,0,0,0,0,0,0,0.00745406766257839,-0.0660462659820347,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.288854277440016,0,0,0,0,0,0,0,0,0,0,0,0,0.0180125948977592,0,0,0.0881743376031816,0,0,0,0,-0.0439200139710715,0,0,0,0.0146507594088773,0,0,0,0.0447147590457096,0,0,0,0.0852593920049252,0.0458295325468194,0,0,0,0.143247923562097,0,0,0,0,0,0,0.0326106630600771,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160977223547374,0,0,0,0,0,0,0,0,0.132591392143273,0.0371815229889325,0,0,0,0.0564910452599636,0,0,0,0.0876327373610233,0.0108363770842071,0,0,0,0.0982218051477134,-8.67361737988404e-19,0,0,0,0.136262473409539,0,0.00174465528325829,0.0620909019595547,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0648687838420716,0,0,0,0,0.299918432701014,0,0,0,0,0,0,0.0508647337273792,0.496478821212225,0,0,0,0.0899602123982084,0,0,0,0,0,0,0,0.074994261985959,0,0,0,0,0.0979838704826191,0,0,0,0,0.029755066604262,0,0,0,0,0,0.247814469761626,0,0,0,-0.0676980387496074,0.016271324344592,0,0,0,-0.0445660897711032,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176174900995059,0,0,0,0,0.41520928118477,0,0,0.0888753010056834,-0.0408071049163328,0,0,0,-0.0663768969606981,0.176390386732029,0.235028929211587,0,0,0,0,0.0399271286574406,0,0,0.161869442649351,0,0,0,0,0,0,0,0.182349531755913,0,0,0,0,0,0,0.0554962762821114,-0.049009004539106,0,0,0,-0.0324012761610193,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394614028562928,-0.0706777996190804,0,0,0,0,0.17976951188386,0,0,0,0.0168499580229289,-0.169753738574896,0.364668539859446,0,0.185728076692128,0,0,0,0,0,0,0,0,0,0,0,0,0.229950777169223,0,0.299031043541165,0,0,0,0.0402131022630355,-0.00972305715628203,0,0,0,-0.0305855691742865,0,0
X600177.SH,0,0,0,0.0493517110624102,0,0,0,0,0,0,0.0883095182986868,0,0,0,0,0,0,0,0.0173921837837299,0,0,0,-0.0430521843921877,0,0,0,0,0,-0.029567504269099,0.0595533600721313,0,0,0.0787838560232041,0,0,0,0,0,0,0.069237021489475,0,0.0122828896879373,0,0,0,-0.0538373248238068,0,0,0,0,0,0.017036595391405,-0.0549176856416631,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.155387379344946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169969051241818,0,0,0,0.0690878229883575,0,0.09607481359747,0,0.0347254608186394,0.12169861858839,0,0,-0.118174727235001,0,-0.129663913318221,0,0,0,0.0598109779847223,0,0,-0.0701171308891547,0,0,0.037189249386217,-0.0998174431148315,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.103656525549102,0,0,0,0,0,0,0,0,0,0,0.0558368635547617,0,0,0,0,0.239340722917232,0,0,0,0,0,0,0,0.0387568575125593,0,0,0,0,0.0487471947337404,0,0.00620514772496703,0,0.0256369552827043,0.00276066095663423,0,0,0,0,0,0.0502754667410061,0.0613026236295483,0.298435786255904,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0159784473451041,0,0,0,0,0.129582269305645,0,0,0,0,0,0,0,0,0,0.13537861354774,0.171244088190706,0,0.0352955292152378,0,0,0,0,0,0,-0.0112789039319247,0,0,0,0,0,0,0.0731893340593862,0.237831422817322,0,0,0,0.236039663240667,0,0,0,0,0,0,0,0.12258626385066,0,0,0,-0.122549721536699,0.0140254675814908,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.0898425687615936,0,0,0,0.0336792091638323,0,0.193657254568646,0.2018612498751,0,-0.0340261954276359,0,0,0,0,0,0,-0.0471919577321656,0,0,0,0,0,0,0,0,0.088245672697679,-8.67361737988404e-19,0,0,0,0.114674250924108,-0.0346730434825378,0,0,0,0,0,0,0,0.0492315524296962,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0518591863116892,0,0,0,0,0,0,0.122855451366505,0,0,0.044811015648513,0,0,0,0,0,0,0,0,0.193096728496278,0,0,0,0,0,-0.348935601789705,0,0,0.0487976689592491,0.0679377511287767,0,0.0505469655893214,0.0877566974128799,0,0.113066521150625,0,0,0,0.348609136251692,0,0,0,0.00899816496704864,0,0,0,0,0,0.0259904195874961,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.190607376231043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110508745975358,0,0,0,0,0,0,0,0,0.217455978919012,0,0,0,0,0.0241672303329407,0.00538678070620512,0.0430708173384291,0,0,0.178203863941061,0,0,0.14093131159193,0,0.177142149374887,0,-0.0156322950690328,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428694517838689,0,0,0.0961731141551403,0,0,0,0.00722258832805086,0,0,0,0,0,0,0,0,0,0.00330476440622454,0,0,0,0.0513674729155028,0,0,0,0,0.0936892664833797,0.0476280315261791,0,0,0.102621600029657,0.0537511710694304,0,0.0240882199199539,0,0,0,0,0.00807197764620167,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605444456147479,0,0,0.0549328622289637,0,0,0,0,0,0,0,0,0.0224261648450206,0,0,0,0,0,0,0,-0.0661919822548802,0,0,0,0.0254495937781862,-0.158274714103007,0,0,0,0,-0.0269372054289903,0,0,0.0301752010605014,0,0,0,-0.0682518296977188,0,0,0,-0.0977042775393195,0,0
Slope,0,0,0,0,-0.0301954943972469,0,0.136605438344904,0,0,0,-0.292797581914655,0,0,0,0,0,0,0,0,0,0,0,-0.0835781999310029,0,0,0,-0.00676713216194625,0,0,0,0,0.0283026630662091,0.33775583835853,0,0,0,0,0,0,0,0.177224792236248,-0.224538472533857,0,0,0,0,0,0,0,0,0,0,0.242007978935022,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229220788297668,-0.178093691045932,0,0,0.178182791438116,0,0,0,0,0,0,0,0,0.0772347583781599,-0.208266379093939,0,0,0,0,0,0.368358197863116,0,0,-0.041643475585079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14079158002382,0,0
RealEstate_excess,0,0,0,0,0,0,-0.023757123636037,0,0,0,0,0,0,0,0,-0.0235585747776787,0,0,0,-0.0365832922986639,0.00950633759091004,0,0,0,0,0,0,0.0238964642616327,0.0312644921370022,0,0,0,0.0730408010265526,0,0,-0.00581107157722659,0,0,0,0,0,0,0,0,-0.0585824935016789,0,0,0,0,0,-0.0786620161587779,-0.0184712384260481,0.010976791074529,0,0,0,-0.0114753724130372,0,0
MKreturn,0,0,0,0.0113744840319748,0,0,0,0,0,0,0,0,0,-0.0165960647468336,0,0,-0.0552908940036722,0,-0.0272677962852623,-0.0406242675528358,0,0,0,0,-0.0367755263798912,0,0,0.06640970221185,0,0,0,0.0853366721517099,0,0,0.0792656477169786,0,0,0,0,-0.0286341586115362,0,0,0,0,-0.0127235847853671,0,0,0,0.027882474786629,0,0,-0.00700441937137545,-0.00408394044202353,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133143870441267,0,0,0.0014125542435567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376793133085841,-0.000325425335571558,0,0,0,0,-0.000401869516283366,0,0,0,0,-0.00106998425862727,0.000877467120041538,0,0,0,-0.000796514955261069,-0.00494355312332126,0,0,0,0.00484780050645438,0,0
CarbonVol_Shenzhen,0,0,0,-0.0133685374912884,0,0,-0.119205550745469,0,0,0,0,0,0,-0.0896516147192109,0,0,0,0,0,-0.0889494097610872,-0.144619635280101,0,0.158296850067295,0,0,0,0,0,0,0,0,0.185116650287954,-0.231466573007961,0,0,0.100406264923874,0,0,0,0,0,0,0,0,0,0,0,0,-0.278004452683288,0,-0.217711631373006,0,-0.593638547015843,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00260063441763967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131742691624506,0,0,0,0,-0.00462331966515559,0,0,0,0,0,0.00306226123889746,0,0,0,0,-0.0117661528998377,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
