,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X600703.SH,X002241.SZ,X002371.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X002129.SZ,X300142.SZ,X000799.SZ,X002049.SZ,X600702.SH,X002179.SZ,X000157.SZ,X600741.SH,X002007.SZ,X600779.SH,X601877.SH,X002236.SZ,X600584.SH,X002414.SZ,X600460.SH,X300146.SZ,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X600089.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0130191642025384,0.133006285892861,0,0,0,0,0,0,0,0,0,0,0.0430245018246766,0,0,0.0957607520252539,0,0,0,0,0.0893929331650294,0,0,0,0,0,0,0.0154445180931864,0,0,0,0,0,0,0,0.0252657657672361,0,0,0.00198515553766176,0,0,0,-0.0786916332137122,0,0,0,0,0,0,0.0132131580883709,0,0
X000858.SZ,0,0,0,0,0,0.347215840434454,0,0,0.0271801832976869,0,0,0,0,0.0428558237758532,0,0,0,0,0,0,0.0867023754930998,0.0300972494279944,0,0,0,0,0,0.1160298074824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542380479413819,0,0,0,0,0,0,0,0,0,0,-0.00242034516079181,0,0
X002415.SZ,0,0,0,0,0,0.0168142468957114,0,0,0,0.138716912221187,0,0,0,0.0163341825303697,0,0,0,0,0,0,0,0,0,0.157563115195321,0.0184846501137345,0,0.0274550374066275,0.0607251227346607,0.0408805418610787,0,0,0,0,0,0,0,0,0,0,0.0864910842238572,0,0,0,0,0,0,0.0266566686914779,0,0,0,0,-0.0391414821408117,0,0,0,0,0.00170955584608475,0,0
X600276.SH,0,0,0,0,0,0,0,0.114745550222405,0.206507173202426,0,0,0,-0.115242713814874,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0467285126170808,0,0.0417932926646448,0,0,0,0,0,0,0.0431283660814438,0.0923786255339833,0,0,0.0143263770472618,0,0,0,0,0,0,0,0,0,-0.0668153282804007,0,0.146982621469718,0,0,0,0,0.015168292804628,0,0
X600809.SH,0,0,0,0,0,0.13453618847107,0,0.00489065551771922,0,0,0,0,-0.262297963691109,0,0.0786172366830294,0.0624930572563341,0,0,0,0,0,0,0.0346551936302235,0.0537301093228379,0,0.167866396442477,0,0.384461973641579,0,0,0,0,0,0,0.0384533305224241,0,0,0,0,0,0.144829856057593,0,0,0,0,0,0.0431681324768172,0,0,0,0,0,0,0,0,0,0.015240234496246,0,0
X000568.SZ,0,0.504370652900279,0,0,0,0,0,0.274900730360969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917043932448538,0.0865984579216524,-0.077023998241215,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0365824378433949,0,0,0,0,0,0.0299978326393627,0,0,0,0,0,0,0,0,0,0,-0.00580964175631939,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.095552158643464,0,0,0,0.0390495018712691,0,0,0,0,0,0,0,0,0.227445405785272,0,-0.0719139469832576,0,0,0.0319866327775092,0,0.0194108495588095,0,0,0.0628299430540325,0,0,0,0,-0.03231205662068,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348221574922188,0,0,0,-0.016190914377907,0,0
X002304.SZ,0,0,0,0,0,0.193121742845023,0,0,0,0,0,0,0,-0.111495795929156,0,0.0276947674609592,0,0,0,0.501732703148948,0,0,0,0,-0.032199406506386,0,0.0266221120496534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240996370658734,0,0,0,0,0,0.00925758438859398,0,0,0,0,-0.108407385386666,0.112116657126548,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105552609992332,0.00804331728983789,0,0,0,0,0.321757893263106,0.0468609355841372,0.0696350399099338,0,-0.0756384294607853,0.153510611154168,0.0787759159485948,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0259967776849932,0,0,0,0.0436211816846539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502245945007414,0,0
X600690.SH,0,0,0.182124133174255,0,0,0,0,0,0,0,0,0,0.300085895239556,0,0,-0.0569487370860918,0,0,0,0,0,0,0,0,0.0721575271975033,0,0,0,0,-0.0138765992865693,0,0,0,0,0,0.314604170597729,0,0,0,0,0,0,0,0,0,0,-0.0129431660216947,0.0786077288810885,0,0,0,0,0,0,0,0,0.0209690861028182,0,0
X600104.SH,0,0,0,0,0,0,0.15536287251102,0,0.0745230905214759,0,0,0,0,0.0408976255763863,0.0767061339556419,-0.00938069523374527,0,0,0,0,0,0,-0.156434361103146,0.0434116905646058,-4.33680868994202e-19,0,0.0228452289427406,-0.0261462112153296,0,0.0865581253898718,0,0,0,0,0,0,0,0,0,0.00961470858704001,-0.0361004727412909,0,0,0,0,0,0.000110960395214744,0,0,0,0,0.00976954464031288,0.0743050864846777,0,0,0,0.000370802522192609,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194772407256345,0,0,0.0532249282228093,0,0.162560056890347,0.15187501251365,0,0,0,0,0,0,0,0.20035220963127,0,0.195415301801247,0,0,0,0,0,0,0,0,0,0,0,0.21897884201774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805011916855944,0,0,0,0,0.0588275278588344,0,0,0,0.393687755498367,0,0.0587475324936677,0,0,0,0,0,0,0.151288236352705,0.144472240514625,0,0,0,0,0.0171982894631988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109087324800099,0,0
X300014.SZ,0,0,0.0331691718457454,0,0,0,0,-0.266106877673831,0,0,0,0,0,0,0.390128862075647,0,0,0.12843857344594,0,0,0.220008170859923,0,0,0.226960298130893,0,0,-0.0476407211204635,0.0690761874590907,0,0.114563722325537,0,0,-0.196342850207298,0,0,0,0,0,0,0,0.282058524446088,0,0,0,0,0.0878866312264758,0,0,0.742848133746709,0,0,0,0.0294015238472706,0,0,0,-0.173026895600611,0,0
X300124.SZ,0,0,0,0,0,0.0264916391583328,0,0,0,0,0,0.252824061266184,0,0.216898778331523,0,0,0,0,0,0,0,0.124856860255921,0,0,0,0,0,0,0,0,-0.291380257232015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27806377302798,0.2101649710502,0,0,0,0,0,-0.0191453974935393,0,0,0,0.0107820501686758,0,0
X000661.SZ,0,0,0,0,0,0,0.401878832182752,-0.157622837105986,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0518585378590165,0,0.315339334756331,0.420973761903496,0.113074510869158,0,0,0.0845488337448547,0,0,0,-0.00459744630391504,0,0,0,0,-0.0185889325409136,0,0,0,0,0,0,0,0,0,0,0,0,-0.161035991568969,0,0,0,0.0338035924978335,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0526811559665759,0.15684174371316,0,0,0,0,0,0.00573727925358417,0,0,0,0,0,0,0,0,0.0666349367046562,0,0,0,0.100840358438881,0,0,0.014534679013983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00223769808437302,0,0
X000338.SZ,0,0.207753161284201,0,0,0,0.0393254266295284,0,0,0,0,0,0.0271088002652286,0,0.0521861077716416,0,-0.130734204178207,0,0,0,0,0,0,0,0.0623567236767594,0,0,-0.0236399558714129,0,0,0,0,0,0,0,0,0,0,0,0,0.0146916660073776,0.0781407303954669,0,0,0,0,0.137271032133461,0.0194076163460762,0,0,0,0,0.00978523413435087,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0365253034906048,0,0,0,0,0,0,0,0,0.0066751513360852,0.000373365858854113,-0.0565590152687609,0,0,0,0,-0.063482003053216,0,0,0,0.0428776808030444,0,0,0,0,0.0105968026449575,0,0,0,0,-0.0185638103664274,0,0,0,0,0,0,0,0,0,0,-0.0508993717944827,0.00705346089877367,0,0,0,0,0.0217772026401022,0,0,0,0,-0.0283060282785357,0,0
X600703.SH,0,0,0,0,0,0,0,0.0792262506258913,0,0,0,0,0,-0.172776550084474,0,0,0,0,0,0,0,0.245825040996889,0,0,0,0,0,0,0,-0.0345929909947198,0,0,0,0,0,0,0,0.0143590949979797,0.00155092428352745,0.160728526626944,0.100343871184945,0,0,0,0,0.229983218930017,0,0,0,0,0,-0.0301899672437649,0.145448794110164,0,0,0,-0.133365246525886,0,0
X002241.SZ,0,0,0,0,0.0771980851318564,0,0,0,0.242829745076731,0,0,0,0.172345617931429,0.193111323760066,0,0.0017300625288372,0,0,0,0,0,0,0,0,0.0528948497895144,0.138178593304795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679023500389,0,-0.253862927776292,0,0,0,-0.0185188184916303,0.0203419281297324,0,0,0,0,0,0,0,0,0,0.0111778014202321,0,0
X002371.SZ,0,0,0,0,0,0.208067935029719,0,0,0,0,0,0,0,-0.0350236694677504,0.106262653746852,0,0,0,0,0.250106249099756,0,0,0,-0.0542628268511931,0,0,-0.122327594813097,0,0.236296534207833,0,0,0,0,0,-0.0953325315158044,0,0,0,-4.33680868994202e-19,0.037616145153261,0,0,0,0,0,0,0,0,0,0,0,-0.0635407215944711,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.370240283569646,0,0.0612134110119346,-0.128255181413116,0,0,0,0,-0.12619864994248,-0.0500241006872437,0,0,0,0,0.0701443664496243,0,0,0,0,0,0,0.0473510936249198,0.108230433453911,-0.261343746505585,0.0872349617328262,0.349697049914187,0,0,0.381126580985302,0.162680573829394,0,0.0464574417917601,0,0,0,0,0,0,0,0,0,0,0.337284580272436,0,0,0,0,-0.0671980301809639,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.329365820588435,0,0,0.16879557507126,0,0,0.247445251199413,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.279793987699508,0,0,0.0565749831150495,0,0,0,-0.00477871004098534,0,0,0,0,0,0,0,0,0,0,-0.148341174852244,0,0,0,0,0.380991551971544,0,0,0.06791848303324,0,0,0,0,0,0,0,0.0735268660297303,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.598199790980706,0.0126893570155152,0.0760813210780026,0,0,0,0,0,0,0,0,0.0294038103954255,0,0,0.0995658973431282,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0230075477140979,0,0,0,0,0,0.0661545410610561,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0478625876712271,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.15043548217072,0,0,0.0532701275362883,0,0,0.126832615980985,0.105886899524598,0,0,0,0,0,0,-0.0856320767214136,0,0,0,0,0,0,0.0352378759635062,0.0153757827245175,0,0,0,0.11653461778842,0,0,0,0,0,0,-0.0904193570118172,0,0,0,0,0,0,0.116777137179948,0,0,0.0822701900535813,0,0,0,0,0.00397206832531337,0,0
X300142.SZ,0,0,-0.0927760250107407,0,0,0,0,0,0,0,0,0,0,-0.075035063271616,-0.00295309265584324,0.0727783699817829,0,0,0,0,0,0,0.520358889240588,-0.114841874276792,0,0,0,0,-0.0752307771844804,0,0,0,0,0,0,0,0,0,0,0,0,0.256533438002338,0,0,0,0,0,0,0,0,0,-0.10878834148719,0,0,0,0,0.044456223837135,0,0
X000799.SZ,0,0,0,0,0.73825578728212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0386661176602221,0,0,0,0,0.129420169332602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276636220458254,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0446660640094033,0,0,0,0.0301212622357143,0,0,0,0,0,0,0,0,0,0,0,0.0451587421263734,0,0.0831468298696362,0,0.120323199132,0,0,0,0,0,-0.127141502380526,0,0,0,0,0,0,0,0,0.448318422717193,0,0,0.103609411019144,-0.0589839272543228,0,0,0.0747408288899093,0,0,0,0,0,-0.0352511168424081,0,0,0,0,0.0302279052212944,0,0
X600702.SH,0,0,0,-0.257563516066677,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0459553918529334,0,0,0.162986574026302,0,0,-0.278294527669081,0,0.330837684011785,0.0101697072939692,-0.0225082922009507,0,0,0.218578230599913,0,0,0,0,0,0,0,0,0.475729187116878,0,0,0,0,0,0,0,0,0,-0.42762262051706,0,0,0,0,0,0.410026552526774,0,0,0,-0.0407430932530616,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.00472566408381009,0,0,0,0.222811165486953,0,0,0,0.0544573826848062,0,0,0,0,0,0.0599424686198859,0.458298787516442,0,0,0,0,0,0,0,0,0,0,0,-0.106113190027547,0,0,0,0,0,0,0,0,0,0,-0.0419395522949257,0,0.0258733758838854,0.463149267411303,0,0,0.0139560551236997,2.16840434497101e-19,0,0,0,0.0460023900934611,0,0
X000157.SZ,0,0,0.0225801678228121,0,0,0.0736314696372842,0,0.0251417997789517,0,0,0,0.697510464152735,0,0,0,0,0,0,0,0,0,0,0,0.026881243751459,0,0,0,0.0195691780043576,0,0,0,0,0,0,-0.0282935270999745,0,0,0,0,0.0250242011541183,0,0.0158212432927018,0,0,0,0.022184639790255,0.0172048959703138,0,0,0,0,0,0.0432092735516752,0,0,0,-0.0122549815104172,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.049674053371529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126170231163071,0,0.123986084903989,0,0,0,0,0.00107921168321157,0,0,-0.121691657497351,0,0,0.051933630527269,0.057199230891875,0,0,-0.0566013360248262,0,0,0.146217114265823,0.03232931856269,0,-0.0858926465862026,0,0,0,0.0475107404129886,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.000345963297621093,0,0,0.0207491104692949,0,0.168386666372344,0,0,0,0,0,0,0.0462873515252791,0.133692027585938,0,0,0,0.166804445745488,0,0,-0.0459937355744023,0,0,0,0,0.0816971464625048,0,0,0.00483426875192023,0,0,0,0.00847679343148987,0,0,0,0.0715968794045903,0,0,0,0,0,0,0,0,0,0,0.00933626208706445,0,0
X600779.SH,0,0,0,0,0.595487754315544,0,0,-0.109500427952392,0,0,0,0,0,0,0,0,0.0555828570194924,0,0,0,0,0,0,0,0,0,0,0.15899694102366,0,0.0713811003590351,-0.220176427142013,0,0,0,0,0,0.0507032603248239,0,0,-0.08251898531672,0,0,0.0655514511854503,0,0,0,0,0,-0.38463114410803,0,0,-0.0436743390469906,0,0,0,0,0.0066535895300939,0,0
X601877.SH,0,0,0,0.143453078632826,0,-0.0682967111119649,0,-0.0216443420374292,0,0.187911060963518,0,0,0,0,0.083947678201739,0.00513646391343532,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00779065427831805,0,0,0,0.0696116717780769,0,0,0,0,0,0,0,0.0170572288776098,0.119671527640891,0,0,0,0,0,0,0,0,0,-0.000934213390812958,0,0,0,-0.00432339907209679,0,0
X002236.SZ,0,0,0,0,0,0,0,-0.0233208177598344,0,0,0,0,0,0,-0.180976129761089,0.0990722340558284,0,0,0,0.0707357932803761,0,0,0,0.222563465868922,0,0,0,0,0.176329492280454,0,0,0,0,0,0.0207852217707023,0,0,0,0,0,0,0,0,0,0,0,0.00446240111266459,0.0212106825923817,0,0,0,0.0199249578151859,0,0,0,0,0.0552142558847842,0,0
X600584.SH,0,0,0,0,0,0.0400955471680458,0,0,0.101799925139522,0,0,0,0,0,0.0168554787447066,0,0,0,0,0.194657231057947,0,0,0,0.111526858170856,0,0,2.44189624826197e-06,0,0.000378685592643365,0,0,0,0,0.135390514755654,0,0,0,0,0,0.0316050751669071,0,0,0,0,0,0,-0.0975743542501415,0,0,0,0.0647058127090218,-0.0741801221456552,0,0,0,0,0.0441852478714776,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.309778834368536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074085923220572,0.145865558089055,0,0,0.16142318332451,0,0,0,0,0,0.125297046075977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543912694484251,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0762803245587826,0,-0.150869134000672,0,0,0,0,0,0,0,0,0.248665923317121,0,0,0,0,0.176412638669784,0,0.0548409391743808,0.144536193392456,4.33680868994202e-19,0,0,0,0,0.0124845108864116,0,0,0.814425717198976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450916246199725,0,0,0,0,0.034537316820672,0,0
X300146.SZ,0,0,0,0,0.0254685908625231,0.117692718428038,0,0.0859757072456959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467139360476551,0,0,0,0,0.18124839272014,-2.16840434497101e-19,0,-0.113151320327102,0,0,0,0,0,0,0,0.0410293646688554,0,0,0,0,0,0,0.00631621874192389,0.0988678987869085,0,0,0.0517429180590984,0,0,0,0,0,0,0.00981699013468775,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094953063951163,0,0,0,0,0,0,0,-0.0217548191752979,0,0,0,0.0800283514969842,0.0834816449486177,0,-0.0170489246959924,0,0.228018397995375,0,0,0.105294088672748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283675758988258,0,0,0,0,-0.00975915468729741,0,0
X601799.SH,0,0,0,0,0,0.0666476957649123,0,-0.159275473919293,0,0,0,0,0,0,0,0,0,0,0,0,0.347124224408392,0,0,0,0.0949976691082201,0,0.0941116919716655,0,0,0,0,-0.0717386477775927,0,0,0.0712414457457831,0,0,0,0,-0.0140892374542481,0,0,0,0,0,0,0.0374064740536192,0,0,0,0,-0.166436994800986,-8.67361737988404e-19,0,0,0,-0.0470692178351984,0,0
X600183.SH,0,-0.000995203428410701,0,0,0,0,0,0,0,0,0,0.0521616976892061,0,0,0.111221980585096,-0.0898054878705879,0,0,0,0.123718596043144,0,0,0.0469213621673478,-0.0164239095443057,0,0,0,-0.0848031244826175,0,0.0853841901030207,0,0,0,0,0,0,0,0,0,0,0,-0.0715364624306725,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0213573794406208,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0338616398527413,0,0.14931945584577,0,0,0,0,0,0,0,0,0,0,0,-0.00716652230067459,0.0283870227741929,0,0,0,-0.0388193002826983,0,0.0177567729475749,0,0,0,0,0,0,0,0,0,0.0261803897063996,0,0,0,0,0,0,0,0,0,-0.0464931057013294,0,0.050586427073588,0,0,0,0,-0.00267569609681447,0,0
X002074.SZ,0,0,0,0,0,0.176610793950643,0,0,0,0,0,0,0,0.161496277779651,0,0,0,0,0,0,0,0,0,0.0105005051688693,0,0,0,0.206153694427341,0.113029177705833,0,0,0,0,0,0.0066684098131843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046979688634452,0,0
