,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X600031.SH,X000596.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X002074.SZ,X600741.SH,X000733.SZ,X000100.SZ,X600702.SH,X600522.SH,X000157.SZ,X600460.SH,X300003.SZ,X000799.SZ,X600884.SH,X600584.SH,X000800.SZ,X002414.SZ,X002236.SZ,X002007.SZ,X601799.SH,X600487.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0.0730592997088548,0.341273145828188,0,0,0,0,0.12901171883745,0,0,0,0,0,0,0.0556688415301098,0,0,0,0,0,0.191438424159634,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0776981755687063,0.104577690821377,0,0,0,0.204804637570789,0,0,0,0,0,0,0.227667670397892,-0.0096460493241654,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.104958146972792,0,0,0,0,0.0313244652927662,0,0.139842651423284,0,0,0,0.258191145890925,0,0.0174089260090782,0,0,0,0,0,0.0133402409956661,0.00772690471176317,0,0,0,0,0.157190905113111,0,0.0116125366013853,0,0,0,0,0,0.104519359184173,0,0.0392216365415334,0,0,0,0,-0.00668401845179647,0,0,0,0,0,0,0
X002180.SZ,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103410643639485,0.0218973870487977,0.056147601580984,0,0,0.0628438379273048,0,0,0,0,0,-0.0202215880906684,0,0,0.207320264284319,0,0,0.13845198305576,0,0.117248870678832,0,0,0,0.178681904114728,0.0906316181970983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.306534444320188,0,0,0,0,0,0,0,0,0.0490632523803071,0,0,0,0,0,0.181425709159298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383374244412209,0,0,0,0,0.256423929272838,0,-0.0732194785016897,0,-0.035708407147404,0,0.370766319139022,-0.0779102711564427,0,0,0,0.00805012326524987,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.384687750642983,0,0,0,0,0,-0.0204148216456861,0,0,0,0,-0.0820567744545967,0,0,0,0,0,0,0,-0.04630113275989,0,-0.0385274836777317,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0233239211437727,0,0,-0.174618583328342,0,0,0.395405598594626,0,-0.0135431882985881,0,0,-0.00894710869599706,-0.118129718003566,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0702521814263825,0,0,0,0,0,0.136044777336672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652951586849211,0.0604383254069844,0,0,0,0,0,0,0,0.0107846815686305,0.293549866806956,0,0,0,-3.46944695195361e-18,0,0,-0.0538518589111627,0,0,0,0,0,0,0,-0.00850039772434365,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.104155922106296,0.221977221963246,0,0,0,0,0,0,0,-0.530435003789369,0,0,0.0573483219257891,0,0.612214476735996,0.451970854286127,0.237634559257837,0,0,0,0,0,0.00823937428280396,0,0.135285740998077,0,0,0.246434324275724,0,0,0,0,-0.138812733378268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034511082913063,0.356581572993779,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.398409368864448,0,0,0,0.0728915388757203,0,0.156900198719547,0,0,0,0,0,0,0,0,0,0,0,0.0384103289729563,0,0.12734174600195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058829700399758,0.135731304393227,0,0,-0.0148483138830663,0.0173130167891338,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0578821572476042,0.0270798735039683,0,0,0,0,0.0882037061590385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918326799942974,0,0.0125157012842742,0,0,0,0,0.227982679928412,0,0,0,0.00678354455832404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.0386264591501446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948977077143899,0,0.42841821458491,0,0.162254168559171,-0.012429432940815,0,0,0,0.0693937306921726,0,-0.023197582369334,0,0,0,0,-0.0365786921697393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203467867327377,-0.0273498449394858,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288785139010376,0,0,0,0.0657278615786208,0,0,0,0,0,0.0393948148523558,0,0,-0.0793545263064234,0,0,0,0.0204526602610988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363355566049903,0,0,0,0,0,0.0280797291419721,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.332673575794249,0,0,0,0,0,0,0,0,0,0,0,0,0.122102441561935,0,0,0,0,0,0,0,0,0,0.00582751564285547,0,0.474756700968739,0,0,0,-0.203930010617864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316601239637073,-0.014758996485853,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.382107107753309,0,0,0,0,0,0.281308376941651,0,0,0,0,0,0,0,0.0610199642431973,0,0,0.42295293665599,0,0,0,0,0.10162725412885,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.466820210170033,0,0,0,0.019629979169474,0,0,0,0,0,0,0,0,0.578994541449719,-0.0842717729624982,0,0.0229615942529251,-0.149975352998256,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274392725410479,0,0,0,0,0,0,0,0,0.0537557097235504,0,0,0,-0.0216804275093396,0,0.0434509029343628,0,0,0,0,0.0028549989148408,0,0,0,0,0.0887705394609756,0,0,0.107469845761437,0,0,0,0,0,0,0,0,0,-0.0130622284356264,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422074123922743,0.021409529067912,0,0,0,0,0.0911948728167979,0,0,0,0,0.00882356233240119,0,0.202248163400402,0,0,0,0.370962306909482,0,0,0,0,0,-0.0131781512172439,0,0,0,0.0895807392501764,0,0.517478038023016,0,0,0,0,0,0,0,0,-0.0156494202158136,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.594898674998037,0,0,0,0,0.0397616572990785,0,0,0,0,0,0,0,0,0,0,-0.0210200448421473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120894720461163,-0.205348155480997,0,0,0.239756511118952,0.0108232294153463,0,0,0,0,0.0483547226120182,0,0,0,0,0,0
X000799.SZ,0.273869851393609,0,0,0,0,0,0,0,0,0,0,0,0,0.0430775432107856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154604377151311,0,0,0.126288784081534,0.0754239464226678,0,-0.0366556611312521,0,0.297438584848251,0,0,0,0,0,0,0,0.0948654649095487,0,0,0,0,-0.010529141601999,0,0,0.0294013011812525,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,-0.0103751553029884,0,0,0,0.041028001842931,0,0,0,0,0,0.314308115655196,0,0,0,0,0,0.0780098832739752,0,0,0,0,0,0,0.116659882701055,0.0224562810210022,0,0,0,0.158344058239069,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0170434379327975,0,0,0,0,-0.0157330910725497,0.0393986252524288,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,-0.0187579345730233,0,0,0,0,0,0,0,0,0.0397553559665036,0.128756594316704,0.0903667221749668,0,0,0.123925774999698,0,0,0,0,0,0,-0.0395251433205493,0,0,0.104713238709178,0,0.0592055210206268,0,0.204210395212623,0.0545327997857583,0,0,0,0.00398001866743898,3.46944695195361e-18,0.00556615057084547,0,0,0,0,0,0.00857381676160799,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.110434229329192,0,0,0.017091450798832,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.580524751421952,0,0,0,0.0682728692055809,0,0,0,0,0,0,0,0,0,0,0,0.0919413453933236,-0.103990139121409,0.0105436433192005,0,0.0964893432944526,0,0,0,0,0,0,0,0,0.0461585785266332,-0.0237103447777714,0,0,0,0,0,0
X002414.SZ,0,0,0,0.290429762884267,0,0,0,0,0,0,0.165893837686328,0,0,0,0,0,0.0335394713325012,0,0,-0.0765007994713818,0,0,0,0,0.23835297581067,0,0,0,0,0,0,0.0964506026326438,0,-0.0406921809137577,0,0.0750168261438478,0,0,0,0,0,0,0,0.0703478946288056,0,0,0,0,0,0,0,-0.0350538488452966,-0.0471977952690748,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.162757834890479,0,0,0,0,0,0,0,0,0.150267342592461,0,0,0,0,0,0.11856846788162,0.0997140017925715,0,0,0,0,0,0,0,0,0,0,0,0,0.0382663388282782,0,0,0,0,0.138411843260702,0,0,0,0,0,0.157068840703724,0,0.0886164069712627,0,0,0,0,-0.0277585227388831,0,0,0,0,0,0,0
X002007.SZ,-0.0144383235898506,0,-0.00835041593192037,0,0,0,0,0,-0.326044753135462,0.0716393297839439,0.407587775941527,0,0,0,0,0,0,0.408804097660421,0,0,0,0,0,0,0,0,0,0.35564702154838,0.121790813383542,0,0,-0.226850617578468,0,0,0,0,0.0816272961134679,0,0,0.161577555460072,0,0,0,0,0,0,0,0,0,0.127811561493466,0.154398255145055,0.00575309683410508,0,0.0320887533913461,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0567940397035215,0,0.14664891453269,0.0792250401125543,0,0,0,0,0,0,0.0972497970952789,-0.187285770844317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156459669505613,0,0,0,0,0,0,0,-0.051999445176146,0.068738169284463,0,0,0,0,0,0
X600487.SH,0,-0.0460658288914406,0,0,0,0,0,0,0,0,0,0,0,-0.12344623786841,0,0,0,0,0,0,0,0.230164539582004,0,0,-0.265470684911963,0,0,0,0,0,-0.0496612993866074,0.262682058912665,0,0,0,0,0.597258311249631,0,0,0,0,0,0,0,0,0,0,0.0851633750640253,0,0,0,0.0053229044055253,-0.031776427381038,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.0131430032315613,0,0,0.0725435774472646,0,0,0,0.0795614124523372,0,0,0,0,0,0,0.108161599794906,0.0650613069108456,0,0,0,0,-0.0904356196955627,0,0,0,-0.0461131039732032,0,0,0,0,0,0,0,0,0,0.319128460025733,0,0,0,0,0,0.0928370302854043,0,0,0,0,0.0224192872463027,-0.0720648758310471,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0172815257556372,0,0,0,0.0155424435312802,-0.098040367301182,0,0,-0.0125341839559508,0,0,0,0,0,0,0,0,0,0,0,-0.0360701497632747,0.115730555975288,0,0,0.0250033004303849,0,-0.080960406978164,0.0920428001149819,0,-0.261292465291315,0,0,0,0.128041562719441,0,0.162050054269199,0,0.0528432293441039,-0.0411775167959601,0,0,0,0,0.115893175730515,0,0,0,0,0.0309565286851756,-0.254348560119394,0,0,0,0,0,0
Slope,0,0,0,0,0,0.495322845991129,0,0,0,0,0,1.07875983539991,0,0,0,0,0,0,-0.362899935035291,-5.55111512312578e-17,0,0,0,0,0,0,0,0.585569107861305,0.554591599758615,0,0,0,0,0,1.01567957745292,0.946880559987698,0,0,0,1.22534196961458,0,0,0,0,0,0,-1.59707682807596,0,0,0,0,0,0.114068827814549,0,0,0,0,0,0
TED,0.204779827874355,0,0,0,0.120838719168679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447383537011312,0.0363115811764218,0,0,0.0289319897463682,0,0,0,-0.0535242646730333,0,0,0.0719398940859781,0,0,0,0,0.122335256951748,0,0,0,0,0,0,0,0,0,0,0.293554877434837,0,0,-1.24925277901511,0.224890770650329,0,0,0,0,0,0,0
RealEstate_excess,-0.17072082957277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13881291675406,-0.0861652250125838,0,-0.00603812101074487,0,0,0,0,0,0,0,0,-0.00585338827172897,0,0,0,0,0.153657206642534,0,0,0,0.00792765216083626,0,0,0,-0.0081821147078202,0.0281102738591718,0,0.113894244978352,0,0,0,0,-0.0034866545748549,-0.00602493125088423,0,0,0,0,0,0
MKreturn,0,0,-0.0249193371133491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160734312655422,0.0116089043497019,0.0310862309163869,0,0,0,0,0,0,0,0,0,-0.138814289362035,0,0,0.0532341581730242,0,0,0,0,0,0,0,0,0,0,0,0.0621179694339394,0.0114252702972813,0,0,0,-0.0190393635719239,0.016389859964111,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-1.20284274292749e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114820177118724,0,0,0,0,0,0,0,0,0,0,0,0.000104970951716071,0,0,0,0.000643954763764823,0,0,0,0.000109706374216349,0,-0.00144204331178349,0,0,0,0,-0.00361010265415164,0.00122287680264049,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0303300415021046,0,0,0,0,0,0,0,-0.00353729937488348,0,0,0,0,0,-0.028219988210442,0,0,0,0,0,0,0,0,-0.00390309379178274,8.67361737988404e-19,0,-0.00968094221981803,0,0,0,0,0,0,0.0246712926129199,0,0,0,0,0,0,0,0.00596275890147549,0,-0.000646045565498058,0,0,-0.0123267241341231,0.0254676517862969,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000139420174287507,-0.0107975622121709,0,0,0,0,0.00744216542308356,-0.0150199755399444,0.00941492988592305,0,0,0,0,0,0,0,0,0,-0.0019398538795924,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00993443505546254,0,0,0,0,0,0,0.00679001698108974,0,0,0,0,0,-0.00766828022545202,-0.0060160974960128,0,0,0,-0.00437044683370574,-0.0100208043126162,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203678487588619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046785328619861,0,0,0,0,0,0,-0.0017968134946093,-0.00820216221600799,0,-0.00437521201623195,0,0,0.0160397208133019,-0.00550938491880774,-0.0123898372724461,0,0,0,0,0
