,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600089.SH,X600702.SH,X600460.SH,X000799.SZ,X002236.SZ,X002180.SZ,X000733.SZ,X000157.SZ,X600779.SH,X601799.SH,X002008.SZ,X600522.SH,X002414.SZ,X600584.SH,X600183.SH,X600884.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124141002115702,0,0,-0.0320648036418129,0.113366343619865,0.136428322134789,0,0,0,0.218976668100596,0,0,0,0,0.118149771910438,0,0,-0.0526825600417848,0,0,0,0.0419131908183025,0,0,0,0,0,0.0972452316420587,0,0,0,0.0390836523729032,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.163895392568001,0.0896156074351233,0,0,0,0,0,0,0,0,0,0.0585520785736649,0,0,0,0,0,0,0,0,0,0,0,-0.11949741218718,-0.0655213668868862,0,0,0,-0.0704515182397186,0,0,0,0,0,-0.0630968987374546,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0195541723254489,0,0,0,-0.139058482295829,0,0
X600031.SH,0,0,0,0,0,0,0.024367438612995,0,-0.0545179574869309,0,-0.0651213844649733,0,0,0,0,0,-0.0552279962341547,0,0.337121323719064,0,0,0,0,0,0.0459889656610892,0,0,0,0,0,0.0869523969357043,0,0,0,0,0.0429084867100568,0,0,0.0130770720572234,0,0,0,0,0.000421919929341418,0.0214190387536232,0,0,0,0,0,0,-0.0180638258620338,0.0313401932682325,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000761267597657055,0.00312720429784915,0,0,0.375766394646486,0.00929567705690396,0,0,0,0,0,0,0.102021472529434,0,0,0,0.021417780358818,0,0,0,-0.0103919983449659,0,0,0,0,-0.0529729682751629,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0533893748115262,0.0600026240106808,0,0,0,0,0,0,0,0,0.224077350843623,0,0,0.0358083883144267,0,0,0,0,0,0,-0.0760720822515837,0,0,0.0811835425394838,0,0.22089008425871,0,0.325007255727413,0,0,0.0268976306991227,0,0,0,0,0.0470145027948892,0,0,0.0539440365655817,0,0,0,0,-0.0481580214313654,0,0,0,0.0670869013609069,0,0
X002241.SZ,0,0,0,0,0,0.277815227256606,0,0,0,0,0.32756747897486,0.0617384750389743,0.0609545400982136,0,0,0,0,0,0,0.184868816619896,0,0,0,0,0,0.186513498833331,0,0,0.0171559334472499,0,0,0,0.296063062384424,0,0,0,0.21567228313453,0,0,0,0,0,0,0.120876695404221,0,0,0,0,0,0.107268206000841,0,0,0.0142662884056129,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0107182500846478,0,0,0,0,0,0,0.0332307144429068,0,0,0,0,0,0,0,0.0331677370284311,0,0,-0.0417279649633851,0,0,0,0,0,0.186488824625619,0,0,0,0.0757887952593937,0,0,0,0,0,0,0,0,0.0964023267361473,0,0.549409273353757,0,8.67361737988404e-19,-0.0148231670465218,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.00966954936412627,0,0,0,0,0,0,0,0,0,0.080224211907014,0,0,0.14254740123607,0,0,0.118862366474596,0,0,0,0.209673039632165,0,0,0,0,0,0,0,-0.207391800069806,0,0,0,0.237279709387128,0.204301932875645,0,0,0.120274744413049,0,0,0,0,0,0,0,0.0131046004376624,0,0,-0.0108625895883619,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.235659825514186,0,0,0,0,0.338437898000317,0,0,0.0475432490818665,0,0,0,0.0795452548902182,0,0,0,0,0,0,0,0,0,0,0,0,0.00109976926973953,0,0,0,0,0,0,0,0,0,0,0,0.31839731253539,0,0,0,0,0,0,0,0.0336493463793053,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.103346611933129,0,0,0,-0.0878521787771689,0,0,0,0,0.101320279029578,0,0,0.101364655349502,0.21351467820057,0,0,0,0,0,0,0,0.0755515304097858,0,0,0,0,0,0.0586416179879518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348262912306008,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250555828165972,0,0,0,0,0,0,0.050520050510811,0,0,0.114109190266489,0,0.0292176419010937,0,0.142563640840572,0,0.0783578601058072,0,0,-0.0921425437051942,0,0,0,0,0.0349909781943682,0,0,0,0,0,0,0.264358813459976,0,0,-0.0253810621826697,0,0,0,0,0,0
X000596.SZ,0.0631202708290471,0.0338437119483027,0,0,0,0,0,0,0.122380962963081,0,0,-0.0398724893201726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859171636715659,0,0,0,0,0,0,0.0527280585887713,0.1860592556775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.227618553724758,0,0,0,0,0,0,0.018538570667887,0,0,0,0,0,0,0,0,0,0.180116949335801,0.282873505894492,0,0,0,0.354269465165585,0,0,0,0,0,0.16082904182842,0,0,0,0,0,0,0,0,0,0,0,-0.0281156156479977,0.0147230046379629,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.114271274722913,0,0,0,0,0,0,0,0,0,0,-0.146477005910319,0,0.10304450370064,0,0,0,0,0,0,0,0,0,0,0.0738880450013519,0,0.198317971390134,0,0,0.126690496456116,0,0.00838901280208822,0,0,0,0.197146174586985,0,0,0,-0.238478683783291,0.0789957771843894,0,0,0,0,0,0,0,-0.0436236153972828,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.119082324482042,0,0,0,0,0,0.214978258661858,0.145920107241305,0,0,0,-3.46944695195361e-18,0.110810559406239,0,0,0,0,0,-0.15598565113816,0,0,0,0,0,0.178248357011069,-0.169920861374837,0.140636789548464,0,0,0.0476816743183147,0,0,0,0,0.0786143277642315,0.26706255406544,0,0,0,0.0430936585783169,0.0127369581210638,0.0485042160490805,0,0,0,0,0,0,0,0.00528625774730478,0,0,0,0,0,0
X000661.SZ,0,0.395547930492492,0,0,0.188449350421218,0,0.255909428433883,-0.0904927159664173,0,0,0,0,0,0,-0.0953317738455825,-0.0234697884597469,0,0,0,0,0,0.157965327768692,0.0428022374121126,0,0,0,0.158872168206239,-0.0686906144824539,0.166274083777443,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0678498458542766,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.013461753034887,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0740026088764992,0,-0.0983238288929894,0,0,0.0505964720229444,-0.0767403207431256,-0.0389507733188348,0,0,0,0,0,0,0,0,0,0,0.147614037425823,0,0,0,0.161010541762491,0,0,0,-0.0484151436417003,0,0,0,0,0,0,0.0654485780713617,0,0,0,0,0,0,0,0,0.0776818696897198,0,0,0,0,-0.0484438387444059,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.11836353232761,0,0,0,0,0,0,0,0.154117914068972,0,0,0,0,0,-0.0486763601140575,0,0,0,0,0,0,0,0.172607264832162,0,0,0.0442841282760962,0,0,0,0,0,-0.104595582132535,0,0,0,0,0,0,0,0,0.24295473960045,0,0,0,-0.0207728993884388,-0.0687266480945058,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.281074045046049,0,0,0,-0.138085710919145,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491018668384292,0.0351125003108876,0,0,0,0,0,0,0.10955865593118,0,-0.0639109859472855,0,0,0,0.0372000419226928,0,0,0,0.124511272669543,0.0333647783298749,0,0,0.151802811712343,-0.048528281332053,0,0,0,0,0,0,0,0,-0.138159327900574,0,0
X002074.SZ,0,-0.109959333388957,0,0,0,-0.0653980615248227,0,0,0,0,0,0,0,0,0,0,0.178300484956508,0,0,0,0,0,0.101469342368627,0.19154662677197,0.0676622572450979,0,0,0.100864091272125,-0.0205885872177205,0,0,0,0,-0.0436967172490512,0,0,0,0,0,0,0,0,0.477587318440022,0.156397577248443,0,0,0,0.0637009425737205,0,0,0,0,0.0648516388486292,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.198711418780696,0,0,0,0,0.0729400609786689,0,0,0,-0.0879560649096229,0.0110223641654811,0,-0.0489593580744343,0,0,0,0,-0.032891761888436,0,-0.107381171052142,-0.0474521660603039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335704502604146,0.00864316126800789,-0.115175839897154,0,0,0,0,0,-0.185839531701634,0,0.0592838905759171,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0495866305260947,0,0,0,0,0,0,0.30423659459189,0,0,0,0,0.0907981551519055,0,0,0,0.0876022340716473,0,0,0,0,0,0,0,0,0,0.0451619978989592,0,0,0,0,0,0,0,0,0,0.0175861519990101,-0.00900468151465739,0,0,0,0,0,0.124479996095115,0,-0.00341480138411292,0,0,0,0,-0.102946291844676,0,0
X600089.SH,0,0,0,0,0,0,-0.390797354097926,0,0,0,8.67361737988404e-19,0,0,0,0,0.0401265659482049,0,-0.0571377154114864,0.0442126191347912,0,0,0,0.186293857634683,0,0,0,0,0.288723494064927,0.158962703390316,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.157999983460733,-0.289643013107082,0,0,0,0,0,0,0,0,0,0,-0.0124742839424863,0,0,0,0,0,0,0
X600702.SH,0.0325423952895213,0.175550547349709,0,0.131356125310542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160605497555804,0,0,0.207812369793551,0,0,0,0.0291332984961325,-0.0561804242075336,0,0,0,0,0,0,0,0.0560315449663888,0,0,0,0,0,0.331721912442286,0,0,0,0.0509945032253459,0,0,0,0,0,0,-0.00710705777165123,-0.0149206721042485,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0429961677010098,0,0,0,0,0,0,0.270488387477396,0,0,0,-0.135009412741609,0.157179017549841,0,0.043401960074696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356501298816485,0,0,0,0,-0.00338526353576176,0,0,0,0.155004806102453,0,0,0,-0.0306716882215656,0.0517091437471259,0,0,0,0,0,0
X000799.SZ,0.0244929647764829,0,0,0.0645768205004234,0,0,0.210159070489788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137917748858157,0,-0.169230387536701,0,0,0,0,0,0,0,0,0,0.242758243268249,0,0,0,0,0,0,0.145758262886903,0,0,0,0.0086167251850507,0,0,0,0,0,0,-0.0204924443833924,-0.0578852371991326,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.0883124962079683,0,0.035094232560553,0,0,-0.00189457014858635,0,0,0,0,0.0478472491123672,0.169146713489289,0,0,0,0,0,0,0.0152176152153819,0,0.132448504249429,0,0,0,0,0,0,0,0,0,0,0,0.163101380815238,0,0,0,0,0,0,0.0573644283362586,0,0,0,0,0,0,0.00175195562569494,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.100099066240442,0,0,0,0,0,-0.112871063387864,0,0,0,0,0,0,0.22756281359865,0,0,0,0,0,0.0461677325485795,0,0,0,0,-0.0241839675886365,0.0132193295267019,0,0,0,0.103072232423566,0,0,0,0,0.170989535783814,0,0,0.0379821775128023,0,0,0,0,0,0.0856366125688425,0,0,0,-0.00205040420833705,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0582406212478122,0,0,0,0,0,0,0,0,0.0351218653578451,0.135262030683316,0,0,0,0,0.089237685348141,0,0,0,0.471309763967593,0,0.000995720734138162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100589090538395,0,0,0,0,-0.5785758979644,0,0,-0.0167307185672353,0,0,0,0,0,0
X000157.SZ,0,-0.026276512139129,0,0,0,0,-0.130404807933563,0,0,0,0,0,0.712730826860595,0.0115160611710052,0,0.000169059039279363,0,0,0,0,0,0,0,0,0,0,0,0,0.142402813659923,0,0,0,0.021465697461428,0,0,0,0,0,-0.0207911749011096,0,0,0,0,0,-0.0121772122572699,0,0,0,0,0,0,-0.00765515299262349,0,0,0,0,0,0,0
X600779.SH,0,0.292145527788923,0,0.122368805255359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217030640943287,0,0,0,-0.128272303672302,0.0785263374139038,0,0.141678437702525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470445309089983,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.173494646662147,0,-0.00911470769176851,0,0,0,0,0,0,0,0,0,0,0,0.0291182596918619,0,0,0.0648215262527876,0,0.00733342960238612,0,0,0,0,0,0,0.227482731289284,0,0,0,0,0,0,0,0,-0.012512290079089,0,0,0,0,0,0,0,4.33680868994202e-19,0.0175306373592885,0,0,0,-0.0206937534331765,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0109820518765407,0.0640098447748172,0,0.0293929837329133,0,0,0,0.262954256430637,0,0.114530560499342,0,0.107039380527037,0.0581284292935137,0,0.0174471906431863,0,0,0,0,0,0,0.17552114763283,0,0,0,0,0,0,0,0,0,0,0.427389291350003,0,-0.021762707421924,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.159754987224357,0,0,0,0,0,0,0,0,0,0.126176571852315,0,0,-0.292603907846796,0,0,0,0,0,0.318485024279436,0.0142338979781409,0,0,0,0.316331386425336,0,0,0,0,0,0,0.348768430778675,-0.163671881614365,0,0,0,0,0,0,0,0,0,0,0.099430059731082,0,0,0,-0.0475430398286079,0,0,0,0.321018235375336,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.16119059941781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190970315296001,0,0,0,0,0,-0.06081579543632,0.413115366483895,0,0,0,0,0,0,0.0806783244541695,0,0,0,0,0.134308424410925,0,0.636058162707021,0,0,0,0,0,-0.00646050084642182,-1.35525271560688e-20,0,0,0,-0.0446472663406469,0,0
X600584.SH,0,0,0,0,0,0,0.0781724996200952,0,0,0,0,0,0.0214704798975917,0,0,0.0830090142786752,0,0.0491430498482276,0,0,0,0,0,0,0.048006012903764,0.0996813571066491,0,-0.0714214927270839,0.0549713997319798,0.0106005091148364,0,0,0,0,0,0,0,0,0,0,0,0.0576791080423022,0,0,0.0469916896158577,0,0,-0.0762712960510412,0,0,0,-0.0160518427367908,0.0335279125744384,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0143662450667183,0,0,0,0.183834353345454,0,0,0.0321070891478623,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0552351093472941,0,0,-0.0967979735629494,0,0,-0.0716435855150651,0.247346271352413,0,0,0.00712058860483161,-0.0221911376626811,0,0,0,0,0,0,-0.0880256788198891,0,0,0,0.00326129968517792,0,0,0,0,0,0,0
X600884.SH,-0.235691494616555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169562234145146,0,-0.131953464550935,0,0,0,0.0484809925670967,-0.165178468984574,0.389669758738085,0,-0.114839355689111,0.106344431221109,0,0.232003401538187,0,0,0.0873034472635516,0,0,0,0,0,-0.219969115803349,0,0,0,0,0,0,0,0.00149751241681889,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0406595277631676,0.131225820249534,0.259498354263559,0,0,0,-0.0195845895521895,0,0,0,0,0.0131809936880679,0,0,0,0,0,0,0,0,0,0,-0.00108763974907881,0,0,0,0.00600964918820329,0,-0.0621588182218511,0,0,0,0,0,0,0,0,0,0,0.068199351800567,-0.056619183057395,0,0,-0.0403960323379233,0,0,0,-0.01405694700461,0.0264924489828068,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920902384153096,0,0,0.248617486453086,0,0,0,0,0,0,0,-0.0150475821714642,0,0,0.00308378375100684,0,0,0,0,0,0,0,0,0,0,0.298179058599841,0.0201595158670157,0.0205559250953322,0,0,8.67361737988404e-19,0,0,0,0.00626261071674018,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325030493855862,0,-0.0284272341443599,0.02130789202599,0,-0.0981397579820908,0,0,0,0.137979325767586,0.00803498672731041,0,0,0,0,0,0,0,0,-0.0852529733529829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018955190098285,-0.152012577227126,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350418880230497,0,0,0,0,0,-0.0405477633880161,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07286335808091,0,0,0,2.33390109202609,0,0
TED,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.155923637672269,0,0,-0.0614331241449748,0,0,0,0,-0.0126971314332514,0,0,0,0,0,0,0,0,0.0815149949778207,0,0,0,0,0.240171141569751,0,0,0.662851527922435,0,0,0,0,-1.07792314517787,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0297990049480159,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0550682476139717,0,0,0,0,0.0818024046889811,0.00105244374241905,-0.0241390497711802,0,0,0,0,0,0,0,0,0,0,-0.0153899357305976,-0.0752433941705449,0,0,0,-0.026364963428119,0,0,0,0,0,0,0,0,-0.0130912652785142,0,0,0,0,-0.12746942365084,0,0
MKreturn,0,0,0,0,-0.160674260056231,0,0,0,0,0,0,0,0,0,0,0.0589250961731687,0,0,0.00178910353916072,0,0,0,-0.0935558116484292,0,0.00359606111257922,0,0,0,0,0,0.0245355246035405,0,0,0.0382865654666366,0,0,0,0,0,0,0,0,0,-0.0146046304737819,0,0,0,-0.0076702194336262,0,0,0,0.0050232820587154,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00105402773246401,0,0,0.00241789527247102,0,0,0,0,0,0,0.00155928766696453,-0.00053569655613348,0,0,0,0,0,0,0.000647725710299718,0,-0.00216770193433825,-0.00277028607878675,0,0,0,-0.000914985081044873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351166507253865,0,0,0,0,0.0164095833683472,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0324423109465471,0,0,0,0,0,0,0,0,0,0.0343285700439641,0,0,0,0,0,0,0,0,0,0,0,0,0.0433456841155676,-0.0565627683765856,0,0,0,0.0569763091185424,0,0,0,0,0,0,0,0,0,0.0243682435491595,0,0,0,0,0,0,0,0.112457461665376,-0.0780236962674568,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596966640110107,-0.00277351676040417,0,9.74550832249654e-05,0,0,0,0,0,0,0,0,0,0,-0.0113148869530663,0,-0.00424604449557394,0.00247894479637351,-0.00348284751621203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105810672556389,-0.00406241945874869,0,0,0,0.0436954742341709,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00691847292863753,-0.000552129392906869,0,0,0,0,0,0,0,0,0,0,-0.00248449832703244,0,0,0,0,0,0.00861858676446539,0,0,0.0137210354445115,0,0,0,0,0,0,0.00639221883785505,0,0,0,0,0,-0.0107692864847287,-0.0250782603003538,0,0,0,0,0,0.00771627097651503,-0.0297515635448222,0.0379382437213935,0,0,0,-0.0295771901895446,0,0
